"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
1108.89	4.84586	1108.89	1.5882
1148.44	5.48011	1148.44	2.07633
1189.45	5.44403	1189.45	2.19837
1230.47	6.12561	1230.47	2.72194
1274.41	6.38599	1274.41	3.10924
1319.82	6.17108	1319.82	3.229
1366.7	6.77293	1366.7	3.65253
1413.57	7.03251	1413.57	3.92212
1463.38	7.0811	1463.38	4.12277
1516.11	7.12015	1516.11	4.31129
1568.85	7.42843	1568.85	4.52606
1624.51	7.30071	1624.51	4.31117
1681.64	7.13139	1681.64	4.10849
1741.7	7.34123	1741.7	4.3032
1803.22	7.43373	1803.22	4.47175
1866.21	7.25214	1866.21	4.13738
1932.13	7.40776	1932.13	3.97495
1999.51	7.33889	1999.51	3.92115
2069.82	7.16348	2069.82	3.72898
2143.07	6.81833	2143.07	2.98966
2219.24	6.86276	2219.24	3.12287
2296.88	6.83092	2296.88	3.00317
2378.91	6.49504	2378.91	2.74745
2462.4	6.53906	2462.4	2.68581
2548.83	6.78697	2548.83	3.11928
2639.65	6.84452	2639.65	3.08604
2731.93	6.84283	2731.93	3.03607
2828.61	6.96525	2828.61	3.02828
2928.22	7.07652	2928.22	3.18633
3030.76	7.16882	3030.76	3.24408
3137.7	7.27651	3137.7	3.25333
3249.02	7.4767	3249.02	3.45485
3363.28	7.48233	3363.28	3.43015
3481.93	7.45312	3481.93	3.53693
3604.98	7.39381	3604.98	3.31991
3732.42	7.47293	3732.42	3.494
3864.26	7.60529	3864.26	3.45941
4000.49	7.64493	4000.49	3.52045
4141.11	7.69617	4141.11	3.66074
4287.6	7.74065	4287.6	3.62764
4438.48	7.83556	4438.48	3.82686
4595.21	7.7794	4595.21	3.78809
4756.35	7.72767	4756.35	3.67601
4924.8	7.89211	4924.8	3.78709
5097.66	7.96959	5097.66	3.69469
5277.83	8.20344	5277.83	3.92964
5463.87	8.20431	5463.87	3.97329
5657.23	7.93162	5657.23	3.6261
5856.45	7.954	5856.45	3.90385
6062.99	7.98588	6062.99	3.9529
6276.86	7.81081	6276.86	3.77652
6498.05	7.68114	6498.05	3.70328
6726.56	7.65851	6726.56	3.62754
6963.87	7.70302	6963.87	3.6246
7209.96	7.63988	7209.96	3.61549
7464.84	7.70784	7464.84	3.65601
7727.05	7.73317	7727.05	3.64033
7999.51	7.60679	7999.51	3.61496
8282.23	7.59849	8282.23	3.61737
8573.73	7.5803	8573.73	3.64745
8876.95	7.68267	8876.95	3.78039
9188.96	7.72256	9188.96	3.73427
9514.16	7.67694	9514.16	3.59172
9849.61	7.72956	9849.61	3.59329
10196.8	7.85385	10196.8	3.72314
10555.7	8.05941	10555.7	3.73247
10927.7	8.1727	10927.7	3.83412
11313	8.09058	11313	3.71486
11712.9	8.40022	11712.9	3.97136
12126	8.36533	12126	3.9828
12553.7	8.48818	12553.7	4.08339
12996.1	8.39353	12996.1	3.94627
13454.6	8.58977	13454.6	4.05917
13929.2	8.63961	13929.2	4.10636
14419.9	8.7401	14419.9	4.21166
14928.2	9.0708	14928.2	4.47194
15455.6	9.28135	15455.6	4.60801
16000.5	9.31136	16000.5	4.58827
16564.5	9.2577	16564.5	4.57529
17148.9	9.32913	17148.9	4.6411
17752.4	9.40729	17752.4	4.63214
18379.4	9.12278	18379.4	4.56612
19026.9	9.16295	19026.9	4.50865
19697.8	9.03531	19697.8	4.78056
19999.5	9.28066	19999.5	5.21039
