"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-0.184189	20.5078	-0.0871445
23.4375	-0.236236	23.4375	-0.110595
26.3672	-0.25728	26.3672	-0.120229
29.2969	-0.265331	29.2969	-0.123763
32.2266	-0.303212	32.2266	-0.139111
35.1562	-0.28627	35.1562	-0.130974
38.0859	-0.283214	38.0859	-0.129726
41.0156	-0.270528	41.0156	-0.124997
43.9453	-0.254684	43.9453	-0.118887
46.875	-0.259492	46.875	-0.11986
49.8047	-0.268379	49.8047	-0.124093
55.6641	-0.276113	55.6641	-0.128072
58.5938	-0.265728	58.5938	-0.125915
61.5234	-0.239956	61.5234	-0.114043
67.3828	-0.262606	67.3828	-0.12166
73.2422	-0.293792	73.2422	-0.13316
76.1719	-0.297923	76.1719	-0.135441
82.0312	-0.289851	82.0312	-0.132474
87.8906	-0.300721	87.8906	-0.137526
93.75	-0.282904	93.75	-0.129072
102.539	-0.28275	102.539	-0.12866
108.398	-0.290986	108.398	-0.133115
117.188	-0.304595	117.188	-0.138222
125.977	-0.306763	125.977	-0.137258
134.766	-0.305955	134.766	-0.137975
143.555	-0.300333	143.555	-0.136489
155.273	-0.325968	155.273	-0.146586
164.062	-0.329622	164.062	-0.146842
175.781	-0.333847	175.781	-0.146195
190.43	-0.365728	190.43	-0.164592
202.148	-0.349246	202.148	-0.1587
216.797	-0.369575	216.797	-0.164033
234.375	-0.349282	234.375	-0.15655
249.023	-0.327235	249.023	-0.154952
266.602	-0.283215	266.602	-0.13683
287.109	-0.347221	287.109	-0.188917
307.617	-0.360286	307.617	-0.175139
331.055	-0.28187	331.055	-0.155388
354.492	-0.210403	354.492	-0.128861
377.93	-0.213786	377.93	-0.154372
407.227	-0.166563	407.227	-0.152025
436.523	-0.198786	436.523	-0.149442
465.82	-0.0775782	465.82	-0.108341
500.977	-0.380126	500.977	-0.203912
536.133	-0.321842	536.133	-0.181496
574.219	-0.551816	574.219	-0.224954
615.234	-0.4441	615.234	-0.198513
659.18	-0.713639	659.18	-0.223374
706.055	-1.28979	706.055	-0.450696
758.789	-1.49124	758.789	-0.457955
811.523	-1.07123	811.523	-0.27326
870.117	-1.69885	870.117	-0.430606
931.641	-1.80991	931.641	-0.443994
999.023	-1.36119	999.023	-0.23421
1,072.27	-3.89821	1,072.27	-1.2963
1,148.44	-4.63399	1,148.44	-1.11977
1,230.47	-2.23859	1,230.47	-0.61372
1,318.36	-0.901818	1,318.36	0.234929
1,415.04	-0.702331	1,415.04	0.297873
1,514.65	-0.297554	1,514.65	0.344715
1,623.05	-0.903419	1,623.05	0.322608
1,740.23	-1.87048	1,740.23	0.237152
1,866.21	-1.71606	1,866.21	0.41318
2,000.98	-1.78872	2,000.98	0.30067
2,144.53	-2.96828	2,144.53	-0.0983216
2,296.88	-4.16701	2,296.88	-0.724237
2,460.94	-1.77129	2,460.94	-0.211156
2,639.65	-0.96885	2,639.65	-0.0336238
2,827.15	-2.88491	2,827.15	-1.97867
3,032.23	-1.6172	3,032.23	-1.1313
3,249.02	-0.868987	3,249.02	-0.0550351
3,483.4	0.219547	3,483.4	0.497137
3,732.42	1.40362	3,732.42	1.1852
3,999.02	0.191833	3,999.02	1.16674
4,286.13	-1.19612	4,286.13	0.232871
4,593.75	-3.28634	4,593.75	-0.929653
4,924.8	-2.86645	4,924.8	-1.03878
5,279.3	-2.49265	5,279.3	-1.04944
5,657.23	-3.12056	5,657.23	-1.6699
6,061.52	-2.68497	6,061.52	-1.28177
6,498.05	-1.59599	6,498.05	-0.822457
6,963.87	-1.52868	6,963.87	-1.13242
7,464.84	-0.416711	7,464.84	-0.269994
8,000.98	0.0760015	8,000.98	-0.221781
8,575.2	0.314719	8,575.2	-0.0327781
9,190.43	0.922327	9,190.43	0.534789
9,849.61	1.90214	9,849.61	1.21447
10,555.7	1.55512	10,555.7	1.11158
11,314.5	1.17911	11,314.5	0.827908
12,126	1.50283	12,126	1.38636
12,996.1	0.618703	12,996.1	0.977291
13,927.7	0.5313	13,927.7	1.11905
14,929.7	1.97092	14,929.7	1.96551
15,999	2.32914	15,999	1.801
17,147.5	3.18335	17,147.5	2.20719
18,377.9	3.70701	18,377.9	1.91799
19,699.2	4.10093	19,699.2	1.64801
19,998	4.27272	19,998	1.79839
