"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	64.0111	20.5078	63.407	20.5078	63.7195
21.9727	65.1587	21.9727	64.5956	21.9727	64.8862
23.4375	66.522	23.4375	65.8987	23.4375	66.2215
24.9023	67.3325	24.9023	66.7394	24.9023	67.0461
26.3672	68.142	26.3672	67.5534	26.3672	67.8577
27.832	69.0652	27.832	68.4787	27.832	68.7818
29.2969	69.9041	29.2969	69.3014	29.2969	69.6132
30.7617	70.648	30.7617	70.0395	30.7617	70.3544
32.2266	71.365	32.2266	70.78	32.2266	71.0823
33.6914	72.0622	33.6914	71.4772	33.6914	71.7795
35.1563	72.7878	35.1563	72.1933	35.1563	72.5007
36.6211	73.3718	36.6211	72.771	36.6211	73.0818
38.0859	73.9894	38.0859	73.399	38.0859	73.7042
39.5508	74.5518	39.5508	73.9607	39.5508	74.2663
41.0156	75.1238	41.0156	74.5462	41.0156	74.8446
42.4805	75.5939	42.4805	74.9707	42.4805	75.2935
43.9453	76.1033	43.9453	75.4807	43.9453	75.8032
45.4102	76.6243	45.4102	75.9781	45.4102	76.3132
46.875	77.1599	46.875	76.4965	46.875	76.8409
48.3398	77.4526	48.3398	76.8183	48.3398	77.147
51.2695	78.1267	51.2695	77.5138	51.2695	77.8311
52.7344	78.4704	52.7344	77.8651	52.7344	78.1783
54.1992	78.7566	54.1992	78.1579	54.1992	78.4676
55.6641	79.0251	55.6641	78.4291	55.6641	78.7373
58.5938	79.5364	58.5938	78.9093	58.5938	79.2342
60.0586	79.7502	60.0586	79.116	60.0586	79.4447
62.9883	80.1308	62.9883	79.5009	62.9883	79.8272
64.4531	80.2459	64.4531	79.612	64.4531	79.9405
67.3828	80.4583	67.3828	79.8164	67.3828	80.1492
68.8477	80.622	68.8477	79.9602	68.8477	80.3037
71.7773	80.8951	71.7773	80.2212	71.7773	80.5712
74.707	81.0791	74.707	80.4676	74.707	80.7841
77.6367	81.1258	77.6367	80.5226	77.6367	80.8346
79.1016	81.2074	79.1016	80.5698	79.1016	80.9003
82.0313	81.3372	82.0313	80.6821	82.0313	81.022
84.9609	81.4463	84.9609	80.783	84.9609	81.1273
87.8906	81.3102	87.8906	80.681	87.8906	81.007
90.8203	81.0422	90.8203	80.4064	90.8203	80.7359
95.2148	81.709	95.2148	81.0562	95.2148	81.3949
98.1445	81.3959	98.1445	80.6996	98.1445	81.0617
101.074	81.4043	101.074	80.7649	101.074	81.0964
105.469	81.3604	105.469	80.7343	105.469	81.0586
108.398	81.5289	108.398	80.9097	108.398	81.2303
112.793	81.71	112.793	81.0449	112.793	81.3901
117.188	81.662	117.188	80.9986	117.188	81.343
120.117	81.8326	120.117	81.1515	120.117	81.5054
124.512	81.8862	124.512	81.1989	124.512	81.5561
128.906	81.8209	128.906	81.0994	128.906	81.4751
133.301	81.6994	133.301	80.9231	133.301	81.3286
139.16	81.4591	139.16	80.7107	139.16	81.101
143.555	81.4774	143.555	80.686	143.555	81.0997
147.949	81.4481	147.949	80.587	147.949	81.0389
153.809	81.6101	153.809	80.7932	153.809	81.2208
159.668	81.9231	159.668	81.0299	159.668	81.4994
165.527	81.8038	165.527	80.9912	165.527	81.4165
171.387	81.7604	171.387	80.9212	171.387	81.361
177.246	81.6788	177.246	80.8432	177.246	81.2811
183.105	81.5081	183.105	80.6196	183.105	81.0866
188.965	81.5745	188.965	80.7499	188.965	81.1818
196.289	81.7977	196.289	81.036	196.289	81.4335
203.613	81.801	203.613	80.8583	203.613	81.3552
210.938	81.872	210.938	80.8709	210.938	81.4002
218.262	81.8471	218.262	80.9424	218.262	81.4183
225.586	81.893	225.586	80.9636	225.586	81.4531
232.91	82.1278	232.91	81.1591	232.91	81.6704
241.699	82.2793	241.699	81.0037	241.699	81.6881
250.488	82.5365	250.488	80.9399	250.488	81.8112
259.277	82.6363	259.277	81.2265	259.277	81.9884
268.066	82.2307	268.066	80.7674	268.066	81.5604
276.855	82.1406	276.855	80.8685	276.855	81.551
287.109	82.0169	287.109	80.9725	287.109	81.526
297.363	82.1393	297.363	80.9568	297.363	81.5881
307.617	82.6167	307.617	81.1854	307.617	81.9598
319.336	82.7158	319.336	81.1596	319.336	82.007
329.59	82.955	329.59	81.3123	329.59	82.2109
341.309	82.1898	341.309	80.6285	341.309	81.479
353.027	82.1347	353.027	80.5962	353.027	81.4332
366.211	82.3569	366.211	80.6188	366.211	81.5742
379.395	82.8382	379.395	80.8499	379.395	81.9569
392.578	83.5569	392.578	81.4666	392.578	82.6363
405.762	83.5597	405.762	81.3466	405.762	82.5927
420.41	83.8319	420.41	81.6735	420.41	82.8854
435.059	83.1226	435.059	81.1139	435.059	82.2334
451.172	83.4761	451.172	80.9781	451.172	82.4043
465.82	83.4683	465.82	81.197	465.82	82.4795
483.398	81.7117	483.398	78.0557	483.398	80.2576
499.512	83.2183	499.512	79.6903	499.512	81.8031
517.09	84.1112	517.09	81.2982	517.09	82.9286
536.133	84.2578	536.133	81.3828	536.133	83.054
555.176	84.9786	555.176	82.0709	555.176	83.7637
574.219	85.5712	574.219	82.0639	574.219	84.1624
594.727	85.5782	594.727	82.2288	594.727	84.2187
615.234	86.2329	615.234	82.6935	615.234	84.8142
637.207	86.0818	637.207	82.2849	637.207	84.5857
659.18	86.5831	659.18	82.8988	659.18	85.1204
682.617	86.1199	682.617	82.1882	682.617	84.5846
707.52	86.0252	707.52	82.4232	707.52	84.5874
732.422	85.7088	732.422	82.1861	732.422	84.2953
757.324	85.1972	757.324	81.5422	757.324	83.7433
785.156	85.3948	785.156	81.4244	785.156	83.8483
811.523	85.0748	811.523	81.3053	811.523	83.5868
840.82	85.0454	840.82	82.0201	840.82	83.791
870.117	85.0537	870.117	82.0348	870.117	83.8015
900.879	85.1897	900.879	81.3628	900.879	83.6848
933.105	85.3884	933.105	82.3453	933.105	84.1281
965.332	85.5156	965.332	82.2738	965.332	84.1904
1,000.49	85.4497	1,000.49	82.6109	1,000.49	84.2583
1,035.64	85.5562	1,035.64	81.732	1,035.64	84.0521
1,072.27	85.1418	1,072.27	81.9711	1,072.27	83.8396
1,108.89	84.9811	1,108.89	81.4368	1,108.89	83.5609
1,148.44	84.4581	1,148.44	81.8057	1,148.44	83.3313
1,189.45	84.3116	1,189.45	80.5564	1,189.45	82.8279
