"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	0.347283	20.5078	0.142749
21.9727	0.376917	21.9727	0.15075
23.4375	0.322784	23.4375	0.132273
24.9023	0.319652	24.9023	0.132216
26.3672	0.343101	26.3672	0.140075
27.832	0.34289	27.832	0.140475
29.2969	0.383093	29.2969	0.154478
30.7617	0.352622	30.7617	0.144012
32.2266	0.331222	32.2266	0.136028
33.6914	0.342036	33.6914	0.141931
35.1563	0.351059	35.1563	0.145901
36.6211	0.350559	36.6211	0.145921
38.0859	0.314547	38.0859	0.132655
39.5508	0.33341	39.5508	0.139588
41.0156	0.275367	41.0156	0.118208
42.4805	0.402882	42.4805	0.167992
43.9453	0.371338	43.9453	0.15714
45.4102	0.406295	45.4102	0.172477
46.875	0.475949	46.875	0.1951
48.3398	0.41249	48.3398	0.173344
51.2695	0.391492	51.2695	0.167682
52.7344	0.39489	52.7344	0.169499
54.1992	0.401479	54.1992	0.171622
55.6641	0.365166	55.6641	0.159721
58.5938	0.398414	58.5938	0.175165
60.0586	0.389237	60.0586	0.173157
62.9883	0.422135	62.9883	0.186865
64.4531	0.417962	64.4531	0.186721
67.3828	0.415922	67.3828	0.188409
68.8477	0.427751	68.8477	0.19428
71.7773	0.479226	71.7773	0.213802
74.707	0.458218	74.707	0.207219
77.6367	0.447241	77.6367	0.207343
79.1016	0.471763	79.1016	0.218521
82.0313	0.543147	82.0313	0.244961
84.9609	0.56145	84.9609	0.246646
87.8906	0.423762	87.8906	0.198593
90.8203	0.197682	90.8203	0.140343
95.2148	0.774876	95.2148	0.335611
98.1445	0.599147	98.1445	0.281667
101.074	0.655643	101.074	0.303866
105.469	0.638409	105.469	0.308226
108.398	0.75463	108.398	0.344301
112.793	0.762981	112.793	0.349149
117.188	0.768757	117.188	0.362803
120.117	0.811148	120.117	0.380269
124.512	0.850384	124.512	0.391658
128.906	0.907289	128.906	0.411379
133.301	0.928367	133.301	0.414954
139.16	0.796953	139.16	0.380384
143.555	0.843005	143.555	0.422727
147.949	0.982185	147.949	0.482917
153.809	1.20251	153.809	0.555852
159.668	1.21609	159.668	0.547015
165.527	1.15984	165.527	0.540465
171.387	1.21605	171.387	0.567497
177.246	1.23447	177.246	0.579212
183.105	1.30709	183.105	0.627682
188.965	1.52643	188.965	0.694532
196.289	1.55671	196.289	0.693676
203.613	1.69762	203.613	0.752317
210.938	1.8261	210.938	0.779555
218.262	1.79521	218.262	0.761589
225.586	1.85724	225.586	0.822308
232.91	2.11327	232.91	0.872494
241.699	2.09239	241.699	0.838009
250.488	2.20798	250.488	0.893569
259.277	2.0829	259.277	0.831553
268.066	1.94519	268.066	0.80776
276.855	2.06706	276.855	0.835391
287.109	2.2328	287.109	0.916285
297.363	2.45918	297.363	1.04652
307.617	2.5298	307.617	0.937315
319.336	2.69957	319.336	1.02635
329.59	2.58207	329.59	0.882071
341.309	2.07841	341.309	0.797039
353.027	2.54864	353.027	1.03014
366.211	2.89883	366.211	1.08089
379.395	3.14731	379.395	1.12463
392.578	3.56106	392.578	1.45934
405.762	3.5643	405.762	1.49466
420.41	3.54524	420.41	1.21465
435.059	2.8597	435.059	1.0119
451.172	3.17687	451.172	1.06019
465.82	2.93506	465.82	0.887021
483.398	1.65977	483.398	0.626433
499.512	3.34312	499.512	1.37604
517.09	3.4072	517.09	1.13287
536.133	3.85672	536.133	1.63286
555.176	4.0225	555.176	1.58622
574.219	4.15642	574.219	1.59597
594.727	3.88475	594.727	1.59098
615.234	4.73537	615.234	1.98841
637.207	4.607	637.207	1.99335
659.18	4.79661	659.18	1.95243
682.617	4.78169	682.617	2.04257
707.52	5.00969	707.52	2.08244
732.422	4.68232	732.422	1.8432
757.324	5.06995	757.324	2.15988
785.156	5.09045	785.156	2.02175
811.523	5.16135	811.523	2.1664
840.82	5.20973	840.82	2.0546
870.117	5.14394	870.117	2.10528
900.879	5.44635	900.879	2.1965
933.105	5.50608	933.105	2.2179
965.332	5.68844	965.332	2.33535
1,000.49	5.73946	1,000.49	2.4012
1,035.64	5.82699	1,035.64	2.4191
1,072.27	5.66695	1,072.27	2.39947
1,108.89	5.52653	1,108.89	2.37822
1,148.44	5.50832	1,148.44	2.31631
1,189.45	5.69977	1,189.45	2.43604
1,230.47	6.09994	1,230.47	2.68963
1,274.41	6.33733	1,274.41	2.77019
1,319.82	6.22946	1,319.82	2.75641
1,366.7	6.41078	1,366.7	2.83521
1,413.57	6.46405	1,413.57	2.83203
1,463.38	6.42139	1,463.38	2.90088
1,516.11	6.66836	1,516.11	2.95812
1,568.85	6.98987	1,568.85	3.08486
