"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	63.825	20.5078	63.6664	20.5078	63.2232	20.5078	63.4711
21.9727	64.9947	21.9727	64.827	21.9727	64.347	21.9727	64.6153
23.4375	66.3249	23.4375	66.182	23.4375	65.7612	23.4375	65.9946
24.9023	67.1479	24.9023	67.0023	24.9023	66.5969	24.9023	66.8231
26.3672	67.9629	26.3672	67.8078	26.3672	67.3734	26.3672	67.6161
27.832	68.8877	27.832	68.7319	27.832	68.2998	27.832	68.5416
29.2969	69.7257	29.2969	69.554	29.2969	69.0646	29.2969	69.3385
30.7617	70.461	30.7617	70.3011	30.7617	69.853	30.7617	70.1037
32.2266	71.1864	32.2266	71.036	32.2266	70.6205	32.2266	70.8529
33.6914	71.8853	33.6914	71.7254	33.6914	71.3036	33.6914	71.5411
35.1563	72.6086	35.1563	72.4432	35.1563	72.0123	35.1563	72.2555
36.6211	73.1895	36.6211	73.0245	36.6211	72.5911	36.6211	72.8355
38.0859	73.8066	38.0859	73.6576	38.0859	73.2727	38.0859	73.4895
39.5508	74.3724	39.5508	74.2148	39.5508	73.8089	39.5508	74.0379
41.0156	74.9491	41.0156	74.8181	41.0156	74.5063	41.0156	74.6831
42.4805	75.417	42.4805	75.2237	42.4805	74.7412	42.4805	75.0162
43.9453	75.9252	43.9453	75.7451	43.9453	75.3122	43.9453	75.5595
45.4102	76.4392	45.4102	76.2381	45.4102	75.7604	45.4102	76.0347
46.875	76.9747	46.875	76.7486	46.875	76.1601	46.875	76.4961
48.3398	77.2715	48.3398	77.0705	48.3398	76.574	48.3398	76.8578
51.2695	77.9536	51.2695	77.7566	51.2695	77.3035	51.2695	77.5645
52.7344	78.3015	52.7344	78.1014	52.7344	77.6487	52.7344	77.9102
54.1992	78.5916	54.1992	78.3888	54.1992	77.9276	54.1992	78.1939
55.6641	78.8561	55.6641	78.6666	55.6641	78.2578	55.6641	78.495
58.5938	79.3622	58.5938	79.1516	58.5938	78.713	58.5938	78.9696
60.0586	79.5722	60.0586	79.3631	60.0586	78.9408	60.0586	79.1889
62.9883	79.9621	62.9883	79.7345	62.9883	79.2799	62.9883	79.5482
64.4531	80.0755	64.4531	79.847	64.4531	79.402	64.4531	79.6657
67.3828	80.2861	67.3828	80.0538	67.3828	79.6194	67.3828	79.8785
68.8477	80.446	68.8477	80.2061	68.8477	79.7631	68.8477	80.0282
71.7773	80.7214	71.7773	80.457	71.7773	79.9458	71.7773	80.2506
74.707	80.926	74.707	80.6656	74.707	80.1907	74.707	80.4763
77.6367	80.9799	77.6367	80.7155	77.6367	80.28	77.6367	80.5466
79.1016	81.0549	79.1016	80.7761	79.1016	80.3189	79.1016	80.5995
82.0313	81.189	82.0313	80.8769	82.0313	80.3315	82.0313	80.6642
84.9609	81.2896	84.9609	80.9801	84.9609	80.3731	84.9609	80.7368
87.8906	81.1477	87.8906	80.8967	87.8906	80.4719	87.8906	80.7302
90.8203	80.8687	90.8203	80.6664	90.8203	80.6578	90.8203	80.702
95.2148	81.6131	95.2148	81.182	95.2148	80.3733	95.2148	80.8697
98.1445	81.2539	98.1445	80.8828	98.1445	80.3385	98.1445	80.6837
101.074	81.2916	101.074	80.8874	101.074	80.2769	101.074	80.6635
105.469	81.2603	105.469	80.8391	105.469	80.3158	105.469	80.6613
108.398	81.4557	108.398	80.9947	108.398	80.3155	108.398	80.7507
112.793	81.6162	112.793	81.1499	112.793	80.4469	112.793	80.8958
117.188	81.5716	117.188	81.0729	117.188	80.4275	117.188	80.8537
120.117	81.7476	120.117	81.2246	120.117	80.544	120.117	80.9942
124.512	81.8077	124.512	81.2756	124.512	80.5212	124.512	81.0123
128.906	81.7413	128.906	81.1857	128.906	80.3608	128.906	80.8949
133.301	81.5833	133.301	81.0264	133.301	80.1159	133.301	80.6962
139.16	81.3487	139.16	80.8278	139.16	80.1495	139.16	80.598
143.555	81.3855	143.555	80.7899	143.555	80.1832	143.555	80.6116
147.949	81.3546	147.949	80.6721	147.949	79.9213	147.949	80.4461
153.809	81.5735	153.809	80.7949	153.809	79.7666	153.809	80.4653
159.668	81.8371	159.668	81.0807	159.668	79.9568	159.668	80.7028
165.527	81.7533	165.527	80.994	165.527	80.0035	165.527	80.6766
171.387	81.7146	171.387	80.9097	171.387	79.9018	171.387	80.5958
177.246	81.6374	177.246	80.8137	177.246	79.7779	177.246	80.4921
183.105	81.4762	183.105	80.5684	183.105	79.5411	183.105	80.272
188.965	81.6063	188.965	80.6119	188.965	79.269	188.965	80.2007
196.289	81.8461	196.289	80.8608	196.289	79.3968	196.289	80.3959
203.613	81.8173	203.613	80.747	203.613	79.1549	203.613	80.2524
210.938	81.8852	210.938	80.7915	210.938	78.9704	210.938	80.2112
218.262	81.8814	218.262	80.8177	218.262	78.9701	218.262	80.2183
225.586	81.9668	225.586	80.7828	225.586	79.1095	225.586	80.2874
232.91	82.187	232.91	80.9418	232.91	78.7648	232.91	80.2691
241.699	82.1643	241.699	80.9962	241.699	78.5604	241.699	80.2049
250.488	82.3668	250.488	81.1359	250.488	78.5561	250.488	80.3126
259.277	82.4913	259.277	81.3547	259.277	78.8601	259.277	80.5326
268.066	82.0416	268.066	80.917	268.066	78.6919	268.066	80.1901
276.855	82.1333	276.855	81.0144	276.855	78.6354	276.855	80.2289
287.109	82.1099	287.109	80.8184	287.109	78.42	287.109	80.0786
297.363	82.2236	297.363	80.6939	297.363	78.014	297.363	79.9319
307.617	82.6101	307.617	81.3865	307.617	77.8735	307.617	80.2545
319.336	82.7511	319.336	81.381	319.336	77.9494	319.336	80.3233
329.59	82.835	329.59	81.7258	329.59	77.9613	329.59	80.48
341.309	82.0345	341.309	80.9832	341.309	78.3879	341.309	80.0992
353.027	82.1983	353.027	80.7723	353.027	77.8929	353.027	79.9091
366.211	82.4593	366.211	81.0268	366.211	77.2826	366.211	79.8977
379.395	82.9018	379.395	81.4378	379.395	77.3604	379.395	80.2263
392.578	83.434	392.578	81.1746	392.578	76.5653	392.578	80.1373
405.762	83.5945	405.762	81.4004	405.762	76.3773	405.762	80.243
420.41	83.8436	420.41	82.3087	420.41	76.045	420.41	80.6301
435.059	83.0463	435.059	81.8138	435.059	76.8062	435.059	80.2811
451.172	83.4236	451.172	82.2106	451.172	76.5497	451.172	80.5243
465.82	83.3487	465.82	82.4398	465.82	76.1928	465.82	80.5201
483.398	81.9911	483.398	81.7615	483.398	78.2489	483.398	80.3218
499.512	83.7445	499.512	82.0986	499.512	78.722	499.512	81.1531
517.09	84.3804	517.09	83.1108	517.09	78.6648	517.09	81.7312
536.133	84.698	536.133	82.3479	536.133	78.7707	536.133	81.6083
555.176	85.1765	555.176	82.8817	555.176	78.4267	555.176	81.8952
574.219	85.6396	574.219	83.3588	574.219	78.7115	574.219	82.3216
594.727	85.566	594.727	83.1312	594.727	79.5791	594.727	82.4322
615.234	86.4153	615.234	83.2649	615.234	78.1291	615.234	82.5138
637.207	86.4759	637.207	83.3658	637.207	79.4587	637.207	82.8615
659.18	86.6323	659.18	83.5735	659.18	77.838	659.18	82.6687
682.617	86.4579	682.617	83.2978	682.617	78.6585	682.617	82.6512
707.52	86.3658	707.52	83.1275	707.52	77.6864	707.52	82.3621
732.422	85.8212	732.422	83.1356	732.422	76.944	732.422	81.9751
757.324	85.8385	757.324	82.6572	757.324	77.0918	757.324	81.8417
785.156	85.7054	785.156	82.8458	785.156	75.8308	785.156	81.6445
811.523	85.6064	811.523	82.3542	811.523	76.1371	811.523	81.4661
840.82	85.4893	840.82	82.4925	840.82	74.9623	840.82	81.293
870.117	85.5876	870.117	82.4429	870.117	75.517	870.117	81.3971
900.879	85.6824	900.879	82.439	900.879	75.1551	900.879	81.3973
933.105	86.2001	933.105	82.9817	933.105	75.4882	933.105	81.9013
965.332	86.1418	965.332	82.5125	965.332	75.6136	965.332	81.7243
1,000.49	86.1481	1,000.49	82.2605	1,000.49	75.1204	1,000.49	81.5836
1,035.64	85.7613	1,035.64	81.6981	1,035.64	74.1755	1,035.64	81.0769
1,072.27	85.2317	1,072.27	80.9976	1,072.27	73.9558	1,072.27	80.5282
