"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	64.2751	20.5078	63.8474	20.5078	64.0665
23.4375	66.5758	23.4375	66.1103	23.4375	66.3493
26.3672	68.4259	26.3672	67.9763	26.3672	68.2069
29.2969	69.9908	29.2969	69.5283	29.2969	69.7657
32.2266	71.5614	32.2266	71.0843	32.2266	71.3294
35.1563	72.9268	35.1563	72.4492	35.1563	72.6945
38.0859	74.2222	38.0859	73.7404	38.0859	73.988
41.0156	75.3476	41.0156	74.8529	41.0156	75.1073
43.9453	76.5521	43.9453	76.0539	43.9453	76.3101
46.875	77.6697	46.875	77.1498	46.875	77.4175
49.8047	78.6388	49.8047	78.1191	49.8047	78.3867
52.7344	79.5995	52.7344	79.0921	52.7344	79.3532
55.6641	80.4733	55.6641	79.9767	55.6641	80.2321
58.5938	81.389	58.5938	80.8828	58.5938	81.1433
61.5234	82.1433	61.5234	81.6053	61.5234	81.8826
64.4531	82.944	64.4531	82.3828	64.4531	82.6725
67.3828	83.6469	67.3828	83.0708	67.3828	83.3684
70.3125	84.2458	70.3125	83.663	70.3125	83.9642
73.2422	84.8412	73.2422	84.3299	73.2422	84.5931
76.1719	85.4274	76.1719	84.9289	76.1719	85.1853
79.1016	85.8721	79.1016	85.3571	79.1016	85.6223
82.0313	86.3902	82.0313	85.8611	82.0313	86.1337
84.9609	86.8105	84.9609	86.248	84.9609	86.5384
87.8906	87.0442	87.8906	86.5344	87.8906	86.7968
90.8203	87.2656	90.8203	86.7617	90.8203	87.021
93.75	87.7144	93.75	87.1504	93.75	87.4415
96.6797	87.838	96.6797	87.2746	96.6797	87.5654
102.539	88.1123	102.539	87.6889	102.539	87.9058
105.469	88.2237	105.469	87.8293	105.469	88.031
108.398	88.4189	108.398	87.9566	108.398	88.1939
111.328	88.5772	111.328	88.0539	111.328	88.3234
117.188	88.7441	117.188	88.2196	117.188	88.4898
120.117	88.796	120.117	88.2577	120.117	88.5352
125.977	88.762	125.977	88.1233	125.977	88.4544
128.906	88.7408	128.906	88.0944	128.906	88.4296
134.766	88.5311	134.766	87.8656	134.766	88.2111
137.695	88.4873	137.695	87.7665	137.695	88.1418
143.555	88.4993	143.555	87.6225	143.555	88.0829
149.414	88.4525	149.414	87.517	149.414	88.0098
155.273	88.4578	155.273	87.5713	155.273	88.0371
158.203	88.5377	158.203	87.5451	158.203	88.0697
164.063	88.734	164.063	87.8114	164.063	88.2972
169.922	88.2914	169.922	87.5159	169.922	87.9209
175.781	88.1313	175.781	87.2615	175.781	87.7181
181.641	88.2014	181.641	87.1187	181.641	87.6937
