"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	46.6027	20.5078	48.7857	20.5078	44.7694	20.5078	45.554	20.5078	46.8295	20.5078	46.1755
21.9727	57.4665	21.9727	51.4753	21.9727	54.9685	21.9727	54.715	21.9727	54.2071	21.9727	54.9054
23.4375	60.005	23.4375	56.8159	23.4375	58.4537	23.4375	58.3587	23.4375	58.0602	23.4375	58.4318
24.9023	62.0404	24.9023	59.2418	24.9023	60.6385	24.9023	60.6044	24.9023	60.4277	24.9023	60.6548
26.3672	63.7472	26.3672	61.0661	26.3672	62.4549	26.3672	62.3364	26.3672	62.0823	26.3672	62.405
27.832	65.55	27.832	63.04	27.832	64.3707	27.832	64.2254	27.832	63.9355	27.832	64.2913
29.2969	67.4296	29.2969	65.1372	29.2969	66.3567	29.2969	66.2567	29.2969	66.0667	29.2969	66.3037
30.7617	68.9971	30.7617	66.9025	30.7617	68.0505	30.7617	67.91	30.7617	67.6025	30.7617	67.9528
32.2266	70.5564	32.2266	68.5713	32.2266	69.6394	32.2266	69.5393	32.2266	69.3532	32.2266	69.5775
33.6914	72.0471	33.6914	70.0186	33.6914	71.1337	33.6914	71.0138	33.6914	70.7907	33.6914	71.0533
35.1562	73.4226	35.1562	71.6354	35.1562	72.6441	35.1562	72.5161	35.1562	72.2714	35.1562	72.5478
36.6211	74.6763	36.6211	72.8599	36.6211	73.8853	36.6211	73.7534	36.6211	73.5032	36.6211	73.7867
38.0859	75.7829	38.0859	74.0476	38.0859	75.0236	38.0859	74.896	38.0859	74.6547	38.0859	74.9283
39.5508	76.9415	39.5508	75.248	39.5508	76.217	39.5508	76.071	39.5508	75.7984	39.5508	76.1051
41.0156	78.1508	41.0156	76.5486	41.0156	77.4497	41.0156	77.3569	41.0156	77.2318	41.0156	77.3832
42.4805	78.9589	42.4805	77.4025	42.4805	78.3037	42.4805	78.1633	42.4805	77.9122	42.4805	78.1937
43.9453	79.7776	43.9453	78.2176	43.9453	79.1337	43.9453	78.9805	43.9453	78.702	43.9453	79.0115
45.4102	80.5708	45.4102	79.0631	45.4102	79.9537	45.4102	79.8	45.4102	79.528	45.4102	79.8307
46.875	81.3461	46.875	79.8574	46.875	80.7439	46.875	80.5704	46.875	80.2626	46.875	80.6058
48.3398	82.072	48.3398	80.6075	48.3398	81.4831	48.3398	81.3078	48.3398	81.0042	48.3398	81.3438
51.2695	83.2804	51.2695	81.8472	51.2695	82.7154	51.2695	82.5319	51.2695	82.2142	51.2695	82.568
52.7344	83.8156	52.7344	82.4152	52.7344	83.2661	52.7344	83.0876	52.7344	82.7837	52.7344	83.1222
54.1992	84.2737	54.1992	82.9049	54.1992	83.7402	54.1992	83.56	54.1992	83.2626	54.1992	83.5956
55.6641	84.7629	55.6641	83.4258	55.6641	84.2476	55.6641	84.0572	55.6641	83.7513	55.6641	84.0959
58.5938	85.5299	58.5938	84.183	58.5938	85.0227	58.5938	84.8093	58.5938	84.4603	58.5938	84.8524
60.0586	85.8832	60.0586	84.5289	60.0586	85.3759	60.0586	85.1565	60.0586	84.7984	60.0586	85.201
62.9883	86.5944	62.9883	85.2444	62.9883	86.0986	62.9883	85.8569	62.9883	85.451	62.9883	85.9057
64.4531	86.8823	64.4531	85.5413	64.4531	86.3938	64.4531	86.1457	64.4531	85.7273	64.4531	86.1957
67.3828	87.2832	67.3828	85.9605	67.3828	86.8057	67.3828	86.5693	67.3828	86.1891	67.3828	86.6164
68.8477	87.4279	68.8477	86.1475	68.8477	86.9644	68.8477	86.7462	68.8477	86.4087	68.8477	86.7894
71.7773	87.7937	71.7773	86.5736	71.7773	87.3574	71.7773	87.1343	71.7773	86.8044	71.7773	87.1805
74.707	88.2004	74.707	87.0112	74.707	87.7804	74.707	87.5376	74.707	87.1856	74.707	87.5909
77.6367	88.4998	77.6367	87.3156	77.6367	88.0891	77.6367	87.8355	77.6367	87.4772	77.6367	87.892
79.1016	88.6	79.1016	87.416	79.1016	88.1951	79.1016	87.9342	79.1016	87.5627	79.1016	87.9918
82.0312	88.7458	82.0312	87.5491	82.0312	88.342	82.0312	88.0776	82.0312	87.7081	82.0312	88.1357
84.9609	88.8225	84.9609	87.7023	84.9609	88.4493	84.9609	88.1884	84.9609	87.8338	84.9609	88.2468
87.8906	88.8919	87.8906	87.7734	87.8906	88.5187	87.8906	88.2683	87.8906	87.9765	87.8906	88.3281
90.8203	89.0199	90.8203	87.9092	90.8203	88.6743	90.8203	88.3702	90.8203	88.0192	90.8203	88.4458
95.2148	89.1353	95.2148	87.9993	95.2148	88.7798	95.2148	88.4573	95.2148	88.0758	95.2148	88.539
98.1445	89.1773	98.1445	88.0946	98.1445	88.847	98.1445	88.5143	98.1445	88.1163	98.1445	88.5992
101.074	89.149	101.074	88.0584	101.074	88.8251	101.074	88.4795	101.074	88.066	101.074	88.5672
105.469	89.1769	105.469	88.0561	105.469	88.8403	105.469	88.4941	105.469	88.1115	105.469	88.5851
108.398	89.3125	108.398	88.1558	108.398	88.9592	108.398	88.5633	108.398	88.12	108.398	88.6743
112.793	89.2835	112.793	88.0838	112.793	88.9691	112.793	88.5338	112.793	88.0127	112.793	88.6441
117.188	89.2436	117.188	88.1329	117.188	88.9548	117.188	88.4663	117.188	87.9407	117.188	88.6072
120.117	89.3015	120.117	88.1114	120.117	88.9774	120.117	88.4821	120.117	87.8951	120.117	88.6208
124.512	89.2428	124.512	88.0277	124.512	88.9095	124.512	88.4371	124.512	87.8406	124.512	88.5624
128.906	88.9227	128.906	87.7095	128.906	88.59	128.906	88.1851	128.906	87.7399	128.906	88.29
133.301	88.879	133.301	87.5448	133.301	88.5088	133.301	88.0597	133.301	87.6106	133.301	88.1841
139.16	88.8991	139.16	87.5151	139.16	88.5315	139.16	87.9836	139.16	87.4218	139.16	88.1434
143.555	88.8016	143.555	87.4399	143.555	88.4676	143.555	87.895	143.555	87.2674	143.555	88.0558
147.949	88.5461	147.949	87.1397	147.949	88.2006	147.949	87.6764	147.949	87.1134	147.949	87.8161
153.809	88.3563	153.809	86.8774	153.809	88.0395	153.809	87.4612	153.809	86.9128	153.809	87.6171
159.668	88.4728	159.668	87.004	159.668	88.1231	159.668	87.506	159.668	86.9354	159.668	87.6892
165.527	88.4322	165.527	87.047	165.527	88.1338	165.527	87.4686	165.527	86.9022	165.527	87.674
171.387	88.3431	171.387	86.9007	171.387	88.0305	171.387	87.3025	171.387	86.6913	171.387	87.5351
177.246	88.2973	177.246	86.7423	177.246	87.9879	177.246	87.2005	177.246	86.4692	177.246	87.4422
183.105	88.037	183.105	86.587	183.105	87.7629	183.105	87.0209	183.105	86.2392	183.105	87.2353
188.965	87.8254	188.965	86.3034	188.965	87.5897	188.965	86.781	188.965	86.0339	188.965	87.0185
196.289	87.9395	196.289	86.4866	196.289	87.724	196.289	86.8257	196.289	85.9975	196.289	87.1069
203.613	88.0625	203.613	86.3837	203.613	87.8033	203.613	86.8021	203.613	85.7512	203.613	87.1092
210.938	87.7464	210.938	86.2621	210.938	87.5556	210.938	86.6093	210.938	85.5388	210.938	86.8869
218.262	87.3791	218.262	85.9573	218.262	87.182	218.262	86.3268	218.262	85.4901	218.262	86.5823
225.586	87.6475	225.586	86.0105	225.586	87.4913	225.586	86.4158	225.586	85.3857	225.586	86.7454
232.91	87.6094	232.91	85.9214	232.91	87.3905	232.91	86.3072	232.91	85.0991	232.91	86.6366
241.699	87.4916	241.699	85.4213	241.699	87.1211	241.699	86.0738	241.699	84.776	241.699	86.376
250.488	87.5593	250.488	85.3873	250.488	87.1563	250.488	86.1019	250.488	84.6943	250.488	86.3979
259.277	87.3943	259.277	85.3526	259.277	87.036	259.277	86.052	259.277	84.718	259.277	86.3156
268.066	86.7784	268.066	84.6964	268.066	86.4536	268.066	85.5531	268.066	84.3586	268.066	85.7701
276.855	86.346	276.855	84.2395	276.855	86.0478	276.855	85.2951	276.855	84.3023	276.855	85.4406
287.109	86.1533	287.109	83.9585	287.109	86.3354	287.109	84.3505	287.109	84.307	287.109	85.1577
297.363	87.536	297.363	85.714	297.363	87.7961	297.363	85.4903	297.363	83.8049	297.363	86.3788
307.617	87.416	307.617	85.3835	307.617	87.2414	307.617	85.6328	307.617	83.8337	307.617	86.1778
319.336	87.109	319.336	84.9137	319.336	86.8876	319.336	85.3158	319.336	83.5258	319.336	85.8359
329.59	86.6822	329.59	84.6118	329.59	86.5722	329.59	85.3293	329.59	83.4222	329.59	85.6345
341.309	86.7256	341.309	84.5708	341.309	86.6395	341.309	84.8475	341.309	83.0224	341.309	85.4667
353.027	86.441	353.027	84.4057	353.027	86.3991	353.027	84.9342	353.027	82.8259	353.027	85.3413
366.211	86.4277	366.211	84.317	366.211	86.443	366.211	84.8796	366.211	82.6049	366.211	85.3133
379.395	86.5335	379.395	84.7819	379.395	86.4237	379.395	85.2445	379.395	82.8593	379.395	85.5116
392.578	86.2215	392.578	84.2527	392.578	86.1515	392.578	85.0539	392.578	82.9379	392.578	85.2619
405.762	86.5461	405.762	84.5782	405.762	86.6119	405.762	85.0889	405.762	83.0534	405.762	85.5151
420.41	86.8811	420.41	84.9993	420.41	87.0832	420.41	85.8351	420.41	83.4734	420.41	86.0572
435.059	86.7744	435.059	84.8124	435.059	87.049	435.059	85.6058	435.059	83.1919	435.059	85.913
451.172	86.993	451.172	84.128	451.172	86.8555	451.172	85.8444	451.172	83.7382	451.172	85.9453
465.82	86.7325	465.82	84.3171	465.82	86.763	465.82	85.6016	465.82	83.4051	465.82	85.7783
483.398	86.22	483.398	84.1087	483.398	86.5286	483.398	85.2227	483.398	83.1906	483.398	85.4553
499.512	86.7903	499.512	83.8941	499.512	87.1561	499.512	85.512	499.512	83.1568	499.512	85.843
517.09	86.1325	517.09	83.0142	517.09	86.4458	517.09	85.0681	517.09	83.4505	517.09	85.2932
536.133	86.5005	536.133	82.7454	536.133	87.1149	536.133	84.9692	536.133	82.7788	536.133	85.4956
555.176	85.8884	555.176	83.0332	555.176	86.7503	555.176	85.3525	555.176	82.7824	555.176	85.4304
574.219	86.8251	574.219	83.3035	574.219	87.1593	574.219	85.3586	574.219	83.4107	574.219	85.7705
594.727	86.936	594.727	84.2789	594.727	87.436	594.727	85.0077	594.727	83.4813	594.727	85.8505
615.234	87.2576	615.234	85.1199	615.234	88.3831	615.234	86.1632	615.234	83.4946	615.234	86.7135
637.207	89.2072	637.207	85.1552	637.207	89.5476	637.207	86.903	637.207	85.125	637.207	87.8003
659.18	88.8568	659.18	85.7897	659.18	89.2515	659.18	86.3976	659.18	84.3978	659.18	87.4711
682.617	88.9576	682.617	85.7023	682.617	89.2873	682.617	86.3298	682.617	83.7585	682.617	87.441
707.52	89.1798	707.52	86.2836	707.52	89.4405	707.52	86.2598	707.52	83.4652	707.52	87.5544
732.422	88.3871	732.422	85.6461	732.422	88.9039	732.422	85.9665	732.422	83.722	732.422	87.0777
757.324	88.0839	757.324	86.3013	757.324	89.164	757.324	85.8807	757.324	82.7568	757.324	87.1289
785.156	88.2264	785.156	86.1488	785.156	89.0942	785.156	85.8962	785.156	82.5749	785.156	87.1025
811.523	87.8618	811.523	85.2404	811.523	89.309	811.523	85.6212	811.523	82.2985	811.523	86.9778
840.82	88.1123	840.82	85.1677	840.82	89.3889	840.82	85.8929	840.82	80.8342	840.82	87.0748
870.117	87.9404	870.117	84.3408	870.117	89.2828	870.117	85.7153	870.117	80.7299	870.117	86.8883
900.879	88.1938	900.879	83.6435	900.879	88.7774	900.879	85.858	900.879	79.9484	900.879	86.6801
933.105	87.5433	933.105	81.396	933.105	88.5177	933.105	84.7299	933.105	79.6326	933.105	85.9958
965.332	87.9883	965.332	81.3614	965.332	88.5037	965.332	84.7942	965.332	78.9	965.332	86.065
1,000.49	87.8108	1,000.49	82.0455	1,000.49	88.42	1,000.49	84.3528	1,000.49	78.5612	1,000.49	85.8925
1,035.64	87.849	1,035.64	80.0613	1,035.64	88.1518	1,035.64	84.0188	1,035.64	77.0431	1,035.64	85.5727
1,072.27	87.9931	1,072.27	78.5014	1,072.27	87.571	1,072.27	84.0615	1,072.27	77.7863	1,072.27	85.3106
1,108.89	88.5685	1,108.89	80.759	1,108.89	86.3162	1,108.89	82.4892	1,108.89	77.702	1,108.89	84.5792
1,148.44	87.9195	1,148.44	84.7184	1,148.44	85.1144	1,148.44	80.8034	1,148.44	78.0721	1,148.44	83.9226
1,189.45	87.4419	1,189.45	86.0011	1,189.45	84.5906	1,189.45	81.2299	1,189.45	75.9791	1,189.45	83.8574
1,230.47	86.6069	1,230.47	86.325	1,230.47	84.459	1,230.47	80.9307	1,230.47	76.343	1,230.47	83.6196
1,274.41	84.8156	1,274.41	87.7891	1,274.41	85.7394	1,274.41	81.625	1,274.41	77.4502	1,274.41	84.2747
1,319.82	83.7588	1,319.82	87.7996	1,319.82	86.7612	1,319.82	82.5234	1,319.82	77.0576	1,319.82	84.7607
1,366.7	83.5141	1,366.7	87.1676	1,366.7	88.2054	1,366.7	83.702	1,366.7	77.1064	1,366.7	85.5661
1,413.57	84.9165	1,413.57	85.7553	1,413.57	88.6024	1,413.57	83.8587	1,413.57	77.6294	1,413.57	85.7353
1,463.38	86.0231	1,463.38	82.685	1,463.38	88.413	1,463.38	83.2832	1,463.38	77.0521	1,463.38	85.3425
1,516.11	87.2744	1,516.11	80.6882	1,516.11	87.5295	1,516.11	82.464	1,516.11	75.7774	1,516.11	84.7676
1,568.85	86.361	1,568.85	82.3965	1,568.85	86.7033	1,568.85	81.5599	1,568.85	74.4831	1,568.85	84.0534
1,624.51	86.6107	1,624.51	82.4229	1,624.51	86.7429	1,624.51	81.8818	1,624.51	75.7813	1,624.51	84.2143
1,681.64	86.76	1,681.64	83.3578	1,681.64	86.919	1,681.64	82.6195	1,681.64	77.0728	1,681.64	84.5991
1,741.7	86.6184	1,741.7	84.4768	1,741.7	86.7984	1,741.7	82.2539	1,741.7	75.1039	1,741.7	84.51
1,803.22	85.7182	1,803.22	81.1952	1,803.22	88.0122	1,803.22	82.7619	1,803.22	75.2219	1,803.22	84.8441
1,866.21	85.3544	1,866.21	80.2464	1,866.21	87.3859	1,866.21	82.4033	1,866.21	74.6537	1,866.21	84.3062
1,932.13	84.7827	1,932.13	80.6702	1,932.13	87.267	1,932.13	82.0875	1,932.13	74.7487	1,932.13	84.1044
1,999.51	84.3547	1,999.51	80.9208	1,999.51	88.2231	1,999.51	83.1217	1,999.51	74.6624	1,999.51	84.8691
2,069.82	84.6514	2,069.82	81.5568	2,069.82	88.5114	2,069.82	83.5738	2,069.82	75.9941	2,069.82	85.2304
2,143.07	84.8283	2,143.07	81.6766	2,143.07	87.8448	2,143.07	83.1493	2,143.07	75.8307	2,143.07	84.7683
2,219.24	84.262	2,219.24	81.3606	2,219.24	86.685	2,219.24	82.1153	2,219.24	75.1823	2,219.24	83.7743
2,296.88	83.0016	2,296.88	81.6631	2,296.88	86.594	2,296.88	82.0828	2,296.88	73.5093	2,296.88	83.571
2,378.91	82.1406	2,378.91	80.8983	2,378.91	87.9262	2,378.91	82.7458	2,378.91	74.7642	2,378.91	84.4079
2,462.4	81.7601	2,462.4	79.8791	2,462.4	89.1261	2,462.4	83.4999	2,462.4	74.0289	2,462.4	85.2854
2,548.83	82.4866	2,548.83	80.3676	2,548.83	88.66	2,548.83	83.0449	2,548.83	73.2045	2,548.83	84.9237
2,639.65	82.7613	2,639.65	80.9406	2,639.65	87.2447	2,639.65	81.7648	2,639.65	73.5313	2,639.65	83.788
2,731.93	82.6694	2,731.93	81.4975	2,731.93	86.3617	2,731.93	81.5232	2,731.93	72.8475	2,731.93	83.2419
2,828.61	81.468	2,828.61	81.1886	2,828.61	86.5058	2,828.61	81.9354	2,828.61	72.6229	2,828.61	83.3029
