"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-3.51686	20.5078	-1.35159
21.9727	-0.38568	21.9727	0.0890697
23.4375	-0.23947	23.4375	0.0344972
24.9023	-0.294422	24.9023	-0.00633999
26.3672	-0.128835	26.3672	0.0611222
27.832	-0.0376399	27.832	0.0899976
29.2969	-0.0773068	29.2969	0.0615346
30.7617	0.0761862	30.7617	0.105718
32.2266	-0.0191131	32.2266	0.0690095
33.6914	0.0306181	33.6914	0.0878926
35.1562	0.105872	35.1562	0.102686
36.6211	0.10507	36.6211	0.10518
38.0859	0.106548	38.0859	0.101687
39.5508	0.156715	39.5508	0.118393
41.0156	0.0258475	41.0156	0.0716628
42.4805	0.16775	42.4805	0.115807
43.9453	0.204231	43.9453	0.128194
45.4102	0.211484	45.4102	0.128734
46.875	0.252613	46.875	0.144325
48.3398	0.25524	48.3398	0.145515
51.2695	0.280724	51.2695	0.153457
52.7344	0.27377	52.7344	0.149732
54.1992	0.276949	54.1992	0.150503
55.6641	0.295186	55.6641	0.157704
58.5938	0.347767	58.5938	0.176682
60.0586	0.3584	60.0586	0.181447
62.9883	0.410645	62.9883	0.199959
64.4531	0.425788	64.4531	0.205314
67.3828	0.396045	67.3828	0.196009
68.8477	0.357854	68.8477	0.181259
71.7773	0.36509	71.7773	0.18332
74.707	0.396761	74.707	0.196333
77.6367	0.41399	77.6367	0.2041
79.1016	0.431401	79.1016	0.210422
82.0312	0.437717	82.0312	0.213511
84.9609	0.427004	84.9609	0.209474
87.8906	0.375703	87.8906	0.1975
90.8203	0.470861	90.8203	0.236608
95.2148	0.50585	95.2148	0.249437
98.1445	0.529753	98.1445	0.256667
101.074	0.56249	101.074	0.266984
105.469	0.535187	105.469	0.264444
108.398	0.599772	108.398	0.295518
112.793	0.717913	112.793	0.33617
117.188	0.747738	117.188	0.360208
120.117	0.786638	120.117	0.369134
124.512	0.769796	124.512	0.358824
128.906	0.63266	128.906	0.31
133.301	0.673087	133.301	0.33631
139.16	0.813841	139.16	0.402328
143.555	0.884126	143.555	0.425927
147.949	0.805622	147.949	0.397086
153.809	0.883715	153.809	0.43585
159.668	0.89567	159.668	0.449748
165.527	0.941252	165.527	0.476476
171.387	1.01359	171.387	0.513376
177.246	1.15041	177.246	0.563867
183.105	1.14591	183.105	0.544311
188.965	1.1985	188.965	0.58965
196.289	1.3285	196.289	0.638039
203.613	1.57509	203.613	0.71672
210.938	1.53033	210.938	0.689735
218.262	1.30798	218.262	0.617892
225.586	1.6553	225.586	0.768374
232.91	1.76817	232.91	0.777091
241.699	1.79359	241.699	0.767227
250.488	1.80397	250.488	0.781757
259.277	1.70885	259.277	0.742026
268.066	1.54275	268.066	0.702829
276.855	1.34016	276.855	0.627053
287.109	1.64285	287.109	1.22697
297.363	2.99806	297.363	1.4531
307.617	2.60819	307.617	1.09114
319.336	2.59679	319.336	1.08294
329.59	2.50642	329.59	0.948728
341.309	2.71281	341.309	1.20565
353.027	2.73743	353.027	1.07957
366.211	2.97578	366.211	1.1526
379.395	2.70764	379.395	0.921508
392.578	2.67626	392.578	0.901692
405.762	2.98036	405.762	1.12949
420.41	2.95528	420.41	1.03774
435.059	3.02733	435.059	1.15366
451.172	3.09711	451.172	0.931805
465.82	3.00786	465.82	0.993206
483.398	3.14027	483.398	1.09745
499.512	3.60604	499.512	1.34385
517.09	3.17727	517.09	1.1799
536.133	4.11066	536.133	1.66645
555.176	3.87762	555.176	1.31785
574.219	4.14364	574.219	1.4428
594.727	4.19539	594.727	1.6567
615.234	4.34354	615.234	1.70711
637.207	4.52143	637.207	1.81037
659.18	4.5862	659.18	1.83688
682.617	4.72259	682.617	1.92526
707.52	4.77954	707.52	1.94063
732.422	4.69776	732.422	1.8916
757.324	5.06996	757.324	2.09639
785.156	5.00226	785.156	2.04639
811.523	5.43431	811.523	2.40331
840.82	5.48049	840.82	2.33246
870.117	5.80258	870.117	2.46788
900.879	5.47192	900.879	2.13547
933.105	6.03273	933.105	2.60854
965.332	5.83577	965.332	2.49327
1,000.49	6.1562	1,000.49	2.65792
1,035.64	5.98071	1,035.64	2.62044
1,072.27	5.43038	1,072.27	2.35215
1,108.89	4.55259	1,108.89	1.88803
1,148.44	3.78971	1,148.44	1.49057
1,189.45	2.9212	1,189.45	0.991061
1,230.47	2.7799	1,230.47	1.01721
1,274.41	3.57423	1,274.41	1.69356
1,319.82	4.42066	1,319.82	2.19004
1,366.7	5.86175	1,366.7	2.75113
1,413.57	6.71262	1,413.57	3.07078
1,463.38	7.31488	1,463.38	3.21517
1,516.11	7.07845	1,516.11	2.99177
1,568.85	6.64755	1,568.85	2.77783
1,624.51	6.62829	1,624.51	2.72624
1,681.64	6.1139	1,681.64	2.65971
1,741.7	5.96053	1,741.7	2.53221
1,803.22	5.37327	1,803.22	3.20584
1,866.21	7.00026	1,866.21	3.13758
1,932.13	7.06399	1,932.13	3.25725
1,999.51	7.54846	1,999.51	3.33936
2,069.82	7.51374	2,069.82	3.31983
2,143.07	7.20136	2,143.07	3.18386
2,219.24	6.73218	2,219.24	2.91855
2,296.88	6.55141	2,296.88	2.83773
2,378.91	7.40287	2,378.91	3.25069
2,462.4	8.14352	2,462.4	3.64057
2,548.83	8.14745	2,548.83	3.59799
2,639.65	7.60757	2,639.65	3.22489
2,731.93	7.13633	2,731.93	2.82763
2,828.61	7.18148	2,828.61	2.92691
2,928.22	7.2109	2,928.22	2.96071
3,030.76	7.07464	3,030.76	2.84422
3,137.7	7.20018	3,137.7	2.87228
3,249.02	7.29058	3,249.02	2.88289
3,363.28	7.51591	3,363.28	3.04424
3,481.93	7.28819	3,481.93	2.91381
3,604.98	7.60512	3,604.98	3.1259
3,732.42	8.00324	3,732.42	3.39499
3,864.26	7.51247	3,864.26	3.27654
4,000.49	7.38649	4,000.49	3.10141
4,141.11	6.47674	4,141.11	2.52226
4,287.6	6.1643	4,287.6	2.42973
4,438.48	6.1158	4,438.48	2.55473
