"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	46.6027	20.5078	48.7857	20.5078	47.8299
21.9727	57.4665	21.9727	51.4753	21.9727	55.4312
23.4375	60.005	23.4375	56.8159	23.4375	58.6968
24.9023	62.0404	24.9023	59.2418	24.9023	60.8628
26.3672	63.7472	26.3672	61.0661	26.3672	62.6103
27.832	65.55	27.832	63.04	27.832	64.4739
29.2969	67.4296	29.2969	65.1372	29.2969	66.4329
30.7617	68.9971	30.7617	66.9025	30.7617	68.0749
32.2266	70.5564	32.2266	68.5713	32.2266	69.6763
33.6914	72.0471	33.6914	70.0186	33.6914	71.1502
35.1562	73.4226	35.1562	71.6354	35.1562	72.6203
36.6211	74.6763	36.6211	72.8599	36.6211	73.8624
38.0859	75.7829	38.0859	74.0476	38.0859	75.0014
39.5508	76.9415	39.5508	75.248	39.5508	76.1768
41.0156	78.1508	41.0156	76.5486	41.0156	77.4232
42.4805	78.9589	42.4805	77.4025	42.4805	78.25
43.9453	79.7776	43.9453	78.2176	43.9453	79.0673
45.4102	80.5708	45.4102	79.0631	45.4102	79.8821
46.875	81.3461	46.875	79.8574	46.875	80.6653
48.3398	82.072	48.3398	80.6075	48.3398	81.4012
51.2695	83.2804	51.2695	81.8472	51.2695	82.6227
52.7344	83.8156	52.7344	82.4152	52.7344	83.1716
54.1992	84.2737	54.1992	82.9049	54.1992	83.643
55.6641	84.7629	55.6641	83.4258	55.6641	84.1456
58.5938	85.5299	58.5938	84.183	58.5938	84.9085
60.0586	85.8832	60.0586	84.5289	60.0586	85.2586
62.9883	86.5944	62.9883	85.2444	62.9883	85.9716
64.4531	86.8823	64.4531	85.5413	64.4531	86.2633
67.3828	87.2832	67.3828	85.9605	67.3828	86.672
68.8477	87.4279	68.8477	86.1475	68.8477	86.8347
71.7773	87.7937	71.7773	86.5736	71.7773	87.2264
74.707	88.2004	74.707	87.0112	74.707	87.6464
77.6367	88.4998	77.6367	87.3156	77.6367	87.9479
79.1016	88.6	79.1016	87.416	79.1016	88.0482
82.0312	88.7458	82.0312	87.5491	82.0312	88.1885
84.9609	88.8225	84.9609	87.7023	84.9609	88.2984
87.8906	88.8919	87.8906	87.7734	87.8906	88.3686
90.8203	89.0199	90.8203	87.9092	90.8203	88.4999
95.2148	89.1353	95.2148	87.9993	95.2148	88.6043
98.1445	89.1773	98.1445	88.0946	98.1445	88.6696
101.074	89.149	101.074	88.0584	101.074	88.6378
105.469	89.1769	105.469	88.0561	105.469	88.6525
108.398	89.3125	108.398	88.1558	108.398	88.7725
112.793	89.2835	112.793	88.0838	112.793	88.7249
117.188	89.2436	117.188	88.1329	117.188	88.7236
120.117	89.3015	120.117	88.1114	120.117	88.7471
124.512	89.2428	124.512	88.0277	124.512	88.6776
128.906	88.9227	128.906	87.7095	128.906	88.3583
133.301	88.879	133.301	87.5448	133.301	88.2629
139.16	88.8991	139.16	87.5151	139.16	88.262
143.555	88.8016	143.555	87.4399	143.555	88.1739
147.949	88.5461	147.949	87.1397	147.949	87.8996
153.809	88.3563	153.809	86.8774	153.809	87.6795
