"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83V at 1m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83V at 1m]"
20.5078	62.0022	20.5078	60.4222	20.5078	58.6415	20.5078	60.0021
21.9727	60.1085	21.9727	57.4718	21.9727	61.019	21.9727	60.0941
23.4375	57.3145	23.4375	52.0935	23.4375	61.7623	23.4375	59.739
24.9023	56.6687	24.9023	53.1789	24.9023	63.9421	24.9023	61.6323
26.3672	62.8407	26.3672	60.137	26.3672	64.1026	26.3672	63.0494
27.832	63.7547	27.832	59.9765	27.832	65.4767	27.832	64.1505
29.2969	62.46	29.2969	59.8506	29.2969	68.2949	29.2969	66.2066
30.7617	63.6661	30.7617	64.7088	30.7617	71.1698	30.7617	69.1291
32.2266	68.6248	32.2266	68.4956	32.2266	72.3551	32.2266	70.9547
33.6914	70.7827	33.6914	70.9477	33.6914	74.096	33.6914	72.8639
35.1562	72.5567	35.1562	72.3547	35.1562	75.2484	35.1562	74.1418
36.6211	74.2277	36.6211	73.9005	36.6211	76.2007	36.6211	75.3112
38.0859	73.8148	38.0859	73.9899	38.0859	77.3658	38.0859	76.0657
39.5508	76.1094	39.5508	76.4618	39.5508	79.0406	39.5508	77.9626
41.0156	77.4772	41.0156	77.918	41.0156	80.1569	41.0156	79.1801
42.4805	78.4746	42.4805	78.8552	42.4805	80.7947	42.4805	79.93
43.9453	79.4006	43.9453	79.7621	43.9453	81.5139	43.9453	80.7197
45.4102	80.4349	45.4102	80.7411	45.4102	82.1998	45.4102	81.5236
46.875	80.9944	46.875	81.304	46.875	82.6625	46.875	82.0245
48.3398	81.5599	48.3398	81.8581	48.3398	83.1194	48.3398	82.5212
51.2695	82.597	51.2695	82.8724	51.2695	83.8761	51.2695	83.385
52.7344	82.9807	52.7344	83.2363	52.7344	84.159	52.7344	83.7045
54.1992	83.3091	54.1992	83.5581	54.1992	84.4098	54.1992	83.9859
55.6641	83.6492	55.6641	83.8821	55.6641	84.6593	55.6641	84.2694
58.5938	84.5342	58.5938	84.7293	58.5938	85.3945	58.5938	85.0588
60.0586	84.7535	60.0586	84.9392	60.0586	85.5474	60.0586	85.2379
62.9883	85.2251	62.9883	85.3418	62.9883	85.7734	62.9883	85.5536
64.4531	85.4759	64.4531	85.5734	64.4531	85.9315	64.4531	85.7481
67.3828	85.8929	67.3828	85.9679	67.3828	86.2571	67.3828	86.109
68.8477	86.0295	68.8477	86.1099	68.8477	86.4161	68.8477	86.2592
71.7773	86.3588	71.7773	86.3934	71.7773	86.6305	71.7773	86.5136
74.707	86.6242	74.707	86.6287	74.707	86.8223	74.707	86.7311
77.6367	86.8347	77.6367	86.8005	77.6367	86.9279	77.6367	86.8748
79.1016	86.9585	79.1016	86.8927	79.1016	86.9741	79.1016	86.9486
82.0312	87.1374	82.0312	87.0225	82.0312	87.0544	82.0312	87.0619
84.9609	87.4712	84.9609	87.3292	84.9609	87.3366	84.9609	87.3611
87.8906	87.7167	87.8906	87.5272	87.8906	87.5666	87.8906	87.5854
90.8203	87.9832	90.8203	87.7461	90.8203	87.7379	90.8203	87.7889
95.2148	88.1314	95.2148	87.8069	95.2148	87.6852	95.2148	87.8091
98.1445	88.1778	98.1445	87.7973	98.1445	87.6324	98.1445	87.7892
101.074	88.2386	101.074	87.8046	101.074	87.5873	101.074	87.7814
105.469	88.4363	105.469	87.8845	105.469	87.5208	105.469	87.8142
108.398	88.3868	108.398	87.8007	108.398	87.4855	108.398	87.7621
112.793	88.2118	112.793	87.5611	112.793	87.3462	112.793	87.5869
117.188	88.091	117.188	87.3244	117.188	87.0051	117.188	87.325
120.117	88.4184	120.117	87.5946	120.117	87.2387	120.117	87.5906
124.512	88.7186	124.512	87.8335	124.512	87.5431	124.512	87.8759
