"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	62.0295	20.5078	61.7911	20.5078	61.9119
21.9727	65.3213	21.9727	65.2736	21.9727	65.2975
23.4375	67.4098	23.4375	67.4075	23.4375	67.4087
24.9023	69.685	24.9023	69.607	24.9023	69.6462
26.3672	71.676	26.3672	71.5105	26.3672	71.594
27.832	73.5704	27.832	73.3435	27.832	73.4584
29.2969	74.9133	29.2969	74.6064	29.2969	74.7626
30.7617	76.0958	30.7617	75.7757	30.7617	75.9387
32.2266	77.0548	32.2266	76.618	32.2266	76.8419
33.6914	77.8073	33.6914	77.3662	33.6914	77.5924
35.1562	78.1562	35.1562	77.7264	35.1562	77.9466
36.6211	78.5668	36.6211	78.089	36.6211	78.3345
38.0859	78.8281	38.0859	78.2828	38.0859	78.564
39.5508	79.1413	39.5508	78.5611	39.5508	78.8609
41.0156	79.3529	41.0156	78.7682	41.0156	79.0704
42.4805	79.4191	42.4805	78.8483	42.4805	79.1431
43.9453	79.4816	43.9453	78.8528	43.9453	79.1786
45.4102	79.7296	45.4102	79.0992	45.4102	79.4258
46.875	79.8135	46.875	79.1916	46.875	79.5137
48.3398	79.8471	48.3398	79.1756	48.3398	79.5243
51.2695	79.9799	51.2695	79.2889	51.2695	79.6481
52.7344	80.1193	52.7344	79.4501	52.7344	79.7976
54.1992	80.4462	54.1992	79.7725	54.1992	80.1224
55.6641	80.5701	55.6641	79.8996	55.6641	80.2478
58.5938	80.6844	58.5938	79.9529	58.5938	80.334
60.0586	80.8011	60.0586	80.0482	60.0586	80.441
62.9883	81.0916	62.9883	80.3296	62.9883	80.7273
64.4531	81.1453	64.4531	80.3618	64.4531	80.7712
67.3828	81.2122	67.3828	80.4404	67.3828	80.8434
68.8477	81.3252	68.8477	80.5477	68.8477	80.9538
71.7773	81.6054	71.7773	80.8008	71.7773	81.2217
74.707	81.8004	74.707	80.9882	74.707	81.4132
77.6367	81.9818	77.6367	81.1601	77.6367	81.5903
79.1016	82.0869	79.1016	81.2557	79.1016	81.6912
82.0312	82.1174	82.0312	81.2679	82.0312	81.7134
84.9609	82.2379	84.9609	81.4035	84.9609	81.8407
87.8906	82.2789	87.8906	81.5291	87.8906	81.9202
90.8203	82.5001	90.8203	81.6888	90.8203	82.1133
95.2148	82.6525	95.2148	81.7618	95.2148	82.23
98.1445	82.8847	98.1445	81.9874	98.1445	82.4592
101.074	82.8605	101.074	81.8879	101.074	82.4014
105.469	83.1128	105.469	82.135	105.469	82.6514
108.398	83.3551	108.398	82.4416	108.398	82.9223
112.793	83.5136	112.793	82.5162	112.793	83.0435
117.188	83.4598	117.188	82.4323	117.188	82.9763
120.117	83.6435	120.117	82.5607	120.117	83.1358
124.512	83.5208	124.512	82.469	124.512	83.0266
128.906	83.3995	128.906	82.3111	128.906	82.8893
133.301	83.4898	133.301	82.2862	133.301	82.9296
139.16	83.7366	139.16	82.4352	139.16	83.1345
143.555	83.7423	143.555	82.4644	143.555	83.1502
147.949	83.6658	147.949	82.3328	147.949	83.0502
153.809	83.628	153.809	82.1792	153.809	82.9637
159.668	83.8919	159.668	82.3608	159.668	83.1935
165.527	83.9118	165.527	82.6558	165.527	83.3291
171.387	83.9577	171.387	82.6045	171.387	83.3336
177.246	84.0712	177.246	82.5854	177.246	83.3915
183.105	83.938	183.105	82.6399	183.105	83.3373
188.965	83.9665	188.965	82.5982	188.965	83.336
196.289	84.2753	196.289	82.7534	196.289	83.5807
203.613	84.2663	203.613	82.882	203.613	83.6291
210.938	84.1529	210.938	82.8045	210.938	83.5308
218.262	84.1615	218.262	82.7398	218.262	83.5085
225.586	84.4648	225.586	82.9631	225.586	83.7785
232.91	84.4157	232.91	82.8583	232.91	83.7064
241.699	84.3825	241.699	82.5525	241.699	83.5632
250.488	84.813	250.488	82.265	250.488	83.7233
259.277	84.6691	259.277	82.668	259.277	83.7828
268.066	84.1876	268.066	82.3792	268.066	83.3769
276.855	84.0866	276.855	82.5094	276.855	83.3692
287.109	83.7674	287.109	82.4955	287.109	83.1778
297.363	84.2025	297.363	82.8582	297.363	83.5822
307.617	84.0052	307.617	82.7067	307.617	83.4043
319.336	83.7117	319.336	82.4859	319.336	83.1419
329.59	83.0659	329.59	82.09	329.59	82.6053
341.309	82.4101	341.309	81.4775	341.309	81.9688
353.027	81.4064	353.027	80.5167	353.027	80.9843
366.211	81.6933	366.211	79.5403	366.211	80.7489
379.395	82.1173	379.395	78.7769	379.395	80.7606
392.578	84.016	392.578	79.3793	392.578	82.2891
405.762	84.5715	405.762	80.2952	405.762	82.9397
420.41	84.3953	420.41	81.0431	420.41	83.0349
435.059	84.6194	435.059	80.9938	435.059	83.1744
451.172	85.2019	451.172	81.8157	451.172	83.8308
465.82	84.4494	465.82	81.6565	465.82	83.2737
483.398	84.9073	483.398	81.8537	483.398	83.6435
499.512	84.6144	499.512	81.861	499.512	83.4523
517.09	83.6013	517.09	81.1777	517.09	82.5564
536.133	83.6297	536.133	80.555	536.133	82.359
555.176	83.4495	555.176	80.5394	555.176	82.2338
574.219	84.148	574.219	80.5709	574.219	82.7178
594.727	83.7571	594.727	80.9044	594.727	82.5609
615.234	83.9309	615.234	81.1165	615.234	82.7478
637.207	84.0701	637.207	80.4902	637.207	82.639
659.18	82.8085	659.18	81.2407	659.18	82.095
