"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-3.44396	20.5078	-1.16691
21.9727	-2.98156	21.9727	-1.02823
23.4375	-2.91025	23.4375	-1.03467
24.9023	-2.69034	24.9023	-0.961369
26.3672	-2.38506	26.3672	-0.850441
27.832	-2.02977	27.832	-0.708143
29.2969	-1.79753	29.2969	-0.62188
30.7617	-1.62626	30.7617	-0.560952
32.2266	-1.4306	32.2266	-0.488566
33.6914	-1.22447	33.6914	-0.415558
35.1562	-1.10991	35.1562	-0.378233
36.6211	-0.967649	36.6211	-0.32683
38.0859	-0.854994	38.0859	-0.286477
39.5508	-0.710585	39.5508	-0.235983
41.0156	-0.593874	41.0156	-0.196558
42.4805	-0.580139	42.4805	-0.197167
43.9453	-0.514591	43.9453	-0.17527
45.4102	-0.395516	45.4102	-0.131671
46.875	-0.372688	46.875	-0.123765
48.3398	-0.358656	48.3398	-0.120046
51.2695	-0.344842	51.2695	-0.119237
52.7344	-0.243798	52.7344	-0.0853348
54.1992	-0.105647	54.1992	-0.0331255
55.6641	-0.0308877	55.6641	-0.00175188
58.5938	-0.069657	58.5938	-0.0213304
60.0586	-0.0665828	60.0586	-0.0218088
62.9883	-0.0562744	62.9883	-0.0216146
64.4531	-0.0576292	64.4531	-0.0200446
67.3828	-0.0684477	67.3828	-0.0268156
68.8477	-0.0734538	68.8477	-0.0260645
71.7773	-0.0308921	71.7773	-0.00718066
74.707	0.00133548	74.707	0.00512316
77.6367	0.00831552	77.6367	0.0060414
79.1016	0.0554255	79.1016	0.0222873
82.0312	0.105071	82.0312	0.0386022
84.9609	0.117659	84.9609	0.0428323
87.8906	0.109223	87.8906	0.0491996
90.8203	0.148251	90.8203	0.0702081
95.2148	0.170399	95.2148	0.0774492
98.1445	0.305479	98.1445	0.130223
101.074	0.301962	101.074	0.129868
105.469	0.416505	105.469	0.16446
108.398	0.523885	108.398	0.206951
112.793	0.622362	112.793	0.24652
117.188	0.576506	117.188	0.23286
120.117	0.67898	120.117	0.261469
124.512	0.600281	124.512	0.220875
128.906	0.522882	128.906	0.204923
133.301	0.55328	133.301	0.228422
139.16	0.767664	139.16	0.315109
143.555	0.810487	143.555	0.326836
147.949	0.76423	147.949	0.307162
153.809	0.774815	153.809	0.332613
159.668	0.886158	159.668	0.37552
165.527	0.89938	165.527	0.380525
171.387	1.00008	171.387	0.410221
177.246	1.12009	177.246	0.470395
183.105	1.08765	183.105	0.424932
188.965	1.09926	188.965	0.446873
196.289	1.22279	196.289	0.505878
203.613	1.40703	203.613	0.552817
210.938	1.389	210.938	0.530582
218.262	1.29258	218.262	0.526149
225.586	1.53192	225.586	0.601697
232.91	1.65738	232.91	0.636464
241.699	1.63582	241.699	0.589052
250.488	1.98507	250.488	0.764817
259.277	1.85259	259.277	0.682091
268.066	1.93372	268.066	0.69536
276.855	1.79521	276.855	0.491898
287.109	1.57276	287.109	0.404547
297.363	2.06181	297.363	0.612277
307.617	1.75292	307.617	0.382072
319.336	1.76623	319.336	0.372473
329.59	1.1157	329.59	-0.140302
341.309	0.670823	341.309	-0.256773
353.027	-0.21672	353.027	-0.82347
366.211	0.640845	366.211	0.467013
379.395	0.48174	379.395	1.11454
392.578	2.46098	392.578	2.27839
405.762	3.64219	405.762	2.42273
420.41	3.39116	420.41	1.89168
435.059	3.38262	435.059	1.89361
451.172	3.72568	451.172	1.63673
465.82	3.50138	465.82	1.55193
483.398	3.7357	483.398	1.69634
499.512	3.09416	499.512	1.33917
517.09	2.89169	517.09	1.27655
536.133	3.18296	536.133	1.22615
555.176	2.69056	555.176	0.649884
574.219	3.46769	574.219	1.12505
594.727	4.00663	594.727	1.62894
615.234	4.01768	615.234	1.52124
637.207	4.08263	637.207	1.66872
659.18	4.15554	659.18	1.67754
682.617	3.95278	682.617	1.71476
707.52	4.38866	707.52	1.74273
732.422	3.99929	732.422	1.52755
757.324	4.32084	757.324	1.82473
785.156	4.64388	785.156	1.91962
811.523	4.8343	811.523	2.18811
840.82	5.0332	840.82	2.21218
870.117	5.35806	870.117	2.4439
900.879	5.43411	900.879	2.39624
933.105	5.51589	933.105	2.47465
