"CEA2034"													
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	55.0272	20.5078	54.8145	20.5078	54.9889	20.5078	57.2225	20.5078	37.5715	20.5078	39.805	20.5078	39.9794
21.2402	53.3936	21.2402	53.1882	21.2402	55.1258	21.2402	58.9148	21.2402	34.2528	21.2402	38.0418	21.2402	39.9794
21.9727	53.9251	21.9727	53.7417	21.9727	55.8821	21.9727	59.7204	21.9727	34.0007	21.9727	37.839	21.9727	39.9794
22.7051	56.6053	22.7051	56.5521	22.7051	58.444	22.7051	61.6926	22.7051	34.839	22.7051	38.0875	22.7051	39.9794
23.4375	57.3447	23.4375	57.2576	23.4375	58.9521	23.4375	62.1623	23.4375	35.0747	23.4375	38.2848	23.4375	39.9794
24.1699	58.8858	24.1699	58.8526	24.1699	60.5923	24.1699	63.6506	24.1699	35.1814	24.1699	38.2397	24.1699	39.9794
25.6348	62.0343	25.6348	62.0296	25.6348	63.4482	25.6348	66.0632	25.6348	35.9458	25.6348	38.5607	25.6348	39.9794
26.3672	63.3377	26.3672	63.345	26.3672	64.7163	26.3672	67.2245	26.3672	36.0999	26.3672	38.6081	26.3672	39.9794
27.0996	64.9347	27.0996	64.946	27.0996	66.1573	27.0996	68.4504	27.0996	36.4751	27.0996	38.7682	27.0996	39.9794
27.832	66.2075	27.832	66.2181	27.832	67.3245	27.832	69.4813	27.832	36.7161	27.832	38.873	27.832	39.9794
29.2969	68.5159	29.2969	68.5368	29.2969	69.5626	29.2969	71.5518	29.2969	36.9644	29.2969	38.9536	29.2969	39.9794
30.0293	69.5452	30.0293	69.5682	30.0293	70.5474	30.0293	72.4543	30.0293	37.0933	30.0293	39.0002	30.0293	39.9794
31.4941	71.6635	31.4941	71.7	31.4941	72.6531	31.4941	74.4478	31.4941	37.2316	31.4941	39.0263	31.4941	39.9794
32.2266	72.8922	32.2266	72.9308	32.2266	73.8244	32.2266	75.5102	32.2266	37.4	32.2266	39.0858	32.2266	39.9794
33.6914	75.0603	33.6914	75.0991	33.6914	75.8899	33.6914	77.4009	33.6914	37.6776	33.6914	39.1887	33.6914	39.9794
34.4238	75.9823	34.4238	76.0217	34.4238	76.7771	34.4238	78.2233	34.4238	37.7779	34.4238	39.224	34.4238	39.9794
35.8887	77.5705	35.8887	77.6118	35.8887	78.3229	35.8887	79.6713	35.8887	37.92	35.8887	39.2684	35.8887	39.9794
37.3535	78.8606	37.3535	78.9041	37.3535	79.5765	37.3535	80.8377	37.3535	38.0458	37.3535	39.3069	37.3535	39.9794
38.8184	79.7641	38.8184	79.8114	38.8184	80.463	38.8184	81.6592	38.8184	38.1315	38.8184	39.3278	38.8184	39.9794
39.5508	80.0763	39.5508	80.1253	39.5508	80.7654	39.5508	81.9272	39.5508	38.1775	39.5508	39.3393	39.5508	39.9794
41.0156	80.5717	41.0156	80.6202	41.0156	81.2096	41.0156	82.2707	41.0156	38.3289	41.0156	39.39	41.0156	39.9794
42.4805	80.8569	42.4805	80.9032	42.4805	81.4379	42.4805	82.4047	42.4805	38.4779	42.4805	39.4447	42.4805	39.9794
43.9453	80.8939	43.9453	80.941	43.9453	81.4567	43.9453	82.3753	43.9453	38.5451	43.9453	39.4637	43.9453	39.9794
45.4102	80.975	45.4102	81.0225	45.4102	81.5166	45.4102	82.3842	45.4102	38.6177	45.4102	39.4853	45.4102	39.9794
47.6074	81.1124	47.6074	81.1592	47.6074	81.6128	47.6074	82.396	47.6074	38.7426	47.6074	39.5258	47.6074	39.9794
49.0723	81.1688	49.0723	81.2156	49.0723	81.6508	49.0723	82.3937	49.0723	38.8013	49.0723	39.5441	49.0723	39.9794
50.5371	81.2693	50.5371	81.3161	50.5371	81.7343	50.5371	82.4384	50.5371	38.8571	50.5371	39.5612	50.5371	39.9794
52.7344	81.482	52.7344	81.5277	52.7344	81.9159	52.7344	82.5564	52.7344	38.9507	52.7344	39.5911	52.7344	39.9794
54.1992	81.6495	54.1992	81.694	54.1992	82.0599	54.1992	82.656	54.1992	39.0174	54.1992	39.6135	54.1992	39.9794
56.3965	81.8842	56.3965	81.9279	56.3965	82.2705	56.3965	82.8183	56.3965	39.089	56.3965	39.6368	56.3965	39.9794
58.5938	82.1661	58.5938	82.2077	58.5938	82.5196	58.5938	83.0096	58.5938	39.1775	58.5938	39.6675	58.5938	39.9794
60.0586	82.3522	60.0586	82.3935	60.0586	82.6962	60.0586	83.1651	60.0586	39.2078	60.0586	39.6767	60.0586	39.9794
62.2559	82.6626	62.2559	82.7026	62.2559	82.9828	62.2559	83.4078	62.2559	39.2743	62.2559	39.6992	62.2559	39.9794
64.4531	82.9004	64.4531	82.9383	64.4531	83.1911	64.4531	83.566	64.4531	39.3517	64.4531	39.7266	64.4531	39.9794
66.6504	83.2833	66.6504	83.3165	66.6504	83.5241	66.6504	83.8254	66.6504	39.4704	66.6504	39.7717	66.6504	39.9794
69.5801	83.6304	69.5801	83.6609	69.5801	83.8411	69.5801	84.0959	69.5801	39.5444	69.5801	39.7993	69.5801	39.9794
71.7773	83.8063	71.7773	83.8414	71.7773	84.0516	71.7773	84.3416	71.7773	39.4792	71.7773	39.7693	71.7773	39.9794
73.9746	84.0563	73.9746	84.0898	73.9746	84.2817	73.9746	84.5361	73.9746	39.5331	73.9746	39.7875	73.9746	39.9794
76.9043	84.3787	76.9043	84.4101	76.9043	84.5819	76.9043	84.8017	76.9043	39.5878	76.9043	39.8076	76.9043	39.9794
79.834	84.5791	79.834	84.6103	79.834	84.7797	79.834	84.9952	79.834	39.5945	79.834	39.8101	79.834	39.9794
82.7637	84.9883	82.7637	85.0127	82.7637	85.125	82.7637	85.2459	82.7637	39.7462	82.7637	39.8671	82.7637	39.9794
85.6934	85.4218	85.6934	85.4423	85.6934	85.5117	85.6934	85.5522	85.6934	39.8695	85.6934	39.91	85.6934	39.9794
88.623	85.2973	88.623	85.3282	88.623	85.4824	88.623	85.663	88.623	39.6446	88.623	39.8252	88.623	39.9794
91.5527	85.3077	91.5527	85.3406	91.5527	85.5196	91.5527	85.7451	91.5527	39.5749	91.5527	39.8004	91.5527	39.9794
94.4824	85.892	94.4824	85.9068	94.4824	85.9492	94.4824	85.9721	94.4824	39.9141	94.4824	39.937	94.4824	39.9794
98.1445	86.1318	98.1445	86.1466	98.1445	86.1743	98.1445	86.1513	98.1445	39.9747	98.1445	39.9517	98.1445	39.9794
101.807	86.2736	101.807	86.2867	101.807	86.3138	101.807	86.2993	101.807	39.9668	101.807	39.9523	101.807	39.9794
105.469	86.506	105.469	86.5156	105.469	86.5182	105.469	86.4659	105.469	40.0291	105.469	39.9767	105.469	39.9794
109.131	86.6943	109.131	86.7044	109.131	86.7085	109.131	86.6669	109.131	40.0169	109.131	39.9752	109.131	39.9794
112.793	86.7993	112.793	86.8074	112.793	86.7996	112.793	86.746	112.793	40.0408	112.793	39.9872	112.793	39.9794
116.455	86.8546	116.455	86.86	116.455	86.8438	116.455	86.7862	116.455	40.0531	116.455	39.9956	116.455	39.9794
120.85	87.0025	120.85	87.0027	120.85	86.9595	120.85	86.8733	120.85	40.1088	120.85	40.0226	120.85	39.9794
125.244	87.0223	125.244	87.0172	125.244	86.9354	125.244	86.8014	125.244	40.1952	125.244	40.0612	125.244	39.9794
129.639	86.9641	129.639	86.9573	129.639	86.8438	129.639	86.6333	129.639	40.3034	129.639	40.0929	129.639	39.9794
134.033	86.7096	134.033	86.708	134.033	86.646	134.033	86.5355	134.033	40.1519	134.033	40.0414	134.033	39.9794
138.428	86.6117	138.428	86.6039	138.428	86.5231	138.428	86.4298	138.428	40.1535	138.428	40.0602	138.428	39.9794
143.555	86.6228	143.555	86.6058	143.555	86.4608	143.555	86.2787	143.555	40.3065	143.555	40.1243	143.555	39.9794
148.682	86.5185	148.682	86.4948	148.682	86.3053	148.682	86.0728	148.682	40.4014	148.682	40.1689	148.682	39.9794
153.809	86.572	153.809	86.5412	153.809	86.2864	153.809	85.9371	153.809	40.5835	153.809	40.2342	153.809	39.9794
159.668	86.6115	159.668	86.5802	159.668	86.3149	159.668	85.948	159.668	40.6116	159.668	40.2447	159.668	39.9794
164.795	86.3784	164.795	86.3516	164.795	86.1187	164.795	85.7939	164.795	40.5371	164.795	40.2123	164.795	39.9794
170.654	86.09	170.654	86.0598	170.654	85.8395	170.654	85.5837	170.654	40.4555	170.654	40.1997	170.654	39.9794
176.514	86.024	176.514	85.9801	176.514	85.6855	176.514	85.372	176.514	40.5875	176.514	40.274	176.514	39.9794
183.105	85.9573	183.105	85.9061	183.105	85.5406	183.105	85.1102	183.105	40.7753	183.105	40.3449	183.105	39.9794
189.697	86.0585	189.697	86.0036	189.697	85.5887	189.697	85.0358	189.697	40.9472	189.697	40.3943	189.697	39.9794
196.289	86.1154	196.289	86.0553	196.289	85.6418	196.289	85.1239	196.289	40.9108	196.289	40.3929	196.289	39.9794
202.881	86.2659	202.881	86.1923	202.881	85.6929	202.881	85.0714	202.881	41.1003	202.881	40.4788	202.881	39.9794
210.205	86.4128	210.205	86.337	210.205	85.7968	210.205	85.0687	210.205	41.2477	210.205	40.5196	210.205	39.9794
217.529	86.3648	217.529	86.2847	217.529	85.7382	217.529	85.0278	217.529	41.2363	217.529	40.5259	217.529	39.9794
225.586	86.7809	225.586	86.6879	225.586	86.0283	225.586	85.1084	225.586	41.5589	225.586	40.639	225.586	39.9794
232.91	86.944	232.91	86.8571	232.91	86.1953	232.91	85.1723	232.91	41.6641	232.91	40.6412	232.91	39.9794
241.699	86.8231	241.699	86.7387	241.699	86.0934	241.699	85.0479	241.699	41.6702	241.699	40.6247	241.699	39.9794
249.756	86.929	249.756	86.8347	249.756	86.1385	249.756	85.0615	249.756	41.7526	249.756	40.6755	249.756	39.9794
258.545	87.0231	258.545	86.9285	258.545	86.2278	258.545	85.1382	258.545	41.7697	258.545	40.6801	258.545	39.9794
268.066	86.6771	268.066	86.5833	268.066	85.8535	268.066	84.6791	268.066	41.8837	268.066	40.7092	268.066	39.9794
277.588	86.658	277.588	86.5466	277.588	85.7776	277.588	84.6063	277.588	41.9197	277.588	40.7484	277.588	39.9794
287.109	86.7774	287.109	86.6728	287.109	85.8697	287.109	84.5379	287.109	42.1143	287.109	40.7824	287.109	39.9794
297.363	86.5576	297.363	86.4603	297.363	85.666	297.363	84.2032	297.363	42.2366	297.363	40.7738	297.363	39.9794
307.617	86.5741	307.617	86.4657	307.617	85.6924	307.617	84.281	307.617	42.1641	307.617	40.7527	307.617	39.9794
318.604	86.4809	318.604	86.3568	318.604	85.4833	318.604	83.9779	318.604	42.3583	318.604	40.8529	318.604	39.9794
329.59	86.3837	329.59	86.2598	329.59	85.4374	329.59	84.083	329.59	42.1562	329.59	40.8017	329.59	39.9794
341.309	86.6328	341.309	86.4618	341.309	85.3924	341.309	83.9797	341.309	42.4615	341.309	41.0488	341.309	39.9794
353.76	87.1719	353.76	87.03	353.76	85.9245	353.76	84.0723	353.76	42.9371	353.76	41.085	353.76	39.9794
366.211	87.4011	366.211	87.2671	366.211	86.1425	366.211	84.0646	366.211	43.1819	366.211	41.1039	366.211	39.9794
378.662	87.191	378.662	87.0827	378.662	86.1499	378.662	84.2603	378.662	42.8019	378.662	40.9122	378.662	39.9794
392.578	86.6307	392.578	86.5055	392.578	85.4979	392.578	83.5833	392.578	42.9017	392.578	40.9871	392.578	39.9794
405.762	86.7591	405.762	86.5768	405.762	85.335	405.762	83.2302	405.762	43.326	405.762	41.2212	405.762	39.9794
420.41	86.7637	420.41	86.6759	420.41	85.7438	420.41	83.4209	420.41	43.2344	420.41	40.9114	420.41	39.9794
435.059	86.4004	435.059	86.2511	435.059	85.2295	435.059	83.1647	435.059	43.0657	435.059	41.0009	435.059	39.9794
450.439	86.341	450.439	86.1825	450.439	85.1416	450.439	82.9043	450.439	43.2576	450.439	41.0203	450.439	39.9794
466.553	86.3592	466.553	86.1915	466.553	85.0966	466.553	82.8117	466.553	43.3591	466.553	41.0742	466.553	39.9794
482.666	86.5996	482.666	86.3652	482.666	84.9888	482.666	82.5098	482.666	43.8348	482.666	41.3558	482.666	39.9794
500.244	86.299	500.244	86.1452	500.244	84.9944	500.244	82.4335	500.244	43.6911	500.244	41.1302	500.244	39.9794
517.822	86.2308	517.822	85.942	517.822	84.7574	517.822	82.3564	517.822	43.565	517.822	41.164	517.822	39.9794
536.133	86.629	536.133	86.2988	536.133	84.6153	536.133	81.9279	536.133	44.3503	536.133	41.6629	536.133	39.9794
554.443	86.2863	554.443	85.9788	554.443	84.4708	554.443	81.7465	554.443	44.2117	554.443	41.4874	554.443	39.9794
574.219	87.0956	574.219	86.7175	574.219	85.0462	574.219	82.1845	574.219	44.5124	574.219	41.6507	574.219	39.9794
594.727	87.2686	594.727	86.8387	594.727	84.7808	594.727	81.9399	594.727	44.8782	594.727	42.0373	594.727	39.9794
615.234	87.1531	615.234	86.8127	615.234	84.7789	615.234	81.7224	615.234	45.0697	615.234	42.0132	615.234	39.9794
637.207	87.6975	637.207	87.3582	637.207	85.1087	637.207	81.9701	637.207	45.3674	637.207	42.2288	637.207	39.9794
659.912	87.022	659.912	86.7499	659.912	84.806	659.912	81.6461	659.912	45.0832	659.912	41.9234	659.912	39.9794
683.35	87.1547	683.35	86.8676	683.35	84.7072	683.35	81.5172	683.35	45.3298	683.35	42.1398	683.35	39.9794
706.787	87.1357	706.787	86.826	706.787	84.6295	706.787	81.3663	706.787	45.4391	706.787	42.1759	706.787	39.9794
731.689	86.7812	731.689	86.5274	731.689	84.4974	731.689	81.2578	731.689	45.249	731.689	42.0094	731.689	39.9794
758.057	86.5791	758.057	86.2898	758.057	84.0546	758.057	80.7862	758.057	45.483	758.057	42.2146	758.057	39.9794
784.424	86.2582	784.424	85.9969	784.424	83.9875	784.424	80.6891	784.424	45.2873	784.424	41.9889	784.424	39.9794
812.256	86.2942	812.256	86.0075	812.256	83.853	812.256	80.5748	812.256	45.4122	812.256	42.1339	812.256	39.9794
840.82	85.8549	840.82	85.5369	840.82	83.5188	840.82	80.2703	840.82	45.246	840.82	41.9976	840.82	39.9794
870.85	86.3479	870.85	85.9632	870.85	83.778	870.85	80.4886	870.85	45.454	870.85	42.1646	870.85	39.9794
901.611	85.7914	901.611	85.3816	901.611	83.3717	901.611	80.0947	901.611	45.2662	901.611	41.9892	901.611	39.9794
933.105	85.8379	933.105	85.4298	933.105	83.2361	933.105	79.9665	933.105	45.4426	933.105	42.1731	933.105	39.9794
966.064	85.9639	966.064	85.523	966.064	83.4198	966.064	80.0461	966.064	45.4563	966.064	42.0826	966.064	39.9794
999.756	86.3668	999.756	85.8191	999.756	83.5589	999.756	80.2851	999.756	45.5134	999.756	42.2396	999.756	39.9794
1,034.91	85.9387	1,034.91	85.4474	1,034.91	83.0953	1,034.91	79.7968	1,034.91	45.6299	1,034.91	42.3315	1,034.91	39.9794
