Frequency Spectrum for Input Signal

Data Shown:    SH96HOver4 (Danley Sound Labs)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 0°  Par: 10°

Freq [Hz]	Signal Level [dBSPL]
22.4	78.7
23	80.4
23.6	81.8
24	83.5
25	84.9
25.8	86.4
26.5	87.8
27.2	89.3
28	90.6
29	92.1
30	93.4
30.7	94.6
31.5	95.7
32.5	96.7
33.5	97.6
34.5	98.3
35.5	99
36.5	99.4
37.5	99.9
38.7	100.2
40	100.4
41.2	100.7
42.5	101
43.7	101.3
45	101.6
46.2	101.9
47.5	102.3
48.7	102.6
50	103
51.5	103.3
53	103.5
54.5	103.7
56	103.8
58	103.9
60	104
61.5	104.1
63	104.2
65	104.3
67	104.3
69	104.4
71	104.6
73	104.7
75	104.8
77.5	104.9
80	104.8
82.5	104.7
85	104.5
87.5	104.4
90	104.3
92.5	104.3
95	104.3
97.5	104.3
100	104.3
103	104.4
106	104.5
109	104.6
112	104.9
115	105.2
118	105.3
122	105.2
125	105.2
128	105.2
132	105
136	104.8
140	104.8
145	104.6
150	104.6
155	104.6
160	104.8
165	105.1
170	105.3
175	105.4
180	105.6
185	105.8
190	106
195	106.2
200	106.4
206	106.6
212	106.8
218	106.9
224	107
230	107.1
236	107.2
240	107.2
250	107.3
258	107.2
265	107.2
272	107.1
280	106.9
290	106.7
300	106.5
307	106.3
315	106
325	105.7
335	105.4
345	105.2
355	104.9
365	104.7
375	104.5
387	104.4
400	104.5
412	104.6
425	104.8
437	105.1
450	105.4
462	105.7
475	105.8
487	105.9
500	105.8
515	105.8
530	105.7
545	105.7
560	105.8
580	106
600	106.1
615	106.4
630	106.7
650	107
670	107.2
690	107.3
710	107.4
730	107.3
750	107.2
775	107.2
800	106.9
825	106.6
850	106.8
875	106.8
900	106.6
925	106.5
950	106.6
975	106.5
1000	106.5
1030	106.6
1060	106.4
1090	106.3
1120	106.4
1150	105.8
1180	104.7
1220	104.5
1250	104.5
1280	104.5
1320	104.4
1360	104.2
1400	103.9
1450	103.8
1500	103.8
1550	103.1
1600	103
1650	103.9
1700	104.1
1750	104.4
1800	105.8
1850	106.6
1900	106.4
1950	106.1
2000	106.5
2060	105.9
2120	104.7
2180	104.2
2240	105.4
2300	105.5
2360	105
2400	104.9
2500	104.1
2580	104.1
2650	104.2
2720	103.4
2800	103.5
2900	103.7
3000	104.2
3070	103.6
3150	103.2
3250	104.9
3350	105
3450	105.3
3550	107
3650	104.7
3750	105.4
3870	106.4
4000	104.8
4120	107.3
4250	109.8
4370	107.2
4500	106.9
4620	106
4750	107.3
4870	105.1
5000	105.4
5150	104.1
5300	104.4
5450	103.4
5600	103.2
5800	103.7
6000	104.2
6150	104.5
6300	103.1
6500	103
6700	102
6900	107.2
7100	109.2
7300	110.6
7500	106.5
7750	104.6
8000	104
8250	102.7
8500	102.2
8750	103
9000	102.7
9250	102.5
9500	102.9
9750	105
10000	104.5
10300	104.2
10600	104.6
10900	102.4
11200	104.6
11500	105
11800	104.1
12200	104.1
12500	105.3
12800	106
13200	106
13600	105.1
14000	106.2
14500	104.8
15000	105
15500	104.7
16000	104
16500	104.4
17000	104
17500	106
18000	92.7
18500	96
19000	96.9
19500	98
20000	99.8
20600	98.3
21200	92.3
21800	89.5
22400	83.3
