Frequency Spectrum for Input Signal

Data Shown:    SH96HOver4 (Danley Sound Labs)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 270°  Par: 40°  

Freq [Hz]	Signal Level [dBSPL]
22.4	79.5
23	81.2
23.6	82.6
24	84.3
25	85.7
25.8	87.2
26.5	88.6
27.2	90
28	91.4
29	92.8
30	94.1
30.7	95.2
31.5	96.3
32.5	97.3
33.5	98.1
34.5	98.8
35.5	99.4
36.5	99.9
37.5	100.3
38.7	100.6
40	100.8
41.2	101
42.5	101.3
43.7	101.6
45	102
46.2	102.3
47.5	102.7
48.7	103
50	103.4
51.5	103.8
53	104
54.5	104.3
56	104.4
58	104.5
60	104.7
61.5	104.8
63	105
65	105.1
67	105.2
69	105.3
71	105.4
73	105.6
75	105.7
77.5	105.8
80	105.8
82.5	105.6
85	105.5
87.5	105.3
90	105.2
92.5	105.2
95	105.2
97.5	105.2
100	105.1
103	105.1
106	105.1
109	105.2
112	105.4
115	105.6
118	105.7
122	105.6
125	105.5
128	105.5
132	105.4
136	105.4
140	105.4
145	105.4
150	105.4
155	105.4
160	105.6
165	105.8
170	106
175	106.1
180	106.2
185	106.4
190	106.6
195	106.8
200	107
206	107.1
212	107.3
218	107.4
224	107.5
230	107.6
236	107.6
240	107.7
250	107.6
258	107.6
265	107.5
272	107.3
280	107.2
290	106.9
300	106.7
307	106.4
315	106.2
325	105.9
335	105.6
345	105.4
355	105.1
365	104.8
375	104.6
387	104.6
400	104.6
412	104.7
425	104.8
437	104.9
450	105
462	105.2
475	105.3
487	105.3
500	105.2
515	105.1
530	104.9
545	104.7
560	104.5
580	104.4
600	104.4
615	104.6
630	104.8
650	105
670	105
690	104.8
710	104.6
730	104.2
750	103.9
775	103.7
800	103.7
825	103.9
850	104.2
875	104
900	103.2
925	102.7
950	103.4
975	103.6
1000	103.1
1030	102.8
1060	102.5
1090	102.8
1120	103
1150	101.3
1180	99.7
1220	100.7
1250	102.2
1280	103.4
1320	103.4
1360	102.5
1400	101.2
1450	101.2
1500	101.2
1550	101.8
1600	102.6
1650	102
1700	100.2
1750	100.4
1800	102.1
1850	101.8
1900	101
1950	100.4
2000	99.6
2060	98.5
2120	101.2
2180	101.9
2240	101.3
2300	101.6
2360	102.8
2400	102
2500	100.4
2580	102.5
2650	103.8
2720	102.7
2800	103.8
2900	104.3
3000	104.2
3070	103.7
3150	104.4
3250	105.9
3350	105.3
3450	106.3
3550	107.6
3650	104.6
3750	106.1
3870	106.6
4000	106
4120	110.6
4250	112
4370	108.4
4500	106.3
4620	104.9
4750	104.4
4870	102.6
5000	101.2
5150	98.6
5300	99.8
5450	100.2
5600	101.7
5800	102.6
6000	102.8
6150	103.4
6300	100.7
6500	99.9
6700	98.9
6900	108.4
7100	110
7300	109.7
7500	108
7750	107.2
8000	107.5
8250	105
8500	103.3
8750	104.9
9000	105.4
9250	105
9500	104.8
9750	108
10000	107.1
10300	106
10600	106.7
10900	102
11200	103.4
11500	107.4
11800	107.6
12200	105.4
12500	104.8
12800	105.6
13200	103.7
13600	96.1
14000	99.3
14500	95.7
15000	101.6
15500	105.2
16000	101.7
16500	104
17000	100.3
17500	106.1
18000	95
18500	90.6
19000	91.3
19500	99
20000	95.6
20600	96.8
21200	96.2
21800	89.9
22400	87.5
