* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\12-SP.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 3:28:17 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\12-SP.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced
* Measurement: 12-SP
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	57.426888	140.7662
20.144928	57.541893	140.5144
20.290907	57.656898	140.2552
20.437943	57.771915	139.9899
20.586044	57.886921	139.7142
20.735220	58.001900	139.4299
20.885475	58.116867	139.1204
21.036821	58.238979	138.7400
21.189262	58.346882	138.3764
21.342808	58.403122	138.1201
21.497467	58.462914	137.9182
21.653246	58.588825	137.7504
21.810154	58.721832	137.6082
21.968201	58.802525	137.4854
22.127390	58.893883	137.3551
22.287735	59.060841	137.2031
22.449242	59.238861	136.9862
22.611917	59.374249	136.6241
22.775772	59.498848	136.2145
22.940815	59.624832	135.8582
23.107054	59.757816	135.4666
23.274498	59.919338	134.9712
23.443153	60.073807	134.4118
23.613033	60.183891	133.7756
23.784142	60.275925	133.1525
23.956491	60.356548	132.6655
24.130091	60.447884	132.2035
24.304947	60.588192	131.7022
24.481071	60.735809	131.1438
24.658470	60.852596	130.4851
24.837156	60.965839	129.7381
25.017136	61.103088	128.8860
25.198421	61.225891	127.9720
25.381020	61.284763	127.0627
25.564941	61.339939	126.0710
25.750195	61.473236	124.8926
25.936790	61.570927	123.6446
26.124741	61.510380	122.3591
26.314051	61.399170	121.1876
26.504732	61.318050	120.3196
26.696796	61.226128	119.6737
26.890253	61.096657	119.2299
27.085112	60.967140	118.9912
27.281382	60.875168	118.9515
27.479073	60.794106	119.1176
27.678198	60.686573	119.5451
27.878765	60.622044	120.0822
28.080786	60.686306	120.6386
28.284271	60.793842	121.0845
28.489231	60.891125	121.1742
28.695675	60.966915	121.1650
28.903616	60.961700	121.2718
29.113064	60.966953	121.3799
29.324028	61.084949	121.4907
29.536524	61.224834	121.4691
29.750557	61.328022	121.1192
29.966141	61.398945	120.6236
30.183289	61.420685	120.0580
30.402010	61.399052	119.5496
