* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\12-LW.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 3:27:35 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\12-LW.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced 
* Measurement: 12-LW
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	56.608784	-133.6695
20.144928	56.834793	-135.2422
20.290907	57.060799	-137.0832
20.437943	57.336624	-139.4804
20.586044	57.512936	-142.0342
20.735220	57.397732	-144.5520
20.885475	57.168297	-146.6998
21.036821	56.937790	-147.9859
21.189262	56.707279	-148.6915
21.342808	56.531086	-148.9708
21.497467	56.362209	-148.7167
21.653246	56.135708	-147.8844
21.810154	55.959171	-146.4384
21.968201	55.893417	-144.1093
22.127390	56.014740	-141.5528
22.287735	56.469814	-139.1480
22.449242	57.108440	-137.4589
22.611917	57.918224	-137.5289
22.775772	58.631264	-138.2978
22.940815	58.798035	-139.0014
23.107054	58.949680	-139.7899
23.274498	59.591869	-140.2388
23.443153	60.356949	-141.3118
23.613033	61.091251	-144.2061
23.784142	61.653629	-147.8068
23.956491	61.747402	-151.4884
24.130091	61.686100	-154.9662
24.304947	61.716965	-157.6035
24.481071	61.743973	-159.8313
24.658470	61.745190	-161.8805
24.837156	61.743996	-163.7196
25.017136	61.759293	-165.3730
25.198421	61.782974	-166.9015
25.381020	61.814716	-168.3734
25.564941	61.849964	-169.7897
25.750195	61.883461	-171.1739
25.936790	61.916962	-172.5263
26.124741	61.953453	-173.8677
26.314051	61.983963	-175.1602
26.504732	61.986866	-176.3390
26.696796	62.002960	-177.5056
26.890253	62.090572	-178.7518
27.085112	62.175919	179.9575
27.281382	62.176010	178.6552
27.479073	62.175980	177.2570
27.678198	62.283978	175.6320
27.878765	62.348976	173.9524
28.080786	62.203259	172.2832
28.284271	62.003281	170.8168
28.489231	61.862804	169.8563
28.695675	61.744148	169.1359
28.903616	61.652744	168.4829
29.113064	61.572109	167.9188
29.324028	61.483799	167.4030
29.536524	61.399094	166.9495
29.750557	61.325768	166.5629
29.966141	61.256077	166.2314
30.183289	61.184147	165.9401
30.402010	61.112091	165.7032
30.622314	61.041958	165.5139
30.844217	60.968098	165.4200
31.067726	60.872124	165.4974
31.292856	60.794086	165.6558
31.519617	60.783119	165.8629
31.748020	60.793980	166.0199
31.978081	60.808243	165.9493
32.209808	60.794048	165.8531
32.443211	60.690975	165.8590
32.678310	60.566170	166.0146
32.915108	60.478050	166.4188
