* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\12-On Axis.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 3:26:33 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\12-On Axis.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced
* Measurement: 12-On Axis
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	54.569096	-10.6667
20.144928	54.470032	-8.8110
20.290907	54.371086	-6.6541
20.437943	54.218845	-3.8831
20.586044	54.173965	-0.9181
20.735220	54.440250	2.0459
20.885475	54.835495	4.6453
21.036821	55.236359	6.4248
21.189262	55.669437	7.4652
21.342808	56.161655	7.5979
21.497467	56.589554	7.1179
21.653246	56.785248	6.2610
21.810154	56.907852	5.0388
21.968201	57.138145	3.4197
22.127390	57.244999	1.7677
22.287735	56.947147	0.4151
22.449242	56.573280	-0.5724
22.611917	56.425869	-0.8821
22.775772	56.305161	-0.9240
22.940815	56.092739	-1.0971
23.107054	55.845348	-1.1231
23.274498	55.571945	-0.8212
23.443153	55.298363	-0.2949
23.613033	55.062313	0.4363
23.784142	54.837189	1.3002
23.956491	54.612598	2.1890
24.130091	54.377281	3.1898
24.304947	54.109280	4.3330
24.481071	53.830376	5.6811
24.658470	53.546135	7.3437
24.837156	53.283340	9.2093
25.017136	53.083099	11.2236
25.198421	52.908173	13.3238
25.381020	52.737347	15.3913
25.564941	52.563171	17.5389
25.750195	52.362408	19.8227
25.936790	52.161251	22.2957
26.124741	51.971058	25.0658
26.314051	51.813194	28.0256
26.504732	51.721657	31.1371
26.696796	51.670044	34.3001
26.890253	51.662258	37.3146
27.085112	51.641045	40.4413
27.281382	51.521599	43.7589
27.479073	51.390163	47.6163
27.678198	51.224255	52.6953
27.878765	51.265709	58.0774
28.080786	51.876331	63.1935
28.284271	52.675842	67.6664
28.489231	53.352737	70.8394
28.695675	54.057980	72.9827
28.903616	54.915741	74.0062
29.113064	55.698013	74.3389
29.324028	56.073292	74.6082
29.536524	56.473415	74.1321
29.750557	57.477242	72.2540
29.966141	58.317314	69.5175
30.183289	58.216133	65.8251
30.402010	57.775661	62.4477
30.622314	57.381657	60.7941
30.844217	56.911617	60.3598
31.067726	56.327942	61.1086
31.292856	55.758812	63.0332
31.519617	55.329777	66.1441
31.748020	55.012314	70.3552
31.978081	54.731071	75.8936
32.209808	54.750694	81.8282
32.443211	55.439400	87.4752
32.678310	56.413612	92.3174
32.915108	57.336285	95.7325
33.153625	58.431499	97.3503
33.393871	59.960098	96.7570
33.635857	61.477795	93.4635
33.879597	62.803200	85.6948
34.125103	63.404877	76.8847
34.372387	62.214497	69.9587
34.621464	60.658230	64.7004
34.872345	60.172768	62.1459
35.125042	59.672813	61.4489
35.379574	58.260281	61.8183
35.635948	56.793617	64.1109
35.894180	55.905567	69.5171
36.154285	55.384499	76.2556
36.416275	55.276188	83.0134
36.680161	55.437592	89.5612
36.945961	55.789841	94.9779
37.213688	56.185448	100.0306
37.483353	56.310875	105.3645
37.754974	56.584339	110.4355
38.028561	57.478687	115.0739
38.304131	58.521626	118.7939
38.581699	59.370380	120.6814
38.861279	60.102989	121.8495
39.142883	60.593502	123.2711
39.426529	61.113194	124.4626
39.712231	61.979259	125.4669
40.000000	62.930580	125.6685
40.289856	63.865734	124.0803
40.581814	64.620132	121.8543
40.875885	64.818619	120.0294
41.172089	64.990601	117.9724
41.470440	65.778656	115.3670
41.770950	66.474136	112.2925
42.073643	66.428139	108.3207
42.378525	66.094589	104.6586
42.685616	65.741997	102.3858
42.994934	65.285721	101.4672
43.306492	64.604187	102.4843
43.620308	64.073563	104.6620
43.936401	64.150078	107.6936
44.254780	64.475365	110.7495
44.575470	64.836563	112.7657
44.898483	65.248329	114.1343
45.223835	65.673691	114.7906
45.551544	66.056496	115.0498
45.881630	66.285133	115.2095
46.214108	66.488663	115.2610
46.548996	66.793144	115.3263
46.886307	67.097549	115.3091
47.226067	67.323967	115.1111
47.568283	67.527664	114.8594
47.912983	67.737701	114.7007
48.260181	67.955627	114.4795
48.609894	68.214592	114.0484
48.962143	68.448685	113.5268
49.316940	68.579079	112.9537
49.674313	68.676857	112.4248
50.034271	68.793076	112.0837
50.396843	68.909828	111.8263
50.762039	69.025826	111.5972
51.129883	69.141800	111.3924
51.500389	69.258301	111.2007
51.873581	69.374794	110.9884
52.249481	69.498291	110.7085
52.628101	69.606842	110.3886
53.009464	69.679840	110.0166
53.393593	69.719955	109.6646
53.780506	69.732399	109.3272
54.170223	69.689133	109.2249
54.562763	69.532600	109.5482
54.958145	69.356270	110.3832
55.356396	69.226234	111.9580
55.757530	69.168015	114.0362
56.161572	69.224312	116.5542
56.568542	69.409576	119.2196
56.978462	69.753014	121.8927
57.391350	70.252930	124.0507
57.807232	71.003654	125.0238
58.226128	71.746834	125.1106
58.648056	72.215355	124.1247
59.073048	72.526604	122.8570
59.501114	72.659019	122.1303
59.932281	72.764771	121.6686
60.366577	73.027245	121.5566
60.804020	73.332474	121.5291
61.244629	73.608261	121.3632
61.688435	73.910446	121.0138
62.135452	74.301697	120.3750
62.585712	74.690361	119.4080
63.039234	75.010216	117.9163
63.496040	75.246696	116.2667
63.956161	75.331047	114.7467
64.419617	75.359970	113.4012
64.886421	75.416901	112.4229
65.356621	75.473900	111.6542
65.830215	75.530457	110.9980
66.307251	75.586891	110.4629
66.787743	75.643333	110.0242
67.271713	75.699898	109.6865
67.759193	75.756897	109.4397
68.250206	75.813896	109.3041
68.744774	75.868156	109.2822
69.242928	75.926903	109.4186
69.744690	75.977692	109.8305
70.250084	76.076736	110.3031
70.759148	76.313011	110.6625
71.271896	76.576530	110.9017
71.788361	76.763916	110.9094
72.308571	76.942650	110.8262
72.832550	77.151222	110.7900
73.360321	77.374580	110.6992
73.891922	77.608109	110.5359
74.427376	77.858505	110.1859
74.966705	78.167564	109.4257
75.509949	78.425621	108.5646
76.057121	78.475899	107.8220
76.608261	78.499916	107.2479
77.163399	78.652069	107.0935
77.722557	78.859550	106.9743
78.285767	79.119095	106.5291
78.853058	79.374527	105.9343
79.424461	79.541191	105.2557
80.000000	79.700668	104.4686
80.579712	79.940994	103.5549
81.163628	80.159645	102.5600
81.751770	80.256241	101.4657
82.344177	80.310898	100.4449
82.940880	80.367432	99.7361
83.541901	80.435844	99.1262
84.147285	80.567871	98.4429
84.757050	80.681824	97.7992
85.371231	80.697968	97.1198
85.989868	80.661118	96.7991
86.612984	80.522163	97.3899
87.240616	80.483887	98.3459
87.872803	80.807808	99.4623
88.509560	81.270981	100.2590
89.150940	81.738342	100.1050
89.796967	82.204071	99.2455
90.447670	82.649490	97.5539
91.103088	82.979500	95.5193
91.763260	83.032455	93.5226
92.428215	82.988129	91.7661
93.097992	82.988503	90.6345
93.772614	82.987999	89.9599
94.452133	82.961014	89.7416
95.136566	82.987854	89.8585
95.825966	83.140808	90.3543
96.520363	83.419266	90.7336
97.219788	83.898300	90.5152
97.924286	84.422951	89.6944
98.633881	84.860397	87.9561
99.348625	85.217400	85.7527
100.068542	85.431557	83.4193
100.793686	85.578697	80.9979
101.524078	85.730728	78.6385
102.259766	85.837807	76.3505
103.000778	85.854195	74.1770
103.747162	85.838036	72.1677
104.498962	85.837997	70.4106
105.256203	85.838005	68.8338
106.018929	85.827438	67.4291
106.787186	85.837952	66.0916
107.561012	85.911346	64.7578
108.340446	86.006851	63.2945
109.125526	86.116211	61.4784
109.916290	86.182953	59.5156
110.712791	86.134613	57.4312
111.515060	86.010330	55.5465
112.323143	85.784149	54.2824
113.137085	85.579346	53.3676
113.956924	85.552040	52.7338
114.782700	85.578911	52.1864
115.614464	85.568260	51.4950
116.452255	85.578949	50.6976
117.296112	85.659386	49.7839
118.146095	85.750824	48.6715
119.002228	85.823013	47.1683
119.864563	85.838058	45.5921
120.733154	85.707115	44.2034
121.608040	85.552307	42.9864
122.489258	85.490044	42.0680
123.376869	85.451080	41.2768
124.270905	85.392860	40.4847
125.171425	85.350052	39.6874
126.078468	85.353096	38.8773
126.992081	85.372955	37.9382
127.912323	85.414009	36.6490
128.839233	85.406097	35.3146
129.772842	85.227333	34.1889
130.713242	85.036339	33.2088
131.660431	84.991997	32.4624
132.614502	84.974060	31.7480
133.575485	84.902122	30.8461
134.543427	84.813171	29.8968
135.518387	84.726669	28.9516
136.500412	84.616234	28.0606
137.489548	84.455315	27.2398
138.485855	84.263504	26.6421
139.489380	84.029015	26.4688
140.500168	83.819397	26.5924
141.518295	83.708733	27.0283
142.543793	83.666023	27.5467
143.576721	83.690376	27.9530
144.617142	83.764793	28.1559
145.665100	83.893616	27.9461
146.720642	84.011749	27.4845
147.783844	84.033440	26.8185
148.854752	84.024040	26.0809
149.933411	84.019630	25.4731
151.019897	84.023972	24.8386
152.114243	84.064575	24.1037
153.216522	84.105911	23.2177
154.326797	84.135406	22.0233
155.445114	84.111137	20.7668
156.571533	83.957527	19.6143
157.706116	83.762451	18.6539
158.848923	83.589943	18.0991
160.000000	83.437317	17.7387
161.159424	83.338089	17.4197
162.327255	83.247208	17.1775
163.503540	83.116417	16.9775
164.688354	82.988266	16.8781
165.881760	82.882896	17.0066
167.083801	82.820091	17.1218
168.294571	82.866615	16.9616
169.514099	82.902000	16.7116
170.742462	82.777481	16.4547
171.979736	82.642303	16.2425
173.225967	82.625740	16.2281
174.481232	82.641953	16.1902
175.745605	82.645248	15.9213
177.019119	82.642021	15.5291
178.301880	82.623558	15.0465
179.593933	82.590103	14.4925
180.895340	82.541458	13.8851
182.206177	82.470207	13.2595
183.526520	82.372818	12.6016
184.856430	82.237358	12.0759
186.195984	82.017891	11.8992
187.545227	81.812416	11.9028
188.904266	81.745300	11.9993
190.273132	81.693161	12.1586
191.651932	81.543045	12.2810
193.040726	81.385414	12.4882
194.439575	81.285004	12.9077
195.848572	81.208191	13.4244
197.267761	81.137100	13.9724
198.697250	81.088089	14.5297
200.137085	81.080490	15.0488
201.587372	81.087975	15.5419
203.048157	81.077507	16.0267
204.519531	81.087906	16.4399
206.001556	81.166061	16.7343
207.494324	81.255798	16.8789
208.997925	81.311890	16.7843
210.512405	81.346939	16.5796
212.037857	81.352692	16.3695
213.574371	81.347015	16.1396
215.122025	81.348495	15.9262
216.680893	81.347008	15.6797
218.251053	81.347595	15.3256
219.832581	81.323128	14.9740
221.425583	81.233910	14.6823
223.030121	81.122299	14.5361
224.646286	81.008263	14.6973
226.274170	80.920166	14.9941
227.913849	80.909477	15.3339
229.565399	80.926941	15.6384
231.228928	80.940529	15.7650
232.904510	80.948997	15.8149
234.592224	80.934860	15.8391
236.292191	80.915054	15.8470
238.004456	80.904099	15.8694
239.729126	80.892036	15.8929
241.466309	80.871872	15.9105
243.216080	80.849060	15.9339
244.978516	80.827057	15.9751
246.753738	80.805061	16.0268
248.541809	80.783501	16.0856
250.342850	80.762054	16.1518
252.156937	80.740555	16.2265
253.984161	80.719063	16.3048
255.824646	80.701492	16.3601
257.678467	80.676086	16.4577
259.545685	80.615089	16.6878
261.426483	80.570068	16.9494
263.320862	80.606247	17.1886
265.229004	80.655869	17.3517
267.150970	80.668182	17.3126
269.086853	80.656075	17.2342
