* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\12-ER.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 3:28:04 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\12-ER.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced 
* Measurement: 12-ER
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	57.604874	153.5333
20.144928	57.735443	153.1958
20.290907	57.865887	152.8493
20.437943	57.995903	152.4960
20.586044	58.125908	152.1283
20.735220	58.258450	151.7332
20.885475	58.386856	151.3285
21.036821	58.502491	150.9229
21.189262	58.613861	150.5295
21.342808	58.727425	150.1711
21.497467	58.840862	149.8264
21.653246	58.960850	149.4381
21.810154	59.066872	149.1373
21.968201	59.106190	149.1080
22.127390	59.181873	149.1360
22.287735	59.428192	149.0830
22.449242	59.699795	148.9022
22.611917	59.866791	148.4391
22.775772	60.015812	147.8797
22.940815	60.196007	147.4060
23.107054	60.390736	146.8768
23.274498	60.599636	146.2498
23.443153	60.822689	145.4083
23.613033	61.095463	144.1166
23.784142	61.310860	142.6892
23.956491	61.313156	141.3626
24.130091	61.283016	140.1383
24.304947	61.392406	139.1534
24.481071	61.512863	138.2372
24.658470	61.549713	137.2260
24.837156	61.571960	136.2343
25.017136	61.628986	135.3369
25.198421	61.685955	134.4918
25.381020	61.705982	133.7323
25.564941	61.743946	132.9079
25.750195	61.888905	131.8196
25.936790	62.001915	130.6455
26.124741	61.922466	129.4592
26.314051	61.803165	128.3764
26.504732	61.771847	127.5795
26.696796	61.744041	126.9427
26.890253	61.654423	126.4086
27.085112	61.572075	125.9525
27.281382	61.572052	125.5243
27.479073	61.572018	125.1425
27.678198	61.485630	124.8092
27.878765	61.399097	124.5234
28.080786	61.398987	124.2851
28.284271	61.399017	124.0932
28.489231	61.312634	123.9499
28.695675	61.226101	123.8451
28.903616	61.231300	123.7456
29.113064	61.226040	123.7240
29.324028	61.097244	123.8335
29.536524	60.968128	124.0996
29.750557	60.948429	124.6249
29.966141	60.966969	125.2313
30.183289	60.979908	125.7691
30.402010	61.013939	126.2544
30.622314	61.090332	126.6697
30.844217	61.181885	126.9667
31.067726	61.273315	127.0607
31.292856	61.349903	127.0441
31.519617	61.384968	126.9651
31.748020	61.398994	126.8721
31.978081	61.405560	126.8332
32.209808	61.399010	126.8370
32.443211	61.380970	126.8710
32.678310	61.343067	127.0057
32.915108	61.269539	127.2903
33.153625	61.184109	127.7773
33.393871	61.100170	128.5465
33.635857	61.033081	129.5642
33.879597	60.992718	130.8885
34.125103	61.008926	132.3241
34.372387	61.139397	133.7054
34.621464	61.310726	134.9991
34.872345	61.464413	136.0324
35.125042	61.612823	137.0577
35.379574	61.702995	138.4178
35.635948	61.872715	139.6717
35.894180	62.328514	140.4869
36.154285	62.812336	140.8768
36.416275	63.079205	140.6433
36.680161	63.293678	140.0890
36.945961	63.569221	139.4796
37.213688	63.816677	138.7302
37.483353	63.966061	137.8168
37.754974	64.071869	136.8196
38.028561	64.185989	135.7683
38.304131	64.246971	134.7902
38.581699	64.172577	134.0427
38.861279	64.076126	133.4657
39.142883	64.081421	133.0661
39.426529	64.076035	132.8003
39.712231	63.963314	132.5828
40.000000	63.818222	132.5459
40.289856	63.699619	132.7858
40.581814	63.560223	133.3270
40.875885	63.369808	134.0872
41.172089	63.135391	135.4812
41.470440	62.773773	138.0127
41.770950	62.525230	141.3359
42.073643	62.609520	145.7226
42.378525	63.007195	149.8218
42.685616	63.934235	152.2067
42.994934	64.902740	153.3652
43.306492	65.394127	152.9922
43.620308	65.712601	152.0505
43.936401	65.994354	151.4941
44.254780	66.229660	151.0516
44.575470	66.448402	150.7955
44.898483	66.666641	150.6412
45.223835	66.912682	150.5676
45.551544	67.179596	150.4552
45.881630	67.480484	150.1776
46.214108	67.783539	149.7348
46.548996	68.065331	149.0287
46.886307	68.313652	148.2273
47.226067	68.484306	147.5011
47.568283	68.649704	146.7453
47.912983	68.896889	145.9342
48.260181	69.138618	144.9997
48.609894	69.312210	143.7845
48.962143	69.429863	142.5299
49.316940	69.466415	141.4324
49.674313	69.472000	140.4714
50.034271	69.498276	139.7131
50.396843	69.515976	139.0928
50.762039	69.511581	138.5458
51.129883	69.489052	138.1386
51.500389	69.443214	137.9152
51.873581	69.388100	137.8789
52.249481	69.337585	138.0505
