* Freq[Hz]      Mag   Phase[Deg]
5.00000     28.484     0.000
5.07273     28.505     0.000
5.14651     28.587     0.000
5.22137     28.756     0.000
5.29732     29.017     0.000
5.37437     29.317     0.000
5.45254     29.617     0.000
5.53185     29.910     0.000
5.61231     30.194     0.000
5.69394     30.467     0.000
5.77676     30.710     0.000
5.86079     30.901     0.000
5.94604     31.041     0.000
6.03252     31.130     0.000
6.12027     31.172     0.000
6.20929     31.162     0.000
6.29961     31.098     0.000
6.39124     30.976     0.000
6.48420     30.798     0.000
6.57851     30.560     0.000
6.67420     30.263     0.000
6.77128     29.898     0.000
6.86977     29.457     0.000
6.96969     28.935     0.000
7.07107     28.327     0.000
7.17392     27.599     0.000
7.27827     26.733     0.000
7.38413     25.726     0.000
7.49154     24.542     0.000
7.60050     23.169     0.000
7.71105     21.646     0.000
7.82321     20.025     0.000
7.93701     18.551     0.000
8.05245     17.962     0.000
8.16958     18.706     0.000
8.28841     20.292     0.000
8.40896     21.981     0.000
8.53128     23.540     0.000
8.65537     24.856     0.000
8.78126     25.899     0.000
8.90899     26.729     0.000
9.03857     27.307     0.000
9.17004     27.655     0.000
9.30342     27.816     0.000
9.43874     27.754     0.000
9.57603     27.494     0.000
9.71532     27.049     0.000
9.85663     26.391     0.000
10.0000     25.574     0.000
10.1455     24.671     0.000
10.2930     23.808     0.000
10.4427     23.222     0.000
10.5946     23.154     0.000
10.7487     23.597     0.000
10.9051     24.429     0.000
11.0637     25.430     0.000
11.2246     26.415     0.000
11.3879     27.315     0.000
11.5535     28.084     0.000
11.7216     28.690     0.000
11.8921     29.131     0.000
12.0650     29.376     0.000
12.2405     29.417     0.000
12.4186     29.214     0.000
12.5992     28.740     0.000
12.7825     27.928     0.000
12.9684     26.733     0.000
13.1570     25.049     0.000
13.3484     22.892     0.000
13.5426     20.352     0.000
13.7395     18.131     0.000
13.9394     17.779     0.000
14.1421     18.646     0.000
14.3478     19.470     0.000
14.5565     19.830     0.000
14.7683     19.959     0.000
14.9831     20.796     0.000
15.2010     22.934     0.000
15.4221     25.717     0.000
15.6464     28.290     0.000
15.8740     30.336     0.000
16.1049     31.819     0.000
16.3392     32.789     0.000
16.5768     33.229     0.000
16.8179     33.142     0.000
17.0626     32.531     0.000
17.3107     31.304     0.000
17.5625     29.389     0.000
17.8180     26.782     0.000
18.0771     23.660     0.000
18.3401     22.129     0.000
18.6068     23.565     0.000
18.8775     25.529     0.000
19.1521     27.035     0.000
19.4306     28.124     0.000
19.7133     29.068     0.000
20.0000     30.077     0.000
20.2909     31.205     0.000
20.5860     32.343     0.000
20.8855     33.349     0.000
21.1893     34.123     0.000
21.4975     34.595     0.000
21.8102     34.723     0.000
22.1274     34.481     0.000
22.4492     33.860     0.000
22.7758     32.876     0.000
23.1071     31.574     0.000
23.4432     29.993     0.000
23.7841     28.108     0.000
24.1301     26.069     0.000
24.4811     25.235     0.000
24.8372     27.405     0.000
25.1984     30.592     0.000
25.5649     33.104     0.000
25.9368     34.797     0.000
26.3141     35.806     0.000
26.6968     36.340     0.000
27.0851     36.663     0.000
27.4791     37.002     0.000
27.8788     37.402     0.000
28.2843     37.729     0.000
28.6957     37.820     0.000
29.1131     37.617     0.000
29.5365     37.208     0.000
29.9661     36.798     0.000
30.4020     36.579     0.000
30.8442     36.583     0.000
31.2929     36.711     0.000
31.7480     36.882     0.000
32.2098     37.077     0.000
32.6783     37.267     0.000
33.1536     37.387     0.000
33.6359     37.414     0.000
34.1251     37.474     0.000
34.6215     37.829     0.000
35.1250     38.628     0.000
35.6359     39.694     0.000
36.1543     40.735     0.000
36.6802     41.570     0.000
37.2137     42.148     0.000
37.7550     42.504     0.000
38.3041     42.767     0.000
38.8613     43.130     0.000
39.4265     43.709     0.000
40.0000     44.412     0.000
40.5818     45.054     0.000
41.1721     45.544     0.000
41.7710     45.890     0.000
42.3785     46.143     0.000
42.9949     46.382     0.000
43.6203     46.720     0.000
44.2548     47.218     0.000
44.8985     47.830     0.000
45.5515     48.513     0.000
46.2141     49.282     0.000
46.8863     50.117     0.000
47.5683     50.943     0.000
48.2602     51.719     0.000
48.9621     52.418     0.000
49.6743     53.021     0.000
50.3968     53.566     0.000
51.1299     54.113     0.000
51.8736     54.667     0.000
52.6281     55.215     0.000
53.3936     55.781     0.000
54.1702     56.381     0.000
54.9581     56.999     0.000
55.7575     57.604     0.000
56.5685     58.168     0.000
57.3914     58.661     0.000
58.2261     59.092     0.000
59.0730     59.503     0.000
59.9323     59.921     0.000
60.8040     60.361     0.000
61.6884     60.862     0.000
62.5857     61.427     0.000
63.4960     61.975     0.000
64.4196     62.452     0.000
65.3566     62.851     0.000
66.3073     63.174     0.000
67.2717     63.472     0.000
68.2502     63.780     0.000
69.2429     64.043     0.000
70.2501     64.228     0.000
71.2719     64.358     0.000
72.3086     64.488     0.000
73.3603     64.678     0.000
74.4274     64.932     0.000
75.5099     65.208     0.000
76.6083     65.444     0.000
77.7226     65.611     0.000
78.8531     65.744     0.000
80.0000     65.877     0.000
81.1636     66.051     0.000
82.3442     66.308     0.000
83.5419     66.637     0.000
84.7570     66.988     0.000
85.9899     67.325     0.000
87.2406     67.604     0.000
88.5096     67.812     0.000
89.7970     67.940     0.000
91.1031     67.998     0.000
92.4282     68.021     0.000
93.7726     68.049     0.000
95.1366     68.131     0.000
96.5204     68.290     0.000
97.9243     68.496     0.000
99.3486     68.704     0.000
100.794     68.859     0.000
102.260     68.917     0.000
103.747     68.915     0.000
105.256     68.939     0.000
106.787     69.057     0.000
108.340     69.247     0.000
109.916     69.439     0.000
111.515     69.550     0.000
113.137     69.542     0.000
114.783     69.448     0.000
116.452     69.341     0.000
118.146     69.261     0.000
119.865     69.243     0.000
121.608     69.304     0.000
123.377     69.350     0.000
125.171     69.365     0.000
126.992     69.443     0.000
128.839     69.541     0.000
130.713     69.623     0.000
132.615     69.656     0.000
134.543     69.540     0.000
136.500     69.331     0.000
138.486     69.170     0.000
140.500     69.125     0.000
142.544     69.133     0.000
144.617     69.117     0.000
146.721     69.045     0.000
148.855     68.954     0.000
151.020     68.915     0.000
153.217     68.951     0.000
155.445     68.976     0.000
157.706     68.895     0.000
160.000     68.740     0.000
162.327     68.600     0.000
164.688     68.501     0.000
167.084     68.480     0.000
169.514     68.460     0.000
171.980     68.407     0.000
174.481     68.364     0.000
177.019     68.296     0.000
179.594     68.154     0.000
182.206     67.991     0.000
184.856     67.843     0.000
187.545     67.777     0.000
190.273     67.787     0.000
193.041     67.804     0.000
195.849     67.821     0.000
198.697     67.773     0.000
201.587     67.710     0.000
204.520     67.636     0.000
207.494     67.497     0.000
210.512     67.365     0.000
213.574     67.265     0.000
216.681     67.198     0.000
219.833     67.137     0.000
223.030     67.050     0.000
226.274     67.001     0.000
229.565     66.983     0.000
232.905     66.951     0.000
236.292     66.923     0.000
239.729     66.866     0.000
243.216     66.732     0.000
246.754     66.575     0.000
250.343     66.440     0.000
253.984     66.297     0.000
257.678     66.144     0.000
261.426     66.044     0.000
265.229     65.946     0.000
269.087     65.846     0.000
273.001     65.792     0.000
276.972     65.757     0.000
281.000     65.722     0.000
285.088     65.664     0.000
289.234     65.605     0.000
293.441     65.513     0.000
297.709     65.442     0.000
302.040     65.410     0.000
306.433     65.340     0.000
310.890     65.235     0.000
315.412     65.103     0.000
320.000     64.966     0.000
324.655     64.889     0.000
329.377     64.831     0.000
334.168     64.764     0.000
339.028     64.684     0.000
343.959     64.575     0.000
348.962     64.484     0.000
354.038     64.389     0.000
359.188     64.285     0.000
364.412     64.108     0.000
369.713     63.917     0.000
375.090     63.639     0.000
380.546     63.325     0.000
386.081     62.981     0.000
391.697     62.635     0.000
397.394     62.365     0.000
403.175     62.176     0.000
409.039     62.042     0.000
414.989     61.910     0.000
421.025     61.714     0.000
427.149     61.440     0.000
433.362     61.050     0.000
439.665     60.621     0.000
446.060     60.229     0.000
452.548     59.963     0.000
459.131     59.850     0.000
465.809     59.876     0.000
472.584     60.021     0.000
479.458     60.156     0.000
486.432     60.214     0.000
493.507     60.167     0.000
500.686     60.030     0.000
507.968     60.025     0.000
515.357     60.316     0.000
522.853     60.774     0.000
530.458     61.211     0.000
538.174     61.539     0.000
546.002     61.707     0.000
553.943     61.784     0.000
562.001     61.829     0.000
570.175     61.827     0.000
578.469     61.804     0.000
586.883     61.764     0.000
595.419     61.713     0.000
604.080     61.657     0.000
612.866     61.585     0.000
621.780     61.505     0.000
630.824     61.419     0.000
640.000     61.329     0.000
649.309     61.238     0.000
658.753     61.150     0.000
668.335     61.067     0.000
678.056     60.995     0.000
687.919     60.941     0.000
697.925     60.908     0.000
708.077     60.899     0.000
718.376     60.916     0.000
728.825     60.954     0.000
739.426     61.011     0.000
750.181     61.083     0.000
761.093     61.164     0.000
772.163     61.247     0.000
783.394     61.327     0.000
794.789     61.397     0.000
806.349     61.451     0.000
818.078     61.484     0.000
829.977     61.491     0.000
842.050     61.472     0.000
854.298     61.426     0.000
866.724     61.354     0.000
879.330     61.256     0.000
892.120     61.134     0.000
905.097     60.991     0.000
918.262     60.832     0.000
931.618     60.666     0.000
945.169     60.499     0.000
958.917     60.337     0.000
972.864     60.183     0.000
987.015     60.040     0.000
1001.37     59.907     0.000
1015.94     59.782     0.000
1030.71     59.660     0.000
1045.71     59.534     0.000
1060.92     59.396     0.000
1076.35     59.239     0.000
1092.00     59.058     0.000
1107.89     58.847     0.000
1124.00     58.608     0.000
1140.35     58.347     0.000
1156.94     58.073     0.000
1173.77     57.806     0.000
1190.84     57.565     0.000
1208.16     57.373     0.000
1225.73     57.251     0.000
1243.56     57.214     0.000
1261.65     57.260     0.000
1280.00     57.376     0.000
1298.62     57.541     0.000
1317.51     57.729     0.000
1336.67     57.915     0.000
1356.11     58.083     0.000
1375.84     58.220     0.000
1395.85     58.321     0.000
1416.15     58.388     0.000
1436.75     58.428     0.000
1457.65     58.449     0.000
1478.85     58.463     0.000
1500.36     58.476     0.000
1522.19     58.495     0.000
1544.33     58.520     0.000
1566.79     58.549     0.000
1589.58     58.577     0.000
1612.70     58.593     0.000
1636.16     58.592     0.000
1659.95     58.566     0.000
1684.10     58.515     0.000
1708.60     58.442     0.000
1733.45     58.353     0.000
1758.66     58.261     0.000
1784.24     58.176     0.000
1810.19     58.113     0.000
1836.52     58.077     0.000
1863.24     58.070     0.000
1890.34     58.085     0.000
1917.83     58.108     0.000
1945.73     58.122     0.000
1974.03     58.108     0.000
2002.74     58.053     0.000
2031.87     57.950     0.000
2061.43     57.804     0.000
2091.41     57.627     0.000
2121.83     57.440     0.000
2152.69     57.266     0.000
2184.01     57.126     0.000
2215.77     57.027     0.000
2248.00     56.963     0.000
2280.70     56.916     0.000
2313.87     56.864     0.000
2347.53     56.789     0.000
2381.68     56.680     0.000
2416.32     56.539     0.000
2451.46     56.373     0.000
2487.12     56.199     0.000
2523.30     56.035     0.000
2560.00     55.893     0.000
2597.24     55.782     0.000
2635.01     55.700     0.000
2673.34     55.640     0.000
2712.23     55.598     0.000
2751.68     55.567     0.000
2791.70     55.543     0.000
2832.31     55.525     0.000
2873.50     55.517     0.000
2915.30     55.527     0.000
2957.70     55.561     0.000
3000.72     55.614     0.000
3044.37     55.679     0.000
3088.65     55.745     0.000
3133.58     55.806     0.000
3179.16     55.868     0.000
3225.40     55.937     0.000
3272.31     56.008     0.000
3319.91     56.064     0.000
3368.20     56.084     0.000
3417.19     56.053     0.000
3466.89     55.979     0.000
3517.32     55.892     0.000
3568.48     55.825     0.000
3620.39     55.795     0.000
3673.05     55.801     0.000
3726.47     55.826     0.000
3780.67     55.861     0.000
3835.67     55.904     0.000
3891.46     55.957     0.000
3948.06     56.015     0.000
4005.49     56.073     0.000
4063.75     56.128     0.000
4122.86     56.184     0.000
4182.82     56.246     0.000
4243.66     56.312     0.000
4305.39     56.372     0.000
4368.01     56.416     0.000
4431.55     56.441     0.000
4496.01     56.450     0.000
4561.40     56.449     0.000
4627.75     56.437     0.000
4695.06     56.414     0.000
4763.35     56.383     0.000
4832.64     56.349     0.000
4902.93     56.313     0.000
4974.24     56.286     0.000
5046.60     56.275     0.000
5120.00     56.278     0.000
5194.47     56.285     0.000
5270.03     56.285     0.000
5346.68     56.277     0.000
5424.45     56.268     0.000
5503.35     56.269     0.000
5583.40     56.280     0.000
5664.61     56.286     0.000
5747.01     56.285     0.000
5830.60     56.287     0.000
5915.41     56.300     0.000
6001.45     56.318     0.000
6088.74     56.328     0.000
6177.30     56.315     0.000
6267.15     56.271     0.000
6358.31     56.209     0.000
6450.80     56.143     0.000
6544.62     56.075     0.000
6639.82     56.031     0.000
6736.40     56.027     0.000
6834.38     56.051     0.000
6933.79     56.091     0.000
7034.64     56.127     0.000
7136.96     56.150     0.000
7240.77     56.167     0.000
7346.09     56.191     0.000
7452.94     56.213     0.000
7561.35     56.212     0.000
7671.33     56.193     0.000
7782.91     56.161     0.000
7896.12     56.113     0.000
8010.97     56.067     0.000
8127.49     56.018     0.000
8245.71     55.986     0.000
8365.65     56.010     0.000
8487.33     56.102     0.000
8610.78     56.258     0.000
8736.03     56.432     0.000
8863.09     56.579     0.000
8992.01     56.669     0.000
9122.80     56.719     0.000
9255.50     56.734     0.000
9390.12     56.729     0.000
9526.70     56.693     0.000
9665.27     56.588     0.000
9805.86     56.420     0.000
9948.49     56.221     0.000
10093.2     56.076     0.000
10240.0     56.066     0.000
10388.9     56.196     0.000
10540.1     56.403     0.000
10693.4     56.585     0.000
10848.9     56.682     0.000
11006.7     56.669     0.000
11166.8     56.564     0.000
11329.2     56.421     0.000
11494.0     56.325     0.000
11661.2     56.372     0.000
11830.8     56.580     0.000
12002.9     56.876     0.000
12177.5     57.151     0.000
12354.6     57.302     0.000
