"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	47.6309
21.9727	51.6809
23.4375	47.7545
24.9023	48.9189
26.3672	53.1973
27.832	52.57
29.2969	56.0148
30.7617	58.9772
32.2266	59.291
33.6914	60.056
35.1562	62.1735
36.6211	63.9137
38.0859	65.1412
39.5508	65.8484
41.0156	66.1398
42.4805	67.2325
43.9453	68.8584
45.4102	70.1803
46.875	70.6663
48.3398	70.8565
51.2695	72.1913
52.7344	73.2849
54.1992	74.1562
55.6641	74.6338
58.5938	74.7372
60.0586	75.0971
62.9883	76.4326
64.4531	76.8148
67.3828	76.9206
68.8477	76.7654
71.7773	77.2924
74.707	77.7242
77.6367	77.908
79.1016	78.0919
82.0312	78.2971
84.9609	78.1644
87.8906	78.4534
90.8203	78.701
95.2148	78.837
98.1445	79.0197
101.074	79.0212
105.469	79.5497
108.398	79.4787
112.793	79.7914
117.188	79.8776
120.117	80.1577
124.512	80.1128
128.906	79.9874
133.301	80.0838
139.16	80.1692
143.555	80.3327
147.949	80.362
153.809	80.5096
159.668	80.6007
165.527	80.7115
171.387	80.6822
177.246	80.5687
183.105	80.4824
188.965	80.4529
196.289	80.4385
203.613	80.3652
210.938	80.2593
218.262	80.0353
225.586	79.9193
232.91	79.9259
241.699	79.6373
250.488	79.4294
259.277	79.4911
268.066	79.3585
276.855	79.2041
287.109	77.8287
297.363	78.3377
307.617	78.2592
319.336	78.0852
329.59	77.7821
341.309	77.6832
353.027	77.499
366.211	77.247
379.395	77.1379
392.578	76.4095
405.762	76.0884
420.41	78.0328
435.059	77.5952
451.172	77.7213
465.82	78.113
483.398	77.9914
499.512	77.8413
517.09	77.7767
536.133	77.0044
555.176	77.2962
574.219	77.3282
594.727	76.8892
615.234	76.7635
637.207	76.623
659.18	75.8701
682.617	75.7991
707.52	75.952
732.422	75.9319
757.324	76.198
785.156	76.1132
811.523	76.1212
840.82	76.084
870.117	76.1874
900.879	76.7835
933.105	76.8272
965.332	76.8727
1,000.49	76.4032
1,035.64	76.2695
1,072.27	75.8436
1,108.89	75.201
1,148.44	75.1846
1,189.45	75.6621
1,230.47	76.0928
1,274.41	76.1398
1,319.82	76.2815
1,366.7	76.3778
1,413.57	75.8452
1,463.38	75.593
1,516.11	74.8897
1,568.85	74.2698
1,624.51	74.4785
1,681.64	75.3073
1,741.7	75.4943
1,803.22	75.2821
1,866.21	75.0723
1,932.13	74.2073
1,999.51	75.2319
2,069.82	75.827
2,143.07	75.8073
2,219.24	75.1129
2,296.88	74.6916
2,378.91	75.2802
2,462.4	76.5308
2,548.83	76.5881
2,639.65	75.6125
2,731.93	74.9602
2,828.61	75.3286
2,928.22	75.756
3,030.76	75.8352
3,137.7	75.7724
3,249.02	75.6573
3,363.28	75.8695
3,481.93	76.0759
3,604.98	76.4781
3,732.42	77.1579
3,864.26	76.5179
4,000.49	76.6719
4,141.11	77.5125
4,287.6	77.6608
4,438.48	77.9792
4,595.21	77.6157
4,756.35	78.0504
4,924.8	78.5801
5,097.66	78.2764
5,277.83	78.2414
5,463.87	78.7282
5,657.23	79.1518
5,856.45	78.7436
6,062.99	78.0198
6,276.86	76.9577
6,498.05	77.1262
6,726.56	77.076
6,963.87	77.1267
7,209.96	77.6253
7,464.84	77.5764
7,727.05	77.8597
7,999.51	77.3557
8,282.23	77.4933
8,573.73	77.5712
8,876.95	77.2334
9,188.96	76.442
9,514.16	76.24
9,849.61	76.0115
10,196.8	76.2891
10,555.7	76.5261
10,927.7	76.6665
11,313	76.5585
11,712.9	76.4668
12,126	76.4367
12,553.7	76.4999
12,996.1	76.3655
13,454.6	76.4801
13,929.2	76.191
14,419.9	75.5143
14,928.2	75.1679
15,455.6	75.1434
16,000.5	75.5624
16,564.5	75.5401
17,148.9	75.4877
17,752.4	75.6914
18,379.4	75.4256
19,026.9	74.6386
19,697.8	73.538
19,999.5	73.1091
