"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	41.4045	20.5078	45.7669	20.5078	44.1119
21.9727	49.7275	21.9727	50.4354	21.9727	50.0958
23.4375	49.4555	23.4375	46.2177	23.4375	48.1316
24.9023	47.1329	24.9023	46.8721	24.9023	47.0044
26.3672	53.4673	26.3672	52.1763	26.3672	52.8696
27.832	53.4022	27.832	51.4633	27.832	52.5401
29.2969	56.1256	29.2969	55.1755	29.2969	55.6765
30.7617	59.4559	30.7617	58.2651	30.7617	58.9012
32.2266	59.9677	32.2266	58.5967	32.2266	59.3361
33.6914	60.7127	33.6914	59.4788	33.6914	60.1394
35.1562	62.6599	35.1562	61.6858	35.1562	62.2001
36.6211	64.38	36.6211	63.3936	36.6211	63.9148
38.0859	65.6047	38.0859	64.6303	38.0859	65.1448
39.5508	66.3604	39.5508	65.3654	39.5508	65.8913
41.0156	66.7494	41.0156	65.6835	41.0156	66.2491
42.4805	67.7772	42.4805	66.8897	42.4805	67.3561
43.9453	69.2819	43.9453	68.5288	43.9453	68.9216
45.4102	70.532	45.4102	69.7806	45.4102	70.1725
46.875	71.0353	46.875	70.242	46.875	70.6567
48.3398	71.2865	48.3398	70.4672	48.3398	70.8962
51.2695	72.6733	51.2695	71.939	51.2695	72.3216
52.7344	73.6641	52.7344	73.0046	52.7344	73.3469
54.1992	74.4418	54.1992	73.8295	54.1992	74.1464
55.6641	74.8833	55.6641	74.2746	55.6641	74.5896
58.5938	75.0425	58.5938	74.4195	58.5938	74.7421
60.0586	75.46	60.0586	74.8387	60.0586	75.1605
62.9883	76.7936	62.9883	76.2079	62.9883	76.5106
64.4531	77.0797	64.4531	76.5383	64.4531	76.8174
67.3828	77.1089	67.3828	76.5924	67.3828	76.8583
68.8477	77.0051	68.8477	76.4584	68.8477	76.7404
71.7773	77.6041	71.7773	77.0318	71.7773	77.3273
74.707	77.9927	74.707	77.4924	74.707	77.7497
77.6367	78.1264	77.6367	77.6584	77.6367	77.8987
79.1016	78.3053	79.1016	77.8289	79.1016	78.0736
82.0312	78.5192	82.0312	78.0096	82.0312	78.2718
84.9609	78.353	84.9609	77.8391	84.9609	78.1037
87.8906	78.6347	87.8906	78.1669	87.8906	78.4071
90.8203	78.9614	90.8203	78.4524	90.8203	78.7143
95.2148	79.0014	95.2148	78.5776	95.2148	78.7946
98.1445	79.268	98.1445	78.7677	98.1445	79.025
101.074	79.1908	101.074	78.7313	101.074	78.9671
105.469	79.7607	105.469	79.3235	105.469	79.5476
108.398	79.6953	108.398	79.2444	108.398	79.4757
112.793	80.1166	112.793	79.5848	112.793	79.8588
117.188	80.3958	117.188	79.7601	117.188	80.0896
120.117	80.644	120.117	80.0834	120.117	80.3727
124.512	80.3799	124.512	79.8996	124.512	80.1464
128.906	80.134	128.906	79.6945	128.906	79.9198
133.301	80.2302	133.301	79.772	133.301	80.0071
139.16	80.4069	139.16	79.8488	139.16	80.1368
143.555	80.6655	143.555	80.0703	143.555	80.3781
147.949	80.84	147.949	80.1607	147.949	80.5136
153.809	80.9661	153.809	80.3815	153.809	80.6836
159.668	81.0439	159.668	80.4472	159.668	80.7558
165.527	81.1056	165.527	80.5071	165.527	80.8167
171.387	81.0538	171.387	80.4626	171.387	80.7682
177.246	80.8978	177.246	80.2717	177.246	80.596
183.105	80.7896	183.105	80.1919	183.105	80.501
188.965	80.7736	188.965	80.2784	188.965	80.533
196.289	80.8848	196.289	80.2593	196.289	80.5833
203.613	80.7995	203.613	80.1613	203.613	80.4921
210.938	80.6654	210.938	80.0527	210.938	80.3699
218.262	80.4177	218.262	79.8431	218.262	80.1399
225.586	80.3153	225.586	79.554	225.586	79.9513
232.91	80.4227	232.91	79.7089	232.91	80.0804
241.699	80.1141	241.699	79.3855	241.699	79.7651
250.488	80.037	250.488	78.8385	250.488	79.4789
259.277	80.0315	259.277	78.8713	259.277	79.49
268.066	79.6686	268.066	78.8767	268.066	79.2907
276.855	78.9492	276.855	78.7738	276.855	78.8624
287.109	77.6044	287.109	76.8881	287.109	77.261
297.363	79.2755	297.363	77.9559	297.363	78.6656
307.617	79.1671	307.617	77.9065	307.617	78.5824
319.336	79.0933	319.336	77.8471	319.336	78.5147
329.59	78.6814	329.59	77.4735	329.59	78.1193
341.309	78.6944	341.309	77.3675	341.309	78.0814
353.027	78.374	353.027	77.1273	353.027	77.7952
366.211	78.0938	366.211	76.9182	366.211	77.5456
379.395	77.7886	379.395	76.8988	379.395	77.3664
392.578	76.8814	392.578	75.9933	392.578	76.46
405.762	76.314	405.762	74.6483	405.762	75.5605
420.41	79.659	420.41	76.8933	420.41	78.4927
435.059	79.1002	435.059	76.858	435.059	78.1222
451.172	79.6058	451.172	76.6218	451.172	78.3652
465.82	79.7441	465.82	77.2428	465.82	78.6711
483.398	79.6662	483.398	77.2949	483.398	78.6404
499.512	79.595	499.512	77.2897	499.512	78.5936
517.09	79.4743	517.09	77.3865	517.09	78.5547
536.133	78.5595	536.133	76.2754	536.133	77.5659
555.176	78.9898	555.176	76.3368	555.176	77.8628
574.219	79.1284	574.219	76.5794	574.219	78.0383
594.727	78.5284	594.727	75.7626	594.727	77.3621
615.234	78.4237	615.234	75.6509	615.234	77.2549
637.207	78.3485	637.207	75.4338	637.207	77.1312
