"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	41.7552	20.5078	45.7619	20.5078	51.8838	20.5078	49.769
21.9727	49.6105	21.9727	50.5433	21.9727	54.6087	21.9727	53.0486
23.4375	48.8288	23.4375	46.9255	23.4375	47.552	23.4375	47.6767
24.9023	46.6263	24.9023	47.0086	24.9023	52.3986	24.9023	50.591
26.3672	53.0453	26.3672	52.6149	26.3672	54.3128	26.3672	53.6623
27.832	52.8917	27.832	52.0248	27.832	53.093	27.832	52.7808
29.2969	55.7843	29.2969	55.5204	29.2969	57.0822	29.2969	56.4567
30.7617	59.095	30.7617	58.7273	30.7617	59.3048	30.7617	59.1105
32.2266	59.5707	32.2266	59.1127	32.2266	59.2559	32.2266	59.2802
33.6914	60.3572	33.6914	59.8856	33.6914	59.9497	33.6914	60.0146
35.1562	62.3747	35.1562	62.0372	35.1562	62.1815	35.1562	62.1805
36.6211	64.0767	36.6211	63.7946	36.6211	63.9375	36.6211	63.926
38.0859	65.2978	38.0859	65.0378	38.0859	65.1329	38.0859	65.1395
39.5508	66.0535	39.5508	65.7812	39.5508	65.704	39.5508	65.7954
41.0156	66.4324	41.0156	66.1057	41.0156	65.789	41.0156	66.0094
42.4805	67.5209	42.4805	67.2207	42.4805	66.8505	42.4805	67.0919
43.9453	69.0524	43.9453	68.8413	43.9453	68.6441	43.9453	68.7812
45.4102	70.2755	45.4102	70.1401	45.4102	70.1411	45.4102	70.1673
46.875	70.7609	46.875	70.6268	46.875	70.6174	46.875	70.6483
48.3398	71.0117	48.3398	70.8474	48.3398	70.6575	48.3398	70.7814
51.2695	72.4638	51.2695	72.2301	51.2695	71.7371	51.2695	72.0261
52.7344	73.455	52.7344	73.3029	52.7344	73.0277	52.7344	73.1908
54.1992	74.2221	54.1992	74.1514	54.1992	74.0881	54.1992	74.132
55.6641	74.6509	55.6641	74.617	55.6641	74.6485	55.6641	74.6402
58.5938	74.8205	58.5938	74.7444	58.5938	74.6131	58.5938	74.6907
60.0586	75.2525	60.0586	75.1331	60.0586	74.8104	60.0586	74.9902
62.9883	76.6054	62.9883	76.4862	62.9883	76.0958	62.9883	76.3091
64.4531	76.8817	64.4531	76.841	64.4531	76.684	64.4531	76.7669
67.3828	76.8945	67.3828	76.9196	67.3828	76.959	67.3828	76.9356
68.8477	76.7942	68.8477	76.7796	68.8477	76.7041	68.8477	76.7428
71.7773	77.4061	71.7773	77.3333	71.7773	77.0632	71.7773	77.2076
74.707	77.8143	74.707	77.7751	74.707	77.5136	74.707	77.6469
77.6367	77.94	77.6367	77.954	77.6367	77.7827	77.6367	77.8616
79.1016	78.1151	79.1016	78.1301	79.1016	77.993	79.1016	78.0553
82.0312	78.3276	82.0312	78.3232	82.0312	78.2177	82.0312	78.2687
84.9609	78.1352	84.9609	78.1863	84.9609	78.1632	84.9609	78.1642
87.8906	78.4227	87.8906	78.4873	87.8906	78.415	87.8906	78.4367
90.8203	78.7829	90.8203	78.7448	90.8203	78.5143	90.8203	78.6323
95.2148	78.832	95.2148	78.8695	95.2148	78.7924	95.2148	78.8216
98.1445	79.074	98.1445	79.071	98.1445	78.8477	98.1445	78.9552
101.074	78.9789	101.074	79.0585	101.074	78.9988	101.074	79.0116
105.469	79.5924	105.469	79.5904	105.469	79.4154	105.469	79.4993
108.398	79.5112	108.398	79.508	108.398	79.36	108.398	79.4312
112.793	79.946	112.793	79.8307	112.793	79.5076	112.793	79.6867
117.188	80.2423	117.188	79.9957	117.188	79.1143	117.188	79.6071
120.117	80.5042	120.117	80.2891	120.117	79.3682	120.117	79.8749
124.512	80.2273	124.512	80.2137	124.512	79.7956	124.512	80.0009
128.906	79.9627	128.906	80.0511	128.906	79.941	128.906	79.9761
133.301	80.0417	133.301	80.1027	133.301	80.1047	133.301	80.092
139.16	80.1971	139.16	80.1635	139.16	80.1349	139.16	80.155
143.555	80.4737	143.555	80.3472	143.555	80.1118	143.555	80.2502
147.949	80.6834	147.949	80.4269	147.949	79.8256	147.949	80.1747
153.809	80.8274	153.809	80.6224	153.809	79.8645	153.809	80.2833
159.668	80.8792	159.668	80.7135	159.668	79.9941	159.668	80.3843
