"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	66.406
21.2402	66.2142
21.9727	67.6098
22.7051	68.0554
23.4375	69.1234
24.1699	69.8896
25.6348	71.5221
26.3672	72.2069
27.0996	72.9821
27.832	73.4989
29.2969	74.7639
30.0293	75.4136
31.4941	76.9579
32.2266	77.453
33.6914	78.6704
34.4238	79.228
35.8887	80.1215
37.3535	81.2599
38.8184	82.1574
39.5508	82.364
41.0156	83.026
42.4805	83.8963
43.9453	84.5168
45.4102	84.8803
47.6074	85.7721
49.0723	86.2417
50.5371	86.6224
52.7344	87.2319
54.1992	87.6122
56.3965	88.1208
58.5938	88.5568
60.0586	88.8106
62.2559	89.127
64.4531	89.3872
66.6504	89.5865
69.5801	89.9337
71.7773	90.0992
73.9746	90.3155
76.9043	90.4832
79.834	90.6319
82.7637	90.7427
85.6934	90.818
88.623	90.8598
91.5527	90.81
94.4824	90.7798
98.1445	90.7263
101.807	90.6252
105.469	90.5358
109.131	90.5036
112.793	90.5432
116.455	90.4285
120.85	90.3826
125.244	90.3377
129.639	90.2053
134.033	90.0621
138.428	89.802
143.555	89.5118
148.682	89.3215
153.809	89.2264
159.668	89.3268
164.795	89.565
170.654	89.6765
176.514	89.2739
183.105	88.8286
189.697	88.9274
196.289	89.124
202.881	89.1939
210.205	88.702
217.529	88.75
225.586	88.8201
232.91	88.5977
241.699	88.4898
249.756	88.2583
258.545	89.1717
268.066	88.682
277.588	88.9274
287.109	88.6504
297.363	88.1845
307.617	88.5722
318.604	88.2268
329.59	88.0937
341.309	88.785
353.76	88.8638
366.211	88.5304
378.662	88.3581
392.578	88.0508
405.762	87.5147
420.41	88.0624
435.059	88.1001
450.439	87.5418
466.553	87.3374
482.666	87.528
500.244	87.3849
517.822	87.0432
536.133	87.1831
554.443	86.5727
574.219	87.0144
594.727	86.6583
615.234	86.7215
637.207	87.3489
659.912	87.7992
683.35	88.3531
706.787	88.4447
731.689	88.1708
758.057	88.0685
784.424	87.8258
812.256	87.5205
840.82	87.2735
870.85	87.2879
901.611	87.7843
933.105	87.3702
966.064	86.9509
999.756	88.5031
1,034.91	86.7493
1,071.53	86.8991
1,109.62	86.7565
1,148.44	86.9649
1,189.45	87.1576
1,231.2	87.0134
1,274.41	87.4473
1,319.82	87.0529
1,365.97	86.1523
1,414.31	85.5159
1,464.11	85.5947
1,515.38	85.6814
1,568.85	85.1777
1,624.51	84.4875
1,681.64	84.2025
1,740.97	84.5871
1,802.49	84.9467
1,866.21	84.661
1,932.13	83.9419
2,000.24	84.7668
2,070.56	85.3902
2,143.8	84.8094
2,219.24	84.2466
2,297.61	85.2043
2,378.17	85.4639
2,462.4	84.8915
2,548.83	84.9268
2,638.92	85.3014
2,731.93	85.3769
2,828.61	85.5456
2,928.22	85.297
3,031.49	85.3602
3,138.43	85.9237
3,249.02	85.7759
3,363.28	85.5275
3,481.93	85.7745
3,604.98	85.7437
3,732.42	85.7953
3,863.53	86.131
3,999.76	86.1547
4,141.11	86.1158
4,286.87	86.2929
4,438.48	86.0219
4,594.48	86.3913
4,757.08	86.2269
4,924.8	86.2515
5,098.39	86.1068
5,277.83	85.9504
5,463.87	86.114
5,656.49	85.9675
5,856.45	86.0269
6,062.99	86.1161
6,276.86	86.2265
6,498.05	86.2185
6,727.29	86.055
6,964.6	85.8272
7,209.96	85.4876
7,464.11	85.0915
7,727.78	84.9917
8,000.24	85.2796
8,282.23	85.7942
8,574.46	85.8876
8,876.22	85.5363
9,189.7	84.9287
9,513.43	84.5612
9,848.88	84.6664
10,196.8	84.876
10,556.4	84.9042
10,928.5	84.6753
11,313.7	84.2896
11,712.9	83.7613
12,126	83.4362
12,553.7	83.1524
12,996.1	82.7091
13,454.6	82.2375
13,928.5	81.8295
14,419.9	81.935
14,928.2	82.2285
15,454.8	82.4542
15,999.8	82.1396
16,564.5	82.0164
17,148.2	82.1754
17,753.2	82.1127
18,379.4	81.3822
19,027.6	80.6112
19,698.5	79.9785
19,999.5	79.5533
