"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	63.3538	20.5078	64.4857	20.5078	68.9365	20.5078	67.2694
21.2402	63.4249	21.2402	64.1968	21.2402	68.6745	21.2402	67.0308
21.9727	64.9525	21.9727	65.7953	21.9727	69.9856	21.9727	68.4032
22.7051	65.0041	22.7051	66.1196	22.7051	70.6569	22.7051	68.9718
23.4375	66.765	23.4375	67.5213	23.4375	71.3518	23.4375	69.8667
24.1699	67.4656	24.1699	68.2897	24.1699	72.1491	24.1699	70.6503
25.6348	69.4232	25.6348	70.1394	25.6348	73.5806	25.6348	72.2031
26.3672	70.2534	26.3672	70.9026	26.3672	74.1772	26.3672	72.8533
27.0996	71.2365	27.0996	71.7899	27.0996	74.8091	27.0996	73.5701
27.832	71.887	27.832	72.3592	27.832	75.2459	27.832	74.0563
29.2969	73.0937	29.2969	73.6611	29.2969	76.5824	29.2969	75.3712
30.0293	73.7615	30.0293	74.3574	30.0293	77.2181	30.0293	76.022
31.4941	75.6001	31.4941	76.0842	31.4941	78.4798	31.4941	77.4449
32.2266	76.1999	32.2266	76.6219	32.2266	78.8878	32.2266	77.9043
33.6914	77.4766	33.6914	77.904	33.6914	80.0571	33.6914	79.1113
34.4238	78.0875	34.4238	78.498	34.4238	80.5658	34.4238	79.6519
35.8887	79.0289	35.8887	79.4318	35.8887	81.4242	35.8887	80.5377
37.3535	80.1773	37.3535	80.6083	37.3535	82.5358	37.3535	81.6684
38.8184	81.2158	38.8184	81.5842	38.8184	83.2867	38.8184	82.5096
39.5508	81.4407	39.5508	81.8005	39.5508	83.4808	39.5508	82.7132
41.0156	82.0951	41.0156	82.4855	41.0156	84.1466	41.0156	83.3817
42.4805	83.0356	42.4805	83.3978	42.4805	84.9388	42.4805	84.2229
43.9453	83.7212	43.9453	84.0494	43.9453	85.4812	43.9453	84.812
45.4102	84.0535	45.4102	84.4089	45.4102	85.9048	45.4102	85.207
47.6074	84.9793	47.6074	85.3375	47.6074	86.7471	47.6074	86.0819
49.0723	85.4522	49.0723	85.8228	49.0723	87.2162	49.0723	86.5554
50.5371	85.8483	50.5371	86.2204	50.5371	87.577	50.5371	86.9302
52.7344	86.4793	52.7344	86.8526	52.7344	88.1615	52.7344	87.533
54.1992	86.9031	54.1992	87.2577	54.1992	88.4846	54.1992	87.8912
56.3965	87.4266	56.3965	87.7798	56.3965	88.9768	56.3965	88.3954
58.5938	87.8859	58.5938	88.2341	58.5938	89.3811	58.5938	88.8205
60.0586	88.1549	60.0586	88.4987	60.0586	89.6146	60.0586	89.0671
62.2559	88.4862	62.2559	88.8285	62.2559	89.9131	62.2559	89.3784
64.4531	88.755	64.4531	89.0994	64.4531	90.166	64.4531	89.6382
66.6504	88.9529	66.6504	89.3086	66.6504	90.3704	66.6504	89.8428
69.5801	89.3295	69.5801	89.6754	69.5801	90.6772	69.5801	90.1755
71.7773	89.5168	71.7773	89.8548	71.7773	90.8157	71.7773	90.332
73.9746	89.755	73.9746	90.0831	73.9746	91.0027	73.9746	90.5376
76.9043	89.9177	76.9043	90.2572	76.9043	91.1824	76.9043	90.7131
79.834	90.0751	79.834	90.4163	79.834	91.3202	79.834	90.8594
82.7637	90.2098	82.7637	90.5406	82.7637	91.3979	82.7637	90.9581
85.6934	90.2899	85.6934	90.622	85.6934	91.4679	85.6934	91.0326
88.623	90.3315	88.623	90.6681	88.623	91.5065	88.623	91.0736
91.5527	90.2834	91.5527	90.6244	91.5527	91.4529	91.5527	91.0235
94.4824	90.2625	94.4824	90.6028	94.4824	91.4135	94.4824	90.9917
98.1445	90.2143	98.1445	90.5539	98.1445	91.3521	98.1445	90.9356
101.807	90.0997	101.807	90.4573	101.807	91.2796	101.807	90.85
105.469	90.0542	105.469	90.377	105.469	91.1134	105.469	90.7257
109.131	89.9768	109.131	90.3523	109.131	91.1886	109.131	90.7503
112.793	90.0322	112.793	90.3967	112.793	91.1946	112.793	90.7741
116.455	89.946	116.455	90.2886	116.455	91.0339	116.455	90.6391
120.85	89.9004	120.85	90.2501	120.85	91.0164	120.85	90.6116
125.244	89.8538	125.244	90.1948	125.244	90.9661	125.244	90.5607
129.639	89.7509	129.639	90.0664	129.639	90.796	129.639	90.4124
134.033	89.605	134.033	89.9101	134.033	90.6421	134.033	90.2592
138.428	89.3257	138.428	89.633	138.428	90.3944	138.428	89.9987
143.555	89.0896	143.555	89.3469	143.555	90.0528	143.555	89.689
148.682	89.0026	148.682	89.1832	148.682	89.7779	148.682	89.4752
153.809	88.9998	153.809	89.1205	153.809	89.5933	153.809	89.3545
159.668	89.225	159.668	89.2709	159.668	89.5975	159.668	89.4378
164.795	89.6309	164.795	89.5723	164.795	89.6261	164.795	89.6121
170.654	89.7867	170.654	89.6848	170.654	89.6351	170.654	89.6788
176.514	89.419	176.514	89.2441	176.514	89.0797	176.514	89.1934
183.105	89.0027	183.105	88.8133	183.105	88.6063	183.105	88.7437
189.697	89.3419	189.697	89.0206	189.697	88.3151	189.697	88.7324
196.289	89.5841	196.289	89.2447	196.289	88.5906	196.289	88.9853
202.881	89.7585	202.881	89.3702	202.881	88.6226	202.881	89.077
210.205	89.3857	210.205	88.8514	210.205	87.6338	210.205	88.3765
217.529	89.4777	217.529	89.0637	217.529	87.8137	217.529	88.5451
225.586	89.7262	225.586	89.1236	225.586	87.4645	225.586	88.4755
232.91	89.5947	232.91	89.002	232.91	86.8439	232.91	88.1494
241.699	89.5582	241.699	88.7511	241.699	86.6544	241.699	87.9815
249.756	89.2914	249.756	88.8258	249.756	87.0268	249.756	88.0841
258.545	90.5443	258.545	89.707	258.545	87.2911	258.545	88.8248
268.066	89.8765	268.066	89.2679	268.066	87.2203	268.066	88.4631
277.588	90.4342	277.588	89.568	277.588	86.2046	277.588	88.3671
287.109	90.2265	287.109	89.2539	287.109	86.0037	287.109	88.1229
297.363	89.5628	297.363	88.5347	297.363	85.0902	297.363	87.3596
307.617	89.8283	307.617	89.0697	307.617	85.6179	307.617	87.8071
318.604	89.2537	318.604	88.7883	318.604	85.9521	318.604	87.647
329.59	89.4196	329.59	88.068	329.59	86.019	329.59	87.4756
341.309	90.2415	341.309	88.9402	341.309	86.3399	341.309	88.1319
353.76	90.3499	353.76	89.2866	353.76	85.5787	353.76	88.0424
366.211	90.0692	366.211	88.9539	366.211	85.4567	366.211	87.7908
378.662	89.8429	378.662	88.8593	378.662	85.5756	378.662	87.721
392.578	89.4043	392.578	88.6835	392.578	85.2018	392.578	87.3997
405.762	88.9839	405.762	87.9136	405.762	84.82	405.762	86.8647
420.41	89.5212	420.41	88.7951	420.41	84.6245	420.41	87.3054
435.059	89.6061	435.059	88.7594	435.059	84.7673	435.059	87.3602
450.439	88.8125	450.439	88.0902	450.439	85.3374	450.439	87.0523
466.553	88.9057	466.553	87.9799	466.553	84.2646	466.553	86.6884
482.666	89.3295	482.666	87.8323	482.666	83.9344	482.666	86.6823
500.244	88.9545	500.244	88.0508	500.244	84.0577	500.244	86.67
517.822	88.6691	517.822	87.347	517.822	84.3987	517.822	86.427
536.133	88.9842	536.133	87.6396	536.133	83.2975	536.133	86.3141
