Frequency Spectrum for Input Signal

Data Shown:    SM80Fver4 (Danley Sound Labs)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 0°  Par: 130°

Freq [Hz]	Signal Level [dBSPL]
22.4	108.2
23	108.5
23.6	108.8
24	109.1
25	109.3
25.8	109.6
26.5	109.8
27.2	110
28	110.2
29	110.3
30	110.5
30.7	110.6
31.5	110.7
32.5	110.9
33.5	111
34.5	111
35.5	111.1
36.5	111.1
37.5	111.2
38.7	111.2
40	111.2
41.2	111.1
42.5	111.1
43.7	111
45	110.9
46.2	110.8
47.5	110.7
48.7	110.6
50	110.4
51.5	110.2
53	110.1
54.5	109.9
56	109.6
58	109.4
60	109.2
61.5	109
63	108.7
65	108.4
67	108.2
69	107.9
71	107.7
73	107.5
75	107.2
77.5	107
80	106.8
82.5	106.6
85	106.5
87.5	106.3
90	106.1
92.5	105.9
95	105.7
97.5	105.5
100	105.2
103	104.9
106	104.6
109	104.2
112	103.7
115	103.2
118	102.6
122	102
125	101.3
128	100.5
132	99.6
136	98.7
140	97.6
145	96.5
150	95.4
155	94.1
160	92.9
165	91.7
170	90.5
175	89.5
180	88.7
185	88
190	87.7
195	87.6
200	87.6
206	87.8
212	88.1
218	88.4
224	88.7
230	89
236	89.3
240	89.6
250	89.9
258	90.2
265	90.6
272	90.9
280	91.2
290	91.2
300	91.3
307	91.2
315	91
325	90.8
335	90.5
345	90
355	89.3
365	88.5
375	87.8
387	87.2
400	87
412	86.7
425	86.4
437	85.8
450	85.2
462	84.5
475	83.7
487	82.5
500	81.3
515	80.4
530	79.7
545	79
560	77.9
580	76.9
600	76.6
615	76.7
630	76.1
650	75
670	74.1
690	73.5
710	72.8
730	72
750	71
775	70.1
800	70.3
825	70.5
850	69.7
875	69.6
900	71.6
925	72.1
950	71.1
975	70.6
1000	69.5
1030	69.3
1060	66.6
1090	66.4
1120	74.2
1150	81.3
1180	86.4
1220	81.7
1250	77.7
1280	71.6
1320	66.1
1360	67.3
1400	70.9
1450	74.9
1500	74.9
1550	74.1
1600	76.4
1650	76.1
1700	72.4
1750	68.5
1800	67.2
1850	68.2
1900	70.3
1950	72.9
2000	74.6
2060	75.8
2120	75.3
2180	74.1
2240	76
2300	77.2
2360	76.9
2400	73.2
2500	74.5
2580	76.1
2650	75.1
2720	76.3
2800	72.3
2900	74.2
3000	82.7
3070	75.8
3150	63.2
3250	59.3
3350	54.3
3450	53.3
3550	63.1
3650	64.7
3750	64.1
3870	63.1
4000	64.5
4120	65.4
4250	67.2
4370	65.9
4500	63.8
4620	67.1
4750	65.4
4870	61.8
5000	62
5150	64.6
5300	64.8
5450	62.5
5600	61.6
5800	64.9
6000	60.8
6150	63.4
6300	59.4
6500	53
6700	54.1
6900	58.8
7100	57.9
7300	57.7
7500	50.7
7750	56.4
8000	53.8
8250	49.9
8500	54.3
8750	53.9
9000	46.8
9250	51.4
9500	56.5
9750	56.7
10000	59.7
10300	53.5
10600	52.2
10900	56.4
11200	54.3
11500	46.9
11800	51.6
12200	58.1
12500	57
12800	54.9
13200	51.9
13600	49.5
14000	56.5
14500	54.3
15000	58.8
15500	59.7
16000	63.4
16500	52.9
17000	48.2
17500	51.1
18000	48.1
18500	44.3
19000	49.3
19500	52.6
20000	49
20600	57.4
21200	74.6
21800	66.2
22400	71.3
