Frequency Spectrum for Input Signal

Data Shown:    DX1526 (Fulcrum Acoustic, LLC)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 270°  Par: 10°  

Freq [Hz]	Signal Level [dBSPL]
22.4	55.7
23	57.7
23.6	59.4
24	61
25	62.5
25.8	65.5
26.5	68.4
27.2	70.6
28	72.5
29	74.1
30	75.4
30.7	77.5
31.5	80.2
32.5	82.3
33.5	84
34.5	85.5
35.5	86.9
36.5	88.7
37.5	90.3
38.7	91.6
40	92.8
41.2	94
42.5	95
43.7	96
45	96.9
46.2	97.6
47.5	98
48.7	98.3
50	98.7
51.5	99
53	99.2
54.5	99.4
56	99.7
58	100
60	100.2
61.5	100.4
63	100.6
65	100.7
67	100.9
69	101.1
71	101.2
73	101.3
75	101.4
77.5	101.4
80	101.5
82.5	101.5
85	101.6
87.5	101.7
90	101.7
92.5	101.8
95	101.8
97.5	101.9
100	102
103	102.1
106	102.2
109	102.3
112	102.4
115	102.5
118	102.5
122	102.5
125	102.5
128	102.4
132	102.4
136	102.4
140	102.4
145	102.4
150	102.4
155	102.4
160	102.4
165	102.5
170	102.5
175	102.6
180	102.6
185	102.6
190	102.5
195	102.5
200	102.4
206	102.4
212	102.4
218	102.4
224	102.4
230	102.4
236	102.4
240	102.4
250	102.4
258	102.4
265	102.4
272	102.3
280	102.2
290	102.1
300	102
307	101.9
315	101.7
325	101.6
335	101.5
345	101.4
355	101.4
365	101.3
375	101.3
387	101.3
400	101.3
412	101.3
425	101.3
437	101.3
450	101.4
462	101.4
475	101.5
487	101.6
500	101.8
515	101.8
530	101.9
545	101.8
560	101.6
580	101.3
600	101
615	100.7
630	100.5
650	100.4
670	100.3
690	100.2
710	100.1
730	99.9
750	99.8
775	99.8
800	100
825	100
850	99.6
875	98.9
900	98.2
925	98.2
950	98.2
975	98
1000	97.8
1030	98.1
1060	98.7
1090	99.1
1120	99.4
1150	100
1180	100.6
1220	101
1250	100.8
1280	100.1
1320	99.7
1360	99.7
1400	99.7
1450	99.4
1500	98.8
1550	97.7
1600	96.6
1650	96.2
1700	96.1
1750	95.8
1800	95.3
1850	95.3
1900	96.6
1950	96.9
2000	96.7
2060	97
2120	97.8
2180	98.7
2240	99.3
2300	99.9
2360	100.5
2400	101
2500	101
2580	100.7
2650	99.9
2720	99.1
2800	98.6
2900	98.6
3000	98.8
3070	98.7
3150	97.2
3250	95
3350	94
3450	95.2
3550	96.5
3650	96.4
3750	96.1
3870	96.4
4000	96.8
4120	97.5
4250	98.3
4370	98.9
4500	99.3
4620	99.5
4750	99.4
4870	98.9
5000	97.8
5150	95.6
5300	92.4
5450	92
5600	95
5800	97.6
6000	99.2
6150	99.5
6300	99.2
6500	99.2
6700	99.3
6900	98.4
7100	96.8
7300	96.8
7500	98.3
7750	99.8
8000	101.2
8250	101.7
8500	100.9
8750	99.3
9000	96.2
9250	95.5
9500	98.5
9750	100.2
10000	100
10300	97.3
10600	95.5
10900	98.1
11200	101.4
11500	103.1
11800	101.9
12200	96.6
12500	89.8
12800	98.2
13200	100.4
13600	98
14000	94.7
14500	95.8
15000	98.5
15500	98.7
16000	93.7
16500	92
17000	95.9
17500	96.4
18000	94.3
18500	93.3
19000	92.6
19500	89.5
20000	85.9
20600	85.1
21200	82.7
21800	78.2
22400	78.5
