"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	50.2964	20.5078	49.3127	20.5078	49.8323
21.2402	44.1492	21.2402	43.0857	21.2402	43.6499
21.9727	42.395	21.9727	48.554	21.9727	46.4855
22.7051	51.4288	22.7051	53.135	22.7051	52.3651
23.4375	55.415	23.4375	55.9581	23.4375	55.695
24.1699	55.1851	24.1699	54.7323	24.1699	54.9646
25.6348	53.0235	25.6348	53.8376	25.6348	53.4496
26.3672	54.4056	26.3672	56.1054	26.3672	55.3382
27.0996	57.1307	27.0996	58.3453	27.0996	57.7803
27.832	58.9596	27.832	59.6987	27.832	59.3448
29.2969	61.4674	29.2969	61.7332	29.2969	61.6023
30.0293	62.4218	30.0293	62.5554	30.0293	62.4891
31.4941	63.5177	31.4941	63.1831	31.4941	63.3536
32.2266	63.6041	32.2266	63.3546	32.2266	63.4811
33.6914	64.3742	33.6914	64.403	33.6914	64.3886
34.4238	64.9759	34.4238	65.058	34.4238	65.0171
35.8887	66.7556	35.8887	66.8348	35.8887	66.7954
37.3535	68.2781	37.3535	68.2082	37.3535	68.2433
38.8184	69.2889	38.8184	69.1391	38.8184	69.2146
39.5508	69.8397	39.5508	69.6917	39.5508	69.7663
41.0156	71.0005	41.0156	70.7345	41.0156	70.8696
42.4805	71.7429	42.4805	71.4238	42.4805	71.5863
43.9453	72.4856	43.9453	72.1181	43.9453	72.3058
45.4102	73.0307	45.4102	72.6508	45.4102	72.8449
47.6074	74.1207	47.6074	73.7467	47.6074	73.9377
49.0723	74.7899	49.0723	74.4011	49.0723	74.5998
50.5371	75.346	50.5371	74.9096	50.5371	75.1333
52.7344	75.9546	52.7344	75.506	52.7344	75.7361
54.1992	76.4605	54.1992	76.0067	54.1992	76.2395
