Freq[Hz]     dBSPL  Phase[Deg]
5.00000    -13.503    30.996
5.07273    -13.944    36.387
5.14651    -14.146    42.363
5.22137    -13.683    49.971
5.29732    -13.221    57.579
5.37437    -12.758    65.186
5.45254    -12.296    72.794
5.53185    -11.712    77.751
5.61231    -11.000    79.904
5.69394    -10.289    82.056
5.77676     -9.577    84.209
5.86079     -8.873    86.319
5.94604     -8.662    85.973
6.03252     -8.451    85.626
6.12027     -8.240    85.279
6.20929     -8.029    84.932
6.29961     -8.396    85.098
6.39124     -8.891    85.377
6.48420     -9.385    85.656
6.57851     -9.880    85.935
6.67420    -10.946    93.620
6.77128    -12.105   102.508
6.86977    -13.265   111.396
6.96969    -14.147   120.877
7.07107    -12.929   134.871
7.17392    -11.710   148.865
7.27827    -10.491   162.859
7.38413     -9.238   169.538
7.49154     -7.957   170.566
7.60050     -6.677   171.593
7.71105     -5.578   172.059
7.82321     -5.275   170.060
7.93701     -4.972   168.060
8.05245     -4.669   166.060
8.16958     -5.506   165.394
8.28841     -6.385   164.778
8.40896     -7.265   164.161
8.53128     -9.089  -179.194
8.65537    -11.034  -160.321
8.78126    -12.980  -141.449
8.90899    -10.229  -124.946
9.03857     -7.170  -108.598
9.17004     -4.258   -94.158
9.30342     -2.508   -94.907
9.43874     -0.758   -95.656
9.57603      0.529   -96.592
9.71532      1.110   -97.814
9.85663      1.691   -99.037
10.0000      1.693   -95.991
10.1455      1.532   -91.757
10.2930      1.632   -85.567
10.4427      2.459   -73.919
10.5946      3.285   -62.271
10.7487      5.156   -56.880
10.9051      7.234   -52.740
11.0637      9.125   -52.168
11.2246     10.817   -55.370
11.3879     12.376   -59.242
11.5535     13.452   -65.550
11.7216     14.517   -71.885
11.8921     14.992   -79.710
12.0650     15.468   -87.537
12.2405     15.356   -96.127
12.4186     15.169  -104.815
12.5992     14.209  -113.821
12.7825     13.079  -122.897
12.9684     10.221  -131.101
13.1570      6.962  -139.102
13.3484      3.276   -79.429
13.5426     -0.479    -8.767
13.7395      6.115    -9.362
13.9394     12.598   -13.506
14.1421     15.204   -23.782
14.3478     17.408   -34.299
14.5565     18.748   -45.334
14.7683     19.647   -56.455
14.9831     20.206   -67.642
15.2010     20.200   -78.585
15.4221     19.968   -89.295
15.6464     19.163   -99.165
15.8740     17.867  -107.395
16.1049     16.179  -114.316
16.3392     13.459  -111.848
16.5768     11.356  -100.055
16.8179     10.202   -75.228
17.0626     12.414   -60.863
17.3107     14.818   -53.678
17.5625     16.855   -55.366
17.8180     18.003   -60.114
18.0771     18.766   -64.797
18.3401     19.176   -68.973
18.6068     19.272   -71.154
18.8775     19.350   -71.307
19.1521     19.517   -70.104
19.4306     19.848   -67.927
19.7133     20.406   -65.878
20.0000     21.024   -64.437
20.2909     21.646   -63.313
20.5860     22.260   -62.277
20.8855     22.885   -61.091
21.1893     23.596   -59.918
21.4975     24.376   -59.336
21.8102     25.159   -59.598
22.1274     25.870   -60.664
22.4492     26.449   -62.214
22.7758     26.870   -63.718
23.1071     27.167   -64.610
23.4432     27.429   -64.553
23.7841     27.771   -63.724
24.1301     28.240   -62.927
24.4811     28.772   -62.774
24.8372     29.267   -63.331
25.1984     29.651   -64.131
25.5649     29.930   -64.453
25.9368     30.200   -63.752
26.3141     30.606   -62.131
26.6968     31.241   -60.475
27.0851     32.062   -59.863
27.4791     32.923   -60.809
27.8788     33.673   -62.954
28.2843     34.257   -65.468
28.6957     34.701   -67.602
29.1131     35.083   -68.884
29.5365     35.506   -69.293
29.9661     36.044   -69.249
30.4020     36.706   -69.357
30.8442     37.438   -70.116
31.2929     38.161   -71.459
31.7480     38.833   -73.152
32.2098     39.450   -74.940
32.6783     40.025   -76.650
33.1536     40.578   -78.263
33.6359     41.117   -79.789
34.1251     41.648   -81.174
34.6215     42.189   -82.376
35.1250     42.766   -83.488
35.6359     43.396   -84.774
36.1543     44.048   -86.422
36.6802     44.680   -88.396
37.2137     45.277   -90.458
37.7550     45.866   -92.426
38.3041     46.475   -94.362
38.8613     47.100   -96.442
39.4265     47.719   -98.705
40.0000     48.321  -101.008
40.5818     48.922  -103.297
41.1721     49.525  -105.659
41.7710     50.120  -108.118
42.3785     50.702  -110.589
42.9949     51.290  -113.056
43.6203     51.887  -115.650
44.2548     52.474  -118.445
44.8985     53.041  -121.281
45.5515     53.611  -124.104
46.2141     54.200  -127.099
46.8863     54.772  -130.377
47.5683     55.302  -133.708
48.2602     55.827  -136.901
48.9621     56.373  -140.154
49.6743     56.916  -143.661
50.3968     57.425  -147.293
51.1299     57.916  -150.893
51.8736     58.408  -154.538
52.6281     58.891  -158.328
53.3936     59.357  -162.225
54.1702     59.807  -166.195
54.9581     60.246  -170.251
55.7575     60.669  -174.383
56.5685     61.075  -178.582
57.3914     61.460   177.154
58.2261     61.818   172.891
59.0730     62.157   168.665
59.9323     62.480   164.401
60.8040     62.773   160.101
61.6884     63.047   155.844
62.5857     63.315   151.516
63.4960     63.550   147.032
64.4196     63.741   142.605
65.3566     63.912   138.383
66.3073     64.085   134.259
67.2717     64.235   130.200
68.2502     64.370   126.479
69.2429     64.546   122.872
70.2501     64.691   119.002
71.2719     64.807   115.670
