"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	49.8042	20.5078	42.2406	20.5078	47.4952
21.9727	54.2115	21.9727	45.9844	21.9727	51.8097
23.4375	53.0089	23.4375	45.3749	23.4375	50.6894
24.9023	54.2546	24.9023	48.0991	24.9023	52.1868
26.3672	56.2076	26.3672	51.8558	26.3672	54.5554
27.832	57.4639	27.832	53.5393	27.832	55.9306
29.2969	59.3207	29.2969	55.6322	29.2969	57.8568
30.7617	60.525	30.7617	57.1276	30.7617	59.1504
32.2266	61.4914	32.2266	58.9894	32.2266	60.4181
33.6914	62.5634	33.6914	60.6718	33.6914	61.7198
35.1563	64.0876	35.1563	62.4371	35.1563	63.3403
36.6211	65.2497	36.6211	63.9338	36.6211	64.6414
38.0859	66.4821	38.0859	65.4967	38.0859	66.0173
39.5508	67.8286	39.5508	66.977	39.5508	67.4236
41.0156	69.4696	41.0156	68.4588	41.0156	68.9935
42.4805	70.0079	42.4805	69.1425	42.4805	69.5967
43.9453	71.1355	43.9453	70.4882	43.9453	70.8239
45.4102	72.1252	45.4102	71.6311	45.4102	71.8852
46.875	73.3577	46.875	72.8826	46.875	73.1267
48.3398	74.1435	48.3398	73.8337	48.3398	73.9913
51.2695	76.2091	51.2695	75.9439	51.2695	76.0785
52.7344	77.0421	52.7344	76.8967	52.7344	76.97
54.1992	77.9859	54.1992	77.8466	54.1992	77.9168
55.6641	78.8374	55.6641	78.719	55.6641	78.7786
58.5938	80.2767	58.5938	80.2044	58.5938	80.2407
60.0586	80.9426	60.0586	80.89	60.0586	80.9163
62.9883	82.2224	62.9883	82.1976	62.9883	82.21
64.4531	82.7839	64.4531	82.7664	64.4531	82.7751
67.3828	83.7155	67.3828	83.7021	67.3828	83.7088
68.8477	84.0816	68.8477	84.0714	68.8477	84.0765
71.7773	84.8434	71.7773	84.8397	71.7773	84.8416
74.707	85.5233	74.707	85.5265	74.707	85.5249
77.6367	85.9847	77.6367	85.9865	77.6367	85.9856
79.1016	86.1515	79.1016	86.1505	79.1016	86.151
82.0313	86.5534	82.0313	86.5327	82.0313	86.543
84.9609	86.8122	84.9609	86.788	84.9609	86.8001
87.8906	86.9723	87.8906	86.9417	87.8906	86.957
90.8203	87.1983	90.8203	87.1584	90.8203	87.1784
95.2148	87.3848	95.2148	87.3009	95.2148	87.3431
98.1445	87.346	98.1445	87.2766	98.1445	87.3114
101.074	87.3909	101.074	87.32	101.074	87.3556
105.469	87.4389	105.469	87.3611	105.469	87.4002
108.398	87.4076	108.398	87.3298	108.398	87.3689
112.793	87.5306	112.793	87.4255	112.793	87.4784
117.188	87.5691	117.188	87.4176	117.188	87.494
120.117	87.4562	120.117	87.3143	120.117	87.3858
124.512	87.5978	124.512	87.4321	124.512	87.5157
128.906	87.4649	128.906	87.2663	128.906	87.3667
133.301	87.3634	133.301	87.1307	133.301	87.2486
139.16	87.2363	139.16	86.9708	139.16	87.1056
143.555	87.1587	143.555	86.8574	143.555	87.0107
147.949	87.0773	147.949	86.7287	147.949	86.9065
153.809	86.9608	153.809	86.585	153.809	86.777
159.668	86.8856	159.668	86.4876	159.668	86.6912
165.527	86.8946	165.527	86.4632	165.527	86.6843
171.387	86.8137	171.387	86.3712	171.387	86.5981
177.246	86.6726	177.246	86.2502	177.246	86.4665
183.105	86.45	183.105	85.9176	183.105	86.192
188.965	86.3695	188.965	85.7755	188.965	86.0826
196.289	86.3373	196.289	85.7609	196.289	86.0587
203.613	86.202	203.613	85.6266	203.613	85.9238
210.938	86.1368	210.938	85.4979	210.938	85.8291
218.262	85.9729	218.262	85.2983	218.262	85.6487
225.586	85.9031	225.586	85.1823	225.586	85.5576
232.91	85.9828	232.91	85.2174	232.91	85.6169
241.699	85.9582	241.699	85.1179	241.699	85.5584
250.488	85.7146	250.488	84.7432	250.488	85.256
259.277	86.1529	259.277	85.1367	259.277	85.6744
268.066	85.6659	268.066	84.6337	268.066	85.1804
276.855	85.7474	276.855	84.4573	276.855	85.1501
287.109	85.8639	287.109	84.6886	287.109	85.3158
297.363	85.6825	297.363	84.6674	297.363	85.2046
307.617	85.8299	307.617	84.8486	307.617	85.3669
319.336	85.5281	319.336	84.4559	319.336	85.025
329.59	85.4639	329.59	84.3387	329.59	84.9376
341.309	85.4418	341.309	84.413	341.309	84.9578
353.027	85.1435	353.027	83.6586	353.027	84.4642
366.211	85.218	366.211	83.7823	366.211	84.5592
379.395	85.3576	379.395	83.9118	379.395	84.6945
392.578	85.2871	392.578	83.8672	392.578	84.6349
405.762	84.6288	405.762	83.2527	405.762	83.995
420.41	85.8807	420.41	83.4592	420.41	84.8366
435.059	85.7107	435.059	84.0272	435.059	84.95
451.172	85.3569	451.172	83.3894	451.172	84.4836
465.82	85.0653	465.82	83.5004	465.82	84.353
483.398	84.943	483.398	83.0181	483.398	84.0863
499.512	87.0145	499.512	83.3231	499.512	85.5497
517.09	87.3199	517.09	83.8425	517.09	85.9203
536.133	86.5177	536.133	83.2862	536.133	85.1958
555.176	86.9881	555.176	83.2348	555.176	85.5049
574.219	86.7435	574.219	83.7534	574.219	85.5008
594.727	86.3259	594.727	83.4941	594.727	85.1368
615.234	86.4595	615.234	83.494	615.234	85.2251
637.207	86.3036	637.207	83.1397	637.207	85.0036
659.18	85.9287	659.18	82.7951	659.18	84.6386
682.617	85.7726	682.617	82.7725	682.617	84.5266
707.52	86.4699	707.52	83.1052	707.52	85.1055
732.422	86.4546	732.422	83.4525	732.422	85.2079
757.324	86.2886	757.324	83.4354	757.324	85.0922
785.156	86.4269	785.156	83.401	785.156	85.1723
811.523	85.4888	811.523	82.8572	811.523	84.3694
840.82	85.2979	840.82	82.5886	840.82	84.1512
870.117	85.3847	870.117	83.7353	870.117	84.6378
900.879	87.5172	900.879	85.5968	900.879	86.6623
933.105	86.9681	933.105	84.4463	933.105	85.8877
965.332	86.6218	965.332	84.0381	965.332	85.5194
1,000.49	86.5799	1,000.49	83.8809	1,000.49	85.4367
1,035.64	86.217	1,035.64	83.446	1,035.64	85.0489
1,072.27	85.571	1,072.27	82.2768	1,072.27	84.229
1,108.89	83.9827	1,108.89	83.2955	1,108.89	83.6527
1,148.44	84.584	1,148.44	83.0255	1,148.44	83.8743
1,189.45	84.1741	1,189.45	82.0436	1,189.45	83.2382
1,230.47	83.8392	1,230.47	80.6411	1,230.47	82.5281
1,274.41	83.3708	1,274.41	79.4618	1,274.41	81.842
1,319.82	83.0172	1,319.82	78.7009	1,319.82	81.3746
1,366.7	83.1552	1,366.7	77.7563	1,366.7	81.2457
1,413.57	82.1974	1,413.57	76.6811	1,413.57	80.2619
1,463.38	80.5804	1,463.38	75.8493	1,463.38	78.8295
1,516.11	79.535	1,516.11	74.1609	1,516.11	77.631
1,568.85	78.9809	1,568.85	73.4703	1,568.85	77.0466
1,624.51	78.3065	1,624.51	76.3124	1,624.51	77.4229
1,681.64	77.1857	1,681.64	75.9907	1,681.64	76.6292
1,741.7	76.7218	1,741.7	76.4738	1,741.7	76.5996
1,803.22	76.131	1,803.22	75.3223	1,803.22	75.7455
1,866.21	75.7214	1,866.21	74.7711	1,866.21	75.2722
1,932.13	75.0471	1,932.13	74.2877	1,932.13	74.684
1,999.51	76.1321	1,999.51	71.8325	1,999.51	74.494
2,069.82	77.1609	2,069.82	68.2994	2,069.82	74.6813
2,143.07	77.4459	2,143.07	67.2784	2,143.07	74.8345
2,219.24	78.0847	2,219.24	72.0192	2,219.24	76.0346
2,296.88	78.1998	2,296.88	75.3758	2,296.88	77.0134
2,378.91	77.9411	2,378.91	79.6771	2,378.91	78.8953
2,462.4	79.6336	2,462.4	79.8097	2,462.4	79.7225
2,548.83	80.5662	2,548.83	81.161	2,548.83	80.8738
2,639.65	80.4896	2,639.65	81.6771	2,639.65	81.1238
2,731.93	80.6947	2,731.93	81.5528	2,731.93	81.1449
2,828.61	81.1137	2,828.61	81.3536	2,828.61	81.2353
2,928.22	81.5576	2,928.22	81.6631	2,928.22	81.6107
3,030.76	82.4473	3,030.76	81.5111	3,030.76	82.0044
3,137.7	82.5716	3,137.7	82.7122	3,137.7	82.6425
3,249.02	82.7087	3,249.02	82.7194	3,249.02	82.714
3,363.28	83.2659	3,363.28	83.4683	3,363.28	83.3682
3,481.93	84.1207	3,481.93	84.0272	3,481.93	84.0742
3,604.98	84.503	3,604.98	84.4318	3,604.98	84.4675
3,732.42	84.409	3,732.42	84.2269	3,732.42	84.3189
3,864.26	84.9783	3,864.26	84.064	3,864.26	84.5452
4,000.49	85.7421	4,000.49	83.9284	4,000.49	84.9292
4,141.11	85.9556	4,141.11	84.1242	4,141.11	85.1357
4,287.6	85.6484	4,287.6	84.4376	4,287.6	85.085
4,438.48	86.2231	4,438.48	84.1663	4,438.48	85.3153
4,595.21	86.1583	4,595.21	84.2649	4,595.21	85.314
4,756.35	86.0146	4,756.35	84.2984	4,756.35	85.2407
4,924.8	86.1528	4,924.8	84.2541	4,924.8	85.3064
5,097.66	86.241	5,097.66	83.9532	5,097.66	85.246
5,277.83	86.0163	5,277.83	84.0387	5,277.83	85.1391
5,463.87	86.0068	5,463.87	83.8348	5,463.87	85.0552
5,657.23	85.9444	5,657.23	83.9501	5,657.23	85.0607
5,856.45	86.2709	5,856.45	83.8468	5,856.45	85.2258
6,062.99	85.9967	6,062.99	83.901	6,062.99	85.0741
6,276.86	85.7289	6,276.86	83.8301	6,276.86	84.8824
6,498.05	85.6699	6,498.05	83.6746	6,498.05	84.7859
6,726.56	85.4871	6,726.56	83.4362	6,726.56	84.5816
6,963.87	85.5772	6,963.87	83.1126	6,963.87	84.5174
7,209.96	85.1527	7,209.96	82.8742	7,209.96	84.1612
7,464.84	85.3414	7,464.84	82.6121	7,464.84	84.1877
7,727.05	85.2025	7,727.05	82.1526	7,727.05	83.9399
7,999.51	85.158	7,999.51	81.7112	7,999.51	83.7679
8,282.23	85.0039	8,282.23	81.1547	8,282.23	83.4925
8,573.73	85.2578	8,573.73	80.5028	8,573.73	83.5009
8,876.95	85.2158	8,876.95	79.9626	8,876.95	83.3393
9,188.96	84.9718	9,188.96	79.542	9,188.96	83.0553
9,514.16	84.783	9,514.16	79.1906	9,514.16	82.8309
9,849.61	84.9555	9,849.61	78.9671	9,849.61	82.9207
10,196.8	85.1175	10,196.8	78.4454	10,196.8	82.9536
10,555.7	85.1402	10,555.7	77.7777	10,555.7	82.8618
10,927.7	85.0896	10,927.7	77.3036	10,927.7	82.7481
11,313	84.8524	11,313	76.3274	11,313	82.4128
11,712.9	84.3163	11,712.9	75.3201	11,712.9	81.8214
12,126	84.1245	12,126	75.1206	12,126	81.6288
12,553.7	84.2518	12,553.7	75.0881	12,553.7	81.7385
12,996.1	84.3496	12,996.1	75.2912	12,996.1	81.8478
13,454.6	84.4348	13,454.6	75.5815	13,454.6	81.9562
13,929.2	84.331	13,929.2	75.4716	13,929.2	81.8516
14,419.9	84.1356	14,419.9	75.5725	14,419.9	81.6913
14,928.2	84.1324	14,928.2	75.55	14,928.2	81.6858
15,455.6	83.7351	15,455.6	74.8606	15,455.6	81.254
16,000.5	83.2825	16,000.5	73.9	16,000.5	80.746
16,564.5	83.097	16,564.5	72.8301	16,564.5	80.477
17,148.9	82.5355	17,148.9	70.7589	17,148.9	79.8046
17,752.4	81.8438	17,752.4	69.1452	17,752.4	79.0608
18,379.4	80.6736	18,379.4	68.1766	18,379.4	77.901
19,026.9	79.1915	19,026.9	67.8439	19,026.9	76.4885
19,697.8	78.0836	19,697.8	68.9865	19,697.8	75.5775
19,999.5	77.3716	19,999.5	69.2334	19,999.5	74.9816
