"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	49.8042	20.5078	42.2406	20.5078	47.6123	20.5078	43.0445	20.5078	53.0336	20.5078	47.7418
21.9727	54.2115	21.9727	45.9844	21.9727	52.7485	21.9727	48.6367	21.9727	52.2969	21.9727	51.251
23.4375	53.0089	23.4375	45.3749	23.4375	51.1887	23.4375	46.7784	23.4375	55.486	23.4375	50.8484
24.9023	54.2546	24.9023	48.0991	24.9023	52.6106	24.9023	49.0791	24.9023	56.9596	24.9023	52.4477
26.3672	56.2076	26.3672	51.8558	26.3672	54.9273	26.3672	52.5741	26.3672	58.7374	26.3672	54.8494
27.832	57.4639	27.832	53.5393	27.832	56.2588	27.832	54.2389	27.832	59.9454	27.832	56.2345
29.2969	59.3207	29.2969	55.6322	29.2969	58.2208	29.2969	56.3724	29.2969	61.1999	29.2969	58.0519
30.7617	60.525	30.7617	57.1276	30.7617	59.4529	30.7617	57.8233	30.7617	62.3896	30.7617	59.3458
32.2266	61.4914	32.2266	58.9894	32.2266	60.5918	32.2266	59.4332	32.2266	63.9118	32.2266	60.7342
33.6914	62.5634	33.6914	60.6718	33.6914	61.7646	33.6914	60.9369	33.6914	65.0214	33.6914	62.0166
35.1563	64.0876	35.1563	62.4371	35.1563	63.379	35.1563	62.7183	35.1563	66.3162	35.1563	63.6124
36.6211	65.2497	36.6211	63.9338	36.6211	64.6297	36.6211	64.1562	36.6211	67.552	36.6211	64.9302
38.0859	66.4821	38.0859	65.4967	38.0859	65.9637	38.0859	65.6852	38.0859	68.8426	38.0859	66.3279
39.5508	67.8286	39.5508	66.977	39.5508	67.3705	39.5508	67.1734	39.5508	70.0073	39.5508	67.7133
41.0156	69.4696	41.0156	68.4588	41.0156	69.0079	41.0156	68.7403	41.0156	71.0555	41.0156	69.2022
42.4805	70.0079	42.4805	69.1425	42.4805	69.5648	42.4805	69.3797	42.4805	71.8166	42.4805	69.8345
43.9453	71.1355	43.9453	70.4882	43.9453	70.7603	43.9453	70.6907	43.9453	72.9957	43.9453	71.0742
45.4102	72.1252	45.4102	71.6311	45.4102	71.7949	45.4102	71.8047	45.4102	74.0224	45.4102	72.1413
46.875	73.3577	46.875	72.8826	46.875	73.0431	46.875	73.0825	46.875	75.115	46.875	73.3714
48.3398	74.1435	48.3398	73.8337	48.3398	73.8611	48.3398	74.0174	48.3398	76.0632	48.3398	74.2644
51.2695	76.2091	51.2695	75.9439	51.2695	75.9675	51.2695	76.1321	51.2695	77.8514	51.2695	76.3157
52.7344	77.0421	52.7344	76.8967	52.7344	76.8292	52.7344	77.0738	52.7344	78.7248	52.7344	77.2155
54.1992	77.9859	54.1992	77.8466	54.1992	77.7862	54.1992	78.0224	54.1992	79.537	54.1992	78.1438
55.6641	78.8374	55.6641	78.719	55.6641	78.6521	55.6641	78.8894	55.6641	80.3029	55.6641	78.9935
58.5938	80.2767	58.5938	80.2044	58.5938	80.1152	58.5938	80.3721	58.5938	81.6445	58.5938	80.445
60.0586	80.9426	60.0586	80.89	60.0586	80.7887	60.0586	81.0601	60.0586	82.2657	60.0586	81.1166
62.9883	82.2224	62.9883	82.1976	62.9883	82.0842	62.9883	82.3685	62.9883	83.4345	62.9883	82.3978
64.4531	82.7839	64.4531	82.7664	64.4531	82.652	64.4531	82.9381	64.4531	83.9381	64.4531	82.9563
67.3828	83.7155	67.3828	83.7021	67.3828	83.5895	67.3828	83.8811	67.3828	84.7729	67.3828	83.8804
68.8477	84.0816	68.8477	84.0714	68.8477	83.9584	68.8477	84.2529	68.8477	85.0962	68.8477	84.2437
