"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-3.66368	20.5078	0.0126624
21.9727	1.17833	21.9727	1.58633
23.4375	-2.64445	23.4375	0.464164
24.9023	-2.74412	24.9023	0.274389
26.3672	-2.37657	26.3672	0.163193
27.832	-2.31562	27.832	0.101616
29.2969	-1.75959	29.2969	0.236705
30.7617	-1.76496	30.7617	0.169961
32.2266	-2.13252	32.2266	-0.0884845
33.6914	-2.15355	33.6914	-0.20728
35.1563	-1.92965	35.1563	-0.196044
36.6211	-1.95066	36.6211	-0.268798
38.0859	-1.94945	38.0859	-0.33905
39.5508	-1.7803	39.5508	-0.322146
41.0156	-1.33016	41.0156	-0.175221
42.4805	-1.50057	42.4805	-0.251812
43.9453	-1.51195	43.9453	-0.30006
45.4102	-1.52305	45.4102	-0.335392
46.875	-1.41628	46.875	-0.319318
48.3398	-1.53903	48.3398	-0.39744
51.2695	-1.31177	51.2695	-0.344742
52.7344	-1.3406	52.7344	-0.385513
54.1992	-1.23645	54.1992	-0.357402
55.6641	-1.16663	55.6641	-0.3418
58.5938	-1.08878	58.5938	-0.331551
60.0586	-1.05695	60.0586	-0.330338
62.9883	-0.97391	62.9883	-0.317234
64.4531	-0.930676	64.4531	-0.308432
67.3828	-0.862947	67.3828	-0.295643
68.8477	-0.833664	68.8477	-0.290507
71.7773	-0.767933	71.7773	-0.275998
74.707	-0.709029	74.707	-0.262796
77.6367	-0.650699	77.6367	-0.248623
79.1016	-0.624883	79.1016	-0.242197
82.0313	-0.570685	82.0313	-0.226796
84.9609	-0.554211	84.9609	-0.226017
87.8906	-0.517988	87.8906	-0.217411
90.8203	-0.432039	90.8203	-0.187719
95.2148	-0.346001	95.2148	-0.157613
98.1445	-0.375723	98.1445	-0.173636
101.074	-0.334844	101.074	-0.159751
105.469	-0.272475	105.469	-0.137909
108.398	-0.25464	108.398	-0.132648
112.793	-0.188265	112.793	-0.107801
117.188	-0.13736	117.188	-0.0880181
120.117	-0.164432	120.117	-0.0967373
124.512	-0.0616035	124.512	-0.0547236
128.906	-0.0444492	128.906	-0.0502854
133.301	-0.0182744	133.301	-0.037245
139.16	0.0416066	139.16	-0.0108028
143.555	0.0855261	143.555	0.00656669
147.949	0.132947	147.949	0.0276966
153.809	0.194317	153.809	0.0540658
159.668	0.237941	159.668	0.0746193
165.527	0.307217	165.527	0.108419
171.387	0.381784	171.387	0.129093
177.246	0.340541	177.246	0.113128
183.105	0.394957	183.105	0.150712
188.965	0.532562	188.965	0.212035
196.289	0.639761	196.289	0.253883
203.613	0.719574	203.613	0.2893
210.938	0.832063	210.938	0.330083
218.262	0.832131	218.262	0.325686
225.586	0.892138	225.586	0.379014
232.91	1.12782	232.91	0.461527
241.699	1.15544	241.699	0.45219
250.488	1.28607	250.488	0.522732
259.277	1.43138	259.277	0.556603
268.066	1.26254	268.066	0.526467
276.855	1.59539	276.855	0.639937
287.109	1.64252	287.109	0.634589
297.363	1.60745	297.363	0.644394
307.617	1.74141	307.617	0.651796
319.336	1.59808	319.336	0.62139
329.59	1.80582	329.59	0.682844
341.309	1.61165	341.309	0.598161
353.027	1.93802	353.027	0.779037
366.211	1.9936	366.211	0.713068
379.395	1.928	379.395	0.795686
392.578	1.94625	392.578	0.759553
405.762	1.74466	405.762	0.732345
420.41	2.61556	420.41	1.12176
435.059	2.32327	435.059	0.864928
451.172	2.49743	451.172	0.959503
465.82	2.44937	465.82	0.866104
483.398	1.86279	483.398	0.9882
499.512	2.77144	499.512	1.54267
517.09	3.1891	517.09	1.49873
536.133	3.03194	536.133	1.34964
555.176	3.79116	555.176	1.4983
574.219	3.54497	574.219	1.26745
594.727	3.41415	594.727	1.23089
615.234	3.73127	615.234	1.34915
637.207	3.50186	637.207	1.15428
659.18	3.68605	659.18	1.3393
682.617	3.79856	682.617	1.38098
707.52	4.02993	707.52	1.46547
732.422	4.19344	732.422	1.65135
757.324	4.18649	757.324	1.56238
785.156	4.36482	785.156	1.63178
811.523	4.57882	811.523	1.90268
840.82	4.81065	840.82	2.03861
870.117	4.71871	870.117	2.02423
900.879	5.01145	900.879	2.1239
933.105	5.12535	933.105	2.21629
965.332	5.35257	965.332	2.36356
1,000.49	5.69236	1,000.49	2.55308
1,035.64	5.84354	1,035.64	2.62833
1,072.27	6.0016	1,072.27	2.90295
1,108.89	5.2741	1,108.89	2.49492
1,148.44	5.35398	1,148.44	2.13228
1,189.45	5.84863	1,189.45	2.48295
1,230.47	6.1989	1,230.47	2.58287
1,274.41	6.57919	1,274.41	2.79535
1,319.82	6.64228	1,319.82	2.80882
1,366.7	6.84205	1,366.7	2.84028
1,413.57	7.13905	1,413.57	2.98945
1,463.38	7.20291	1,463.38	2.98484
1,516.11	7.1771	1,516.11	3.0589
1,568.85	7.16628	1,568.85	3.23686
1,624.51	7.30102	1,624.51	3.50614
1,681.64	7.40129	1,681.64	3.49203
1,741.7	7.39121	1,741.7	3.33251
1,803.22	7.18976	1,803.22	3.26754
1,866.21	7.11435	1,866.21	3.37262
1,932.13	7.42485	1,932.13	3.40402
1,999.51	7.31646	1,999.51	3.39989
2,069.82	6.92548	2,069.82	3.36825
2,143.07	6.91612	2,143.07	3.20656
2,219.24	6.86435	2,219.24	3.20769
2,296.88	6.39003	2,296.88	3.03659
2,378.91	6.37295	2,378.91	2.9087
2,462.4	6.40671	2,462.4	2.7709
2,548.83	5.77652	2,548.83	2.45962
2,639.65	5.55846	2,639.65	2.29101
2,731.93	5.59637	2,731.93	2.23697
2,828.61	5.29892	2,828.61	2.14602
2,928.22	5.42218	2,928.22	2.1681
3,030.76	5.39545	3,030.76	2.13337
3,137.7	5.2193	3,137.7	2.00915
3,249.02	5.14112	3,249.02	2.00419
3,363.28	4.79238	3,363.28	1.84933
3,481.93	4.71363	3,481.93	1.72968
3,604.98	4.83627	3,604.98	1.57623
3,732.42	4.92255	3,732.42	1.59893
3,864.26	5.14398	3,864.26	1.65536
4,000.49	5.14494	4,000.49	1.60327
4,141.11	5.52009	4,141.11	1.75272
4,287.6	5.56517	4,287.6	1.86836
4,438.48	5.74173	4,438.48	1.85549
4,595.21	5.72442	4,595.21	1.89516
4,756.35	5.75348	4,756.35	2.02458
4,924.8	5.44767	4,924.8	1.89976
5,097.66	5.57453	5,097.66	2.02483
5,277.83	5.67123	5,277.83	2.13682
5,463.87	5.64077	5,463.87	2.0822
5,657.23	5.77065	5,657.23	2.128
5,856.45	5.88319	5,856.45	2.15243
6,062.99	6.00838	6,062.99	2.30892
6,276.86	6.24294	6,276.86	2.41125
6,498.05	6.53714	6,498.05	2.58529
6,726.56	6.8468	6,726.56	2.7414
6,963.87	7.10859	6,963.87	2.82436
7,209.96	7.34725	7,209.96	3.00215
7,464.84	7.40211	7,464.84	3.06061
7,727.05	7.45133	7,727.05	3.14187
7,999.51	7.58539	7,999.51	3.23693
8,282.23	7.82822	8,282.23	3.35388
8,573.73	8.08319	8,573.73	3.46225
8,876.95	8.22206	8,876.95	3.54526
9,188.96	8.36203	9,188.96	3.63687
9,514.16	8.59977	9,514.16	3.79435
9,849.61	8.75644	9,849.61	3.86377
10,196.8	9.12149	10,196.8	4.04519
10,555.7	9.36091	10,555.7	4.15174
10,927.7	9.56553	10,927.7	4.292
11,313	9.73835	11,313	4.37254
11,712.9	9.98162	11,712.9	4.51428
12,126	10.2712	12,126	4.66269
12,553.7	10.5217	12,553.7	4.76627
12,996.1	10.6311	12,996.1	4.79363
13,454.6	10.6202	13,454.6	4.77021
13,929.2	10.5102	13,929.2	4.73117
14,419.9	10.5025	14,419.9	4.80412
14,928.2	10.5441	14,928.2	4.90692
15,455.6	10.6866	15,455.6	4.95902
16,000.5	10.8925	16,000.5	5.06195
16,564.5	10.8263	16,564.5	4.96354
17,148.9	10.8308	17,148.9	4.91254
17,752.4	10.9613	17,752.4	4.94735
18,379.4	11.1649	18,379.4	5.07114
19,026.9	11.4291	19,026.9	5.21147
19,697.8	11.315	19,697.8	5.169
19,999.5	11.3048	19,999.5	5.20933
