Frequency Spectrum for Input Signal

Data Shown:    KH420 (Georg Neumann GmbH)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 160°  

Freq [Hz]	Signal Level [dBSPL]
22.4	71
23	73.8
23.6	78.8
24	79.6
25	79.3
25.8	79.3
26.5	79.1
27.2	78
28	77.6
29	77.4
30	78
30.7	79.2
31.5	80
32.5	80.5
33.5	81
34.5	81.6
35.5	82.4
36.5	82.6
37.5	82.5
38.7	82
40	80.2
41.2	77.9
42.5	76.7
43.7	76.4
45	76.2
46.2	76.9
47.5	78.2
48.7	78.8
50	78.8
51.5	78.3
53	78
54.5	78.2
56	78.4
58	78.9
60	79.4
61.5	79.9
63	80.2
65	80.6
67	81.1
69	81.4
71	81.2
73	81.5
75	82
77.5	82.7
80	83.7
82.5	84.5
85	85.1
87.5	85.5
90	85.6
92.5	84.9
95	84
97.5	83.3
100	82.8
103	82.6
106	82.5
109	82.3
112	82
115	81.8
118	81.6
122	81.5
125	81.4
128	81.1
132	80.4
136	80.1
140	80.6
145	80.9
150	81
155	81
160	81.1
165	81
170	81.2
175	81.3
180	81.4
185	81.3
190	81
195	81.1
200	81
206	80.8
212	80.8
218	80.5
224	80.1
230	79.4
236	78.7
240	77.9
250	77.9
258	79.4
265	80.5
272	79.9
280	79.4
290	77.7
300	78
307	78.5
315	79.4
325	80.1
335	80.2
345	79.5
355	78.4
365	77.6
375	77
387	76.4
400	75.3
412	74.2
425	73.7
437	73.2
450	72.7
462	72.3
475	71.7
487	71.3
500	70.9
515	70.9
530	71.1
545	70.7
560	69.9
580	68.4
600	68.1
615	70.1
630	71.8
650	72.7
670	71.9
690	70.9
710	72.8
730	74.3
750	74.2
775	72.5
800	71.4
825	72.2
850	72.3
875	71.1
900	70.7
925	70.1
950	70.3
975	71.1
1000	70.9
1030	71.8
1060	70.3
1090	70.8
1120	72.7
1150	70.1
1180	66.9
1220	68.7
1250	66.8
1280	66.3
1320	65.1
1360	62.5
1400	62.5
1450	62.6
1500	61.7
1550	59.9
1600	63.2
1650	64.3
1700	62.8
1750	63.6
1800	65.1
1850	66.4
1900	65.5
1950	63.5
2000	65.3
2060	64.1
2120	64
2180	65.8
2240	65.9
2300	64.8
2360	65.9
2400	65.2
2500	65.3
2580	65.9
2650	66.8
2720	67.7
2800	66.9
2900	66.7
3000	66.4
3070	66.2
3150	65.3
3250	64
3350	64.9
3450	65
3550	65.1
3650	64.8
3750	63.7
3870	62.5
4000	61
4120	60.4
4250	60.4
4370	58.8
4500	56.7
4620	53.8
4750	55.8
4870	54.2
5000	56.5
5150	54.7
5300	54
5450	55.8
5600	56.9
5800	58.5
6000	59
6150	59.4
6300	59.5
6500	56.2
6700	57.8
6900	59.3
7100	58.3
7300	59.8
7500	56.2
7750	54.3
8000	55.4
8250	53.2
8500	53.6
8750	51.9
9000	53.9
9250	54.2
9500	55.3
9750	55.3
10000	54.2
10300	53.5
10600	53.3
10900	51.8
11200	51.5
11500	52.2
11800	51.1
12200	49.3
12500	50.3
12800	51.2
13200	52.2
13600	49.4
14000	46.9
14500	48.1
15000	46.6
15500	47.8
16000	46.4
16500	47.5
17000	49.3
17500	48.6
18000	46.3
18500	48
19000	46
19500	44.1
20000	44.5
20600	43.5
21200	40
21800	34.1
22400	33.2
