"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
7,999.51	7.27012	7,999.51	3.06704
8,282.23	7.59093	8,282.23	3.25493
8,573.73	7.9086	8,573.73	3.41291
8,876.95	8.06262	8,876.95	3.50152
9,188.96	8.15518	9,188.96	3.5415
9,514.16	8.27274	9,514.16	3.65625
9,849.61	8.46524	9,849.61	3.82417
10,196.8	8.75257	10,196.8	4.05754
10,555.7	9.03246	10,555.7	4.22145
10,927.7	9.22336	10,927.7	4.3139
11,313	9.24952	11,313	4.36692
11,712.9	9.18191	11,712.9	4.42685
12,126	9.22397	12,126	4.50188
12,553.7	9.27389	12,553.7	4.48177
12,996.1	9.35593	12,996.1	4.46654
13,454.6	9.42969	13,454.6	4.51189
13,929.2	9.61091	13,929.2	4.6685
14,419.9	9.93715	14,419.9	4.87113
14,928.2	10.0422	14,928.2	4.98468
15,455.6	10.1205	15,455.6	5.09688
16,000.5	10.371	16,000.5	5.32997
16,564.5	10.4956	16,564.5	5.39259
17,148.9	10.7245	17,148.9	5.44614
17,752.4	11.0777	17,752.4	5.5774
18,379.4	10.9678	18,379.4	5.58749
19,026.9	10.7942	19,026.9	5.57122
19,697.8	10.8525	19,697.8	5.50091
19,999.5	10.9414	19,999.5	5.52868
