Freq SPL Phase
20.5078 63.1844 0.0
21.9727 61.4554 0.0
23.4375 63.9972 0.0
24.9023 65.4125 0.0
26.3672 67.806 0.0
27.832 70.04560000000001 0.0
29.2969 71.9481 0.0
30.7617 73.4959 0.0
32.2266 74.9152 0.0
33.6914 76.1639 0.0
35.1562 77.0412 0.0
36.6211 77.6639 0.0
38.0859 78.1805 0.0
39.5508 78.4293 0.0
41.0156 78.5084 0.0
42.4805 78.5698 0.0
43.9453 78.7288 0.0
45.4102 78.6593 0.0
48.3398 78.8493 0.0
49.8047 78.8841 0.0
51.2695 78.9428 0.0
54.1992 78.8877 0.0
55.6641 79.0349 0.0
58.5938 78.8858 0.0
60.0586 78.791 0.0
62.9883 79.0834 0.0
64.4531 79.0356 0.0
67.3828 79.0212 0.0
70.3125 79.0935 0.0
73.2422 78.9696 0.0
76.1719 79.0863 0.0
79.1016 79.2747 0.0
82.0312 79.114 0.0
84.9609 79.1943 0.0
87.8906 79.0966 0.0
92.2852 79.0356 0.0
95.2148 78.9878 0.0
99.6094 78.919 0.0
102.539 78.8838 0.0
106.934 78.8914 0.0
111.328 78.9852 0.0
115.723 79.0497 0.0
120.117 78.9891 0.0
124.512 78.8551 0.0
130.371 78.7846 0.0
134.766 78.6962 0.0
140.625 78.5523 0.0
146.484 78.472 0.0
150.879 78.3746 0.0
158.203 78.3164 0.0
164.062 78.2676 0.0
169.922 78.1163 0.0
177.246 78.0023 0.0
183.105 78.009 0.0
190.43 77.9953 0.0
197.754 77.9073 0.0
206.543 77.6104 0.0
213.867 77.3222 0.0
222.656 77.0598 0.0
231.445 76.979 0.0
240.234 76.8361 0.0
250.488 76.5944 0.0
259.277 76.2175 0.0
269.531 76.2516 0.0
281.25 76.0821 0.0
291.504 75.9733 0.0
303.223 75.5669 0.0
314.941 75.3224 0.0
326.66 75.4357 0.0
339.844 75.259 0.0
353.027 74.7235 0.0
367.676 74.3987 0.0
382.324 74.1764 0.0
396.973 74.5398 0.0
413.086 74.5734 0.0
429.199 73.6595 0.0
445.312 72.9194 0.0
462.891 72.50569999999999 0.0
480.469 73.3912 0.0
499.512 73.9501 0.0
520.02 73.3934 0.0
540.527 73.1203 0.0
561.035 72.7373 0.0
583.008 72.82560000000001 0.0
606.445 73.2586 0.0
629.883 72.74969999999999 0.0
654.785 72.17060000000001 0.0
679.688 72.0531 0.0
707.52 71.6383 0.0
735.352 72.1241 0.0
763.184 71.5398 0.0
793.945 70.4528 0.0
824.707 70.5575 0.0
856.934 71.2946 0.0
890.625 68.1352 0.0
925.781 69.69720000000001 0.0
962.402 68.84309999999999 0.0
1000.49 65.661 0.0
1038.57 65.3178 0.0
1079.59 68.964 0.0
1122.07 68.2167 0.0
1166.02 66.7971 0.0
1212.89 66.4919 0.0
1259.77 65.3318 0.0
1309.57 66.7387 0.0
1360.84 63.3751 0.0
1413.57 66.863 0.0
1469.24 61.8622 0.0
1527.83 57.3713 0.0
1587.89 65.4904 0.0
1649.41 70.96459999999999 0.0
1713.87 61.6123 0.0
1781.25 70.3726 0.0
1851.56 65.29079999999999 0.0
1924.8 50.3017 0.0
1999.51 65.3643 0.0
2078.61 63.067 0.0
2160.64 71.83850000000001 0.0
2245.61 64.8475 0.0
2333.5 68.22059999999999 0.0
2424.32 59.0622 0.0
2519.53 70.83670000000001 0.0
2619.14 63.2119 0.0
2721.68 56.1138 0.0
2828.61 63.2509 0.0
2939.94 63.3246 0.0
3054.2 63.7484 0.0
3174.32 64.6526 0.0
3298.83 63.1578 0.0
3429.2 63.5306 0.0
3563.96 61.9851 0.0
3703.12 63.4141 0.0
3849.61 61.4817 0.0
4000.49 61.7536 0.0
4157.23 60.5055 0.0
4319.82 59.8829 0.0
4489.75 60.1611 0.0
4665.53 62.1465 0.0
4848.63 57.1321 0.0
5039.06 59.564 0.0
5236.82 59.4608 0.0
5443.36 58.7258 0.0
5657.23 56.7397 0.0
5878.42 56.4659 0.0
6109.86 56.7763 0.0
6350.1 56.0689 0.0
6599.12 56.275 0.0
6858.4 55.1229 0.0
7126.46 53.1548 0.0
7407.71 52.0414 0.0
7697.75 51.7596 0.0
7999.51 53.0651 0.0
8314.45 52.2208 0.0
8641.11 51.6539 0.0
8979.49 49.8448 0.0
9332.52 50.323 0.0
9698.73 50.6065 0.0
10079.6 50.8926 0.0
10475.1 51.2634 0.0
10886.7 49.6645 0.0
11313.0 47.583 0.0
11758.3 48.4846 0.0
12219.7 48.1474 0.0
12698.7 46.5825 0.0
13198.2 42.2797 0.0
13715.3 41.1833 0.0
14254.4 39.4563 0.0
14814.0 38.172200000000004 0.0
15395.5 24.0735 0.0
16000.5 38.8226 0.0
16627.4 39.3655 0.0
17280.8 40.441 0.0
17959.0 39.9009 0.0
18665.0 40.077200000000005 0.0
19397.5 37.9881 0.0
19999.5 38.8716 0.0
