Freq SPL Phase
20.5078 64.7522 0.0
21.9727 63.2956 0.0
23.4375 64.8457 0.0
24.9023 67.2353 0.0
26.3672 69.5761 0.0
27.832 71.5924 0.0
29.2969 73.6874 0.0
30.7617 75.2834 0.0
32.2266 76.8569 0.0
33.6914 78.131 0.0
35.1562 79.1542 0.0
36.6211 79.8039 0.0
38.0859 80.4024 0.0
39.5508 80.6872 0.0
41.0156 80.7868 0.0
42.4805 80.9197 0.0
43.9453 81.0567 0.0
45.4102 81.0634 0.0
48.3398 81.2329 0.0
49.8047 81.2666 0.0
51.2695 81.3886 0.0
54.1992 81.3805 0.0
55.6641 81.4238 0.0
58.5938 81.3819 0.0
60.0586 81.3767 0.0
62.9883 81.6001 0.0
64.4531 81.5465 0.0
67.3828 81.5391 0.0
70.3125 81.5493 0.0
73.2422 81.4747 0.0
76.1719 81.6205 0.0
79.1016 81.6025 0.0
82.0312 81.5104 0.0
84.9609 81.6673 0.0
87.8906 81.7018 0.0
92.2852 81.6674 0.0
95.2148 81.6284 0.0
99.6094 81.5478 0.0
102.539 81.468 0.0
106.934 81.4261 0.0
111.328 81.484 0.0
115.723 81.5418 0.0
120.117 81.558 0.0
124.512 81.3981 0.0
130.371 81.2382 0.0
134.766 81.1607 0.0
140.625 81.1148 0.0
146.484 81.2001 0.0
150.879 81.1432 0.0
158.203 81.0678 0.0
164.062 81.0769 0.0
169.922 80.7538 0.0
177.246 80.4685 0.0
183.105 80.687 0.0
190.43 80.7972 0.0
197.754 80.3819 0.0
206.543 80.0824 0.0
213.867 79.737 0.0
222.656 79.5209 0.0
231.445 79.5611 0.0
240.234 79.3763 0.0
250.488 79.0052 0.0
259.277 78.9763 0.0
269.531 79.0237 0.0
281.25 78.9404 0.0
291.504 78.6034 0.0
303.223 78.4667 0.0
314.941 78.2231 0.0
326.66 78.2468 0.0
339.844 77.8502 0.0
353.027 77.3778 0.0
367.676 77.0976 0.0
382.324 76.6343 0.0
396.973 76.5801 0.0
413.086 76.4186 0.0
429.199 75.7136 0.0
445.312 75.4754 0.0
462.891 74.7811 0.0
480.469 74.6467 0.0
499.512 75.4399 0.0
520.02 75.4504 0.0
540.527 74.8717 0.0
561.035 74.3011 0.0
583.008 73.5576 0.0
606.445 72.559 0.0
629.883 72.5002 0.0
654.785 71.9214 0.0
679.688 71.19919999999999 0.0
707.52 71.1385 0.0
735.352 70.9512 0.0
763.184 70.65979999999999 0.0
793.945 70.5689 0.0
824.707 70.8832 0.0
856.934 70.8609 0.0
890.625 72.56960000000001 0.0
925.781 72.955 0.0
962.402 72.501 0.0
1000.49 71.8007 0.0
1038.57 72.4676 0.0
1079.59 72.7019 0.0
1122.07 72.07220000000001 0.0
1166.02 71.9984 0.0
1212.89 70.6764 0.0
1259.77 70.69839999999999 0.0
1309.57 71.25909999999999 0.0
1360.84 70.52940000000001 0.0
1413.57 70.42580000000001 0.0
1469.24 71.0017 0.0
1527.83 71.6438 0.0
1587.89 71.3096 0.0
1649.41 68.9205 0.0
1713.87 70.51480000000001 0.0
1781.25 70.9957 0.0
1851.56 61.6934 0.0
1924.8 59.8062 0.0
1999.51 61.9047 0.0
2078.61 62.7096 0.0
2160.64 57.6729 0.0
2245.61 65.26140000000001 0.0
2333.5 64.6134 0.0
2424.32 61.732 0.0
2519.53 66.788 0.0
2619.14 62.0779 0.0
2721.68 68.301 0.0
2828.61 64.94409999999999 0.0
2939.94 64.6216 0.0
3054.2 65.0831 0.0
3174.32 63.4085 0.0
3298.83 61.9674 0.0
3429.2 62.8504 0.0
3563.96 65.3574 0.0
3703.12 60.7402 0.0
3849.61 57.1276 0.0
4000.49 59.7593 0.0
4157.23 63.1911 0.0
4319.82 63.8478 0.0
4489.75 57.1863 0.0
4665.53 58.7568 0.0
4848.63 54.4381 0.0
5039.06 51.593 0.0
5236.82 56.4411 0.0
5443.36 56.385 0.0
5657.23 52.6169 0.0
5878.42 46.798 0.0
6109.86 54.0511 0.0
6350.1 52.797 0.0
6599.12 55.0858 0.0
6858.4 50.2678 0.0
7126.46 35.3565 0.0
7407.71 39.5252 0.0
7697.75 48.4194 0.0
7999.51 48.3696 0.0
8314.45 41.7516 0.0
8641.11 44.7991 0.0
8979.49 43.3376 0.0
9332.52 43.5523 0.0
9698.73 44.7016 0.0
10079.6 44.801 0.0
10475.1 27.0648 0.0
10886.7 39.5548 0.0
11313.0 37.3856 0.0
11758.3 38.1297 0.0
12219.7 38.147 0.0
12698.7 31.9808 0.0
13198.2 32.8802 0.0
13715.3 35.8261 0.0
14254.4 31.7987 0.0
14814.0 30.0376 0.0
15395.5 31.1798 0.0
16000.5 26.8364 0.0
16627.4 34.0773 0.0
17280.8 34.1757 0.0
17959.0 28.9809 0.0
18665.0 25.0484 0.0
19397.5 17.95475 0.0
19999.5 35.0506 0.0
