Freq SPL Phase
20.5078 49.9885 0.0
21.9727 40.474199999999996 0.0
23.4375 57.0589 0.0
24.9023 57.857 0.0
26.3672 61.8759 0.0
27.832 65.5473 0.0
29.2969 68.6343 0.0
30.7617 70.8277 0.0
32.2266 72.9556 0.0
33.6914 74.6572 0.0
35.1562 75.8819 0.0
36.6211 77.0662 0.0
38.0859 77.7296 0.0
39.5508 78.2406 0.0
41.0156 78.6774 0.0
42.4805 79.0622 0.0
43.9453 79.3005 0.0
45.4102 79.2905 0.0
48.3398 79.6329 0.0
49.8047 79.6923 0.0
51.2695 79.841 0.0
54.1992 79.9637 0.0
55.6641 80.0938 0.0
58.5938 79.9595 0.0
60.0586 79.957 0.0
62.9883 80.496 0.0
64.4531 80.5866 0.0
67.3828 80.4702 0.0
70.3125 80.6255 0.0
73.2422 80.6209 0.0
76.1719 80.7107 0.0
79.1016 80.8905 0.0
82.0312 80.7799 0.0
84.9609 81.0132 0.0
87.8906 80.9123 0.0
92.2852 80.8807 0.0
95.2148 80.9421 0.0
99.6094 80.94 0.0
102.539 80.9286 0.0
106.934 80.9762 0.0
111.328 81.1307 0.0
115.723 81.2303 0.0
120.117 81.0427 0.0
124.512 80.975 0.0
130.371 80.8659 0.0
134.766 80.9662 0.0
140.625 81.1299 0.0
146.484 81.1737 0.0
150.879 81.1141 0.0
158.203 80.9093 0.0
164.062 80.8053 0.0
169.922 80.7844 0.0
177.246 80.6369 0.0
183.105 80.983 0.0
190.43 80.8132 0.0
197.754 80.7139 0.0
206.543 80.5933 0.0
213.867 80.5647 0.0
222.656 80.5006 0.0
231.445 80.5118 0.0
240.234 80.4618 0.0
250.488 80.3109 0.0
259.277 80.1939 0.0
269.531 80.3418 0.0
281.25 80.3194 0.0
291.504 80.4527 0.0
303.223 80.4618 0.0
314.941 80.3037 0.0
326.66 79.9291 0.0
339.844 79.7583 0.0
353.027 79.9992 0.0
367.676 80.2505 0.0
382.324 80.4045 0.0
396.973 79.9385 0.0
413.086 79.3133 0.0
429.199 79.3937 0.0
445.312 79.6876 0.0
462.891 79.7723 0.0
480.469 79.8525 0.0
499.512 79.8675 0.0
520.02 79.529 0.0
540.527 79.1445 0.0
561.035 79.3791 0.0
583.008 79.7271 0.0
606.445 79.2081 0.0
629.883 78.5538 0.0
654.785 78.7675 0.0
679.688 78.709 0.0
707.52 77.7278 0.0
735.352 77.8483 0.0
763.184 78.0171 0.0
793.945 78.0188 0.0
824.707 78.2244 0.0
856.934 78.1819 0.0
890.625 78.3592 0.0
925.781 78.166 0.0
962.402 78.3201 0.0
1000.49 77.8025 0.0
1038.57 77.4839 0.0
1079.59 77.7228 0.0
1122.07 77.3592 0.0
1166.02 77.1909 0.0
1212.89 76.4531 0.0
1259.77 76.4562 0.0
1309.57 76.2475 0.0
1360.84 76.3599 0.0
1413.57 76.704 0.0
1469.24 76.0838 0.0
1527.83 75.8048 0.0
1587.89 76.1371 0.0
1649.41 77.7386 0.0
1713.87 77.2066 0.0
1781.25 77.8124 0.0
1851.56 78.3118 0.0
1924.8 77.7091 0.0
1999.51 77.2704 0.0
2078.61 77.3557 0.0
2160.64 77.6755 0.0
2245.61 77.9579 0.0
2333.5 77.5246 0.0
2424.32 77.6048 0.0
2519.53 77.717 0.0
2619.14 76.8997 0.0
2721.68 77.6375 0.0
2828.61 76.7868 0.0
2939.94 76.233 0.0
3054.2 76.0528 0.0
3174.32 75.9252 0.0
3298.83 75.4677 0.0
3429.2 75.283 0.0
3563.96 75.2831 0.0
3703.12 75.6904 0.0
3849.61 75.7197 0.0
4000.49 75.8078 0.0
4157.23 75.7787 0.0
4319.82 75.1729 0.0
4489.75 74.0698 0.0
4665.53 73.6359 0.0
4848.63 73.9717 0.0
5039.06 74.2491 0.0
5236.82 73.5434 0.0
5443.36 73.8826 0.0
5657.23 73.0324 0.0
5878.42 73.133 0.0
6109.86 73.5883 0.0
6350.1 72.7508 0.0
6599.12 72.9514 0.0
6858.4 72.3377 0.0
7126.46 71.9418 0.0
7407.71 72.06309999999999 0.0
7697.75 71.79480000000001 0.0
7999.51 71.2801 0.0
8314.45 70.73740000000001 0.0
8641.11 69.4812 0.0
8979.49 68.6976 0.0
9332.52 68.4708 0.0
9698.73 68.89320000000001 0.0
10079.6 70.1335 0.0
10475.1 70.0608 0.0
10886.7 69.1642 0.0
11313.0 68.7046 0.0
11758.3 68.4279 0.0
12219.7 68.4297 0.0
12698.7 67.0292 0.0
13198.2 66.2824 0.0
13715.3 66.3017 0.0
14254.4 66.47030000000001 0.0
14814.0 64.878 0.0
15395.5 64.102 0.0
16000.5 61.121 0.0
16627.4 60.389 0.0
17280.8 62.7846 0.0
17959.0 67.0022 0.0
18665.0 68.65809999999999 0.0
19397.5 68.7432 0.0
19999.5 68.87219999999999 0.0
