Param_Coord_x1 = 1
Param_Coord_x2 = 340
Param_Coord_x3 = 90
Param_Coord_Type = Spherical
Param_Coord_AngularFormat = degree
Param_Coord_Front = '0,0'
Param_Coord_Top = '90,0'
Data_Domain=Frequency
Data_Phase_AngularFormat=degree
Data_Format = LeveldB_Phase
Data_LevelType=SoundPressure

Curve=[
2.0507813e+01 5.8601156e+01 1.7747798e+02
2.1972656e+01 6.0539371e+01 1.7887223e+02
2.3437500e+01 6.3220242e+01 1.7370353e+02
2.4902344e+01 6.3454883e+01 1.6826121e+02
2.6367188e+01 6.4475326e+01 1.7383798e+02
2.7832031e+01 6.5837900e+01 1.7242857e+02
2.9296875e+01 6.7032339e+01 1.7225925e+02
3.0761719e+01 6.8028632e+01 1.7198690e+02
3.2226563e+01 6.9078662e+01 1.7187738e+02
3.3691406e+01 7.0077743e+01 1.7252951e+02
3.5156250e+01 7.1275007e+01 1.7154165e+02
3.6621094e+01 7.2276200e+01 1.6980920e+02
3.8085938e+01 7.3151870e+01 1.6811500e+02
3.9550781e+01 7.4044829e+01 1.6682498e+02
4.1015625e+01 7.4847280e+01 1.6546004e+02
4.2480469e+01 7.5619652e+01 1.6370161e+02
4.3945313e+01 7.6345931e+01 1.6198265e+02
4.5410156e+01 7.7038684e+01 1.6031202e+02
4.6875000e+01 7.7701089e+01 1.5854071e+02
4.8339844e+01 7.8322749e+01 1.5679634e+02
5.1269531e+01 7.9534293e+01 1.5331973e+02
5.2734375e+01 8.0110594e+01 1.5162891e+02
5.4199219e+01 8.0662318e+01 1.4994227e+02
5.5664063e+01 8.1194053e+01 1.4822992e+02
5.8593750e+01 8.2212799e+01 1.4481535e+02
6.0058594e+01 8.2707068e+01 1.4298755e+02
6.2988281e+01 8.3649395e+01 1.3912234e+02
6.4453125e+01 8.4103059e+01 1.3725866e+02
6.7382813e+01 8.4980409e+01 1.3352172e+02
6.8847656e+01 8.5387812e+01 1.3161496e+02
7.1777344e+01 8.6148312e+01 1.2766729e+02
7.4707031e+01 8.6882601e+01 1.2362823e+02
7.7636719e+01 8.7588077e+01 1.1948976e+02
7.9101563e+01 8.7900793e+01 1.1741637e+02
8.2031250e+01 8.8421207e+01 1.1314267e+02
8.4960938e+01 8.8858977e+01 1.0880545e+02
8.7890625e+01 8.9252488e+01 1.0462314e+02
9.0820313e+01 8.9605362e+01 1.0048982e+02
9.5214844e+01 9.0050449e+01 9.4131939e+01
9.8144531e+01 9.0302469e+01 9.0138933e+01
1.0107422e+02 9.0534784e+01 8.6051897e+01
1.0546875e+02 9.0748357e+01 7.9954618e+01
1.0839844e+02 9.0865187e+01 7.6360037e+01
1.1279297e+02 9.1063901e+01 7.0979545e+01
1.1718750e+02 9.1262907e+01 6.5197160e+01
1.2011719e+02 9.1306770e+01 6.1702071e+01
1.2451172e+02 9.1374123e+01 5.7187007e+01
1.2890625e+02 9.1397913e+01 5.2640454e+01
1.3330078e+02 9.1391404e+01 4.8818600e+01
1.3916016e+02 9.1421917e+01 4.3296061e+01
1.4355469e+02 9.1266873e+01 3.9651878e+01
1.4794922e+02 9.1108195e+01 3.7038878e+01
1.5380859e+02 9.1048085e+01 3.4508315e+01
1.5966797e+02 9.1128331e+01 3.1018561e+01
1.6552734e+02 9.1039015e+01 2.7554195e+01
1.7138672e+02 9.1035495e+01 2.3983158e+01
1.7724609e+02 9.0693712e+01 2.0236615e+01
1.8310547e+02 9.0321339e+01 1.9083502e+01
1.8896484e+02 9.0258709e+01 1.9553508e+01
1.9628906e+02 9.0690821e+01 1.6641431e+01
2.0361328e+02 9.0342861e+01 1.2090264e+01
2.1093750e+02 8.9761178e+01 1.3151479e+01
2.1826172e+02 9.0355528e+01 1.3994441e+01
2.2558594e+02 9.0603308e+01 1.0960448e+01
2.3291016e+02 9.0875846e+01 7.8091921e+00
2.4169922e+02 9.0522310e+01 3.3898879e+00
2.5048828e+02 9.0616807e+01 2.4956206e+00
