"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	78.7831
21.9727	81.4158
23.4375	83.4217
24.9023	85.0365
26.3672	86.8657
27.832	88.8334
29.2969	90.2353
30.7617	91.9865
32.2266	93.1898
33.6914	94.5491
35.1562	95.5788
36.6211	96.2905
38.0859	96.8016
39.5508	97.0458
41.0156	97.169
42.4805	97.2586
43.9453	97.2925
45.4102	97.2382
46.875	97.2357
48.3398	97.2241
51.2695	97.2012
52.7344	97.1959
54.1992	97.2185
55.6641	97.2577
58.5938	97.1416
60.0586	97.1833
62.9883	97.1597
64.4531	97.1082
67.3828	96.8375
68.8477	96.7631
71.7773	96.6895
74.707	96.5472
77.6367	96.3855
79.1016	96.2895
82.0312	96.126
84.9609	96.0528
87.8906	96.0863
90.8203	96.104
95.2148	96.1614
98.1445	96.2955
101.074	96.3086
105.469	96.4148
108.398	96.6575
112.793	96.8431
117.188	96.9699
120.117	97.0227
124.512	97.1272
128.906	97.1752
133.301	97.2179
139.16	97.2067
143.555	97.2159
147.949	97.216
153.809	97.1304
159.668	97.2917
165.527	97.3756
171.387	97.3566
177.246	97.2903
183.105	97.1884
188.965	97.1015
196.289	97.1915
203.613	97.1383
210.938	97.1154
218.262	97.0333
225.586	97.0927
232.91	97.1756
241.699	96.9701
250.488	97.063
259.277	96.9796
268.066	96.6052
276.855	96.6623
287.109	96.3587
297.363	96.7364
307.617	96.7177
319.336	96.6307
329.59	96.2062
341.309	96.3271
353.027	96.2424
366.211	96.2983
379.395	96.7631
392.578	96.08
405.762	95.9006
420.41	95.8022
435.059	95.7152
451.172	96.1942
465.82	95.985
483.398	96.1709
499.512	95.6128
517.09	95.7675
536.133	95.4501
555.176	95.5921
574.219	95.3805
594.727	94.8251
615.234	94.5515
637.207	94.3171
659.18	93.503
682.617	94.2495
707.52	94.3397
732.422	93.8461
757.324	94.4869
785.156	94.2459
811.523	94.6
840.82	95.0558
870.117	95.3129
900.879	95.7879
933.105	95.8451
965.332	96.0156
1,000.49	95.9967
1,035.64	95.9792
1,072.27	95.6624
1,108.89	95.5229
1,148.44	95.2255
1,189.45	95.0214
1,230.47	95.1622
1,274.41	95.1781
1,319.82	94.9586
1,366.7	94.5378
1,413.57	93.9057
1,463.38	93.3319
1,516.11	92.8323
1,568.85	92.5908
1,624.51	93.1574
1,681.64	93.9888
1,741.7	94.1046
1,803.22	93.8859
1,866.21	93.1788
1,932.13	92.9751
1,999.51	94.2111
2,069.82	94.0963
2,143.07	94.3837
2,219.24	93.7887
2,296.88	93.3719
2,378.91	94.3927
2,462.4	94.7672
2,548.83	94.7996
2,639.65	94.0805
2,731.93	93.2894
2,828.61	93.6051
2,928.22	94.2837
3,030.76	94.4032
3,137.7	94.28
3,249.02	93.9047
3,363.28	93.6065
3,481.93	93.6937
3,604.98	94.0298
3,732.42	94.5026
3,864.26	94.0892
4,000.49	93.997
4,141.11	94.6929
4,287.6	94.7582
4,438.48	94.7646
4,595.21	94.2763
4,756.35	94.9275
4,924.8	94.9724
5,097.66	94.316
5,277.83	94.2994
5,463.87	94.199
5,657.23	94.0221
5,856.45	93.317
6,062.99	93.8094
6,276.86	93.5342
6,498.05	93.7347
6,726.56	93.6448
6,963.87	93.577
7,209.96	94.059
7,464.84	93.8235
7,727.05	94.1703
7,999.51	94.0575
8,282.23	94.1417
8,573.73	94.1567
8,876.95	93.9525
9,188.96	93.5305
9,514.16	93.7635
9,849.61	93.585
10,196.8	93.7939
10,555.7	93.5981
10,927.7	93.6203
11,313	93.5156
11,712.9	93.6185
12,126	93.7249
12,553.7	93.8091
12,996.1	93.7668
13,454.6	93.5672
13,929.2	93.3794
14,419.9	93.4578
14,928.2	93.462
15,455.6	93.6001
16,000.5	93.8745
16,564.5	93.7719
17,148.9	93.3043
17,752.4	92.4192
18,379.4	91.4929
19,026.9	90.8289
19,697.8	89.9349
19,999.5	89.3312
