"Early Reflections"											
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	79.0919	20.5078	78.6687	20.5078	79.0193	20.5078	78.9022	20.5078	78.4998	20.5078	78.8859
21.9727	81.7463	21.9727	81.26	21.9727	81.641	21.9727	81.5263	21.9727	81.1411	21.9727	81.5113
23.4375	83.7496	23.4375	83.247	23.4375	83.6321	23.4375	83.5393	23.4375	83.1628	23.4375	83.5151
24.9023	85.3613	24.9023	84.8852	24.9023	85.2578	24.9023	85.16	24.9023	84.7605	24.9023	85.1356
26.3672	87.1774	26.3672	86.7104	26.3672	87.0698	26.3672	86.9774	26.3672	86.6125	26.3672	86.9559
27.832	89.1497	27.832	88.6688	27.832	89.0364	27.832	88.936	27.832	88.5872	27.832	88.92
29.2969	90.5462	29.2969	90.0933	29.2969	90.4535	29.2969	90.3517	29.2969	89.9708	29.2969	90.3313
30.7617	92.2663	30.7617	91.832	30.7617	92.1686	30.7617	92.0904	30.7617	91.7683	30.7617	92.0675
32.2266	93.4807	32.2266	93.0429	32.2266	93.3873	32.2266	93.2981	32.2266	92.9534	32.2266	93.277
33.6914	94.8516	33.6914	94.398	33.6914	94.7545	33.6914	94.6598	33.6914	94.3025	33.6914	94.6393
35.1562	95.8987	35.1562	95.4314	35.1562	95.8008	35.1562	95.6886	35.1562	95.3107	35.1562	95.6734
36.6211	96.604	36.6211	96.1383	36.6211	96.5054	36.6211	96.3994	36.6211	96.0327	36.6211	96.3826
38.0859	97.1166	38.0859	96.6461	38.0859	97.0179	38.0859	96.9123	38.0859	96.5434	38.0859	96.8946
39.5508	97.3571	39.5508	96.8929	39.5508	97.2614	39.5508	97.1549	39.5508	96.7897	39.5508	97.138
41.0156	97.4925	41.0156	97.0142	41.0156	97.3952	41.0156	97.2766	41.0156	96.901	41.0156	97.2636
42.4805	97.5819	42.4805	97.1007	42.4805	97.4822	42.4805	97.3678	42.4805	96.9926	42.4805	97.3529
43.9453	97.6243	43.9453	97.1391	43.9453	97.5258	43.9453	97.4013	43.9453	97.0138	43.9453	97.3895
45.4102	97.5584	45.4102	97.0867	45.4102	97.4643	45.4102	97.3461	45.4102	96.9708	45.4102	97.3329
46.875	97.552	46.875	97.0827	46.875	97.4589	46.875	97.3442	46.875	96.9735	46.875	97.3297
48.3398	97.5458	48.3398	97.0574	48.3398	97.4459	48.3398	97.3316	48.3398	96.9657	48.3398	97.3169
51.2695	97.5339	51.2695	97.0316	51.2695	97.4327	51.2695	97.3068	51.2695	96.9331	51.2695	97.296
52.7344	97.5265	52.7344	97.0369	52.7344	97.4322	52.7344	97.3005	52.7344	96.9223	52.7344	97.2919
54.1992	97.5437	54.1992	97.0658	54.1992	97.4558	54.1992	97.3229	54.1992	96.9453	54.1992	97.3148
55.6641	97.5793	55.6641	97.099	55.6641	97.4904	55.6641	97.3603	55.6641	96.9935	55.6641	97.3519
58.5938	97.4717	58.5938	96.9865	58.5938	97.3892	58.5938	97.2519	58.5938	96.862	58.5938	97.2427
60.0586	97.5185	60.0586	97.0256	60.0586	97.4311	60.0586	97.2915	60.0586	96.9016	60.0586	97.2838
62.9883	97.5088	62.9883	96.9951	62.9883	97.419	62.9883	97.2672	62.9883	96.8675	62.9883	97.263
64.4531	97.4711	64.4531	96.9354	64.4531	97.3768	64.4531	97.2166	64.4531	96.8052	64.4531	97.2141
67.3828	97.1883	67.3828	96.6255	67.3828	97.0821	67.3828	96.9402	67.3828	96.5748	67.3828	96.933
68.8477	97.111	68.8477	96.5542	68.8477	97.0083	68.8477	96.8651	68.8477	96.5018	68.8477	96.8586
71.7773	97.0502	71.7773	96.509	71.7773	96.9623	71.7773	96.7977	71.7773	96.3917	71.7773	96.7959
74.707	96.8993	74.707	96.4082	74.707	96.8337	74.707	96.6514	74.707	96.2314	74.707	96.6575
77.6367	96.728	77.6367	96.23	77.6367	96.6567	77.6367	96.4827	77.6367	96.0931	77.6367	96.4883
79.1016	96.6322	79.1016	96.125	79.1016	96.5578	79.1016	96.3825	79.1016	96.0041	79.1016	96.3897
82.0312	96.4818	82.0312	95.9474	82.0312	96.4032	82.0312	96.2204	82.0312	95.8345	82.0312	96.2286
84.9609	96.3976	84.9609	95.8584	84.9609	96.3215	84.9609	96.147	84.9609	95.7812	84.9609	96.152
87.8906	96.4334	87.8906	95.9037	87.8906	96.3726	87.8906	96.1748	87.8906	95.8043	87.8906	96.1887
90.8203	96.4942	90.8203	95.9299	90.8203	96.4327	90.8203	96.1956	90.8203	95.7659	90.8203	96.2199
95.2148	96.5643	95.2148	95.9847	95.2148	96.5117	95.2148	96.2595	95.2148	95.8042	95.2148	96.2852
98.1445	96.6926	98.1445	96.1279	98.1445	96.6475	98.1445	96.3923	98.1445	95.9376	98.1445	96.4195
101.074	96.6796	101.074	96.1453	101.074	96.653	101.074	96.4082	101.074	95.9733	101.074	96.4311
105.469	96.7802	105.469	96.2887	105.469	96.7804	105.469	96.5063	105.469	96.0656	105.469	96.5421
108.398	97.0401	108.398	96.5909	108.398	97.0737	108.398	96.7579	108.398	96.2439	108.398	96.8046
112.793	97.268	112.793	96.7582	112.793	97.2823	112.793	96.9411	112.793	96.3951	112.793	96.9956
117.188	97.3924	117.188	96.8533	117.188	97.4081	117.188	97.0734	117.188	96.5409	117.188	97.1224
120.117	97.4488	120.117	96.9028	120.117	97.4734	120.117	97.1287	120.117	96.5915	120.117	97.1796
124.512	97.5835	124.512	97.0005	124.512	97.5877	124.512	97.2267	124.512	96.6758	124.512	97.2854
128.906	97.6535	128.906	97.0304	128.906	97.6496	128.906	97.257	128.906	96.7136	128.906	97.3305
133.301	97.7144	133.301	97.04	133.301	97.6896	133.301	97.2887	133.301	96.7677	133.301	97.3681
139.16	97.7543	139.16	96.9695	139.16	97.7048	139.16	97.2756	139.16	96.7349	139.16	97.3618
143.555	97.8215	143.555	96.9692	143.555	97.7756	143.555	97.2936	143.555	96.6728	143.555	97.3917
147.949	97.8621	147.949	97.0084	147.949	97.8293	147.949	97.2739	147.949	96.5971	147.949	97.4021
153.809	97.764	153.809	96.9539	153.809	97.7954	153.809	97.2146	153.809	96.4689	153.809	97.3394
159.668	97.8777	159.668	97.1053	159.668	97.9085	159.668	97.3956	159.668	96.6935	159.668	97.4927
165.527	97.9355	165.527	97.2375	165.527	97.9997	165.527	97.4441	165.527	96.8035	165.527	97.5699
171.387	98.0798	171.387	97.1766	171.387	98.0997	171.387	97.4284	171.387	96.618	171.387	97.5884
177.246	98.0438	177.246	97.1398	177.246	98.0613	177.246	97.3425	177.246	96.4976	177.246	97.5254
183.105	97.9433	183.105	96.9898	183.105	97.9521	183.105	97.2106	183.105	96.4271	183.105	97.4083
188.965	97.8129	188.965	96.9564	188.965	97.922	188.965	97.1578	188.965	96.2943	188.965	97.3471
196.289	97.9121	196.289	97.1425	196.289	98.049	196.289	97.2494	196.289	96.33	196.289	97.4556
203.613	97.9328	203.613	97.0421	203.613	98.1215	203.613	97.2321	203.613	96.1603	203.613	97.449
210.938	97.9485	210.938	97.1825	210.938	98.1713	210.938	97.2399	210.938	95.9679	210.938	97.4685
218.262	97.7586	218.262	97.1926	218.262	97.991	218.262	97.0928	218.262	95.9976	218.262	97.3374
225.586	97.8509	225.586	97.1309	225.586	98.089	225.586	97.1394	225.586	96.0994	225.586	97.3988
232.91	98.1273	232.91	97.2091	232.91	98.3154	232.91	97.278	232.91	95.9606	232.91	97.5538
241.699	98.0029	241.699	96.9337	241.699	98.0578	241.699	97.1102	241.699	95.7664	241.699	97.3496
250.488	98.4966	250.488	96.7928	250.488	98.3442	250.488	97.0792	250.488	95.4758	250.488	97.4638
259.277	98.147	259.277	96.7515	259.277	98.1412	259.277	97.0878	259.277	95.6165	259.277	97.3573
268.066	97.7377	268.066	96.2705	268.066	97.7421	268.066	96.6744	268.066	95.4161	268.066	96.9592
276.855	97.8272	276.855	96.7071	276.855	97.9925	276.855	96.5574	276.855	94.9766	276.855	97.0241
287.109	97.2034	287.109	96.616	287.109	97.6719	287.109	96.343	287.109	94.8575	287.109	96.74
297.363	97.7062	297.363	96.6086	297.363	98.0826	297.363	96.7338	297.363	95.3822	297.363	97.1195
307.617	98.2136	307.617	96.5257	307.617	98.2301	307.617	96.5204	307.617	95.1452	307.617	97.1414
319.336	98.2626	319.336	96.5805	319.336	98.3132	319.336	96.3998	319.336	94.4924	319.336	97.0992
329.59	97.7291	329.59	96.0696	329.59	97.7865	329.59	96.1733	329.59	94.3716	329.59	96.6999
341.309	97.9142	341.309	96.4869	341.309	97.9924	341.309	96.0859	341.309	94.2312	341.309	96.8041
353.027	97.7975	353.027	96.26	353.027	97.9195	353.027	96.1532	353.027	94.2355	353.027	96.7598
366.211	97.8888	366.211	96.6096	366.211	98.1112	366.211	96.223	366.211	93.7732	366.211	96.8734
379.395	98.5352	379.395	97.2816	379.395	98.4787	379.395	96.7549	379.395	94.3487	379.395	97.3824
392.578	97.8676	392.578	96.6136	392.578	97.7482	392.578	95.8665	392.578	93.4841	392.578	96.6091
405.762	97.4824	405.762	96.5861	405.762	97.571	405.762	95.6055	405.762	93.5814	405.762	96.4071
420.41	97.4557	420.41	96.7581	420.41	97.6298	420.41	95.3082	420.41	93.1493	420.41	96.3277
435.059	97.5417	435.059	96.4084	435.059	97.4329	435.059	95.2678	435.059	93.1367	435.059	96.2136
451.172	98.324	451.172	96.4243	451.172	98.3717	451.172	95.6423	451.172	93.2426	451.172	96.8079
465.82	98.1523	465.82	96.5021	465.82	98.1772	465.82	95.4399	465.82	92.1273	465.82	96.6023
483.398	98.0922	483.398	97.2785	483.398	98.1599	483.398	95.4997	483.398	92.6646	483.398	96.7213
499.512	97.7241	499.512	96.4391	499.512	97.6138	499.512	94.6268	499.512	92.6526	499.512	96.1005
517.09	98.0585	517.09	96.6894	517.09	97.9299	517.09	93.9624	517.09	92.4107	517.09	96.1348
536.133	97.5975	536.133	95.1672	536.133	98.136	536.133	93.9985	536.133	90.7331	536.133	95.9083
555.176	98.3308	555.176	95.01	555.176	98.3004	555.176	94.4672	555.176	91.2498	555.176	96.234
574.219	98.4946	574.219	94.9734	574.219	98.0978	574.219	93.6155	574.219	90.5407	574.219	95.9449
594.727	97.8213	594.727	94.1234	594.727	97.7827	594.727	92.7466	594.727	89.1578	594.727	95.355
615.234	97.5093	615.234	94.3319	615.234	97.5977	615.234	92.4226	615.234	88.0216	615.234	95.1276
637.207	97.6413	637.207	94.5809	637.207	97.2102	637.207	91.798	637.207	87.6572	637.207	94.8672
659.18	96.4278	659.18	93.868	659.18	96.4245	659.18	91.0576	659.18	85.9834	659.18	93.9905
