Freq[Hz]     dBSPL  Phase[Deg]
5.00000     36.968    55.935
5.07273     36.975    56.703
5.14651     36.980    57.477
5.22137     36.982    58.251
5.29732     36.984    59.034
5.37437     36.985    59.828
5.45254     36.988    60.631
5.53185     36.987    61.458
5.61231     36.982    62.310
5.69394     36.977    63.173
5.77676     36.973    64.047
5.86079     36.968    64.932
5.94604     36.963    65.895
6.03252     36.958    66.868
6.12027     36.952    67.854
6.20929     36.947    68.850
6.29961     36.949    69.905
6.39124     36.954    70.982
6.48420     36.958    72.071
6.57851     36.962    73.172
6.67420     36.979    74.272
6.77128     36.997    75.383
6.86977     37.017    76.507
6.96969     37.036    77.632
7.07107     37.062    78.684
7.17392     37.088    79.750
7.27827     37.116    80.830
7.38413     37.138    81.863
7.49154     37.156    82.865
7.60050     37.176    83.880
7.71105     37.191    84.908
7.82321     37.191    85.944
7.93701     37.192    86.994
8.05245     37.192    88.059
8.16958     37.183    89.265
8.28841     37.174    90.490
8.40896     37.164    91.732
8.53128     37.174    93.131
8.65537     37.186    94.565
8.78126     37.198    96.016
8.90899     37.259    97.433
9.03857     37.324    98.863
9.17004     37.393   100.261
9.30342     37.502   101.282
9.43874     37.609   102.320
9.57603     37.710   103.088
9.71532     37.800   103.434
9.85663     37.888   103.799
10.0000     37.869   103.635
10.1455     37.800   103.338
10.2930     37.661   102.973
10.4427     37.363   102.386
10.5946     37.056   101.818
10.7487     36.534   101.646
10.9051     35.972   101.569
11.0637     35.269   102.478
11.2246     34.418   104.429
11.3879     33.561   107.379
11.5535     32.676   113.914
11.7216     31.808   120.537
11.8921     31.757   131.138
12.0650     31.708   141.760
12.2405     32.510   149.319
12.4186     33.423   156.502
12.5992     34.395   159.294
12.7825     35.382   161.131
12.9684     36.126   160.503
13.1570     36.815   159.319
13.3484     37.204   156.911
13.5426     37.546   154.326
13.7395     37.556   151.232
13.9394     37.516   148.151
14.1421     37.169   145.157
14.3478     36.705   142.416
14.5565     35.986   140.192
14.7683     35.029   138.982
14.9831     33.887   138.562
15.2010     32.353   141.577
15.4221     30.744   146.797
15.6464     29.089   159.050
15.8740     28.341   175.599
16.1049     28.318  -164.414
16.3392     29.886  -151.185
16.5768     31.518  -141.491
16.8179     33.153  -136.575
17.0626     34.442  -134.895
17.3107     35.549  -134.187
17.5625     36.448  -134.336
17.8180     37.104  -134.918
18.0771     37.651  -135.539
18.3401     38.093  -136.166
18.6068     38.419  -136.747
18.8775     38.663  -137.330
19.1521     38.824  -137.916
19.4306     38.887  -138.491
19.7133     38.781  -138.859
20.0000     38.506  -138.527
20.2909     38.094  -136.977
20.5860     37.605  -133.644
20.8855     37.162  -127.958
21.1893     37.132  -119.835
21.4975     37.610  -112.136
21.8102     38.388  -106.550
22.1274     39.217  -103.532
22.4492     39.871  -102.587
22.7758     40.215  -102.568
23.1071     40.217  -102.080
23.4432     39.957   -99.645
23.7841     39.712   -93.910
24.1301     39.889   -85.833
24.4811     40.619   -78.308
24.8372     41.638   -73.514
25.1984     42.600   -71.553
25.5649     43.297   -71.270
25.9368     43.671   -71.232
26.3141     43.788   -70.201
26.6968     43.801   -67.422
27.0851     43.902   -62.962
27.4791     44.224   -57.750
27.8788     44.735   -52.934
28.2843     45.314   -48.893
28.6957     45.886   -45.413
29.1131     46.430   -42.200
29.5365     46.954   -39.139
29.9661     47.448   -36.218
30.4020     47.893   -33.306
30.8442     48.286   -30.045
31.2929     48.691   -26.245
31.7480     49.169   -22.087
32.2098     49.741   -18.057
32.6783     50.353   -14.648
33.1536     50.920   -11.685
33.6359     51.417    -8.735
34.1251     51.879    -5.432
34.6215     52.368    -1.832
35.1250     52.896     1.747
35.6359     53.429     5.090
36.1543     53.932     8.363
36.6802     54.415    11.793
37.2137     54.910    15.407
37.7550     55.428    19.015
38.3041     55.947    22.486
38.8613     56.449    25.937
39.4265     56.941    29.492
40.0000     57.445    33.092
40.5818     57.953    36.574
41.1721     58.435    39.935
41.7710     58.876    43.373
42.3785     59.297    47.065
42.9949     59.720    50.963
43.6203     60.152    54.996
44.2548     60.594    59.172
44.8985     61.062    63.412
45.5515     61.548    67.513
46.2141     62.013    71.465
46.8863     62.445    75.538
47.5683     62.891    79.845
48.2602     63.367    84.017
48.9621     63.810    87.917
49.6743     64.186    91.966
50.3968     64.554    96.470
51.1299     64.967   101.127
51.8736     65.389   105.618
52.6281     65.785   110.090
53.3936     66.172   114.687
54.1702     66.560   119.291
54.9581     66.929   123.878
55.7575     67.277   128.538
56.5685     67.609   133.241
57.3914     67.911   138.006
58.2261     68.178   142.964
59.0730     68.422   148.201
59.9323     68.656   153.764
60.8040     68.907   159.638
61.6884     69.188   165.616
62.5857     69.471   171.570
63.4960     69.740   177.615
64.4196     70.007  -176.217
65.3566     70.263  -170.023
66.3073     70.485  -163.653
67.2717     70.699  -156.867
68.2502     70.949  -149.840
69.2429     71.219  -142.794
70.2501     71.488  -135.685
71.2719     71.764  -128.483
72.3086     72.048  -121.264
73.3603     72.321  -114.093
74.4274     72.562  -106.856
75.5099     72.783   -99.394
76.6083     72.991   -91.742
77.7226     73.188   -83.752
78.8531     73.420   -75.504
80.0000     73.670   -67.250
81.1636     73.927   -58.968
82.3442     74.184   -50.727
83.5419     74.419   -42.513
84.7570     74.622   -34.212
85.9899     74.805   -25.725
87.2406     74.971   -17.096
88.5096     75.132    -8.302
89.7970     75.273     0.343
91.1031     75.295     9.117
92.4282     75.256    18.916
93.7726     75.283    29.437
95.1366     75.353    40.170
96.5204     75.450    51.297
97.9243     75.631    62.559
99.3486     75.835    73.515
100.794     76.014    84.364
102.260     76.162    95.412
103.747     76.321   106.497
105.256     76.424   117.666
106.787     76.511   129.275
108.340     76.626   141.157
109.916     76.752   153.001
111.515     76.845   164.741
113.137     76.875   176.837
114.783     76.896  -170.788
116.452     76.891  -158.057
118.146     76.878  -144.950
119.865     76.874  -131.516
121.608     76.875  -117.900
123.377     76.861  -104.109
125.171     76.823   -90.070
126.992     76.768   -75.648
128.839     76.718   -60.867
130.713     76.670   -45.889
132.615     76.591   -30.764
134.543     76.470   -15.069
136.500     76.377     1.038
138.486     76.289    17.613
140.500     76.226    34.605
142.544     76.205    51.256
144.617     76.071    68.092
146.721     75.935    86.142
148.855     75.898   104.364
151.020     75.909   121.996
153.217     75.704   139.000
155.445     75.304   158.272
157.706     75.109   178.749
160.000     74.968  -160.665
162.327     74.876  -139.581
164.688     74.914  -118.131
167.084     75.067   -97.781
169.514     74.955   -78.467
171.980     74.647   -57.616
174.481     74.462   -35.071
177.019     74.385   -13.230
179.594     74.031     8.568
182.206     73.575    33.208
184.856     73.532    58.937
187.545     73.557    83.003
190.273     73.342   107.200
193.041     73.213   133.369
195.849     73.203   158.870
198.697     73.056  -175.798
201.587     72.793  -148.752
204.520     72.722  -120.701
207.494     72.766   -92.586
210.512     72.913   -65.239
213.574     72.752   -39.001
216.681     72.437    -9.335
219.833     72.442    20.864
223.030     72.507    50.876
226.274     72.567    80.072
229.565     72.451   109.768
232.905     72.220   139.948
236.292     71.855   172.682
239.729     71.898  -152.958
243.216     72.071  -119.934
246.754     72.231   -87.569
250.343     72.097   -55.545
253.984     71.961   -21.096
257.678     71.788    12.636
261.426     71.483    48.758
265.229     71.451    86.405
269.087     71.468   122.632
273.001     71.350   159.544
276.972     71.118  -161.912
281.000     71.063  -121.401
285.088     71.319   -80.961
289.234     71.634   -41.895
293.441     71.788    -4.312
297.709     71.491    34.247
302.040     71.240    75.290
306.433     70.898   117.950
310.890     70.721   160.640
315.412     70.561  -154.124
320.000     70.576  -109.342
324.655     70.636   -64.002
329.377     70.787   -18.875
334.168     70.796    25.817
339.028     70.761    70.500
343.959     70.268   117.098
348.962     70.116   165.933
354.038     70.007  -144.191
359.188     70.092   -95.121
364.412     69.950   -45.915
369.713     69.687     4.874
375.090     69.655    57.081
380.546     69.528   108.962
386.081     69.450   161.890
391.697     69.251  -144.640
397.394     69.114   -90.633
403.175     68.806   -35.698
409.039     68.582    20.477
414.989     68.350    77.739
421.025     68.132   135.208
427.149     67.783  -166.506
433.362     67.443  -106.814
439.665     67.054   -46.644
446.060     66.585    14.330
452.548     66.062    76.966
459.131     65.527   140.715
465.809     64.988  -154.221
472.584     64.398   -87.921
479.458     63.794   -20.354
486.432     63.136    48.643
493.507     62.472   119.025
500.686     61.739  -169.221
507.968     60.990   -95.541
515.357     60.278   -19.968
522.853     59.614    57.447
530.458     59.009   136.625
538.174     58.486  -142.491
546.002     58.071   -60.018
553.943     57.770    23.800
562.001     57.577   108.756
570.175     57.475  -165.363
578.469     57.435   -78.764
586.883     57.426     8.489
595.419     57.417    96.410
604.080     57.382  -174.940
612.866     57.297   -85.463
621.780     57.144     4.954
630.824     56.907    96.438
640.000     56.570  -170.868
649.309     56.119   -76.802
658.753     55.542    18.829
668.335     54.823   116.274
678.056     53.955  -144.130
687.919     52.934   -41.912
697.925     51.791    63.593
708.077     50.613   173.227
718.376     49.611   -72.331
728.825     49.102    46.437
739.426     49.305   167.094
750.181     50.094   -73.222
761.093     51.138    44.399
772.163     52.178   160.402
783.394     53.082   -84.381
794.789     53.796    30.754
806.349     54.303   146.296
818.078     54.593   -97.440
829.977     54.657    19.742
842.050     54.483   137.933
854.298     54.045  -102.867
866.724     53.304    17.205
879.330     52.203   137.785
892.120     50.659  -101.995
905.097     48.601    15.720
918.262     46.251   125.536
931.618     45.135  -139.381
945.169     46.927   -41.932
958.917     49.796    74.243
972.864     52.334  -157.969
987.015     54.367   -23.835
1001.37     55.974   114.566
1015.94     57.243  -103.620
1030.71     58.238    41.236
1045.71     59.006  -171.026
1060.92     59.583   -20.466
1076.35     59.993   132.907
1092.00     60.261   -70.886
1107.89     60.405    88.184
1124.00     60.442  -109.852
1140.35     60.388    55.030
1156.94     60.253  -137.149
1173.77     60.044    33.627
1190.84     59.761  -152.606
1208.16     59.406    24.219
1225.73     58.972  -155.761
1243.56     58.462    27.678
1261.65     57.893  -145.151
1280.00     57.314    46.109
1298.62     56.818  -118.293
1317.51     56.533    81.462
1336.67     56.566   -75.464
1356.11     56.915   129.689
1375.84     57.465   -24.037
1395.85     58.058   171.080
1416.15     58.566    31.394
1436.75     58.905  -118.668
1457.65     59.035    81.433
1478.85     58.943   -51.725
1500.36     58.637   154.187
1522.19     58.147    27.596
1544.33     57.523  -107.448
1566.79     56.821   120.859
1589.58     56.077    -8.154
1612.70     55.275  -135.603
1636.16     54.346    97.043
1659.95     53.247   -32.159
1684.10     52.160  -165.945
1708.60     51.800    54.271
1733.45     52.844   -84.628
1758.66     54.714   146.727
1784.24     56.490    28.843
1810.19     57.768   -80.761
1836.52     58.439   164.476
1863.24     58.474    68.376
1890.34     57.874    -8.234
1917.83     56.761   -87.302
1945.73     55.666  -153.902
1974.03     55.645   138.153
2002.74     56.882    82.948
2031.87     58.315    24.319
2061.43     59.240   -22.650
2091.41     59.472   -78.501
2121.83     59.060  -128.165
2152.69     58.310  -168.646
2184.01     57.933   149.041
2215.77     58.508   123.715
2248.00     59.566   109.109
2280.70     60.312    69.137
2313.87     60.319    42.588
2347.53     59.383    20.160
2381.68     57.347     5.210
2416.32     54.244     4.620
2451.46     51.610    29.288
2487.12     52.060    59.122
2523.30     53.092    75.216
2560.00     52.697    90.652
2597.24     50.841   118.585
2635.01     49.704   172.907
2673.34     51.763  -119.773
2712.23     53.846   -79.958
2751.68     54.410   -41.332
2791.70     53.473    -6.220
2832.31     51.968    59.612
2873.50     52.461   141.700
2915.30     54.528  -132.454
2957.70     55.815   -64.825
3000.72     55.767    -6.039
3044.37     54.570    75.057
3088.65     53.225   172.726
3133.58     53.387   -67.103
3179.16     54.359    25.339
3225.40     54.449   128.781
3272.31     53.031  -119.770
3319.91     50.615    13.527
3368.20     50.587   172.190
3417.19     52.722   -40.182
3466.89     53.542   102.572
3517.32     52.659  -102.738
3568.48     51.878    76.772
3620.39     53.366   -95.745
3673.05     54.716    84.510
3726.47     54.543   -87.839
3780.67     54.123   120.932
3835.67     55.456   -19.886
3891.46     56.808  -165.905
3948.06     56.713    54.206
4005.49     56.019   -66.428
4063.75     56.620  -173.414
4122.86     57.492    78.008
4182.82     57.241   -23.022
4243.66     56.817  -105.656
4305.39     57.394  -179.519
4368.01     57.632   108.554
4431.55     57.123    50.835
4496.01     57.390     8.699
4561.40     58.003   -32.174
4627.75     57.600   -64.056
4695.06     57.418   -75.408
4763.35     58.396   -81.899
4832.64     58.552   -86.686
4902.93     57.891   -73.313
4974.24     58.283   -45.055
5046.60     58.612   -16.818
5120.00     57.766    26.026
5194.47     57.830    89.944
5270.03     58.462   152.096
5346.68     57.529  -135.669
5424.45     56.918   -37.300
5503.35     57.295    60.867
5583.40     55.947   169.267
5664.61     55.352   -51.223
5747.01     55.638    80.860
5830.60     53.940  -126.185
