Frequency Spectrum for Input Signal

Data Shown:    Sequenza (KLING&FREITAG GmbH)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 0°  Par: 70°  

Freq [Hz]	Signal Level [dBSPL]
22.4	-132.6
23	-138.2
23.6	54
24	52.3
25	46.4
25.8	72.3
26.5	73.3
27.2	71
28	57.6
29	61.5
30	66.3
30.7	72.6
31.5	80
32.5	83.1
33.5	83.1
34.5	82.6
35.5	81.5
36.5	80.7
37.5	79.2
38.7	78.1
40	82.8
41.2	86.2
42.5	88.4
43.7	90
45	90.9
46.2	90.5
47.5	90
48.7	90.7
50	92
51.5	96.4
53	99.7
54.5	103.1
56	105.3
58	106.7
60	107.8
61.5	108.7
63	109
65	108.9
67	108.6
69	108.8
71	109.8
73	112
75	113.9
77.5	115.3
80	115.6
82.5	115.1
85	114
87.5	112.6
90	111.1
92.5	110.1
95	109.5
97.5	109.2
100	109
103	109.2
106	109.3
109	109.3
112	108.7
115	108.4
118	108.4
122	108.3
125	108.4
128	108.3
132	108.2
136	107.8
140	107.4
145	107.4
150	107.7
155	108
160	108.2
165	108.3
170	108.1
175	107.9
180	107.5
185	106.8
190	106
195	105.1
200	104.1
206	102.9
212	101.7
218	100.7
224	100.4
230	100.5
236	100.3
240	99.8
250	99.3
258	99.4
265	99.4
272	99.4
280	99.5
290	99.9
300	100.2
307	100.9
315	100.5
325	99
335	96.1
345	92.5
355	92.8
365	93.6
375	92.8
387	88.9
400	85.8
412	88.6
425	92.6
437	94.6
450	94.5
462	91.9
475	86.7
487	88
500	90.6
515	91.8
530	93
545	94.2
560	94.9
580	95
600	94.5
615	94
630	94.1
650	94.7
670	94.5
690	93.8
710	94.4
730	94.8
750	94.3
775	94.5
800	95.7
825	95.2
850	92.8
875	89.7
900	86.4
925	85
950	85.1
975	85.5
1000	85
1030	83.3
1060	78.8
1090	68.9
1120	79.8
1150	84.7
1180	86.4
1220	86.7
1250	85.6
1280	85.3
1320	85.3
1360	84.9
1400	88.5
1450	89.8
1500	86.1
1550	87.6
1600	89
1650	87.5
1700	87.1
1750	85.1
1800	78.1
1850	84.9
1900	82.9
1950	86.2
2000	86.8
2060	86.7
2120	87.8
2180	86.2
2240	85.2
2300	85.9
2360	84.8
2400	83.4
2500	79.1
2580	78.3
2650	77.1
2720	81.7
2800	77.6
2900	71.6
3000	78.2
3070	81.4
3150	81
3250	73.2
3350	74.9
3450	80.1
3550	84.3
3650	85.2
3750	82.1
3870	80.9
4000	79.3
4120	63.6
4250	80.5
4370	80.5
4500	75.4
4620	82.7
4750	84
4870	77.6
5000	79.2
5150	82.6
5300	81.7
5450	75.7
5600	74.5
5800	73.9
6000	76.8
6150	72.1
6300	71.7
6500	77.7
6700	75.7
6900	74
7100	84
7300	76.1
7500	81.1
7750	81.8
8000	73
8250	73.4
8500	78.2
8750	77.1
9000	74.4
9250	66.2
9500	75.1
9750	78.5
10000	79
10300	74
10600	65.6
10900	71.9
11200	76.2
11500	76.4
11800	76
12200	81.7
12500	84.8
12800	77.2
13200	79.6
13600	81.2
14000	72.2
14500	68.7
15000	74.9
15500	77
16000	67.4
16500	71.6
17000	63.4
17500	73.3
18000	62.7
18500	59.8
19000	70.5
19500	65.8
20000	72.8
20600	56.5
21200	69
21800	73.8
22400	68.2
