Freq[Hz]     dBSPL  Phase[Deg]
5.00000     -9.175   179.786
5.07273    -11.671  -178.092
5.14651    -12.869   170.183
5.22137    -10.447   119.788
5.29732     -8.025    69.393
5.37437     -5.603    18.997
5.45254     -3.181   -31.398
5.53185     -1.262   -58.811
5.61231      0.126   -61.915
5.69394      1.514   -65.019
5.77676      2.902   -68.123
5.86079      4.273   -71.247
5.94604      4.655   -75.592
6.03252      5.037   -79.936
6.12027      5.419   -84.281
6.20929      5.801   -88.625
6.29961      5.425   -93.692
6.39124      4.881   -98.919
6.48420      4.337  -104.145
6.57851      3.793  -109.372
6.67420      0.794  -119.197
6.77128     -2.603  -129.767
6.86977     -6.000  -140.338
6.96969     -8.624  -155.179
7.07107     -5.359   157.492
7.17392     -2.095   110.164
7.27827      1.169    62.836
7.38413      3.682    38.197
7.49154      5.615    31.089
7.60050      7.547    23.980
7.71105      9.223    16.926
7.82321      9.775    10.114
7.93701     10.327     3.301
8.05245     10.878    -3.512
8.16958     10.178   -11.080
8.28841      9.432   -18.676
8.40896      8.685   -26.272
8.53128      3.627   -51.981
8.65537     -1.989   -80.026
8.78126     -7.604  -108.071
8.90899     -1.459   -31.680
9.03857      5.457    51.553
9.17004     11.876   124.561
9.30342     14.339   116.176
9.43874     16.801   107.791
9.57603     18.769    99.756
9.71532     19.978    92.256
9.85663     21.188    84.755
10.0000     21.708    77.824
10.1455     22.036    71.051
10.2930     22.115    64.840
10.4427     21.502    60.196
10.5946     20.888    55.553
10.7487     19.362    58.905
10.9051     17.655    63.853
11.0637     17.219    77.171
11.2246     18.130    99.341
11.3879     19.446   117.323
11.5535     22.244   120.036
11.7216     25.024   122.615
11.8921     26.772   117.329
12.0650     28.520   112.043
12.2405     29.568   105.036
12.4186     30.526    97.808
12.5992     30.943    90.352
12.7825     31.240    82.847
12.9684     30.977    76.193
13.1570     30.584    69.738
13.3484     29.483    66.716
13.5426     28.268    64.250
13.7395     26.735    73.881
13.9394     25.517    84.855
14.1421     26.779   102.502
14.3478     28.386   115.409
14.5565     30.735   118.123
14.7683     32.644   116.917
14.9831     34.213   112.683
15.2010     35.144   107.078
15.4221     35.849   101.391
15.6464     36.040    96.370
15.8740     35.956    93.083
16.1049     35.653    91.180
16.3392     35.296    94.736
16.5768     35.278   100.249
16.8179     35.755   108.309
17.0626     37.062   113.827
17.3107     38.518   117.005
17.5625     40.039   117.119
17.8180     41.261   114.593
18.0771     42.273   111.526
18.3401     43.073   108.176
18.6068     43.619   105.378
18.8775     44.063   103.559
19.1521     44.483   102.581
19.4306     44.930   102.401
19.7133     45.494   102.661
20.0000     46.133   102.610
20.2909     46.787   102.126
20.5860     47.410   101.219
20.8855     47.960   100.072
21.1893     48.407    99.163
21.4975     48.813    98.832
21.8102     49.241    99.076
22.1274     49.739    99.684
22.4492     50.329   100.284
22.7758     50.993   100.473
23.1071     51.678   100.021
23.4432     52.320    98.986
23.7841     52.879    97.660
24.1301     53.361    96.426
24.4811     53.796    95.523
24.8372     54.228    95.016
25.1984     54.696    94.792
25.5649     55.215    94.630
25.9368     55.777    94.319
26.3141     56.356    93.754
26.6968     56.930    92.958
27.0851     57.482    92.038
27.4791     58.009    91.124
27.8788     58.522    90.318
28.2843     59.034    89.643
28.6957     59.556    89.060
29.1131     60.092    88.499
29.5365     60.634    87.901
29.9661     61.175    87.246
30.4020     61.707    86.559
30.8442     62.221    85.892
31.2929     62.728    85.267
31.7480     63.229    84.672
32.2098     63.723    84.077
32.6783     64.206    83.468
33.1536     64.676    82.871
33.6359     65.134    82.320
34.1251     65.590    81.830
34.6215     66.050    81.366
35.1250     66.517    80.865
35.6359     66.989    80.260
36.1543     67.457    79.547
36.6802     67.914    78.760
37.2137     68.359    77.950
37.7550     68.801    77.151
38.3041     69.242    76.343
38.8613     69.685    75.490
39.4265     70.120    74.577
40.0000     70.548    73.625
40.5818     70.969    72.623
41.1721     71.375    71.525
41.7710     71.753    70.345
42.3785     72.090    69.210
42.9949     72.404    68.266
43.6203     72.718    67.514
44.2548     73.051    66.813
44.8985     73.395    66.021
45.5515     73.733    65.139
46.2141     74.063    64.212
46.8863     74.384    63.266
47.5683     74.699    62.314
48.2602     75.010    61.361
48.9621     75.318    60.372
49.6743     75.613    59.326
50.3968     75.887    58.271
51.1299     76.141    57.262
51.8736     76.386    56.279
52.6281     76.617    55.282
53.3936     76.834    54.265
54.1702     77.038    53.230
54.9581     77.229    52.162
55.7575     77.408    51.064
56.5685     77.575    49.960
57.3914     77.729    48.867
58.2261     77.865    47.833
59.0730     77.982    46.980
59.9323     78.092    46.357
60.8040     78.203    45.883
61.6884     78.298    45.504
62.5857     78.373    45.260
63.4960     78.430    45.081
64.4196     78.456    44.898
65.3566     78.446    44.795
66.3073     78.419    44.744
67.2717     78.369    44.732
68.2502     78.312    44.890
69.2429     78.272    45.193
70.2501     78.248    45.543
71.2719     78.223    45.964
