Frequency Spectrum for Input Signal

Data Shown:    ProMaxX 114 (FBT)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 50°  

Freq [Hz]	Signal Level [dBSPL]
22.4	74.5
23	74.7
23.6	74.9
24	75
25	75.2
25.8	75.3
26.5	75.4
27.2	75.5
28	75.6
29	75.8
30	75.9
30.7	75.9
31.5	76
32.5	76.1
33.5	76.1
34.5	76.2
35.5	76.2
36.5	76.3
37.5	76.3
38.7	76.4
40	76.5
41.2	76.9
42.5	77.4
43.7	78.2
45	79.4
46.2	80.6
47.5	82
48.7	83.5
50	84.9
51.5	86.2
53	87.6
54.5	88.8
56	89.9
58	90.7
60	91.5
61.5	92.1
63	92.7
65	93.3
67	93.9
69	94.6
71	95.4
73	96.1
75	96.8
77.5	97.3
80	97.8
82.5	98.2
85	98.6
87.5	99.1
90	99.6
92.5	100.2
95	100.7
97.5	101.1
100	101.4
103	101.6
106	101.8
109	102
112	102.1
115	102.3
118	102.4
122	102.5
125	102.5
128	102.4
132	102.3
136	102.1
140	102
145	102
150	102
155	102.1
160	102.1
165	102.2
170	102.1
175	102.1
180	102
185	102
190	101.9
195	101.8
200	101.6
206	101.5
212	101.3
218	101.1
224	100.9
230	100.7
236	100.6
240	100.6
250	100.7
258	100.8
265	101
272	101.1
280	101.2
290	101.3
300	101.3
307	101.3
315	101.2
325	101.1
335	100.9
345	100.6
355	100.4
365	100.1
375	100
387	99.8
400	99.8
412	99.7
425	99.8
437	99.7
450	99.8
462	99.9
475	100
487	100.1
500	100.1
515	100
530	99.7
545	99.4
560	99.1
580	99
600	99
615	99.2
630	99.5
650	99.8
670	100
690	100
710	99.8
730	99.7
750	99.7
775	99.8
800	99.7
825	99.3
850	98.4
875	97.1
900	96.2
925	96.1
950	96.7
975	97.3
1000	97.2
1030	96.4
1060	95.8
1090	95.6
1120	95.9
1150	95.7
1180	94.6
1220	93
1250	92.3
1280	93.1
1320	94.3
1360	95.4
1400	96.4
1450	97.4
1500	98.4
1550	99.2
1600	99.7
1650	100
1700	100
1750	99.8
1800	99.5
1850	99.4
1900	99.3
1950	99.4
2000	99.5
2060	99.4
2120	99
2180	98.2
2240	97
2300	95.9
2360	95
2400	94.4
2500	93.7
2580	93
2650	92.7
2720	92.6
2800	92.6
2900	92.8
3000	93
3070	93.8
3150	94.4
3250	94.6
3350	94.3
3450	93.5
3550	92.7
3650	92.4
3750	92.3
3870	92.4
4000	92.8
4120	93.2
4250	93.6
4370	94.1
4500	94.2
4620	94.2
4750	93.9
4870	93.7
5000	93.6
5150	93.5
5300	93.4
5450	92.8
5600	91.8
5800	90.9
6000	90.1
6150	90
6300	91
6500	91.8
6700	91.6
6900	91
7100	90
7300	89
7500	89.2
7750	89.9
8000	91
8250	91.2
8500	90.7
8750	90.2
9000	89.3
9250	88.3
9500	87.5
9750	87.2
10000	87.4
10300	86.1
10600	85.7
10900	86
11200	87
11500	88.4
11800	88.7
12200	88.1
12500	87.1
12800	87.7
13200	88.7
13600	89.3
14000	88.4
14500	87.2
15000	85
15500	82.2
16000	81.4
16500	80.7
17000	81.1
17500	84.6
18000	84.9
18500	86.5
19000	87.2
19500	85.2
20000	84.4
20600	83.7
21200	82.9
21800	81.5
22400	80.7
