Frequency Spectrum for Input Signal

Data Shown:    ULT12 (PreSonus)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 160°  

Freq [Hz]	Signal Level [dBSPL]
22.4	46.7
23	42.4
23.6	45.5
24	46.5
25	37.1
25.8	44.8
26.5	51.6
27.2	53.2
28	56.2
29	58.2
30	59.5
30.7	61.7
31.5	64.6
32.5	66.3
33.5	67.6
34.5	69.3
35.5	71.3
36.5	73.2
37.5	75.1
38.7	76.8
40	78.4
41.2	80
42.5	81.3
43.7	82.4
45	83.6
46.2	85.1
47.5	86.2
48.7	87.2
50	88.6
51.5	89.4
53	90.4
54.5	91.5
56	92.4
58	93.2
60	93.9
61.5	94.5
63	95
65	95.7
67	96.1
69	96.5
71	96.8
73	96.9
75	96.7
77.5	96.9
80	97.6
82.5	98.1
85	97.5
87.5	97.2
90	98.4
92.5	98.7
95	98.3
97.5	97.9
100	98
103	98
106	97.8
109	97.4
112	96.8
115	95.8
118	94
122	93.7
125	95.8
128	96.4
132	96.7
136	97.2
140	97.1
145	96.3
150	95.7
155	95.4
160	95.4
165	96.5
170	96.4
175	95.7
180	96.7
185	97.5
190	96.5
195	95.8
200	97.2
206	97.2
212	95
218	94
224	94.7
230	92.3
236	90.8
240	90.4
250	89.1
258	91.5
265	92.5
272	92.9
280	95.8
290	96.2
300	95
307	93.5
315	91.4
325	90.1
335	91.4
345	92.4
355	91.9
365	94.3
375	96
387	94.2
400	91.1
412	92.1
425	93.2
437	93.7
450	95.1
462	93.9
475	91.7
487	92.6
500	95.4
515	94.9
530	92.8
545	92.3
560	93.1
580	91.8
600	86.9
615	86.2
630	93.3
650	94.6
670	88.7
690	84.3
710	88.5
730	89.3
750	84.8
775	80
800	79.1
825	76.7
850	78.6
875	81.5
900	81.2
925	84.2
950	84.4
975	84.6
1000	88.2
1030	85.4
1060	81.9
1090	83.3
1120	84.9
1150	83.4
1180	81.2
1220	81.1
1250	82.8
1280	83.7
1320	79.6
1360	77.8
1400	82.5
1450	79.5
1500	80.5
1550	85
1600	82.9
1650	78.6
1700	78.8
1750	81.6
1800	81.9
1850	79.3
1900	76.2
1950	76
2000	79.7
2060	84.1
2120	85.3
2180	85.4
2240	86.7
2300	85.6
2360	83.4
2400	82.4
2500	82.2
2580	81.4
2650	80.2
2720	78.4
2800	76.4
2900	76.5
3000	76.1
3070	74.4
3150	73.9
3250	75.2
3350	73.9
3450	71.2
3550	70.9
3650	69.1
3750	68.9
3870	67.8
4000	62.6
4120	61.1
4250	61.8
4370	60.9
4500	60.7
4620	65.5
4750	69.7
4870	70.3
5000	69.4
5150	70.9
5300	71.8
5450	70.4
5600	68
5800	67
6000	68.8
6150	71.4
6300	73.6
6500	75.6
6700	75.6
6900	73.5
7100	72.2
7300	74.2
7500	74
7750	72.3
8000	72.2
8250	69.9
8500	64.4
8750	62.7
9000	67.6
9250	68.4
9500	68
9750	65
10000	57.2
10300	57
10600	60.5
10900	61.4
11200	59.8
11500	59.5
11800	58.8
12200	58.4
12500	60.2
12800	63.2
13200	68.2
13600	70.5
14000	69
14500	71
15000	72.6
15500	72.2
16000	71.4
16500	68.6
17000	60.7
17500	57.3
18000	66.7
18500	67.4
19000	63.8
19500	60.8
20000	57.1
20600	53.3
21200	49.6
21800	45.8
22400	42.1
