Frequency Spectrum for Input Signal

Data Shown:    ULT12 (PreSonus)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 0°  Par: 90°

Freq [Hz]	Signal Level [dBSPL]
22.4	48.8
23	46.1
23.6	46.1
24	46.2
25	42.2
25.8	48.5
26.5	54.8
27.2	57.3
28	59.3
29	61.2
30	62.9
30.7	65
31.5	67.6
32.5	69.2
33.5	70.7
34.5	72.6
35.5	74.6
36.5	76.4
37.5	78.2
38.7	79.8
40	81.4
41.2	82.9
42.5	84.2
43.7	85.4
45	86.5
46.2	88.1
47.5	89.2
48.7	90.1
50	91.3
51.5	92.1
53	93
54.5	94
56	94.9
58	95.6
60	96.3
61.5	96.8
63	97.4
65	98
67	98.4
69	98.7
71	99
73	99.1
75	99.1
77.5	99.4
80	99.9
82.5	100.3
85	100
87.5	99.9
90	100.7
92.5	100.8
95	100.5
97.5	100.3
100	100.1
103	99.8
106	99.4
109	99
112	98.4
115	97.3
118	96.4
122	96.7
125	98.1
128	98.4
132	98.6
136	98.6
140	98.2
145	98.2
150	98.6
155	98.4
160	98.3
165	98.9
170	99.1
175	98.8
180	98.5
185	97.6
190	97.4
195	97.9
200	97.6
206	96.9
212	97.2
218	97
224	95.7
230	95.8
236	94.7
240	92.6
250	92
258	92.1
265	94
272	96.6
280	98.4
290	99.8
300	98.9
307	96.4
315	94.9
325	94.9
335	93.8
345	93.3
355	95.6
365	97.5
375	98.4
387	98.8
400	98.8
412	98.1
425	95
437	93.5
450	96.9
462	98.2
475	99
487	98.7
500	96.5
515	96.5
530	97
545	97.4
560	97.8
580	95.2
600	92.5
615	91.5
630	92.2
650	95.2
670	93.8
690	91.2
710	93.6
730	92.8
750	89.3
775	88.3
800	89.4
825	86.8
850	88.5
875	91.4
900	89.9
925	91.4
950	91.8
975	90.8
1000	91.8
1030	90.9
1060	88.3
1090	87.5
1120	88.8
1150	87.4
1180	85.1
1220	85.8
1250	88.3
1280	87.5
1320	88.5
1360	90.5
1400	89.9
1450	90.2
1500	91.1
1550	90.6
1600	88.5
1650	86.6
1700	86.4
1750	87.8
1800	88.5
1850	87.8
1900	87.9
1950	88.6
2000	88.8
2060	89.7
2120	90.9
2180	92
2240	93
2300	93.7
2360	93.7
2400	93.6
2500	93.4
2580	92.1
2650	90.2
2720	89
2800	88.5
2900	87.9
3000	87.4
3070	87.2
3150	87.8
3250	89.5
3350	90.3
3450	89.7
3550	88.8
3650	88.5
3750	88.7
3870	90
4000	91.9
4120	92.6
4250	92.6
4370	91.6
4500	89.8
4620	89.8
4750	90
4870	88.8
5000	87.3
5150	87.9
5300	90.1
5450	91.7
5600	91.8
5800	90.7
6000	88.4
6150	86.7
6300	87.3
6500	88.8
6700	89.2
6900	88.3
7100	87.5
7300	88.9
7500	90
7750	88.6
8000	85
8250	81.7
8500	82
8750	83.5
9000	83.5
9250	84.6
9500	85.6
9750	84.4
10000	82
10300	82.7
10600	82.8
10900	82.1
11200	80.7
11500	73.5
11800	71.2
12200	77.5
12500	82.6
12800	84
13200	81.6
13600	80.7
14000	84.6
14500	85.7
15000	81.2
15500	75.7
16000	76.4
16500	78.2
17000	72.2
17500	62.5
18000	62.2
18500	60.8
19000	60.2
19500	64.2
20000	70.5
20600	76.7
21200	82.8
21800	89
22400	95.1
