"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	62.7218	20.5078	60.5532	20.5078	54.7009	20.5078	59.2179
21.2402	59.8954	21.2402	56.4133	21.2402	59.9867	21.2402	59.2304
21.9727	58.0321	21.9727	55.2213	21.9727	64.028	21.9727	61.9042
22.7051	59.8532	22.7051	59.5394	22.7051	66.7717	22.7051	64.6946
23.4375	63.092	23.4375	63.0635	23.4375	68.2535	23.4375	66.5214
24.1699	64.6364	24.1699	64.5928	24.1699	68.9301	24.1699	67.3963
25.6348	66.0262	25.6348	66.0703	25.6348	69.7226	25.6348	68.3594
26.3672	66.4359	26.3672	66.5302	26.3672	70.002	26.3672	68.6838
27.0996	66.6003	27.0996	66.8069	27.0996	70.3262	27.0996	68.9818
27.832	67.1073	27.832	67.4921	27.832	70.9981	27.832	69.6377
29.2969	68.6641	29.2969	69.1463	29.2969	72.2223	29.2969	70.9745
30.0293	69.3904	30.0293	69.9074	30.0293	72.8028	30.0293	71.6053
31.4941	70.7315	31.4941	71.2152	31.4941	73.6633	31.4941	72.6112
32.2266	71.1534	32.2266	71.6232	32.2266	73.9048	32.2266	72.9097
33.6914	71.8427	33.6914	72.269	33.6914	74.231	33.6914	73.352
34.4238	72.0236	34.4238	72.4279	34.4238	74.2693	34.4238	73.4365
35.8887	72.4125	35.8887	72.8019	35.8887	74.4586	35.8887	73.6954
37.3535	72.872	37.3535	73.2455	37.3535	74.7422	37.3535	74.0414
38.8184	73.4472	38.8184	73.8005	38.8184	75.1404	38.8184	74.5029
39.5508	73.7293	39.5508	74.0731	39.5508	75.3444	39.5508	74.7352
41.0156	74.6711	41.0156	74.9936	41.0156	76.1155	41.0156	75.5689
42.4805	75.2241	42.4805	75.501	42.4805	76.4612	42.4805	75.9877
43.9453	75.8127	43.9453	76.0818	43.9453	76.9609	43.9453	76.5222
45.4102	76.3589	45.4102	76.6115	45.4102	77.3999	45.4102	77.002
47.6074	77.1239	47.6074	77.352	47.6074	78.0194	47.6074	77.6771
49.0723	77.5954	49.0723	77.8105	49.0723	78.4089	49.0723	78.0986
50.5371	78.0612	50.5371	78.262	50.5371	78.7946	50.5371	78.5153
52.7344	78.7528	52.7344	78.9315	52.7344	79.376	52.7344	79.1394
54.1992	79.1875	54.1992	79.3514	54.1992	79.7368	54.1992	79.5291
56.3965	79.7842	56.3965	79.9327	56.3965	80.2581	56.3965	80.0801
58.5938	80.3763	58.5938	80.5067	58.5938	80.7644	58.5938	80.6203
60.0586	80.8417	60.0586	80.9512	60.0586	81.155	60.0586	81.0394
62.2559	81.4775	62.2559	81.5664	62.2559	81.7164	62.2559	81.6294
64.4531	82.0744	64.4531	82.1456	64.4531	82.2474	64.4531	82.186
66.6504	82.6231	66.6504	82.6714	66.6504	82.7152	66.6504	82.6853
69.5801	83.3578	69.5801	83.3964	69.5801	83.4331	69.5801	83.4084
71.7773	83.8844	71.7773	83.9039	71.7773	83.9054	71.7773	83.9009
73.9746	84.4549	73.9746	84.4547	73.9746	84.4117	73.9746	84.4321
76.9043	85.1363	76.9043	85.1259	76.9043	85.0784	76.9043	85.1029
79.834	85.7805	79.834	85.7495	79.834	85.6836	79.834	85.7209
82.7637	86.4927	82.7637	86.4177	82.7637	86.2431	82.7637	86.3414
85.6934	86.981	85.6934	86.9007	85.6934	86.7532	85.6934	86.8395
88.623	87.5145	88.623	87.4218	88.623	87.2745	88.623	87.3632
91.5527	87.9166	91.5527	87.8241	91.5527	87.7249	91.5527	87.7904
94.4824	88.4205	94.4824	88.2697	94.4824	88.0739	94.4824	88.1979
98.1445	88.8948	98.1445	88.6976	98.1445	88.4038	98.1445	88.5854
