"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	4.35487	20.5078	1.48665
21.2402	2.13113	21.2402	1.64795
21.9727	-2.73024	21.9727	0.247481
22.7051	-4.07898	22.7051	-0.961845
23.4375	-2.86057	23.4375	-0.660561
24.1699	-2.26338	24.1699	-0.483918
25.6348	-1.91879	25.6348	-0.430471
26.3672	-1.86148	26.3672	-0.436292
27.0996	-2.01338	27.0996	-0.521023
27.832	-2.20203	27.832	-0.644822
29.2969	-2.05139	29.2969	-0.648375
30.0293	-1.98512	30.0293	-0.647282
31.4941	-1.69816	31.4941	-0.564489
32.2266	-1.59107	32.2266	-0.53407
33.6914	-1.37248	33.6914	-0.465466
34.4238	-1.28646	34.4238	-0.436646
35.8887	-1.17455	35.8887	-0.405448
37.3535	-1.07744	37.3535	-0.377888
38.8184	-0.978258	38.8184	-0.347755
39.5508	-0.934613	39.5508	-0.33449
41.0156	-0.839873	41.0156	-0.305543
42.4805	-0.715607	42.4805	-0.260563
43.9453	-0.669294	43.9453	-0.247698
45.4102	-0.610013	45.4102	-0.228725
47.6074	-0.530367	47.6074	-0.202058
49.0723	-0.485586	49.0723	-0.187107
50.5371	-0.441328	50.5371	-0.171909
52.7344	-0.380486	52.7344	-0.151056
54.1992	-0.339345	54.1992	-0.137127
56.3965	-0.298333	56.3965	-0.122264
58.5938	-0.250001	58.5938	-0.105498
60.0586	-0.207078	60.0586	-0.0879799
62.2559	-0.16494	62.2559	-0.0705298
64.4531	-0.127586	64.4531	-0.0555394
66.6504	-0.0806013	66.6504	-0.0365634
69.5801	-0.0713969	69.5801	-0.0300004
71.7773	-0.0389607	71.7773	-0.0165647
73.9746	-0.00220159	73.9746	-0.00181393
76.9043	0.00715274	76.9043	0.00446004
79.834	0.0332213	79.834	0.0183462
82.7637	0.121456	82.7637	0.0536024
85.6934	0.110245	85.6934	0.0539022
88.623	0.119246	88.623	0.0605318
91.5527	0.0940873	91.5527	0.0558848
94.4824	0.191989	94.4824	0.0992336
98.1445	0.275191	98.1445	0.133215
101.807	0.273201	101.807	0.13761
105.469	0.299155	105.469	0.15355
109.131	0.382614	109.131	0.192235
112.793	0.400376	112.793	0.205868
116.455	0.403665	116.455	0.215997
120.85	0.447052	120.85	0.243659
125.244	0.497408	125.244	0.271816
129.639	0.556083	129.639	0.29944
134.033	0.543108	134.033	0.308427
138.428	0.573785	138.428	0.335359
143.555	0.717445	143.555	0.403093
148.682	0.813117	148.682	0.45173
153.809	0.932099	153.809	0.500574
159.668	0.994688	159.668	0.538876
164.795	0.934648	164.795	0.522502
170.654	0.859185	170.654	0.520642
176.514	1.00446	176.514	0.601624
183.105	1.20424	183.105	0.69029
189.697	1.21019	189.697	0.702654
196.289	1.22887	196.289	0.743344
202.881	1.42448	202.881	0.816368
210.205	1.55633	210.205	0.864156
217.529	1.53578	217.529	0.89448
225.586	1.69129	225.586	1.0052
232.91	2.04206	232.91	1.1202
241.699	2.14101	241.699	1.15544
249.756	2.60534	249.756	1.32762
258.545	2.35903	258.545	1.25183
268.066	2.70405	268.066	1.36642
277.588	2.56454	277.588	1.31386
287.109	2.69958	287.109	1.40337
297.363	2.92267	297.363	1.45022
307.617	2.58623	307.617	1.40067
318.604	2.98944	318.604	1.57653
329.59	3.10518	329.59	1.60667
341.309	2.98731	341.309	1.62694
353.76	3.4885	353.76	1.72969
366.211	3.55622	366.211	1.77378
378.662	3.31756	378.662	1.74628
392.578	3.08723	392.578	1.7169
405.762	3.30988	405.762	1.86456
420.41	3.33312	420.41	1.84578
435.059	3.66552	435.059	1.99226
450.439	3.91693	450.439	2.09323
466.553	3.72358	466.553	2.07441
482.666	3.40395	482.666	1.99906
500.244	2.98704	500.244	2.05916
517.822	2.97359	517.822	2.18686
536.133	4.49386	536.133	2.6488
554.443	3.96902	554.443	2.4872
574.219	4.12885	574.219	2.8624
594.727	5.63009	594.727	3.01532
615.234	5.11922	615.234	2.71947
637.207	4.40839	637.207	2.76011
659.912	4.49614	659.912	3.00048
683.35	5.37098	683.35	3.13581
706.787	5.10383	706.787	3.12032
731.689	5.09979	731.689	3.20487
758.057	5.41548	758.057	3.04542
784.424	4.59912	784.424	2.67676
812.256	3.79238	812.256	2.4541
840.82	3.34722	840.82	2.86831
870.85	4.07892	870.85	2.09096
901.611	3.15508	901.611	1.78661
933.105	3.92995	933.105	2.13096
966.064	4.41277	966.064	2.35046
999.756	4.63893	999.756	2.65404
1,034.91	5.05494	1,034.91	2.55703
1,071.53	4.87919	1,071.53	2.48349
1,109.62	4.89696	1,109.62	2.53005
1,148.44	5.22682	1,148.44	2.80649
1,189.45	5.52853	1,189.45	2.91507
1,231.2	5.63109	1,231.2	2.93943
1,274.41	5.49081	1,274.41	2.65139
1,319.82	4.96682	1,319.82	2.33861
1,365.97	4.52829	1,365.97	2.10595
1,414.31	4.76434	1,414.31	2.21124
1,464.11	5.24338	1,464.11	2.56393
1,515.38	5.86642	1,515.38	2.93382
1,568.85	6.15035	1,568.85	3.10566
1,624.51	5.88143	1,624.51	2.99706
1,681.64	5.05732	1,681.64	2.5516
1,740.97	5.23225	1,740.97	2.73902
1,802.49	5.87599	1,802.49	3.15198
1,866.21	5.94419	1,866.21	3.09549
1,932.13	5.31822	1,932.13	2.88872
2,000.24	5.27981	2,000.24	2.63998
2,070.56	5.05965	2,070.56	2.53967
2,143.8	4.49337	2,143.8	2.16594
2,219.24	3.78395	2,219.24	1.53158
2,297.61	3.6804	2,297.61	1.23942
2,378.17	3.32782	2,378.17	0.832404
2,462.4	2.77556	2,462.4	0.271335
2,548.83	2.41408	2,548.83	-0.000692725
2,638.92	2.54179	2,638.92	-0.017729
2,731.93	2.70683	2,731.93	0.0325528
2,828.61	2.31089	2,828.61	-0.369999
2,928.22	2.15715	2,928.22	-0.500268
3,031.49	2.43433	3,031.49	-0.328115
3,138.43	2.52059	3,138.43	-0.214396
3,249.02	2.80751	3,249.02	-0.0258121
3,363.28	2.61975	3,363.28	-0.118849
3,481.93	2.65932	3,481.93	-0.0723367
3,604.98	2.91861	3,604.98	0.186399
3,732.42	2.85581	3,732.42	0.243961
3,863.53	3.10379	3,863.53	0.425023
3,999.76	3.96257	3,999.76	1.04875
4,141.11	4.35698	4,141.11	1.35743
4,286.87	5.26804	4,286.87	1.85543
4,438.48	5.42795	4,438.48	1.90086
4,594.48	5.86844	4,594.48	2.21749
4,757.08	5.59925	4,757.08	2.01237
4,924.8	5.33577	4,924.8	2.07175
5,098.39	5.00462	5,098.39	1.75377
5,277.83	4.4451	5,277.83	1.31236
5,463.87	4.69564	5,463.87	1.48048
5,656.49	4.86934	5,656.49	1.56624
5,856.45	5.1374	5,856.45	1.70383
6,062.99	5.53988	6,062.99	1.87094
6,276.86	5.87988	6,276.86	2.14897
6,498.05	5.95064	6,498.05	2.22668
6,727.29	5.92714	6,727.29	2.18374
6,964.6	5.68657	6,964.6	2.10561
7,209.96	5.38231	7,209.96	1.94285
7,464.11	5.59231	7,464.11	2.02488
7,727.78	5.84118	7,727.78	2.27947
8,000.24	6.23842	8,000.24	2.42025
8,282.23	6.80629	8,282.23	2.62154
8,574.46	7.11611	8,574.46	2.77446
8,876.22	7.32345	8,876.22	2.94792
9,189.7	7.45585	9,189.7	2.98577
9,513.43	7.29327	9,513.43	2.88722
9,848.88	7.4993	9,848.88	3.05159
10,196.8	7.66877	10,196.8	3.22109
10,556.4	8.06106	10,556.4	3.41128
10,928.5	8.27512	10,928.5	3.57187
11,313.7	8.30731	11,313.7	3.60922
11,712.9	8.1957	11,712.9	3.56652
12,126	8.57213	12,126	3.68161
12,553.7	9.17222	12,553.7	3.92344
12,996.1	9.60694	12,996.1	4.19181
13,454.6	9.85564	13,454.6	4.46759
13,928.5	10.0729	13,928.5	4.62124
14,419.9	10.3817	14,419.9	4.70979
14,928.2	10.6587	14,928.2	4.78681
15,454.8	10.9565	15,454.8	4.96398
15,999.8	11.0262	15,999.8	5.07669
16,564.5	10.9718	16,564.5	5.06034
17,148.2	11.4107	17,148.2	5.23565
17,753.2	11.7781	17,753.2	5.43641
18,379.4	11.9502	18,379.4	5.55851
19,027.6	12.2871	19,027.6	5.69916
19,698.5	12.6091	19,698.5	5.74962
19,999.5	12.7778	19,999.5	5.76392
