"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-1.01114	20.5078	-0.34683
21.9727	-1.10646	21.9727	-0.542165
23.4375	-0.193089	23.4375	-0.0728528
24.9023	-1.41767	24.9023	-0.492092
26.3672	-0.0836445	26.3672	-0.0364997
27.832	0.355986	27.832	0.115948
29.2969	0.17907	29.2969	0.0646924
30.7617	0.426365	30.7617	0.14329
32.2266	0.323197	32.2266	0.114334
33.6914	0.178165	33.6914	0.0580736
35.1562	0.208992	35.1562	0.0719317
36.6211	0.291686	36.6211	0.101057
38.0859	0.293278	38.0859	0.100289
39.5508	0.273261	39.5508	0.0968129
41.0156	0.209147	41.0156	0.0658295
42.4805	0.198368	42.4805	0.0814148
43.9453	0.213611	43.9453	0.0821968
45.4102	0.235251	45.4102	0.0908942
46.875	0.202182	46.875	0.0785606
48.3398	0.211869	48.3398	0.0829696
51.2695	0.290929	51.2695	0.1101
52.7344	0.315489	52.7344	0.119447
54.1992	0.288007	54.1992	0.108861
55.6641	0.299962	55.6641	0.114824
58.5938	0.30481	58.5938	0.117074
60.0586	0.310731	60.0586	0.1208
62.9883	0.33037	62.9883	0.127431
64.4531	0.326873	64.4531	0.126126
67.3828	0.332329	67.3828	0.130455
68.8477	0.357659	68.8477	0.140171
71.7773	0.379209	71.7773	0.147842
74.707	0.375698	74.707	0.146251
77.6367	0.372088	77.6367	0.145722
79.1016	0.382041	79.1016	0.150616
82.0312	0.405594	82.0312	0.160705
84.9609	0.410643	84.9609	0.161516
87.8906	0.363467	87.8906	0.145646
90.8203	0.380536	90.8203	0.153789
95.2148	0.436396	95.2148	0.175851
98.1445	0.440618	98.1445	0.177397
101.074	0.525807	101.074	0.208735
105.469	0.490535	105.469	0.192126
108.398	0.522739	108.398	0.204383
112.793	0.517444	112.793	0.202891
117.188	0.557922	117.188	0.217999
120.117	0.575984	120.117	0.223706
124.512	0.524747	124.512	0.211236
128.906	0.573599	128.906	0.233078
133.301	0.616482	133.301	0.252016
139.16	0.586491	139.16	0.243158
143.555	0.645475	143.555	0.26886
147.949	0.708624	147.949	0.296999
153.809	0.74183	153.809	0.305184
159.668	0.696866	159.668	0.293515
165.527	0.7505	165.527	0.326053
171.387	0.809086	171.387	0.352574
177.246	0.823293	177.246	0.360763
183.105	0.887666	183.105	0.394072
188.965	0.956112	188.965	0.411382
196.289	1.01138	196.289	0.445909
203.613	1.12739	203.613	0.487508
210.938	1.17931	210.938	0.505728
218.262	1.10888	218.262	0.487967
225.586	1.23872	225.586	0.560531
232.91	1.39345	232.91	0.620555
241.699	1.45647	241.699	0.626444
250.488	1.61958	250.488	0.707865
259.277	1.62433	259.277	0.699593
268.066	1.80346	268.066	0.785345
276.855	1.83468	276.855	0.77308
287.109	1.83138	287.109	0.762311
297.363	2.05862	297.363	0.917322
307.617	2.23857	307.617	0.936567
319.336	2.3129	319.336	0.968905
329.59	2.41693	329.59	0.9527
341.309	2.54111	341.309	1.12099
353.027	2.77629	353.027	1.12676
366.211	2.89144	366.211	1.15514
379.395	3.02453	379.395	1.2016
392.578	3.12668	392.578	1.20448
405.762	3.34286	405.762	1.35026
420.41	3.5521	420.41	1.30685
435.059	3.44818	435.059	1.30221
451.172	3.96666	451.172	1.45385
465.82	3.75015	465.82	1.43427
483.398	4.02512	483.398	1.43491
499.512	4.1782	499.512	1.53039
517.09	4.08798	517.09	1.40772
536.133	4.20721	536.133	1.45533
555.176	4.2847	555.176	1.45839
574.219	4.44421	574.219	1.43895
594.727	4.75278	594.727	1.56702
615.234	4.80962	615.234	1.59642
637.207	4.60379	637.207	1.38005
659.18	4.73333	659.18	1.47518
682.617	4.68338	682.617	1.44691
707.52	4.60825	707.52	1.38196
732.422	5.08058	732.422	1.67512
757.324	5.03174	757.324	1.70099
785.156	5.14602	785.156	1.74253
811.523	5.01972	811.523	1.69181
840.82	5.45742	840.82	2.00852
870.117	5.22867	870.117	1.89994
900.879	5.49557	900.879	2.13085
933.105	5.36553	933.105	2.16772
965.332	5.50809	965.332	2.37734
1,000.49	4.98723	1,000.49	2.36263
1,035.64	4.65792	1,035.64	2.24176
1,072.27	6.18566	1,072.27	2.65151
1,108.89	7.08384	1,108.89	3.05671
1,148.44	6.94543	1,148.44	2.95262
1,189.45	6.59999	1,189.45	2.7315
1,230.47	6.57315	1,230.47	3.01875
1,274.41	6.67114	1,274.41	3.10065
1,319.82	6.36542	1,319.82	3.01345
1,366.7	5.73725	1,366.7	2.95614
1,413.57	5.40147	1,413.57	2.49384
1,463.38	5.9371	1,463.38	2.38108
1,516.11	6.35888	1,516.11	2.61434
1,568.85	6.77625	1,568.85	2.78243
1,624.51	6.75235	1,624.51	2.79687
1,681.64	6.62278	1,681.64	2.69083
1,741.7	6.87473	1,741.7	2.71071
1,803.22	7.37445	1,803.22	2.84669
1,866.21	6.7057	1,866.21	2.69779
1,932.13	5.60589	1,932.13	2.63097
1,999.51	5.39003	1,999.51	2.30375
2,069.82	6.12873	2,069.82	2.51561
2,143.07	7.06645	2,143.07	2.87644
2,219.24	7.52386	2,219.24	2.99717
2,296.88	7.6287	2,296.88	3.02453
2,378.91	7.44634	2,378.91	2.85687
