"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	47.1581	20.5078	41.9676	20.5078	45.3209	20.5078	45.8264	20.5078	46.4602	20.5078	45.6582
21.9727	45.1349	21.9727	48.0051	21.9727	46.0656	21.9727	46.58	21.9727	47.3504	21.9727	46.5994
23.4375	52.5195	23.4375	52.9474	23.4375	52.6038	23.4375	52.6497	23.4375	52.8086	23.4375	52.6767
24.9023	50.709	24.9023	50.1967	24.9023	50.322	24.9023	50.8259	24.9023	52.2115	24.9023	50.8052
26.3672	49.7674	26.3672	50.1252	26.3672	49.7218	26.3672	49.7025	26.3672	49.6607	26.3672	49.7613
27.832	53.8397	27.832	54.2817	27.832	53.983	27.832	53.8118	27.832	53.3856	27.832	53.8721
29.2969	55.2414	29.2969	55.2683	29.2969	55.197	29.2969	55.096	29.2969	54.8739	29.2969	55.1357
30.7617	57.363	30.7617	57.7542	30.7617	57.5297	30.7617	57.3375	30.7617	56.8573	30.7617	57.391
32.2266	59.7478	32.2266	59.8032	32.2266	59.7677	32.2266	59.6201	32.2266	59.258	32.2266	59.6568
33.6914	61.3752	33.6914	61.5464	33.6914	61.4276	33.6914	61.3474	33.6914	61.1319	33.6914	61.3716
35.1562	62.6673	35.1562	62.72	35.1562	62.6809	35.1562	62.5886	35.1562	62.3487	35.1562	62.6113
36.6211	64.3014	36.6211	64.3357	36.6211	64.3371	36.6211	64.2151	36.6211	63.9113	36.6211	64.2386
38.0859	65.7077	38.0859	65.783	38.0859	65.7609	38.0859	65.6399	38.0859	65.332	38.0859	65.6632
39.5508	67.1567	39.5508	67.0881	39.5508	67.1574	39.5508	67.0458	39.5508	66.7659	39.5508	67.0628
41.0156	67.597	41.0156	67.6141	41.0156	67.6231	41.0156	67.555	41.0156	67.3184	41.0156	67.5586
42.4805	69.7633	42.4805	69.7434	42.4805	69.7838	42.4805	69.6779	42.4805	69.507	42.4805	69.7049
43.9453	70.4037	43.9453	70.4091	43.9453	70.4407	43.9453	70.3391	43.9453	70.1478	43.9453	70.3608
45.4102	71.3721	45.4102	71.3458	45.4102	71.4075	45.4102	71.2978	45.4102	71.0947	45.4102	71.319
46.875	72.2503	46.875	72.2354	46.875	72.2881	46.875	72.1926	46.875	72.028	46.875	72.2116
48.3398	73.0894	48.3398	73.0801	48.3398	73.129	48.3398	73.0258	48.3398	72.855	48.3398	73.0483
51.2695	74.8405	51.2695	74.8319	51.2695	74.9055	51.2695	74.7744	51.2695	74.5374	51.2695	74.7979
52.7344	75.4207	52.7344	75.4056	52.7344	75.4911	52.7344	75.3497	52.7344	75.093	52.7344	75.3743
54.1992	75.9931	54.1992	75.972	54.1992	76.059	54.1992	75.9319	54.1992	75.7014	54.1992	75.9524
55.6641	76.5454	55.6641	76.4981	55.6641	76.6046	55.6641	76.4703	55.6641	76.2327	55.6641	76.4922
58.5938	77.3954	58.5938	77.3446	58.5938	77.4612	58.5938	77.3253	58.5938	77.0915	58.5938	77.3465
60.0586	77.7531	60.0586	77.7034	60.0586	77.8237	60.0586	77.6821	60.0586	77.4502	60.0586	77.7055
62.9883	78.4761	62.9883	78.4158	62.9883	78.551	62.9883	78.4036	62.9883	78.1571	62.9883	78.4261
64.4531	78.7486	64.4531	78.6779	64.4531	78.8219	64.4531	78.6774	64.4531	78.4363	64.4531	78.6982
67.3828	79.1983	67.3828	79.1238	67.3828	79.2764	67.3828	79.1253	67.3828	78.8901	67.3828	79.1485
68.8477	79.4471	68.8477	79.3481	68.8477	79.5227	68.8477	79.3611	68.8477	79.1055	68.8477	79.3852
71.7773	79.9597	71.7773	79.8737	71.7773	80.0489	71.7773	79.8786	71.7773	79.6076	71.7773	79.9039
74.707	80.4302	74.707	80.3468	74.707	80.5233	74.707	80.3559	74.707	80.0916	74.707	80.3798
77.6367	80.7349	77.6367	80.6457	77.6367	80.8302	77.6367	80.6639	77.6367	80.4098	77.6367	80.6872
79.1016	80.8944	79.1016	80.8023	79.1016	80.993	79.1016	80.82	79.1016	80.5622	79.1016	80.8452
82.0312	81.396	82.0312	81.2906	82.0312	81.4988	82.0312	81.3135	82.0312	81.0427	82.0312	81.3411
84.9609	81.757	84.9609	81.6314	84.9609	81.857	84.9609	81.674	84.9609	81.3991	84.9609	81.6983
87.8906	81.9391	87.8906	81.8867	87.8906	82.0663	87.8906	81.8989	87.8906	81.678	87.8906	81.9232
90.8203	82.5183	90.8203	82.4493	90.8203	82.6478	90.8203	82.4705	90.8203	82.2432	90.8203	82.4967
95.2148	82.9884	95.2148	82.9482	95.2148	83.1556	95.2148	82.9518	95.2148	82.6945	95.2148	82.9829
98.1445	83.2733	98.1445	83.2902	98.1445	83.4672	98.1445	83.2585	98.1445	83.0063	98.1445	83.293
101.074	83.6358	101.074	83.6756	101.074	83.851	101.074	83.6005	101.074	83.276	101.074	83.6464
105.469	84.1214	105.469	84.2276	105.469	84.3539	105.469	84.1242	105.469	83.8204	105.469	84.1654
108.398	84.5081	108.398	84.5569	108.398	84.7322	108.398	84.4926	108.398	84.1634	108.398	84.5314
112.793	84.9614	112.793	85.0371	112.793	85.2034	112.793	84.9651	112.793	84.6519	112.793	85.004
117.188	85.4661	117.188	85.5534	117.188	85.7219	117.188	85.4636	117.188	85.1209	117.188	85.5078
120.117	85.7577	120.117	85.7958	120.117	85.9982	120.117	85.7379	120.117	85.3719	120.117	85.7785
124.512	86.132	124.512	86.1281	124.512	86.3701	124.512	86.1269	124.512	85.8345	124.512	86.1622
