"Estimated In-Room Response"
"Estimated In-Room Response"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	45.9257
21.9727	46.7987
23.4375	52.7215
24.9023	51.1861
26.3672	49.7778
27.832	53.7825
29.2969	55.0937
30.7617	57.2867
32.2266	59.5803
33.6914	61.3263
35.1562	62.5603
36.6211	64.1683
38.0859	65.5918
39.5508	66.998
41.0156	67.5042
42.4805	69.6638
43.9453	70.3135
45.4102	71.2672
46.875	72.1672
48.3398	73.0022
51.2695	74.7329
52.7344	75.3039
54.1992	75.8879
55.6641	76.4259
58.5938	77.2794
60.0586	77.6379
62.9883	78.3538
64.4531	78.6266
67.3828	79.077
68.8477	79.3083
71.7773	79.822
74.707	80.2986
77.6367	80.6072
79.1016	80.7636
82.0312	81.2551
84.9609	81.6106
87.8906	81.8468
90.8203	82.4175
95.2148	82.8922
98.1445	83.2014
101.074	83.5362
105.469	84.0609
108.398	84.4201
112.793	84.894
117.188	85.3891
120.117	85.6554
124.512	86.0537
128.906	86.3105
133.301	86.6183
139.16	86.86
143.555	87.0812
147.949	87.2321
153.809	87.3228
159.668	87.4819
165.527	87.5434
171.387	87.5145
177.246	87.4011
183.105	87.2829
188.965	87.1621
196.289	87.1529
203.613	86.9152
210.938	86.6622
218.262	86.4746
225.586	86.2907
232.91	86.0794
241.699	85.828
250.488	85.5756
259.277	85.4255
268.066	85.074
276.855	84.8637
287.109	84.6273
297.363	84.4415
307.617	84.3782
319.336	83.9999
329.59	83.8264
341.309	83.5765
353.027	83.4254
366.211	83.2384
379.395	83.32
392.578	83.0381
405.762	82.8413
420.41	82.8562
435.059	82.5748
451.172	82.7526
465.82	82.2633
483.398	82.2667
499.512	81.9805
517.09	81.732
536.133	80.9833
555.176	80.3848
574.219	81.4293
594.727	84.8341
615.234	84.1617
637.207	82.9888
659.18	82.6976
682.617	82.1865
707.52	81.7616
732.422	82.0054
757.324	81.9352
785.156	82.633
811.523	83.0668
840.82	83.1017
870.117	83.062
900.879	82.9847
933.105	82.9264
965.332	82.9428
1,000.49	82.1672
1,035.64	79.1443
1,072.27	77.2108
1,108.89	78.5843
1,148.44	79.259
1,189.45	79.8859
1,230.47	81.536
1,274.41	81.1496
1,319.82	79.9877
1,366.7	78.174
1,413.57	78.177
1,463.38	81.9615
1,516.11	83.6277
1,568.85	84.8711
1,624.51	84.2391
1,681.64	83.2257
1,741.7	83.2012
1,803.22	83.9619
1,866.21	83.1875
1,932.13	80.4764
1,999.51	79.6215
2,069.82	79.2051
2,143.07	79.5341
2,219.24	79.3822
2,296.88	78.2932
2,378.91	76.6907
2,462.4	77.4875
2,548.83	78.5936
2,639.65	78.77
2,731.93	79.2813
2,828.61	79.7792
2,928.22	80.0862
3,030.76	80.0647
3,137.7	79.9881
3,249.02	79.6289
3,363.28	79.1435
3,481.93	79.1922
3,604.98	80.4947
3,732.42	79.6962
3,864.26	79.4436
4,000.49	80.518
4,141.11	80.3709
4,287.6	80.9844
4,438.48	80.8765
4,595.21	81.4756
4,756.35	80.4946
4,924.8	80.6192
5,097.66	81.1671
5,277.83	81.6717
5,463.87	81.4994
5,657.23	82.4686
5,856.45	82.1044
6,062.99	82.5617
6,276.86	82.5287
6,498.05	82.851
6,726.56	83.0045
6,963.87	82.5296
7,209.96	82.8146
7,464.84	82.27
7,727.05	82.6046
7,999.51	82.3039
8,282.23	82.3992
8,573.73	82.4642
8,876.95	82.4815
9,188.96	82.8647
9,514.16	82.6898
9,849.61	82.5402
10,196.8	82.2795
10,555.7	81.852
10,927.7	81.5074
11,313	81.2793
11,712.9	81.1446
12,126	81.2447
12,553.7	81.3376
12,996.1	81.2578
13,454.6	81.0278
13,929.2	80.758
14,419.9	80.6461
14,928.2	80.6502
15,455.6	80.6204
16,000.5	80.4059
16,564.5	79.9444
17,148.9	79.2919
17,752.4	78.6952
18,379.4	78.3273
19,026.9	78.3551
19,697.8	78.7183
19,999.5	78.8845
