"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	52.4553	20.5078	47.8183	20.5078	59.728	20.5078	57.3781
21.9727	55.1714	21.9727	51.0333	21.9727	60.631	21.9727	58.5096
23.4375	57.2311	23.4375	53.8754	23.4375	61.7848	23.4375	59.8525
24.9023	59.5095	24.9023	56.7036	24.9023	62.5443	24.9023	60.9756
26.3672	61.1793	26.3672	58.7612	26.3672	63.6202	26.3672	62.2496
27.832	62.6729	27.832	60.6161	27.832	64.8604	27.832	63.61
29.2969	63.9097	29.2969	62.2152	29.2969	66.212	29.2969	64.9793
30.7617	65.486	30.7617	64.0557	30.7617	67.3681	30.7617	66.3079
32.2266	66.5584	32.2266	65.3902	32.2266	68.5665	32.2266	67.5092
33.6914	67.9519	33.6914	66.9535	33.6914	69.6938	33.6914	68.756
35.1563	69.2124	35.1563	68.3508	35.1563	70.7512	35.1563	69.9106
36.6211	70.2241	36.6211	69.476	36.6211	71.7294	36.6211	70.9233
38.0859	71.1795	38.0859	70.5434	38.0859	72.6954	38.0859	71.9079
39.5508	72.3728	39.5508	71.7114	39.5508	73.4901	39.5508	72.8479
41.0156	73.3443	41.0156	72.8536	41.0156	74.5877	41.0156	73.9334
42.4805	74.3684	42.4805	73.8724	42.4805	75.4137	42.4805	74.8358
43.9453	75.2071	43.9453	74.7643	43.9453	76.1122	43.9453	75.6027
45.4102	76.0411	45.4102	75.6475	45.4102	76.9209	45.4102	76.4331
46.875	76.8016	46.875	76.4451	46.875	77.6958	46.875	77.2107
48.3398	77.4722	48.3398	77.262	48.3398	78.5533	48.3398	78.0262
51.2695	78.9855	51.2695	78.8312	51.2695	79.8364	51.2695	79.4173
52.7344	79.6245	52.7344	79.5022	52.7344	80.4118	52.7344	80.0273
54.1992	80.2637	54.1992	80.1794	54.1992	81.0301	54.1992	80.6639
55.6641	80.8666	55.6641	80.8163	55.6641	81.591	55.6641	81.2512
58.5938	81.944	58.5938	81.9332	58.5938	82.5583	58.5938	82.2762
60.0586	82.4142	60.0586	82.4208	60.0586	82.9693	60.0586	82.7177
62.9883	83.2331	62.9883	83.28	62.9883	83.7345	62.9883	83.5172
64.4531	83.6278	64.4531	83.7079	64.4531	84.1238	64.4531	83.9177
67.3828	84.1818	67.3828	84.2941	67.3828	84.6233	67.3828	84.4502
68.8477	84.3958	68.8477	84.5177	68.8477	84.7969	68.8477	84.6446
71.7773	84.8306	71.7773	84.9822	71.7773	85.2031	71.7773	85.0719
74.707	85.2559	74.707	85.4171	74.707	85.5569	74.707	85.4611
77.6367	85.4897	77.6367	85.6697	77.6367	85.7462	77.6367	85.6761
79.1016	85.5659	79.1016	85.7467	79.1016	85.7786	79.1016	85.7291
82.0313	85.7794	82.0313	85.9549	82.0313	85.8924	82.0313	85.8882
84.9609	85.9329	84.9609	86.1257	84.9609	86.0442	84.9609	86.0457
87.8906	85.9239	87.8906	86.1532	87.8906	86.121	87.8906	86.0924
90.8203	85.6617	90.8203	85.9894	90.8203	86.1628	90.8203	86.0213
95.2148	86.3209	95.2148	86.4247	95.2148	85.9119	95.2148	86.1404
98.1445	86.0133	98.1445	86.2383	98.1445	86.0006	98.1445	86.0704
101.074	85.9923	101.074	86.1854	101.074	85.8801	101.074	85.9887
105.469	85.9133	105.469	86.1255	105.469	85.8683	105.469	85.9499
108.398	86.0432	108.398	86.2094	108.398	85.8229	108.398	85.9764
112.793	86.2402	112.793	86.3905	112.793	86.0006	112.793	86.1589
117.188	86.2558	117.188	86.3791	117.188	86.0011	117.188	86.1589
120.117	86.5955	120.117	86.6277	120.117	86.091	120.117	86.3461
124.512	86.4926	124.512	86.5569	124.512	85.8413	124.512	86.1804
128.906	86.278	128.906	86.2891	128.906	85.3861	128.906	85.8336
133.301	86.249	133.301	86.31	133.301	85.5223	133.301	85.8992
139.16	85.7508	139.16	85.9448	139.16	85.5394	139.16	85.6967
143.555	85.682	143.555	85.8141	143.555	85.4749	143.555	85.612
147.949	85.678	147.949	85.6991	147.949	85.2399	147.949	85.4585
153.809	85.907	153.809	85.7755	153.809	84.8311	153.809	85.3316
159.668	85.9551	159.668	85.8268	159.668	84.6426	159.668	85.271
165.527	85.7235	165.527	85.6871	165.527	84.757	165.527	85.229
171.387	85.2513	171.387	85.2694	171.387	84.7855	171.387	85.017
177.246	84.7548	177.246	84.7396	177.246	84.7287	177.246	84.7368
183.105	84.8067	183.105	84.4415	183.105	84.5037	183.105	84.5474
188.965	85.2642	188.965	84.7171	188.965	83.766	188.965	84.3658
196.289	85.5299	196.289	84.963	196.289	83.8178	196.289	84.5284
203.613	85.286	203.613	84.5994	203.613	83.3544	203.613	84.1503
210.938	85.3143	210.938	84.5677	210.938	83.0134	210.938	84.0011
218.262	85.2063	218.262	84.4779	218.262	82.9253	218.262	83.9072
225.586	85.0732	225.586	84.225	225.586	82.8975	225.586	83.7816
232.91	85.3363	232.91	84.2558	232.91	82.2881	232.91	83.6141
241.699	85.3812	241.699	84.4109	241.699	82.2334	241.699	83.6566
250.488	85.3249	250.488	84.265	250.488	81.9127	250.488	83.4716
259.277	85.3861	259.277	84.4005	259.277	81.9497	259.277	83.5489
268.066	84.9248	268.066	83.9627	268.066	81.7418	268.066	83.1896
276.855	84.9805	276.855	83.9638	276.855	81.2891	276.855	83.0411
287.109	84.8716	287.109	83.7079	287.109	81.2503	287.109	82.9075
297.363	84.7728	297.363	83.3214	297.363	80.6709	297.363	82.5438
307.617	84.9654	307.617	83.945	307.617	80.6362	307.617	82.8104
319.336	84.7116	319.336	83.4981	319.336	80.4214	319.336	82.5006
329.59	84.9124	329.59	83.7868	329.59	80.2956	329.59	82.6289
341.309	84.3335	341.309	83.3076	341.309	80.4882	341.309	82.3373
353.027	84.358	353.027	82.8449	353.027	79.6103	353.027	81.8968
366.211	84.4521	366.211	83.0246	366.211	79.1505	366.211	81.8566
379.395	85.0072	379.395	83.8075	379.395	79.4786	379.395	82.434
392.578	84.4032	392.578	83.3577	392.578	79.5036	392.578	82.0643
405.762	83.9308	405.762	82.5674	405.762	79.4377	405.762	81.6019
420.41	84.508	420.41	82.9664	420.41	78.3003	420.41	81.6311
435.059	84.2522	435.059	83.1549	435.059	79.2356	435.059	81.8599
451.172	84.5689	451.172	82.8116	451.172	78.7993	451.172	81.7254
465.82	84.8373	465.82	83.3419	465.82	78.3069	465.82	81.9014
483.398	84.1304	483.398	82.8698	483.398	78.9529	483.398	81.6313
499.512	84.6436	499.512	83.109	499.512	78.5849	499.512	81.8064
517.09	84.743	517.09	83.2988	517.09	78.7055	517.09	81.9452
536.133	84.6894	536.133	82.7203	536.133	78.7691	536.133	81.7308
555.176	84.9384	555.176	83.0972	555.176	77.9491	555.176	81.7671
574.219	84.5456	574.219	82.6228	574.219	78.251	574.219	81.5068
594.727	84.4386	594.727	82.2956	594.727	78.9061	594.727	81.5285
615.234	85.2464	615.234	81.3875	615.234	78.3274	615.234	81.437
637.207	85.763	637.207	82.1631	637.207	77.4397	637.207	81.7108
659.18	86.8213	659.18	83.5223	659.18	77.7733	659.18	82.7332
682.617	86.6189	682.617	84.0689	682.617	78.9769	682.617	83.0504
707.52	86.5151	707.52	83.5764	707.52	78.3119	707.52	82.7004
732.422	86.2835	732.422	83.7367	732.422	77.6755	732.422	82.5335
757.324	85.6547	757.324	83.3254	757.324	77.7195	757.324	82.1071
785.156	85.3304	785.156	82.8601	785.156	76.7501	785.156	81.6134
811.523	85.1884	811.523	82.3568	811.523	76.8445	811.523	81.384
840.82	85.1936	840.82	81.8164	840.82	76.2013	840.82	81.0891
870.117	84.9107	870.117	81.7462	870.117	75.5197	870.117	80.8126
900.879	85.4035	900.879	81.5482	900.879	75.1918	900.879	80.955
933.105	85.1914	933.105	81.9899	933.105	74.5207	933.105	80.9036
965.332	85.7194	965.332	82.7992	965.332	75.7183	965.332	81.619
1,000.49	85.4316	1,000.49	82.0789	1,000.49	75.5521	1,000.49	81.1958
1,035.64	85.1857	1,035.64	81.9529	1,035.64	74.8323	1,035.64	80.9266
1,072.27	85.0333	1,072.27	82.6734	1,072.27	74.7342	1,072.27	81.1082
1,108.89	85.7584	1,108.89	81.7392	1,108.89	74.6112	1,108.89	81.1374
1,148.44	86.0571	1,148.44	81.9154	1,148.44	73.9172	1,148.44	81.291
1,189.45	85.646	1,189.45	81.7609	1,189.45	73.8837	1,189.45	81.0011
1,230.47	85.7335	1,230.47	81.8552	1,230.47	74.2607	1,230.47	81.1214
1,274.41	85.9707	1,274.41	82.019	1,274.41	74.033	1,274.41	81.2861
1,319.82	85.2084	1,319.82	81.3693	1,319.82	73.5516	1,319.82	80.5896
1,366.7	84.9287	1,366.7	80.9935	1,366.7	73.2538	1,366.7	80.2764
1,413.57	84.7851	1,413.57	80.6758	1,413.57	72.4141	1,413.57	80.0077
1,463.38	84.8837	1,463.38	80.7568	1,463.38	71.8956	1,463.38	80.0473
1,516.11	84.8688	1,516.11	81.1028	1,516.11	72.53	1,516.11	80.2085
1,568.85	84.7004	1,568.85	81.0724	1,568.85	72.2353	1,568.85	80.0765
1,624.51	85.3131	1,624.51	80.8202	1,624.51	72.2379	1,624.51	80.3532
1,681.64	84.8521	1,681.64	80.4981	1,681.64	71.7784	1,681.64	79.9358
1,741.7	84.6462	1,741.7	79.7173	1,741.7	69.8025	1,741.7	79.4324
1,803.22	85.3355	1,803.22	80.312	1,803.22	70.9843	1,803.22	80.1239
1,866.21	85.2561	1,866.21	80.2202	1,866.21	70.0819	1,866.21	79.9924
1,932.13	84.5176	1,932.13	79.3736	1,932.13	69.0632	1,932.13	79.2078
1,999.51	84.4663	1,999.51	79.4276	1,999.51	68.8783	1,999.51	79.1804
2,069.82	85.2707	2,069.82	80.2815	2,069.82	69.1368	2,069.82	79.9742
2,143.07	85.6223	2,143.07	80.1172	2,143.07	68.6525	2,143.07	80.1439
2,219.24	84.6881	2,219.24	79.3055	2,219.24	67.3859	2,219.24	79.232
2,296.88	84.755	2,296.88	79.1358	2,296.88	67.7381	2,296.88	79.2437
2,378.91	86.1729	2,378.91	80.0462	2,378.91	68.2056	2,378.91	80.4968
2,462.4	85.8448	2,462.4	80.0423	2,462.4	68.0931	2,462.4	80.2589
2,548.83	85.0521	2,548.83	79.6818	2,548.83	68.0815	2,548.83	79.6113
2,639.65	85.0943	2,639.65	79.8914	2,639.65	68.3653	2,639.65	79.7105
2,731.93	85.3107	2,731.93	80.0615	2,731.93	68.2645	2,731.93	79.9017
2,828.61	85.2901	2,828.61	80.612	2,828.61	69.23	2,828.61	80.0919
2,928.22	85.3619	2,928.22	80.4341	2,928.22	68.682	2,928.22	80.0615
3,030.76	84.8808	3,030.76	79.2294	3,030.76	67.3841	3,030.76	79.3438
3,137.7	85.0259	3,137.7	79.1768	3,137.7	66.8516	3,137.7	79.4148
3,249.02	84.4667	3,249.02	78.5641	3,249.02	66.2347	3,249.02	78.8399
3,363.28	84.3447	3,363.28	78.4896	3,363.28	66.264	3,363.28	78.7348
3,481.93	83.9477	3,481.93	79.1949	3,481.93	66.9314	3,481.93	78.6887
3,604.98	83.7631	3,604.98	80.3379	3,604.98	68.2287	3,604.98	79.0192
3,732.42	83.8856	3,732.42	79.8793	3,732.42	67.6545	3,732.42	78.9023
3,864.26	84.4976	3,864.26	79.9354	3,864.26	66.9487	3,864.26	79.2816
4,000.49	84.6241	4,000.49	79.9864	4,000.49	67.2214	4,000.49	79.3885
4,141.11	85.4328	4,141.11	80.3029	4,141.11	67.39	4,141.11	80.0264
4,287.6	85.5821	4,287.6	80.3359	4,287.6	67.0362	4,287.6	80.1278
4,438.48	86.5646	4,438.48	79.8269	4,438.48	65.2791	4,438.48	80.6681
4,595.21	87.2878	4,595.21	79.5575	4,595.21	65.6446	4,595.21	81.1777
4,756.35	87.5752	4,756.35	78.6197	4,756.35	64.5595	4,756.35	81.2378
4,924.8	86.9036	4,924.8	78.4616	4,924.8	65.2433	4,924.8	80.6659
5,097.66	86.1286	5,097.66	78.118	5,097.66	65.3486	5,097.66	79.9806
5,277.83	85.2883	5,277.83	78.5821	5,277.83	65.4931	5,277.83	79.426
5,463.87	84.7355	5,463.87	78.6806	5,463.87	65.2018	5,463.87	79.0366
5,657.23	84.805	5,657.23	78.4713	5,657.23	64.8478	5,657.23	79.0274
5,856.45	84.7915	5,856.45	79.0354	5,856.45	64.7425	5,856.45	79.1606
6,062.99	84.5971	6,062.99	79.771	6,062.99	63.6942	6,062.99	79.2235
6,276.86	84.8219	6,276.86	80.1978	6,276.86	64.5747	6,276.86	79.5232
6,498.05	85.1006	6,498.05	79.8166	6,498.05	65.7135	6,498.05	79.6154
6,726.56	84.9128	6,726.56	79.5074	6,726.56	65.9584	6,726.56	79.4025
6,963.87	84.4193	6,963.87	79.2885	6,963.87	64.97	6,963.87	78.978
