"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	52.0265	20.5078	46.9788	20.5078	50.1981
21.9727	55.1283	21.9727	50.2372	21.9727	53.3377
23.4375	57.1957	23.4375	53.3906	23.4375	55.6972
24.9023	59.4889	24.9023	56.3918	24.9023	58.2107
26.3672	61.1542	26.3672	58.5448	26.3672	60.0426
27.832	62.6622	27.832	60.4284	27.832	61.6873
29.2969	63.8883	29.2969	62.0752	29.2969	63.0757
30.7617	65.4826	30.7617	63.9291	30.7617	64.7749
32.2266	66.5271	32.2266	65.3314	32.2266	65.9703
33.6914	67.9297	33.6914	66.902	33.6914	67.4462
35.1563	69.1951	35.1563	68.3002	35.1563	68.7706
36.6211	70.2016	36.6211	69.4488	36.6211	69.8415
38.0859	71.1455	38.0859	70.5548	38.0859	70.8602
39.5508	72.3696	39.5508	71.748	39.5508	72.0699
41.0156	73.3332	41.0156	72.9038	41.0156	73.1238
42.4805	74.3329	42.4805	73.9787	42.4805	74.1594
43.9453	75.163	43.9453	74.8664	43.9453	75.0172
45.4102	75.9977	45.4102	75.7483	45.4102	75.8748
46.875	76.7562	46.875	76.5363	46.875	76.6476
48.3398	77.4382	48.3398	77.3432	48.3398	77.391
51.2695	78.9344	51.2695	78.9403	51.2695	78.9374
52.7344	79.5624	52.7344	79.6295	52.7344	79.5961
54.1992	80.1927	54.1992	80.3195	54.1992	80.2565
55.6641	80.7841	55.6641	80.9739	55.6641	80.88
58.5938	81.8508	58.5938	82.1022	58.5938	81.9783
60.0586	82.3216	60.0586	82.5847	60.0586	82.4551
62.9883	83.1371	62.9883	83.4482	62.9883	83.2954
64.4531	83.5191	64.4531	83.8965	64.4531	83.7119
67.3828	84.0698	67.3828	84.4851	67.3828	84.2824
68.8477	84.2827	68.8477	84.7079	68.8477	84.5005
71.7773	84.7173	71.7773	85.1706	71.7773	84.9498
74.707	85.1335	74.707	85.626	74.707	85.3867
77.6367	85.3538	77.6367	85.8944	77.6367	85.6325
79.1016	85.4237	79.1016	85.9767	79.1016	85.709
82.0313	85.6273	82.0313	86.2016	82.0313	85.924
84.9609	85.793	84.9609	86.3598	84.9609	86.0856
87.8906	85.8037	87.8906	86.3537	87.8906	86.0874
90.8203	85.5569	90.8203	86.1564	90.8203	85.867
95.2148	86.0698	95.2148	86.8054	95.2148	86.4532
98.1445	85.8342	98.1445	86.5059	98.1445	86.183
101.074	85.7864	101.074	86.5021	101.074	86.159
105.469	85.6998	105.469	86.4506	105.469	86.0914
108.398	85.8069	108.398	86.5666	108.398	86.2033
112.793	86.0273	112.793	86.731	112.793	86.3934
117.188	86.0556	117.188	86.7261	117.188	86.4038
120.117	86.3311	120.117	87.0895	120.117	86.7269
124.512	86.2156	124.512	86.9293	124.512	86.5871
128.906	86.038	128.906	86.6801	128.906	86.3709
133.301	86.0243	133.301	86.7269	133.301	86.3898
139.16	85.548	139.16	86.2614	139.16	85.9193
143.555	85.4456	143.555	86.1693	143.555	85.8225
147.949	85.4539	147.949	86.0414	147.949	85.7576
153.809	85.6847	153.809	86.1389	153.809	85.9177
159.668	85.7564	159.668	86.1787	159.668	85.9727
165.527	85.4853	165.527	86.0564	165.527	85.7802
171.387	84.9429	171.387	85.7437	171.387	85.3618
177.246	84.4764	177.246	85.2276	177.246	84.8683
183.105	84.5449	183.105	84.9447	183.105	84.7494
188.965	84.9094	188.965	85.21	188.965	85.0623
196.289	85.1314	196.289	85.6153	196.289	85.3801
203.613	84.9226	203.613	85.2186	203.613	85.0731
210.938	84.9781	210.938	85.153	210.938	85.0664
