"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
1,148.44	75.9169	1,148.44	78.2576	1,148.44	77.243
1,189.45	78.1399	1,189.45	77.921	1,189.45	78.0318
1,230.47	77.7018	1,230.47	79.1247	1,230.47	78.4713
1,274.41	80.498	1,274.41	79.0955	1,274.41	79.8531
1,319.82	80.3002	1,319.82	78.842	1,319.82	79.632
1,366.7	79.2075	1,366.7	78.0224	1,366.7	78.6553
1,413.57	77.0566	1,413.57	80.5317	1,413.57	79.1328
1,463.38	74.3486	1,463.38	82.012	1,463.38	79.6883
1,516.11	79.3531	1,516.11	84.2328	1,516.11	82.445
1,568.85	82.8786	1,568.85	82.3022	1,568.85	82.6
1,624.51	82.2584	1,624.51	79.3232	1,624.51	81.0342
1,681.64	82.2052	1,681.64	79.2133	1,681.64	80.9619
1,741.7	82.3305	1,741.7	78.248	1,741.7	80.7523
1,803.22	82.2874	1,803.22	77.8301	1,803.22	80.6071
1,866.21	82.6485	1,866.21	75.3245	1,866.21	80.3761
1,932.13	83.0997	1,932.13	74.6054	1,932.13	80.6639
1,999.51	82.4325	1,999.51	73.5702	1,999.51	79.9528
2,069.82	81.4018	2,069.82	76.5028	2,069.82	79.6093
2,143.07	78.7442	2,143.07	77.0543	2,143.07	77.9809
2,219.24	78.0331	2,219.24	75.1105	2,219.24	76.8131
2,296.88	75.7799	2,296.88	77.0071	2,296.88	76.4367
2,378.91	77.1796	2,378.91	74.5389	2,378.91	76.0569
2,462.4	75.5313	2,462.4	75.8805	2,462.4	75.7094
2,548.83	75.149	2,548.83	75.0385	2,548.83	75.0941
2,639.65	74.9683	2,639.65	74.2972	2,639.65	74.6457
2,731.93	74.5636	2,731.93	73.6112	2,731.93	74.1135
2,828.61	76.4042	2,828.61	72.8907	2,828.61	74.9934
2,928.22	75.8924	2,928.22	73.1732	2,928.22	74.7422
3,030.76	76.1838	3,030.76	72.3036	3,030.76	74.6633
3,137.7	76.0136	3,137.7	73.6677	3,137.7	74.9972
3,249.02	76.0419	3,249.02	72.6083	3,249.02	74.6559
3,363.28	76.188	3,363.28	75.2812	3,363.28	75.7582
3,481.93	75.8169	3,481.93	75.7679	3,481.93	75.7924
3,604.98	75.1943	3,604.98	75.6612	3,604.98	75.434
3,732.42	75.3262	3,732.42	75.7636	3,732.42	75.5504
3,864.26	75.8291	3,864.26	76.3347	3,864.26	76.0892
4,000.49	76.5006	4,000.49	75.1828	4,000.49	75.8915
4,141.11	77.0187	4,141.11	74.6905	4,141.11	76.0088
4,287.6	76.9939	4,287.6	74.898	4,287.6	76.0712
4,438.48	76.3775	4,438.48	74.7205	4,438.48	75.6276
4,595.21	76.0954	4,595.21	73.9197	4,595.21	75.1424
4,756.35	75.9258	4,756.35	72.7514	4,756.35	74.6224
4,924.8	76.6009	4,924.8	71.7138	4,924.8	74.8113
5,097.66	76.789	5,097.66	71.1994	5,097.66	74.8375
5,277.83	76.4634	5,277.83	70.1922	5,277.83	74.3733
5,463.87	76.4357	5,463.87	70.9063	5,463.87	74.4973
5,657.23	76.5018	5,657.23	70.4042	5,657.23	74.4453
5,856.45	76.7803	5,856.45	67.3589	5,856.45	74.2398
6,062.99	77.1453	6,062.99	64.7683	6,062.99	74.3792
6,276.86	77.2268	6,276.86	65.685	6,276.86	74.5108
6,498.05	77.2112	6,498.05	67.3246	6,498.05	74.6252
6,726.56	76.9328	6,726.56	67.2173	6,726.56	74.3631
6,963.87	77.08	6,963.87	66.1507	6,963.87	74.4069
7,209.96	77.231	7,209.96	66.0471	7,209.96	74.5394
7,464.84	76.6482	7,464.84	66.4995	7,464.84	74.0386
7,727.05	75.9241	7,727.05	66.6346	7,727.05	73.3973
7,999.51	75.435	7,999.51	66.2561	7,999.51	72.92
8,282.23	74.4721	8,282.23	66.2076	8,282.23	72.0655
8,573.73	73.671	8,573.73	64.6823	8,573.73	71.177
8,876.95	73.1387	8,876.95	62.997	8,876.95	70.5296
9,188.96	73.0403	9,188.96	62.7295	9,188.96	70.4166
9,514.16	74.119	9,514.16	62.1856	9,514.16	71.3784
9,849.61	75.5821	9,849.61	61.6859	9,849.61	72.7454
10,196.8	75.6708	10,196.8	62.0468	10,196.8	72.8451
10,555.7	75.6795	10,555.7	62.1326	10,555.7	72.857
10,927.7	75.7556	10,927.7	64.1602	10,927.7	73.0361
11,313	74.3973	11,313	65.4251	11,313	71.9051
11,712.9	72.8953	11,712.9	65.6729	11,712.9	70.6388
12,126	70.5753	12,126	65.5824	12,126	68.76
12,553.7	69.6359	12,553.7	65.3379	12,553.7	67.9982
12,996.1	69.0319	12,996.1	64.4593	12,996.1	67.3215
13,454.6	68.1044	13,454.6	63.3877	13,454.6	66.3572
13,929.2	67.6622	13,929.2	62.8038	13,929.2	65.8797
14,419.9	67.4698	14,419.9	62.3391	14,419.9	65.6218
14,928.2	66.2354	14,928.2	61.8679	14,928.2	64.579
15,455.6	65.7555	15,455.6	61.033	15,455.6	64.0069
16,000.5	65.0598	16,000.5	60.132	16,000.5	63.2603
16,564.5	64.5591	16,564.5	58.6472	16,564.5	62.5398
17,148.9	63.8022	17,148.9	56.1772	17,148.9	61.4841
17,752.4	63.0841	17,752.4	54.468	17,752.4	60.6334
18,379.4	61.3808	18,379.4	52.4837	18,379.4	58.8971
19,026.9	60.1222	19,026.9	51.7986	19,026.9	57.708
19,697.8	59.632	19,697.8	50.6029	19,697.8	57.1335
19,999.5	59.8504	19,999.5	50.6574	19,999.5	57.3339
