"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	37.6787	20.5078	38.3546	20.5078	38.4823	20.5078	38.301
21.9727	41.7067	21.9727	42.0313	21.9727	42.1836	21.9727	42.0522
23.4375	46.3866	23.4375	46.4424	23.4375	46.6443	23.4375	46.5396
24.9023	48.0067	24.9023	48.0403	24.9023	48.1259	24.9023	48.0793
26.3672	49.0537	26.3672	49.0255	26.3672	48.7903	26.3672	48.9086
27.832	52.007	27.832	51.9774	27.832	51.8478	27.832	51.9153
29.2969	53.0288	29.2969	53.0394	29.2969	53.0857	29.2969	53.0619
30.7617	53.8443	30.7617	53.8154	30.7617	53.6405	30.7617	53.7297
32.2266	56.1028	32.2266	55.9282	32.2266	55.4839	32.2266	55.7358
33.6914	57.7563	33.6914	57.6324	33.6914	57.2528	33.6914	57.4617
35.1562	59.2034	35.1562	59.094	35.1562	58.7376	35.1562	58.9319
36.6211	60.9466	36.6211	60.7915	36.6211	60.2857	36.6211	60.5644
38.0859	61.5202	38.0859	61.4832	38.0859	61.2856	38.0859	61.3874
39.5508	63.0748	39.5508	62.99	39.5508	62.7334	39.5508	62.8736
41.0156	63.961	41.0156	63.9593	41.0156	63.9261	41.0156	63.9421
42.4805	65.0905	42.4805	64.9111	42.4805	64.3418	42.4805	64.6579
43.9453	66.0433	43.9453	65.8765	43.9453	65.4526	43.9453	65.6926
45.4102	67.0243	45.4102	66.8837	45.4102	66.5472	45.4102	66.7382
46.875	67.9408	46.875	67.8093	46.875	67.5129	46.875	67.6822
48.3398	68.5919	48.3398	68.5059	48.3398	68.3054	48.3398	68.4185
51.2695	69.9365	51.2695	69.7939	51.2695	69.4482	51.2695	69.6442
52.7344	70.5825	52.7344	70.4295	52.7344	70.0599	52.7344	70.2699
54.1992	71.0415	54.1992	70.9064	54.1992	70.5928	54.1992	70.7713
55.6641	71.499	55.6641	71.3664	55.6641	71.0704	55.6641	71.2397
58.5938	72.2902	58.5938	72.1415	58.5938	71.8092	58.5938	71.9998
60.0586	72.6787	60.0586	72.5368	60.0586	72.2243	60.0586	72.4037
62.9883	73.4394	62.9883	73.2948	62.9883	72.9881	62.9883	73.1652
64.4531	73.7422	64.4531	73.5954	64.4531	73.2884	64.4531	73.4661
67.3828	74.2405	67.3828	74.0923	67.3828	73.7841	67.3828	73.9627
68.8477	74.4353	68.8477	74.2851	68.8477	73.9858	68.8477	74.1604
71.7773	75.0407	71.7773	74.8776	71.7773	74.5511	71.7773	74.7418
74.707	75.6513	74.707	75.4829	74.707	75.1429	74.707	75.3414
77.6367	75.9242	77.6367	75.7592	77.6367	75.4391	77.6367	75.6271
79.1016	76.0896	79.1016	75.9225	79.1016	75.601	79.1016	75.7901
82.0312	76.7321	82.0312	76.5453	82.0312	76.1736	82.0312	76.3917
84.9609	77.1034	84.9609	76.9261	84.9609	76.5384	84.9609	76.7625
87.8906	77.0512	87.8906	76.9297	87.8906	76.783	87.8906	76.8772
90.8203	77.7527	90.8203	77.5794	90.8203	77.3288	90.8203	77.4843
95.2148	78.2812	95.2148	78.0981	95.2148	77.783	95.2148	77.9723
98.1445	78.6113	98.1445	78.4232	98.1445	78.1717	98.1445	78.3306
101.074	79.0216	101.074	78.7667	101.074	78.3404	101.074	78.6003
105.469	79.3443	105.469	79.1397	105.469	78.8317	105.469	79.0219
108.398	79.6745	108.398	79.4477	108.398	79.0813	108.398	79.3052
112.793	80.025	112.793	79.8113	112.793	79.4695	112.793	79.6784
117.188	80.4994	117.188	80.2373	117.188	79.8359	117.188	80.0848
120.117	80.6244	120.117	80.3507	120.117	79.9218	120.117	80.187
124.512	80.8501	124.512	80.5846	124.512	80.2362	124.512	80.4594
128.906	81.0283	128.906	80.7594	128.906	80.3815	128.906	80.6201
133.301	81.269	133.301	80.9595	133.301	80.4859	133.301	80.7815
139.16	81.2126	139.16	80.9737	139.16	80.6974	139.16	80.8792
143.555	81.3685	143.555	81.0522	143.555	80.7338	143.555	80.9529
147.949	81.5699	147.949	81.1992	147.949	80.7668	147.949	81.0548
153.809	81.6019	153.809	81.2245	153.809	80.7376	153.809	81.0548
159.668	81.6253	159.668	81.2914	159.668	80.8408	159.668	81.13
165.527	81.6105	165.527	81.2426	165.527	80.8534	165.527	81.119
171.387	81.5819	171.387	81.1978	171.387	80.798	171.387	81.0725
177.246	81.5138	177.246	81.1178	177.246	80.7022	177.246	80.9873
183.105	81.3689	183.105	80.9457	183.105	80.6183	183.105	80.865
188.965	81.3412	188.965	80.8756	188.965	80.5304	188.965	80.7953
196.289	81.4697	196.289	80.9198	196.289	80.4371	196.289	80.7908
203.613	81.3063	203.613	80.7662	203.613	80.1432	203.613	80.5672
210.938	81.0999	210.938	80.5427	210.938	79.9868	210.938	80.3799
218.262	80.9738	218.262	80.4261	218.262	79.9024	218.262	80.2767
225.586	80.8848	225.586	80.2652	225.586	79.805	225.586	80.1631
232.91	80.8323	232.91	80.1397	232.91	79.5926	232.91	80.0125
241.699	80.6582	241.699	79.9479	241.699	79.2926	241.699	79.7735
250.488	80.5682	250.488	79.7253	250.488	78.9616	250.488	79.5323
259.277	80.5325	259.277	79.7081	259.277	78.9547	259.277	79.5154
268.066	80.3292	268.066	79.3835	268.066	78.5837	268.066	79.1996
276.855	80.1764	276.855	79.3088	276.855	78.3307	276.855	79.0242
287.109	80.2366	287.109	79.3101	287.109	78.3117	287.109	79.0314
297.363	80.0169	297.363	79.0134	297.363	78.0889	297.363	78.7876
307.617	80.0369	307.617	79.0527	307.617	77.9381	307.617	78.7375
319.336	79.7819	319.336	78.5948	319.336	77.6332	319.336	78.4007
329.59	79.7433	329.59	78.6005	329.59	77.1701	329.59	78.1929
341.309	79.5222	341.309	78.2983	341.309	77.1254	341.309	78.0221
353.027	79.5182	353.027	78.1822	353.027	76.761	353.027	77.833
366.211	79.475	366.211	78.1556	366.211	76.5567	366.211	77.7291
379.395	79.5997	379.395	78.25	379.395	76.5806	379.395	77.8042
392.578	79.2262	392.578	77.9163	392.578	76.0231	392.578	77.3709
405.762	79.0698	405.762	77.6801	405.762	75.8749	405.762	77.1926
420.41	79.3551	420.41	77.7377	420.41	75.4529	420.41	77.142
435.059	78.9473	435.059	77.5507	435.059	75.5324	435.059	76.9836
451.172	79.3583	451.172	77.5203	451.172	74.7285	451.172	76.8256
465.82	78.919	465.82	77.242	465.82	74.6478	465.82	76.558
483.398	78.7884	483.398	77.3168	483.398	74.0628	483.398	76.3484
499.512	78.4791	499.512	76.7463	499.512	73.6709	499.512	75.9241
517.09	77.8953	517.09	76.2157	517.09	72.7824	517.09	75.2652
536.133	76.447	536.133	74.8688	536.133	70.8921	536.133	73.7262
555.176	76.7023	555.176	74.9549	555.176	70.2235	555.176	73.6828
574.219	83.8138	574.219	82.1642	574.219	78.3476	574.219	81.092
594.727	84.8264	594.727	83.3361	594.727	79.3319	594.727	82.1541
615.234	83.323	615.234	81.8523	615.234	77.6203	615.234	80.6016
637.207	82.1716	637.207	80.9486	637.207	76.6537	637.207	79.5924
659.18	81.3416	659.18	80.0895	659.18	75.8082	659.18	78.7472
682.617	81.3802	682.617	79.9205	682.617	75.6377	682.617	78.6524
707.52	80.8043	707.52	79.8046	707.52	75.145	707.52	78.2745
732.422	80.7648	732.422	79.5253	732.422	74.5655	732.422	78.0066
