"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-1.1913	20.5078	-0.500995
21.9727	-0.664085	21.9727	-0.213088
23.4375	-0.433127	23.4375	-0.058332
24.9023	-0.301411	24.9023	-0.0311236
26.3672	-0.102135	26.3672	0.02796
27.832	-0.0812994	27.832	0.0308797
29.2969	-0.18292	29.2969	-0.0103375
30.7617	-0.0675129	30.7617	0.0316184
32.2266	0.206203	32.2266	0.141358
33.6914	0.159342	33.6914	0.111263
35.1562	0.147869	35.1562	0.0999757
36.6211	0.265421	36.6211	0.141772
38.0859	0.0354978	38.0859	0.0479211
39.5508	0.110505	39.5508	0.0810252
41.0156	-0.0526791	41.0156	0.0108155
42.4805	0.354041	42.4805	0.166334
43.9453	0.272033	43.9453	0.145096
45.4102	0.216191	45.4102	0.122154
46.875	0.19256	46.875	0.114761
48.3398	0.114105	48.3398	0.08066
51.2695	0.242219	51.2695	0.127298
52.7344	0.260797	52.7344	0.13484
54.1992	0.220068	54.1992	0.119998
55.6641	0.212585	55.6641	0.117317
58.5938	0.24675	58.5938	0.130092
60.0586	0.233027	60.0586	0.124622
62.9883	0.23843	62.9883	0.126596
64.4531	0.241677	64.4531	0.12805
67.3828	0.246332	67.3828	0.129421
68.8477	0.245012	68.8477	0.130087
71.7773	0.272668	71.7773	0.140156
74.707	0.285698	74.707	0.144283
77.6367	0.276452	77.6367	0.141305
79.1016	0.280218	79.1016	0.142908
82.0312	0.322867	82.0312	0.158731
84.9609	0.326036	84.9609	0.155288
87.8906	0.157763	87.8906	0.102015
90.8203	0.261013	90.8203	0.141759
95.2148	0.309208	95.2148	0.153969
98.1445	0.281508	98.1445	0.150004
101.074	0.427405	101.074	0.203589
105.469	0.324154	105.469	0.162908
108.398	0.367091	108.398	0.180022
112.793	0.346545	112.793	0.170816
117.188	0.415585	117.188	0.20402
120.117	0.441437	120.117	0.214285
124.512	0.399396	124.512	0.204865
128.906	0.424378	128.906	0.20968
133.301	0.496305	133.301	0.240065
139.16	0.3466	139.16	0.184578
143.555	0.439423	143.555	0.233284
147.949	0.528315	147.949	0.27215
153.809	0.56959	153.809	0.283173
159.668	0.515208	159.668	0.256925
165.527	0.522593	165.527	0.27547
171.387	0.521843	171.387	0.278311
177.246	0.553602	177.246	0.291915
183.105	0.539675	183.105	0.300251
188.965	0.594462	188.965	0.329644
196.289	0.734294	196.289	0.38916
203.613	0.796138	203.613	0.394907
210.938	0.778082	210.938	0.403007
218.262	0.758847	218.262	0.393992
225.586	0.799791	225.586	0.432683
232.91	0.912766	232.91	0.480022
241.699	0.956042	241.699	0.492988
250.488	1.14278	250.488	0.58557
259.277	1.08526	259.277	0.565477
268.066	1.22529	268.066	0.649944
276.855	1.25752	276.855	0.626978
287.109	1.33084	287.109	0.656162
297.363	1.36579	297.363	0.683646
307.617	1.47553	307.617	0.692541
319.336	1.51592	319.336	0.78862
329.59	1.6685	329.59	0.789838
341.309	1.61121	341.309	0.807211
353.027	1.85083	353.027	0.90888
366.211	1.92771	366.211	0.925536
379.395	2.00684	379.395	0.925789
392.578	2.0556	392.578	0.910965
405.762	2.12343	405.762	0.990753
420.41	2.46467	420.41	1.12063
435.059	2.23846	435.059	0.994665
451.172	2.97262	451.172	1.27201
465.82	2.72715	465.82	1.18641
483.398	2.81506	483.398	1.11963
499.512	2.97255	499.512	1.2253
517.09	2.9706	517.09	1.19346
536.133	2.97857	536.133	1.16093
555.176	3.37083	555.176	1.30891
574.219	3.37598	574.219	1.29088
594.727	3.32462	594.727	1.20209
615.234	3.38012	615.234	1.23236
637.207	3.24525	637.207	1.08832
659.18	3.17423	659.18	1.08305
682.617	3.37373	682.617	1.22721
707.52	3.1593	707.52	0.988262
732.422	3.38515	732.422	1.1894
757.324	3.29819	757.324	1.03268
785.156	3.1932	785.156	0.887838
811.523	3.04169	811.523	0.759076
840.82	3.34392	840.82	0.992662
870.117	3.29389	870.117	1.06041
900.879	3.68422	900.879	1.17123
933.105	3.77978	933.105	1.43353
965.332	3.81522	965.332	1.32683
1,000.49	3.66817	1,000.49	1.53639
1,035.64	3.23836	1,035.64	1.65552
1,072.27	0.881976	1,072.27	1.1378
1,108.89	2.27653	1,108.89	1.48614
1,148.44	4.40512	1,148.44	2.16578
1,189.45	5.13798	1,189.45	2.35573
