"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	0.190927	20.5078	0.000844644
23.4375	0.298779	23.4375	0.00323474
26.3672	0.25409	26.3672	-0.0263174
29.2969	0.268748	29.2969	-0.0552231
32.2266	0.217031	32.2266	-0.110246
35.1563	0.21769	35.1563	-0.182224
38.0859	0.119718	38.0859	-0.307427
41.0156	-0.022892	41.0156	-0.551226
43.9453	-0.142782	43.9453	-0.659943
46.875	-0.0346822	46.875	-0.508734
49.8047	0.0891233	49.8047	-0.264955
52.7344	0.187186	52.7344	-0.102819
55.6641	0.221368	55.6641	-0.011385
58.5938	0.306118	58.5938	0.0688297
61.5234	0.362239	61.5234	0.119411
64.4531	0.372419	64.4531	0.142191
67.3828	0.437384	67.3828	0.178338
70.3125	0.380334	70.3125	0.165335
73.2422	0.359787	73.2422	0.167606
76.1719	0.381186	76.1719	0.178594
79.1016	0.390284	79.1016	0.186463
82.0313	0.407295	82.0313	0.192477
84.9609	0.45963	84.9609	0.21693
87.8906	0.437028	87.8906	0.214314
90.8203	0.372016	90.8203	0.192246
93.75	0.403751	93.75	0.202714
96.6797	0.573772	96.6797	0.262111
102.539	0.451485	102.539	0.221919
105.469	0.512633	105.469	0.247357
108.398	0.557659	108.398	0.268511
111.328	0.550655	111.328	0.266915
117.188	0.578342	117.188	0.290514
120.117	0.621184	120.117	0.307149
125.977	0.655727	125.977	0.311906
128.906	0.713241	128.906	0.325594
134.766	0.588145	134.766	0.293883
137.695	0.565182	137.695	0.298033
143.555	0.652288	143.555	0.341056
149.414	0.767566	149.414	0.382598
155.273	0.892235	155.273	0.433832
158.203	0.952026	158.203	0.458937
164.063	0.965557	164.063	0.463528
169.922	0.865927	169.922	0.426461
175.781	0.866631	175.781	0.457025
181.641	1.02671	181.641	0.513172
190.43	1.15862	190.43	0.578636
196.289	1.154	196.289	0.589048
202.148	1.26211	202.148	0.637448
210.938	1.34795	210.938	0.664025
216.797	1.33323	216.797	0.67714
225.586	1.59221	225.586	0.807364
234.375	1.77438	234.375	0.867869
240.234	1.75526	240.234	0.861403
249.023	2.11798	249.023	1.00161
257.813	1.97971	257.813	0.95524
266.602	2.17124	266.602	1.00701
278.32	2.08151	278.32	0.997395
287.109	2.22291	287.109	1.06085
295.898	2.68113	295.898	1.18953
307.617	2.26435	307.617	0.956457
319.336	2.35843	319.336	1.03634
331.055	2.48325	331.055	1.0605
342.773	2.49132	342.773	1.13271
354.492	2.96683	354.492	1.25195
366.211	3.01709	366.211	1.2584
377.93	2.91612	377.93	1.20995
