"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	55.141	20.5078	51.5722	20.5078	53.7133
21.9727	57.1136	21.9727	54.1772	21.9727	55.889
23.4375	59.5582	23.4375	56.8091	23.4375	58.3977
24.9023	61.0388	24.9023	58.7693	24.9023	60.0507
26.3672	62.834	26.3672	60.7608	26.3672	61.9199
27.832	64.6439	27.832	62.8409	27.832	63.8353
29.2969	66.2743	29.2969	64.6439	29.2969	65.5352
30.7617	67.9054	30.7617	66.509	30.7617	67.2631
32.2266	69.4258	32.2266	68.1744	32.2266	68.845
33.6914	70.9311	33.6914	69.7934	33.6914	70.3994
35.1563	72.4556	35.1563	71.4275	35.1563	71.9719
36.6211	73.841	36.6211	72.9025	36.6211	73.397
38.0859	75.1569	38.0859	74.3096	38.0859	74.7539
39.5508	76.2049	39.5508	75.419	39.5508	75.8297
41.0156	77.1369	41.0156	76.3683	41.0156	76.7696
42.4805	78.1612	42.4805	77.4432	42.4805	77.817
43.9453	79.0933	43.9453	78.4634	43.9453	78.7898
45.4102	79.7553	45.4102	79.1683	45.4102	79.4717
46.875	80.4165	46.875	79.8657	46.875	80.1498
48.3398	80.9207	48.3398	80.4053	48.3398	80.6706
51.2695	81.7809	51.2695	81.3139	51.2695	81.5537
52.7344	82.1219	52.7344	81.6817	52.7344	81.9074
54.1992	82.4256	54.1992	82.0247	54.1992	82.2298
55.6641	82.6434	55.6641	82.2732	55.6641	82.4623
58.5938	83.1132	58.5938	82.7505	58.5938	82.9356
60.0586	83.3148	60.0586	82.9661	60.0586	83.144
62.9883	83.6583	62.9883	83.3549	62.9883	83.5093
64.4531	83.7848	64.4531	83.4883	64.4531	83.6391
67.3828	84.0299	67.3828	83.749	67.3828	83.8917
68.8477	84.1293	68.8477	83.8606	68.8477	83.997
71.7773	84.3757	71.7773	84.1417	71.7773	84.2603
74.707	84.6086	74.707	84.4237	74.707	84.5171
77.6367	84.729	77.6367	84.5949	77.6367	84.6624
79.1016	84.8031	79.1016	84.6552	79.1016	84.7298
82.0313	85.0454	82.0313	84.9034	82.0313	84.975
84.9609	85.2628	84.9609	85.1425	84.9609	85.2031
87.8906	85.1822	87.8906	85.0719	87.8906	85.1274
90.8203	84.8208	90.8203	84.6646	90.8203	84.7434
95.2148	85.76	95.2148	85.7605	95.2148	85.7602
98.1445	85.4261	98.1445	85.3375	98.1445	85.382
101.074	85.402	101.074	85.3418	101.074	85.372
105.469	85.6087	105.469	85.574	105.469	85.5914
108.398	85.6421	108.398	85.5898	108.398	85.616
112.793	85.9216	112.793	85.8126	112.793	85.8674
117.188	85.9937	117.188	85.9107	117.188	85.9524
120.117	86.2513	120.117	86.2546	120.117	86.253
124.512	86.1069	124.512	86.0784	124.512	86.0926
128.906	85.9034	128.906	85.8568	128.906	85.8801
133.301	85.922	133.301	85.8636	133.301	85.8929
139.16	85.82	139.16	85.7639	139.16	85.792
143.555	85.9016	143.555	85.754	143.555	85.8284
147.949	85.9225	147.949	85.7529	147.949	85.8385
153.809	86.0559	153.809	85.8503	153.809	85.9543
159.668	86.2347	159.668	86.0164	159.668	86.1269
165.527	85.975	165.527	85.8454	165.527	85.9107
171.387	85.7091	171.387	85.687	171.387	85.698
177.246	85.4818	177.246	85.5291	177.246	85.5055
183.105	85.3735	183.105	85.2192	183.105	85.297
188.965	85.2411	188.965	85.1124	188.965	85.1772
196.289	85.4117	196.289	85.2516	196.289	85.3324
203.613	85.2707	203.613	85.1803	203.613	85.2257
210.938	85.262	210.938	85.1263	210.938	85.1947
218.262	85.2729	218.262	85.2481	218.262	85.2605
225.586	85.375	225.586	85.1437	225.586	85.2609
232.91	85.8096	232.91	85.4048	232.91	85.6119
241.699	85.8577	241.699	85.3984	241.699	85.6341
250.488	85.9959	250.488	85.3054	250.488	85.6644
259.277	86.0254	259.277	85.5019	259.277	85.7715
268.066	85.7102	268.066	85.0804	268.066	85.4067
276.855	85.7368	276.855	85.2465	276.855	85.4986
287.109	85.6007	287.109	85.4325	287.109	85.5174
297.363	85.6172	297.363	85.3554	297.363	85.4883
307.617	85.8636	307.617	85.4903	307.617	85.681
319.336	85.8067	319.336	85.3573	319.336	85.5878
329.59	86.1019	329.59	85.3551	329.59	85.7445
341.309	85.5097	341.309	84.8762	341.309	85.2045
353.027	85.5801	353.027	84.848	353.027	85.2295
366.211	85.7712	366.211	85.0703	366.211	85.4348
379.395	86.1048	379.395	85.5928	379.395	85.8563
392.578	85.7439	392.578	85.087	392.578	85.4279
405.762	85.3637	405.762	84.6164	405.762	85.0061
420.41	85.9972	420.41	85.2766	420.41	85.6518
435.059	85.4319	435.059	84.9385	435.059	85.1922
451.172	85.9761	451.172	85.0142	451.172	85.5218
465.82	86.009	465.82	85.2869	465.82	85.663
483.398	85.5344	483.398	84.7598	483.398	85.1643
499.512	85.758	499.512	84.6268	499.512	85.2291
517.09	85.9537	517.09	84.924	517.09	85.4693
536.133	85.2321	536.133	83.7618	536.133	84.5589
555.176	85.7034	555.176	84.337	555.176	85.0737
574.219	85.7455	574.219	84.2253	574.219	85.0516
594.727	85.0385	594.727	84.1317	594.727	84.6087
615.234	84.7982	615.234	83.5329	615.234	84.2115
637.207	84.3137	637.207	82.5684	637.207	83.5281
659.18	85.008	659.18	84	659.18	84.5332
682.617	86.0944	682.617	85.2156	682.617	85.6771
707.52	87.6961	707.52	86.1444	707.52	86.9892
732.422	87.9521	732.422	86.4202	732.422	87.2533
757.324	87.195	757.324	85.6425	757.324	86.4878
785.156	86.0005	785.156	84.0771	785.156	85.1444
811.523	84.2127	811.523	82.5996	811.523	83.4806
840.82	84.1573	840.82	82.3488	840.82	83.3465
870.117	84.3228	870.117	82.3562	870.117	83.4499
900.879	84.0806	900.879	81.3293	900.879	82.9193
933.105	83.4976	933.105	80.9198	933.105	82.3972
965.332	83.5531	965.332	80.862	965.332	82.4127
1,000.49	83.8632	1,000.49	80.9068	1,000.49	82.6318
1,035.64	83.4219	1,035.64	81.2682	1,035.64	82.4772
1,072.27	83.4629	1,072.27	80.2287	1,072.27	82.1402
1,108.89	83.3703	1,108.89	79.9574	1,108.89	81.9908
1,148.44	83.9725	1,148.44	80.6607	1,148.44	82.6249
1,189.45	84.2396	1,189.45	81.1376	1,189.45	82.9599
1,230.47	84.4074	1,230.47	80.747	1,230.47	82.952
1,274.41	83.8849	1,274.41	80.2057	1,274.41	82.4238
1,319.82	83.6165	1,319.82	80.3565	1,319.82	82.2855
1,366.7	83.4113	1,366.7	80.0664	1,366.7	82.0532
1,413.57	82.5333	1,413.57	80.1913	1,413.57	81.5183
1,463.38	81.2231	1,463.38	79.9839	1,463.38	80.6476
1,516.11	80.8652	1,516.11	78.8152	1,516.11	79.9601
1,568.85	80.6458	1,568.85	77.5395	1,568.85	79.3646
1,624.51	80.0042	1,624.51	76.6145	1,624.51	78.632
1,681.64	79.5232	1,681.64	74.9921	1,681.64	77.8236
1,741.7	78.6306	1,741.7	72.5297	1,741.7	76.5734
1,803.22	77.6212	1,803.22	70.4011	1,803.22	75.3652
1,866.21	78.41	1,866.21	70.1438	1,866.21	76.0031
1,932.13	77.9418	1,932.13	71.3017	1,932.13	75.7836
1,999.51	76.9713	1,999.51	72.8738	1,999.51	75.3888
2,069.82	76.8448	2,069.82	75.5745	2,069.82	76.2559
2,143.07	76.983	2,143.07	77.8782	2,143.07	77.4536
2,219.24	78.044	2,219.24	78.4915	2,219.24	78.2735
2,296.88	78.5859	2,296.88	79.0308	2,296.88	78.8141
2,378.91	78.4964	2,378.91	81.1437	2,378.91	80.0187
2,462.4	79.3522	2,462.4	81.4924	2,462.4	80.5528
2,548.83	79.3264	2,548.83	82.151	2,548.83	80.9644
2,639.65	79.0595	2,639.65	82.6045	2,639.65	81.1841
2,731.93	79.309	2,731.93	82.4096	2,731.93	81.1303
2,828.61	80.2538	2,828.61	82.6595	2,828.61	81.6211
2,928.22	80.5237	2,928.22	82.8024	2,928.22	81.8108
3,030.76	80.6617	3,030.76	83.2041	3,030.76	82.1164
3,137.7	80.7868	3,137.7	83.6423	3,137.7	82.4451
3,249.02	80.9249	3,249.02	83.8158	3,249.02	82.6066
3,363.28	81.6373	3,363.28	83.9237	3,363.28	82.9293
3,481.93	82.2599	3,481.93	84.0136	3,481.93	83.2247
3,604.98	82.561	3,604.98	83.7579	3,604.98	83.2006
3,732.42	82.6194	3,732.42	83.239	3,732.42	82.9402
3,864.26	82.5969	3,864.26	82.7554	3,864.26	82.6768
4,000.49	82.8122	4,000.49	82.48	4,000.49	82.6492
4,141.11	83.5208	4,141.11	82.4608	4,141.11	83.0231
4,287.6	83.2044	4,287.6	82.4084	4,287.6	82.8246
4,438.48	82.9747	4,438.48	82.2745	4,438.48	82.6387
4,595.21	84.125	4,595.21	82.2616	4,595.21	83.2925
4,756.35	83.9268	4,756.35	82.143	4,756.35	83.1258
4,924.8	84.0477	4,924.8	82.1349	4,924.8	83.1958
5,097.66	84.3496	5,097.66	82.2667	5,097.66	83.4319
5,277.83	84.1132	5,277.83	82.2193	5,277.83	83.2687
5,463.87	83.8988	5,463.87	82.3585	5,463.87	83.1966
5,657.23	83.4855	5,657.23	82.4572	5,657.23	83.0017
5,856.45	83.1572	5,856.45	82.8032	5,856.45	82.9838
6,062.99	82.4387	6,062.99	83.0242	6,062.99	82.7413
6,276.86	82.3064	6,276.86	83.112	6,276.86	82.7279
6,498.05	83.154	6,498.05	82.5031	6,498.05	82.8408
6,726.56	83.7061	6,726.56	81.8351	6,726.56	82.8706
6,963.87	83.4454	6,963.87	81.6257	6,963.87	82.6302
7,209.96	82.264	7,209.96	81.3447	7,209.96	81.8287
7,464.84	81.6729	7,464.84	80.8365	7,464.84	81.2748
7,727.05	81.6451	7,727.05	80.7916	7,727.05	81.2393
7,999.51	81.4163	7,999.51	81.1795	7,999.51	81.2995
8,282.23	81.0685	8,282.23	81.2386	8,282.23	81.1544
8,573.73	81.4309	8,573.73	80.7649	8,573.73	81.1106
8,876.95	81.9854	8,876.95	79.9851	8,876.95	81.0994
9,188.96	82.3362	9,188.96	79.7607	9,188.96	81.2366
9,514.16	82.4173	9,514.16	79.2972	9,514.16	81.1316
9,849.61	81.8713	9,849.61	78.8042	9,849.61	80.6031
10,196.8	81.3158	10,196.8	78.3991	10,196.8	80.0978
10,555.7	81.247	10,555.7	77.8984	10,555.7	79.8878
10,927.7	81.5134	10,927.7	77.6342	10,927.7	79.9932
11,313	81.1558	11,313	77.1651	11,313	79.6035
11,712.9	80.3579	11,712.9	76.6129	11,712.9	78.8771
12,126	80.0238	12,126	76.1287	12,126	78.499
12,553.7	80.0372	12,553.7	75.7578	12,553.7	78.4046
12,996.1	79.9489	12,996.1	75.5228	12,996.1	78.2768
13,454.6	79.7693	13,454.6	74.6852	13,454.6	77.9322
13,929.2	79.6581	13,929.2	73.2786	13,929.2	77.5475
14,419.9	79.816	14,419.9	73.2866	14,419.9	77.6777
14,928.2	79.7785	14,928.2	73.1106	14,928.2	77.6153
15,455.6	79.5886	15,455.6	71.6027	15,455.6	77.2191
16,000.5	78.3524	16,000.5	69.4253	16,000.5	75.8653
16,564.5	76.9993	16,564.5	68.736	16,564.5	74.5928
17,148.9	76.738	17,148.9	68.6012	17,148.9	74.3482
17,752.4	76.4128	17,752.4	67.513	17,752.4	73.9288
18,379.4	76.131	18,379.4	66.697	18,379.4	73.5892
19,026.9	75.4922	19,026.9	67.9089	19,026.9	73.1802
19,697.8	74.954	19,697.8	67.8095	19,697.8	72.7101
19,999.5	75.1249	19,999.5	67.1241	19,999.5	72.7534
