Frequency Spectrum for Input Signal

Data Shown:    LEOPARD Compact Linear Line Array Loudspeaker (Meyer Sound Laboratories, Inc.)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 10°  

Freq [Hz]	Signal Level [dBSPL]
22.4	59.4
23	60.4
23.6	61.3
24	62.1
25	63.2
25.8	64.2
26.5	65.1
27.2	65.5
28	64.8
29	63.7
30	62.3
30.7	62.8
31.5	63.8
32.5	64.6
33.5	64.5
34.5	64.1
35.5	64.4
36.5	66.6
37.5	68.2
38.7	71.1
40	73.6
41.2	75.2
42.5	76.2
43.7	77.2
45	79.2
46.2	80.9
47.5	83.7
48.7	85.7
50	87.1
51.5	88.4
53	90.4
54.5	92
56	93.4
58	94.5
60	95.5
61.5	96.4
63	96.9
65	96.8
67	96.8
69	96.7
71	96.3
73	96
75	95.8
77.5	95.6
80	95.3
82.5	95.2
85	95.6
87.5	94.9
90	95.1
92.5	94.7
95	94.4
97.5	94.4
100	94.2
103	94.2
106	94
109	93.7
112	93.5
115	93.3
118	93.2
122	92.7
125	92.5
128	92
132	92
136	91.5
140	91.4
145	91.2
150	91
155	90.6
160	90.5
165	90.6
170	90.5
175	90.1
180	89.8
185	89.5
190	89.4
195	89.2
200	88.7
206	87.9
212	86.5
218	85.5
224	86.4
230	87.6
236	87.2
240	87.2
250	87.5
258	88
265	88.5
272	88.5
280	87.9
290	87.9
300	88
307	88.2
315	88.4
325	88.6
335	88.7
345	88.6
355	88.4
365	87.9
375	87.1
387	86.4
400	85.6
412	84.9
425	84.3
437	84.1
450	84.1
462	83.4
475	82.5
487	83.5
500	85.2
515	86
530	86.1
545	85.8
560	85.8
580	86
600	86.1
615	85.6
630	84.9
650	84.2
670	82.9
690	82.2
710	82.5
730	83.4
750	84
775	84.3
800	83.9
825	83.7
850	83.4
875	81.6
900	79.9
925	79.2
950	80.1
975	81.6
1000	83.6
1030	85.3
1060	85
1090	81.7
1120	76.6
1150	71.2
1180	78.8
1220	82.6
1250	84.2
1280	85.2
1320	85.6
1360	85.4
1400	84
1450	80.1
1500	74.8
1550	79.3
1600	85.3
1650	89
1700	89.3
1750	88.2
1800	88.2
1850	87.3
1900	87.3
1950	86.5
2000	84.2
2060	81.8
2120	80.7
2180	80.8
2240	81.5
2300	82.7
2360	85.4
2400	87.9
2500	86.4
2580	83.4
2650	83.6
2720	86.4
2800	86.8
2900	82.2
3000	82.8
3070	90.2
3150	90.9
3250	88.6
3350	84.3
3450	84.4
3550	85.9
3650	86.1
3750	87.7
3870	90.2
4000	86.3
4120	79.7
4250	79.8
4370	77.3
4500	83.5
4620	85.7
4750	84.4
4870	87.2
5000	88.3
5150	85.5
5300	81.5
5450	74.4
5600	80.6
5800	76.3
6000	58.3
6150	71
6300	78.4
6500	76.3
6700	78
6900	80
7100	77.6
7300	81.6
7500	83
7750	83.1
8000	71.9
8250	83
8500	85.1
8750	84
9000	80.9
9250	70.1
9500	80
9750	82.4
10000	82.6
10300	83
10600	69.5
10900	82.9
11200	87.6
11500	87.2
11800	78.2
12200	76.2
12500	80.4
12800	74.7
13200	77.8
13600	82.6
14000	86.5
14500	90.6
15000	92
15500	84.4
16000	88.8
16500	88.4
17000	79.4
17500	78
18000	68.9
18500	67.3
19000	61.5
19500	63.6
20000	60.1
20600	49
21200	41.8
21800	32.7
22400	38.1
