Frequency Spectrum for Input Signal

Data Shown:    LEOPARD Compact Linear Line Array Loudspeaker (Meyer Sound Laboratories, Inc.)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 180°  Par: 90°

Freq [Hz]	Signal Level [dBSPL]
22.4	60.3
23	61.3
23.6	62.2
24	63
25	64.1
25.8	65.1
26.5	66
27.2	66.4
28	65.7
29	64.6
30	63.3
30.7	63.8
31.5	64.8
32.5	65.5
33.5	65.4
34.5	65.1
35.5	65.3
36.5	67.6
37.5	69.2
38.7	72
40	74.6
41.2	76.1
42.5	77.2
43.7	78.2
45	80.1
46.2	81.9
47.5	84.7
48.7	86.7
50	88.2
51.5	89.4
53	91.5
54.5	93.1
56	94.5
58	95.6
60	96.6
61.5	97.5
63	98
65	97.9
67	98
69	97.8
71	97.4
73	97.2
75	97
77.5	96.8
80	96.5
82.5	96.4
85	96.8
87.5	96.1
90	96.4
92.5	96
95	95.7
97.5	95.7
100	95.5
103	95.5
106	95.4
109	95.1
112	94.9
115	94.7
118	94.6
122	94.2
125	93.9
128	93.5
132	93.4
136	93
140	92.9
145	92.7
150	92.5
155	92.1
160	91.1
165	90.5
170	90.2
175	89.9
180	89.7
185	89.7
190	90
195	90.2
200	90.4
206	90.4
212	90.1
218	89.7
224	89
230	87.8
236	87.2
240	86.6
250	86.1
258	85.5
265	84.9
272	83.7
280	82.2
290	81.8
300	81.8
307	81.9
315	82.3
325	82.7
335	83
345	83.1
355	83
365	83.1
375	83.6
387	84.1
400	84.6
412	84.6
425	83.9
437	82.3
450	79.6
462	77.6
475	78.6
487	79.5
500	79
515	79.4
530	79.4
545	79.1
560	78.9
580	78.9
600	78.4
615	76.1
630	73.3
650	73.1
670	74.7
690	75.8
710	77.3
730	78.9
750	79.1
775	78.1
800	77.2
825	77.6
850	78.7
875	78.6
900	77.6
925	77.3
950	77.2
975	76.1
1000	74
1030	74
1060	75.1
1090	74
1120	74.3
1150	73.8
1180	73.6
1220	72.1
1250	70.8
1280	72
1320	73.6
1360	73.7
1400	71.7
1450	66.5
1500	57.5
1550	69.6
1600	76.1
1650	78.5
1700	79.1
1750	73.7
1800	75.5
1850	75.1
1900	74.2
1950	69.6
2000	66.6
2060	68
2120	69.9
2180	72.3
2240	76
2300	79.4
2360	82.2
2400	83.6
2500	82.2
2580	79.9
2650	78.5
2720	76.8
2800	77.1
2900	73.5
3000	75.4
3070	78.9
3150	78.3
3250	73.2
3350	64.8
3450	63.6
3550	72.5
3650	75.4
3750	76.4
3870	79.6
4000	77.1
4120	70.5
4250	58.1
4370	54.5
4500	70.1
4620	77.7
4750	78
4870	80.2
5000	72.9
5150	73.3
5300	70.2
5450	77.3
5600	62.2
5800	68.8
6000	74.9
6150	76.3
6300	78.2
6500	74.6
6700	78.3
6900	73.4
7100	79.5
7300	83.4
7500	78.2
7750	77.2
8000	76.7
8250	77
8500	62.6
8750	69.3
9000	75.2
9250	71
9500	68.5
9750	75.5
10000	53
10300	67.4
10600	63.9
10900	77.1
11200	82.5
11500	79.4
11800	72.6
12200	66.5
12500	70.1
12800	72.7
13200	78.4
13600	82.6
14000	81.2
14500	75.9
15000	58.8
15500	72.6
16000	68.7
16500	73
17000	63.4
17500	62.2
18000	50.6
18500	62.3
19000	55.3
19500	44.2
20000	30.6
20600	36.8
21200	31.6
21800	14.3
22400	21.4
