"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
1,999.51	7.0534	1,999.51	3.50422
2,069.82	7.98105	2,069.82	3.99314
2,143.07	9.13703	2,143.07	4.40727
2,219.24	9.15829	2,219.24	4.33893
2,296.88	8.88971	2,296.88	4.40541
2,378.91	7.72451	2,378.91	3.67498
2,462.4	7.81759	2,462.4	3.64262
2,548.83	7.49049	2,548.83	3.51896
2,639.65	6.46466	2,639.65	2.90277
2,731.93	5.13852	2,731.93	1.82998
2,828.61	5.43003	2,828.61	1.837
2,928.22	6.78317	2,928.22	2.77848
3,030.76	7.12406	3,030.76	3.0507
3,137.7	6.60628	3,137.7	2.75005
3,249.02	6.30661	3,249.02	2.62809
3,363.28	5.99462	3,363.28	2.44874
3,481.93	5.49077	3,481.93	2.02583
3,604.98	5.96901	3,604.98	2.2472
3,732.42	5.84484	3,732.42	2.23956
3,864.26	5.57964	3,864.26	1.85423
4,000.49	6.21943	4,000.49	2.35357
4,141.11	6.39833	4,141.11	2.42755
4,287.6	6.62269	4,287.6	2.48689
4,438.48	6.59845	4,438.48	2.41688
4,595.21	7.31831	4,595.21	2.74442
4,756.35	6.78154	4,756.35	2.57758
4,924.8	7.07995	4,924.8	2.80975
5,097.66	7.03365	5,097.66	3.00535
5,277.83	7.45659	5,277.83	3.26176
5,463.87	7.42365	5,463.87	3.21151
5,657.23	8.06492	5,657.23	3.61295
5,856.45	7.85618	5,856.45	3.3825
6,062.99	8.14278	6,062.99	3.55131
6,276.86	8.03804	6,276.86	3.48476
6,498.05	8.1527	6,498.05	3.45796
6,726.56	8.27631	6,726.56	3.58765
6,963.87	8.27112	6,963.87	3.56246
7,209.96	8.54257	7,209.96	3.7194
7,464.84	8.6394	7,464.84	3.72551
7,727.05	8.77803	7,727.05	3.80537
7,999.51	8.97004	7,999.51	3.97588
8,282.23	9.11867	8,282.23	4.10133
8,573.73	9.33699	8,573.73	4.16558
8,876.95	9.47574	8,876.95	4.3394
9,188.96	9.7148	9,188.96	4.39398
9,514.16	9.89212	9,514.16	4.43107
9,849.61	9.95703	9,849.61	4.41309
10,196.8	9.96522	10,196.8	4.40075
10,555.7	9.87108	10,555.7	4.46093
10,927.7	9.96394	10,927.7	4.47916
11,313	10.183	11,313	4.51632
11,712.9	10.4303	11,712.9	4.66451
12,126	10.4567	12,126	4.72361
12,553.7	10.4052	12,553.7	4.68436
12,996.1	9.98934	12,996.1	4.39227
13,454.6	9.91747	13,454.6	4.34856
13,929.2	10.4395	13,929.2	4.66342
14,419.9	10.3608	14,419.9	4.58225
14,928.2	10.6951	14,928.2	4.68639
15,455.6	10.992	15,455.6	4.80864
16,000.5	10.7063	16,000.5	4.70484
16,564.5	10.5074	16,564.5	4.69107
17,148.9	10.9899	17,148.9	5.00866
17,752.4	11.1356	17,752.4	5.06505
18,379.4	11.7761	18,379.4	5.26645
19,026.9	12.0003	19,026.9	5.47621
19,697.8	12.2913	19,697.8	5.60501
19,999.5	12.413	19,999.5	5.61989
