"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	51.598	20.5078	58.432	20.5078	67.5613	20.5078	65.0945
21.9727	61.3579	21.9727	63.8563	21.9727	70.4861	21.9727	68.3529
23.4375	62.7042	23.4375	64.4255	23.4375	71.6522	23.4375	69.4709
24.9023	67.5412	24.9023	68.8248	24.9023	74.6926	24.9023	72.7352
26.3672	71.0544	26.3672	72.1657	26.3672	77.371	26.3672	75.5465
27.832	74.4857	27.832	75.432	27.832	79.8633	27.832	78.2156
29.2969	77.6442	29.2969	78.4664	29.2969	82.3433	29.2969	80.8402
30.7617	80.336	30.7617	81.1054	30.7617	84.6027	30.7617	83.2045
32.2266	83.1236	32.2266	83.8514	32.2266	87.023	32.2266	85.7202
33.6914	85.4277	33.6914	86.1408	33.6914	89.0433	33.6914	87.8212
35.1562	87.497	35.1562	88.1672	35.1562	90.7849	35.1562	89.6555
36.6211	89.3284	36.6211	89.9518	36.6211	92.3087	36.6211	91.2691
38.0859	90.8273	38.0859	91.4145	38.0859	93.5546	38.0859	92.5923
39.5508	91.9336	39.5508	92.4853	39.5508	94.4258	39.5508	93.5374
41.0156	92.5624	41.0156	93.0888	41.0156	94.9111	41.0156	94.0682
42.4805	93.0865	42.4805	93.5877	42.4805	95.2605	42.4805	94.4754
43.9453	93.4325	43.9453	93.9073	43.9453	95.4513	43.9453	94.7178
45.4102	93.6566	45.4102	94.1021	45.4102	95.5023	45.4102	94.8277
46.875	93.7568	46.875	94.1804	46.875	95.4372	46.875	94.8215
48.3398	93.692	48.3398	94.1058	48.3398	95.2717	48.3398	94.6933
51.2695	93.6105	51.2695	93.9625	51.2695	94.8867	51.2695	94.4158
52.7344	93.5625	52.7344	93.9031	52.7344	94.7551	52.7344	94.3159
54.1992	93.5568	54.1992	93.8792	54.1992	94.6664	54.1992	94.2573
55.6641	93.5765	55.6641	93.8821	55.6641	94.6057	55.6641	94.2263
58.5938	93.5693	58.5938	93.8419	58.5938	94.3912	58.5938	94.0922
60.0586	93.5552	60.0586	93.8219	60.0586	94.3295	60.0586	94.0497
62.9883	93.5741	62.9883	93.8016	62.9883	94.1766	62.9883	93.9622
64.4531	93.579	64.4531	93.797	64.4531	94.1282	64.4531	93.9351
67.3828	93.5842	67.3828	93.7868	67.3828	94.0387	67.3828	93.8841
68.8477	93.6025	68.8477	93.7901	68.8477	93.9918	68.8477	93.8628
71.7773	93.7075	71.7773	93.8618	71.7773	93.9633	71.7773	93.8865
74.707	93.8344	74.707	93.9644	74.707	93.9911	74.707	93.9536
77.6367	93.8774	77.6367	94.0008	77.6367	93.9962	77.6367	93.9746
79.1016	93.8887	79.1016	94.002	79.1016	93.9703	79.1016	93.9635
82.0312	93.9344	82.0312	94.0112	82.0312	93.8705	82.0312	93.9224
84.9609	93.863	84.9609	93.9225	84.9609	93.7019	84.9609	93.7957
87.8906	93.7648	87.8906	93.9012	87.8906	93.9542	87.8906	93.9032
90.8203	93.7821	90.8203	93.8926	90.8203	93.968	90.8203	93.9115
95.2148	93.9081	95.2148	93.9035	95.2148	93.6702	95.2148	93.7829
98.1445	93.9793	98.1445	93.9285	98.1445	93.5932	98.1445	93.7651
101.074	94.0778	101.074	93.9529	101.074	93.4742	101.074	93.7328
105.469	93.7004	105.469	93.6743	105.469	93.3845	105.469	93.529
108.398	94.0308	108.398	93.8947	108.398	93.4897	108.398	93.7138
112.793	94.1905	112.793	94.0184	112.793	93.5052	112.793	93.7912
117.188	94.4695	117.188	94.2326	117.188	93.5486	117.188	93.9361
120.117	94.3639	120.117	94.1612	120.117	93.5603	120.117	93.8975
124.512	94.2109	124.512	93.9731	124.512	93.3621	124.512	93.7121
128.906	94.225	128.906	93.9704	128.906	93.2124	128.906	93.6422
133.301	93.9874	133.301	93.7822	133.301	93.0858	133.301	93.4727
139.16	93.8487	139.16	93.5331	139.16	92.9781	139.16	93.3165
143.555	93.9698	143.555	93.5297	143.555	92.6537	143.555	93.188
147.949	93.9282	147.949	93.5116	147.949	92.613	147.949	93.1538
153.809	93.7852	153.809	93.3495	153.809	92.435	153.809	92.9888
159.668	93.2904	159.668	93.0996	159.668	92.6873	159.668	92.9265
165.527	92.983	165.527	92.566	165.527	93.0179	165.527	92.8901
171.387	93.5797	171.387	92.6981	171.387	92.3954	171.387	92.7337
177.246	93.7366	177.246	92.7848	177.246	91.9347	177.246	92.5794
183.105	93.5138	183.105	92.5988	183.105	91.5909	183.105	92.3129
188.965	93.685	188.965	92.6621	188.965	91.3836	188.965	92.286
196.289	93.9396	196.289	92.9034	196.289	91.5384	196.289	92.494
203.613	93.9581	203.613	92.8802	203.613	91.1091	203.613	92.3153
210.938	93.8389	210.938	92.7651	210.938	90.6414	210.938	92.0614
218.262	93.7082	218.262	92.8011	218.262	90.8475	218.262	92.1155
225.586	93.9519	225.586	92.8156	225.586	90.891	225.586	92.2069
232.91	94.1777	232.91	92.9504	232.91	90.6152	232.91	92.2137
241.699	94.0155	241.699	92.8614	241.699	90.6234	241.699	92.1385
250.488	94.0773	250.488	92.7119	250.488	90.0885	250.488	91.9159
259.277	94.0418	259.277	92.7472	259.277	90.1688	259.277	91.9444
268.066	93.6737	268.066	92.3637	268.066	90.081	268.066	91.6716
276.855	93.8531	276.855	92.6983	276.855	89.6157	276.855	91.68
287.109	93.6912	287.109	92.748	287.109	90.0031	287.109	91.7784
297.363	94.1697	297.363	92.8397	297.363	89.8805	297.363	91.9187
