Frequency Spectrum for Input Signal

Data Shown:    KH310 left (Georg Neumann GmbH)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 30°

Freq [Hz]	Signal Level [dBSPL]
22.4	67.6
23	70
23.6	74
24	71
25	68.3
25.8	65.8
26.5	64.2
27.2	70.8
28	75
29	78
30	78.7
30.7	78.3
31.5	78.7
32.5	79.3
33.5	80.3
34.5	81.2
35.5	82
36.5	82.3
37.5	82.3
38.7	82.3
40	83
41.2	83.7
42.5	84.1
43.7	84.4
45	84.7
46.2	84.8
47.5	82.6
48.7	79.9
50	80.2
51.5	82.2
53	82.8
54.5	82.8
56	82.8
58	82.8
60	82.8
61.5	83.1
63	83.2
65	83
67	83.1
69	83.2
71	83.1
73	83.4
75	83.3
77.5	83.2
80	83.2
82.5	83.2
85	83.4
87.5	83.5
90	83.7
92.5	83.7
95	83.8
97.5	83.7
100	83.4
103	83.6
106	83.6
109	83.8
112	84.1
115	84
118	84.1
122	83.8
125	84
128	83.7
132	83.8
136	83.9
140	84
145	83.7
150	83.5
155	83.5
160	83.5
165	83.4
170	83.5
175	83.5
180	83.5
185	83.3
190	83.3
195	83.2
200	83.1
206	83.1
212	83
218	83
224	83
230	83.2
236	83.2
240	83.2
250	83.2
258	83.2
265	83.4
272	83.6
280	83.5
290	83.6
300	83.4
307	83.9
315	83.9
325	83.9
335	83.7
345	83.5
355	83.2
365	83.3
375	83.3
387	83.4
400	83.5
412	83.3
425	83.5
437	83.7
450	83.8
462	83.7
475	83.5
487	83.4
500	83.3
515	83.1
530	83.1
545	83
560	82.8
580	82.6
600	82.7
615	82.7
630	82.9
650	82.9
670	82.9
690	82.8
710	83.1
730	83.5
750	83.6
775	83.7
800	83.8
825	83.6
850	83.1
875	83.2
900	83.6
925	83.8
950	84.3
975	84.4
1000	84.2
1030	84
1060	83.8
1090	83.3
1120	83.4
1150	83.9
1180	84
1220	84.1
1250	83.8
1280	83.5
1320	83.4
1360	83.6
1400	83.2
1450	83
1500	82.6
1550	81.9
1600	81.9
1650	82.1
1700	82.1
1750	81.5
1800	80.9
1850	79.5
1900	79
1950	78.4
2000	76.3
2060	76.2
2120	75.6
2180	75.5
2240	75.7
2300	76.1
2360	77.2
2400	78.1
2500	79.6
2580	80.2
2650	81.3
2720	81.5
2800	81.3
2900	81.4
3000	80.7
3070	79.8
3150	79.8
3250	78.9
3350	78.5
3450	79.2
3550	79
3650	80.1
3750	80.5
3870	81
4000	81
4120	80.6
4250	80.5
4370	79.4
4500	79.4
4620	79.7
4750	80.2
4870	80.2
5000	80.4
5150	80
5300	79.9
5450	79.8
5600	80.1
5800	80.3
6000	80.2
6150	79.4
6300	78.5
6500	77.9
6700	78.2
6900	78.4
7100	78.5
7300	78
7500	77.8
7750	78.4
8000	78.9
8250	79.2
8500	79.2
8750	78.6
9000	78.7
9250	78.9
9500	79.1
9750	79
10000	79.5
10300	79.9
10600	80
10900	80.4
11200	80
11500	79.9
11800	79.1
12200	78.7
12500	78.3
12800	78
13200	78.4
13600	79.1
14000	79.7
14500	79.6
15000	79.4
15500	78.7
16000	79
16500	79
17000	78.7
17500	79
18000	78.5
18500	77.6
19000	76.6
19500	75.6
20000	74.2
20600	72.7
21200	71
21800	68.2
22400	67.1
