Frequency Spectrum for Input Signal

Data Shown:    PIA M (KLING&FREITAG GmbH)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 180°  Par: 0°

Freq [Hz]	Signal Level [dBSPL]
22.4	8.7
23	11.3
23.6	13.8
24	13.3
25	13.6
25.8	14.2
26.5	15.1
27.2	16.8
28	18.5
29	19.8
30	21.7
30.7	24.6
31.5	26.5
32.5	28.1
33.5	30.3
34.5	32.7
35.5	35.6
36.5	37.3
37.5	38
38.7	39.3
40	42.2
41.2	44.9
42.5	47.2
43.7	48.7
45	46
46.2	46.8
47.5	48.3
48.7	50
50	52
51.5	55.3
53	61.6
54.5	61.1
56	57.5
58	59.7
60	63.1
61.5	66.3
63	68.6
65	70.5
67	71.7
69	73.6
71	75.8
73	77.5
75	79.1
77.5	80.8
80	82.5
82.5	84
85	85.5
87.5	86.9
90	88.1
92.5	89.3
95	90.2
97.5	91
100	91.4
103	91.8
106	92
109	92.2
112	92.3
115	92.3
118	92.3
122	92.3
125	92.5
128	92.5
132	92.5
136	92.4
140	92.4
145	92.4
150	92.4
155	92.3
160	92.3
165	92.3
170	92.3
175	92.2
180	92.2
185	92
190	91.9
195	91.7
200	91.5
206	91.4
212	91.3
218	91.3
224	91.5
230	91.7
236	91.9
240	92.1
250	92.2
258	92.2
265	92.2
272	92.1
280	91.9
290	91.6
300	91.2
307	90.8
315	90.7
325	90.7
335	90.7
345	90.5
355	90.4
365	90.2
375	90.1
387	89.9
400	89.8
412	89.7
425	89.6
437	89.4
450	89.3
462	89.2
475	89.5
487	89.8
500	90.1
515	90.2
530	90
545	89.7
560	89.6
580	89.7
600	89.9
615	90.1
630	90.3
650	90.2
670	89.9
690	89.9
710	90.4
730	90.7
750	90.4
775	90.4
800	90.9
825	91.1
850	91.1
875	91.1
900	90.9
925	90.5
950	90.9
975	91.7
1000	91.6
1030	91
1060	91.4
1090	91.6
1120	91.1
1150	90.9
1180	91.1
1220	91.6
1250	92
1280	91.4
1320	91.9
1360	92.3
1400	91.9
1450	92.6
1500	92.7
1550	92.4
1600	92
1650	91.4
1700	91.3
1750	91
1800	90.2
1850	90.7
1900	90.7
1950	90.3
2000	90.4
2060	90.4
2120	90.6
2180	90.4
2240	89
2300	87.4
2360	85.8
2400	84.9
2500	84.6
2580	85.8
2650	84.8
2720	82.3
2800	79.7
2900	82.1
3000	83.1
3070	85
3150	85.4
3250	85.4
3350	87.6
3450	88.1
3550	90
3650	90.4
3750	90.6
3870	91
4000	90.7
4120	91.6
4250	91.7
4370	91.7
4500	92
4620	91.7
4750	91.6
4870	91.2
5000	91.5
5150	90.5
5300	91.2
5450	90.8
5600	90.6
5800	90.9
6000	89.8
6150	90.6
6300	91.2
6500	89.4
6700	89.1
6900	89.6
7100	90.8
7300	90.6
7500	91.3
7750	90.7
8000	91.1
8250	92
8500	92.6
8750	92.6
9000	92
9250	90.6
9500	89.9
9750	90
10000	90.4
10300	91
10600	90.5
10900	89.2
11200	87.9
11500	88.2
11800	88.9
12200	90.1
12500	91.7
12800	91.4
13200	88.9
13600	85.5
14000	86.3
14500	88.4
15000	90.1
15500	89.3
16000	88.5
16500	88.6
17000	87.6
17500	87.5
18000	90.2
18500	91
19000	90.4
19500	90.2
20000	89.1
20600	86
21200	85.7
21800	83.9
22400	77.4
